Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0032944,regulation of mononuclear cell proliferation,19_GO:0050789 regulation of biological process,-5.8,4.2,6.4,20580,249,313,16,5.1,1.2,11622|12483|12494|12505|12519|14204|15978|16173|16408|16854|20737|21898|21938|22780|72049|237256,Ahr|Cd22|Cd38|Cd44|Cd80|Il4i1|Ifng|Il18|Itgal|Lgals3|Spn|Tlr4|Tnfrsf1b|Ikzf3|Tnfrsf13c|Zc3h12d,-2.6,Geneid
GO Biological Processes,19,GO:0006954,inflammatory response,19_GO:0050896 response to stimulus,-5.8,3.1,5.9,20580,485,313,23,7.3,1.5,12363|12505|12766|12774|13058|15368|15978|16173|16174|17948|19165|19217|19219|20290|21898|21938|22038|54199|57349|75697|100340|225192|268973,Casp4|Cd44|Cxcr3|Ccr5|Cybb|Hmox1|Ifng|Il18|Il18rap|Naip2|Psen2|Ptger2|Ptger4|Ccl1|Tlr4|Tnfrsf1b|Plscr1|Ccrl2|Ppbp|C2cd4b|Smpdl3b|Hrh4|Nlrc4,-2.6,Geneid
KEGG Pathway,24,mmu04061,Viral protein interaction with cytokine and cytokine receptor,,-5.7,6.9,7.2,20580,95,313,10,3.2,0.99,12766|12774|16154|16173|16174|16185|20290|21938|50930|57349,Cxcr3|Ccr5|Il10ra|Il18|Il18rap|Il2rb|Ccl1|Tnfrsf1b|Tnfsf14|Ppbp,-2.6,Geneid
GO Biological Processes,19,GO:0010563,negative regulation of phosphorus metabolic process,19_GO:0048519 negative regulation of biological process,-5.7,3.2,5.8,20580,457,313,22,7,1.4,11622|12495|14678|14682|15259|15587|15978|16173|16332|19165|19271|20238|24064|50918|56193|63913|66787|72446|72828|103844|108155|231474,Ahr|Entpd1|Gnai2|Gnaq|Hipk3|Hyal2|Ifng|Il18|Inppl1|Psen2|Ptprj|Atxn1|Spry2|Myadm|Plek|Niban1|Gskip|Prr5l|Ubash3b|Inca1|Ogt|Paqr3,-2.6,Geneid
GO Biological Processes,19,GO:0045936,negative regulation of phosphate metabolic process,19_GO:0048519 negative regulation of biological process,-5.7,3.2,5.8,20580,457,313,22,7,1.4,11622|12495|14678|14682|15259|15587|15978|16173|16332|19165|19271|20238|24064|50918|56193|63913|66787|72446|72828|103844|108155|231474,Ahr|Entpd1|Gnai2|Gnaq|Hipk3|Hyal2|Ifng|Il18|Inppl1|Psen2|Ptprj|Atxn1|Spry2|Myadm|Plek|Niban1|Gskip|Prr5l|Ubash3b|Inca1|Ogt|Paqr3,-2.6,Geneid
KEGG Pathway,24,mmu04022,cGMP-PKG signaling pathway,,-5.6,4.9,6.5,20580,173,313,13,4.2,1.1,11554|11937|11941|14678|14682|16533|17540|17931|18021|54195|60596|67972|381290,Adrb1|Atp2a1|Atp2b2|Gnai2|Gnaq|Kcnmb1|Irag1|Ppp1r12a|Nfatc3|Gucy1b1|Gucy1a1|Atp2b1|Atp2b4,-2.5,Geneid
GO Biological Processes,19,GO:0003018,vascular process in circulatory system,19_GO:0032501 multicellular organismal process,-5.5,4.2,6.1,20580,234,313,15,4.8,1.2,11554|11622|12000|12168|12494|12845|16173|16533|17540|18671|19271|21873|60596|67972|75697,Adrb1|Ahr|Avpr2|Bmpr2|Cd38|Comp|Il18|Kcnmb1|Irag1|Abcb1a|Ptprj|Tjp2|Gucy1a1|Atp2b1|C2cd4b,-2.5,Geneid
GO Biological Processes,19,GO:0070663,regulation of leukocyte proliferation,19_GO:0050789 regulation of biological process,-5.4,3.9,6,20580,269,313,16,5.1,1.2,11622|12483|12494|12505|12519|14204|15978|16173|16408|16854|20737|21898|21938|22780|72049|237256,Ahr|Cd22|Cd38|Cd44|Cd80|Il4i1|Ifng|Il18|Itgal|Lgals3|Spn|Tlr4|Tnfrsf1b|Ikzf3|Tnfrsf13c|Zc3h12d,-2.4,Geneid
GO Biological Processes,19,GO:0019932,second-messenger-mediated signaling,19_GO:0023052 signaling,-5.3,4.7,6.2,20580,182,313,13,4.2,1.1,11622|12331|12766|12774|14652|17540|17748|18021|19271|21943|54195|54199|68169,Ahr|Cap1|Cxcr3|Ccr5|Glp1r|Irag1|Mt1|Nfatc3|Ptprj|Tnfsf11|Gucy1b1|Ccrl2|Ndnf,-2.4,Geneid
GO Biological Processes,19,GO:0002683,negative regulation of immune system process,19_GO:0002376 immune system process,-5.2,3.1,5.5,20580,448,313,21,6.7,1.4,11622|12483|12505|12519|14204|15368|15978|16854|19219|19271|20737|21873|21946|22174|66058|72828|100340|170741|237256|270151|102640920,Ahr|Cd22|Cd44|Cd80|Il4i1|Hmox1|Ifng|Lgals3|Ptger4|Ptprj|Spn|Tjp2|Pglyrp1|Tyro3|Tmem176a|Ubash3b|Smpdl3b|Pilrb1|Zc3h12d|Nlrx1|Pvrig,-2.3,Geneid
GO Biological Processes,19,GO:0002694,regulation of leukocyte activation,19_GO:0002376 immune system process,-5.1,2.5,5.2,20580,733,313,28,8.9,1.6,11622|12483|12494|12505|12519|13024|14204|15368|15978|16173|16408|16641|16852|16854|18806|20737|21898|21938|21943|21946|22038|22174|22780|27007|50930|72049|75345|237256,Ahr|Cd22|Cd38|Cd44|Cd80|Ctla2a|Il4i1|Hmox1|Ifng|Il18|Itgal|Klrc1|Lgals1|Lgals3|Pld2|Spn|Tlr4|Tnfrsf1b|Tnfsf11|Pglyrp1|Plscr1|Tyro3|Ikzf3|Klrk1|Tnfsf14|Tnfrsf13c|Slamf7|Zc3h12d,-2.1,Geneid
Reactome Gene Sets,6,R-MMU-109582,Hemostasis,,-5,2.9,5.3,20580,506,313,22,7,1.4,11937|11941|12306|12505|12506|14678|14682|16401|16411|16578|16580|17540|20715|20719|20737|22153|56193|57349|67972|71946|80884|381290,Atp2a1|Atp2b2|Anxa2|Cd44|Cd48|Gnai2|Gnaq|Itga4|Itgax|Kif9|Kifc5b|Irag1|Serpina3g|Serpinb6a|Spn|Tubb4a|Plek|Ppbp|Atp2b1|Endod1|Maged2|Atp2b4,-2,Geneid
GO Biological Processes,19,GO:0050729,positive regulation of inflammatory response,19_GO:0048518 positive regulation of biological process,-4.9,5.1,6.1,20580,143,313,11,3.5,1,12362|12774|15587|15978|16852|19219|20290|21898|21943|72310|75697,Casp1|Ccr5|Hyal2|Ifng|Lgals1|Ptger4|Ccl1|Tlr4|Tnfsf11|Nkg7|C2cd4b,-2,Geneid
GO Biological Processes,19,GO:0050728,negative regulation of inflammatory response,19_GO:0048519 negative regulation of biological process,-4.9,5,6,20580,144,313,11,3.5,1,12505|13024|19219|20317|20737|21938|21946|22174|100340|210029|270151,Cd44|Ctla2a|Ptger4|Serpinf1|Spn|Tnfrsf1b|Pglyrp1|Tyro3|Smpdl3b|Metrnl|Nlrx1,-2,Geneid
GO Biological Processes,19,GO:0044057,regulation of system process,19_GO:0032501 multicellular organismal process,-4.7,2.5,5,20580,645,313,25,8,1.5,11554|11622|11937|12000|12168|12494|12794|14652|14678|15978|16411|17540|18516|18671|19217|19219|21898|21938|24046|60596|67972|74318|74777|231637|381290,Adrb1|Ahr|Atp2a1|Avpr2|Bmpr2|Cd38|Cnih2|Glp1r|Gnai2|Ifng|Itgax|Irag1|Pbx3|Abcb1a|Ptger2|Ptger4|Tlr4|Tnfrsf1b|Scn11a|Gucy1a1|Atp2b1|Hopx|Selenon|Ssh1|Atp2b4,-1.8,Geneid
KEGG Pathway,24,mmu04924,Renin secretion,,-4.7,6.9,6.4,20580,76,313,8,2.6,0.89,11554|13030|14678|14682|19217|19219|54195|60596,Adrb1|Ctsb|Gnai2|Gnaq|Ptger2|Ptger4|Gucy1b1|Gucy1a1,-1.8,Geneid
KEGG Pathway,24,mmu05144,Malaria,,-4.6,8.1,6.6,20580,57,313,7,2.2,0.84,12845|15978|16173|16408|17059|21898|27007,Comp|Ifng|Il18|Itgal|Klrb1c|Tlr4|Klrk1,-1.8,Geneid
GO Biological Processes,19,GO:0051249,regulation of lymphocyte activation,19_GO:0002376 immune system process,-4.6,2.6,4.9,20580,617,313,24,7.7,1.5,11622|12483|12494|12505|12519|13024|14204|15978|16173|16408|16641|16852|16854|20737|21898|21938|21943|21946|22174|22780|50930|72049|75345|237256,Ahr|Cd22|Cd38|Cd44|Cd80|Ctla2a|Il4i1|Ifng|Il18|Itgal|Klrc1|Lgals1|Lgals3|Spn|Tlr4|Tnfrsf1b|Tnfsf11|Pglyrp1|Tyro3|Ikzf3|Tnfsf14|Tnfrsf13c|Slamf7|Zc3h12d,-1.7,Geneid
GO Biological Processes,19,GO:0030335,positive regulation of cell migration,19_GO:0040011 locomotion,-4.6,2.6,4.9,20580,577,313,23,7.3,1.5,11487|11853|12168|14678|15368|15978|16173|16401|16411|16854|18606|18806|19219|19271|20290|20583|20737|21844|21898|24064|50918|50930|231637,Adam10|Rhoc|Bmpr2|Gnai2|Hmox1|Ifng|Il18|Itga4|Itgax|Lgals3|Enpp2|Pld2|Ptger4|Ptprj|Ccl1|Snai2|Spn|Tiam1|Tlr4|Spry2|Myadm|Tnfsf14|Ssh1,-1.7,Geneid
GO Biological Processes,19,GO:0051272,positive regulation of cellular component movement,19_GO:0051179 localization,-4.5,2.5,4.8,20580,621,313,24,7.7,1.5,11487|11853|12168|14678|15368|15978|16173|16401|16411|16854|17756|18606|18806|19219|19271|20290|20583|20737|21844|21898|24064|50918|50930|231637,Adam10|Rhoc|Bmpr2|Gnai2|Hmox1|Ifng|Il18|Itga4|Itgax|Lgals3|Map2|Enpp2|Pld2|Ptger4|Ptprj|Ccl1|Snai2|Spn|Tiam1|Tlr4|Spry2|Myadm|Tnfsf14|Ssh1,-1.7,Geneid
GO Biological Processes,19,GO:0001933,negative regulation of protein phosphorylation,19_GO:0048519 negative regulation of biological process,-4.5,3.2,5.1,20580,352,313,17,5.4,1.3,14682|15259|15587|15978|16173|16332|19165|19271|24064|50918|63913|66787|72446|72828|103844|108155|231474,Gnaq|Hipk3|Hyal2|Ifng|Il18|Inppl1|Psen2|Ptprj|Spry2|Myadm|Niban1|Gskip|Prr5l|Ubash3b|Inca1|Ogt|Paqr3,-1.7,Geneid
GO Biological Processes,19,GO:0040017,positive regulation of locomotion,19_GO:0040011 locomotion,-4.5,2.5,4.8,20580,622,313,24,7.7,1.5,11487|11853|12168|12766|14678|15368|15978|16173|16401|16411|16854|18606|18806|19219|19271|20290|20583|20737|21844|21898|24064|50918|50930|231637,Adam10|Rhoc|Bmpr2|Cxcr3|Gnai2|Hmox1|Ifng|Il18|Itga4|Itgax|Lgals3|Enpp2|Pld2|Ptger4|Ptprj|Ccl1|Snai2|Spn|Tiam1|Tlr4|Spry2|Myadm|Tnfsf14|Ssh1,-1.7,Geneid
GO Biological Processes,19,GO:0032731,positive regulation of interleukin-1 beta production,19_GO:0048518 positive regulation of biological process,-4.4,7.5,6.4,20580,61,313,7,2.2,0.84,12362|12363|12774|15978|21898|268973|381308,Casp1|Casp4|Ccr5|Ifng|Tlr4|Nlrc4|Ifi211,-1.7,Geneid
KEGG Pathway,24,mmu04060,Cytokine-cytokine receptor interaction,,-4.4,3.4,5.1,20580,292,313,15,4.8,1.2,12168|12766|12774|14103|15978|16154|16173|16174|16185|20290|21938|21943|50930|57349|72049,Bmpr2|Cxcr3|Ccr5|Fasl|Ifng|Il10ra|Il18|Il18rap|Il2rb|Ccl1|Tnfrsf1b|Tnfsf11|Tnfsf14|Ppbp|Tnfrsf13c,-1.6,Geneid
GO Biological Processes,19,GO:0042326,negative regulation of phosphorylation,19_GO:0048519 negative regulation of biological process,-4.3,3,4.9,20580,400,313,18,5.8,1.3,14682|15259|15587|15978|16173|16332|19165|19271|20238|24064|50918|63913|66787|72446|72828|103844|108155|231474,Gnaq|Hipk3|Hyal2|Ifng|Il18|Inppl1|Psen2|Ptprj|Atxn1|Spry2|Myadm|Niban1|Gskip|Prr5l|Ubash3b|Inca1|Ogt|Paqr3,-1.6,Geneid
Reactome Gene Sets,6,R-MMU-418359,Reduction of cytosolic Ca++ levels,,-4.3,19,8.3,20580,14,313,4,1.3,0.63,11937|11941|67972|381290,Atp2a1|Atp2b2|Atp2b1|Atp2b4,-1.6,Geneid
GO Biological Processes,19,GO:0031295,T cell costimulation,19_GO:0022610 biological adhesion,-4.3,12,7.2,20580,27,313,5,1.6,0.71,12519|16852|20737|50930|72049,Cd80|Lgals1|Spn|Tnfsf14|Tnfrsf13c,-1.6,Geneid
KEGG Pathway,24,mmu04970,Salivary secretion,,-4.3,6.1,5.9,20580,86,313,8,2.6,0.89,11554|11941|12494|14682|54195|60596|67972|381290,Adrb1|Atp2b2|Cd38|Gnaq|Gucy1b1|Gucy1a1|Atp2b1|Atp2b4,-1.6,Geneid
GO Biological Processes,19,GO:0060284,regulation of cell development,19_GO:0032502 developmental process,-4.3,2.5,4.7,20580,601,313,23,7.3,1.5,12168|12306|12774|14056|15978|17756|18606|18671|20238|20317|20430|20893|21844|21873|21938|21943|22352|24136|50918|54712|97086|104156|216858,Bmpr2|Anxa2|Ccr5|Ezh2|Ifng|Map2|Enpp2|Abcb1a|Atxn1|Serpinf1|Cyfip1|Bhlhe40|Tiam1|Tjp2|Tnfrsf1b|Tnfsf11|Vim|Zeb2|Myadm|Plxnc1|Slc9b2|Etv5|Kctd11,-1.6,Geneid
GO Biological Processes,19,GO:0045785,positive regulation of cell adhesion,19_GO:0022610 biological adhesion,-4.3,2.7,4.8,20580,481,313,20,6.4,1.4,12505|12519|12774|14204|15978|16173|16401|16408|16852|18606|18806|19219|19271|20737|21943|50918|50930|58859|68169|72049,Cd44|Cd80|Ccr5|Il4i1|Ifng|Il18|Itga4|Itgal|Lgals1|Enpp2|Pld2|Ptger4|Ptprj|Spn|Tnfsf11|Myadm|Tnfsf14|Efemp2|Ndnf|Tnfrsf13c,-1.6,Geneid
GO Biological Processes,19,GO:2000147,positive regulation of cell motility,19_GO:0040011 locomotion,-4.2,2.5,4.7,20580,604,313,23,7.3,1.5,11487|11853|12168|14678|15368|15978|16173|16401|16411|16854|18606|18806|19219|19271|20290|20583|20737|21844|21898|24064|50918|50930|231637,Adam10|Rhoc|Bmpr2|Gnai2|Hmox1|Ifng|Il18|Itga4|Itgax|Lgals3|Enpp2|Pld2|Ptger4|Ptprj|Ccl1|Snai2|Spn|Tiam1|Tlr4|Spry2|Myadm|Tnfsf14|Ssh1,-1.6,Geneid
GO Biological Processes,19,GO:0010959,regulation of metal ion transport,19_GO:0051179 localization,-4.2,2.8,4.8,20580,446,313,19,6.1,1.3,11554|11622|11941|12766|14652|14678|14682|15978|16533|16854|18021|19165|56461|66395|67972|72828|74777|381290|545622,Adrb1|Ahr|Atp2b2|Cxcr3|Glp1r|Gnai2|Gnaq|Ifng|Kcnmb1|Lgals3|Nfatc3|Psen2|Kcnip3|Ahnak|Atp2b1|Ubash3b|Selenon|Atp2b4|Ptpn3,-1.6,Geneid
GO Biological Processes,19,GO:0071351,cellular response to interleukin-18,19_GO:0050896 response to stimulus,-4.2,33,9.7,20580,6,313,3,0.96,0.55,15978|16173|16174,Ifng|Il18|Il18rap,-1.6,Geneid
GO Biological Processes,19,GO:0006469,negative regulation of protein kinase activity,19_GO:0048519 negative regulation of biological process,-4.2,3.9,5.1,20580,203,313,12,3.8,1.1,14682|15259|15587|15978|16332|19165|19271|24064|66787|72828|103844|231474,Gnaq|Hipk3|Hyal2|Ifng|Inppl1|Psen2|Ptprj|Spry2|Gskip|Ubash3b|Inca1|Paqr3,-1.6,Geneid
GO Biological Processes,19,GO:0031294,lymphocyte costimulation,19_GO:0002376 immune system process,-4.2,11,6.9,20580,29,313,5,1.6,0.71,12519|16852|20737|50930|72049,Cd80|Lgals1|Spn|Tnfsf14|Tnfrsf13c,-1.6,Geneid
GO Biological Processes,19,GO:0072507,divalent inorganic cation homeostasis,19_GO:0065007 biological regulation,-4.2,2.6,4.6,20580,531,313,21,6.7,1.4,11554|11937|11941|11979|12494|12766|12774|14103|14652|17748|19165|19217|19219|20290|21943|54199|67972|74777|208659|225192|381290,Adrb1|Atp2a1|Atp2b2|Atp7b|Cd38|Cxcr3|Ccr5|Fasl|Glp1r|Mt1|Psen2|Ptger2|Ptger4|Ccl1|Tnfsf11|Ccrl2|Atp2b1|Selenon|Fam20a|Hrh4|Atp2b4,-1.6,Geneid
GO Biological Processes,19,GO:0032652,regulation of interleukin-1 production,19_GO:0032501 multicellular organismal process,-4.1,5.1,5.5,20580,116,313,9,2.9,0.94,12362|12363|12774|15978|19219|21898|268973|282663|381308,Casp1|Casp4|Ccr5|Ifng|Ptger4|Tlr4|Nlrc4|Serpinb1b|Ifi211,-1.6,Geneid
GO Biological Processes,19,GO:0045932,negative regulation of muscle contraction,19_GO:0048519 negative regulation of biological process,-4.1,11,6.8,20580,30,313,5,1.6,0.71,11554|11937|17540|19219|60596,Adrb1|Atp2a1|Irag1|Ptger4|Gucy1a1,-1.5,Geneid
GO Biological Processes,19,GO:0055074,calcium ion homeostasis,19_GO:0065007 biological regulation,-4.1,2.6,4.6,20580,498,313,20,6.4,1.4,11554|11937|11941|11979|12494|12766|12774|14103|14652|19165|19217|19219|20290|21943|54199|67972|74777|208659|225192|381290,Adrb1|Atp2a1|Atp2b2|Atp7b|Cd38|Cxcr3|Ccr5|Fasl|Glp1r|Psen2|Ptger2|Ptger4|Ccl1|Tnfsf11|Ccrl2|Atp2b1|Selenon|Fam20a|Hrh4|Atp2b4,-1.5,Geneid
GO Biological Processes,19,GO:0030101,natural killer cell activation,19_GO:0002376 immune system process,-4.1,6.7,5.9,20580,69,313,7,2.2,0.84,16173|16185|17059|22174|27007|72310|74732,Il18|Il2rb|Klrb1c|Tyro3|Klrk1|Nkg7|Stx11,-1.5,Geneid
GO Biological Processes,19,GO:0043269,regulation of ion transport,19_GO:0051179 localization,-4.1,2.3,4.4,20580,750,313,26,8.3,1.6,11554|11622|11941|12495|12766|12794|13058|14652|14678|14682|15978|16500|16533|16854|18021|18671|19165|21943|24046|56461|66395|67972|72828|74777|381290|545622,Adrb1|Ahr|Atp2b2|Entpd1|Cxcr3|Cnih2|Cybb|Glp1r|Gnai2|Gnaq|Ifng|Kcnb1|Kcnmb1|Lgals3|Nfatc3|Abcb1a|Psen2|Tnfsf11|Scn11a|Kcnip3|Ahnak|Atp2b1|Ubash3b|Selenon|Atp2b4|Ptpn3,-1.5,Geneid
GO Biological Processes,19,GO:0043086,negative regulation of catalytic activity,19_GO:0065007 biological regulation,-4,2.4,4.5,20580,666,313,24,7.7,1.5,11622|12047|12505|13030|14678|14682|15259|15587|15978|16332|17931|17948|19165|19271|20317|20715|20719|24064|66787|72828|103844|231474|282663|381290,Ahr|Bcl2a1d|Cd44|Ctsb|Gnai2|Gnaq|Hipk3|Hyal2|Ifng|Inppl1|Ppp1r12a|Naip2|Psen2|Ptprj|Serpinf1|Serpina3g|Serpinb6a|Spry2|Gskip|Ubash3b|Inca1|Paqr3|Serpinb1b|Atp2b4,-1.5,Geneid
WikiPathways,27,WP374,Prostaglandin synthesis and regulation,,-4,11,6.7,20580,31,313,5,1.6,0.71,11746|12306|19217|19219|20200,Anxa4|Anxa2|Ptger2|Ptger4|S100a6,-1.5,Geneid
GO Biological Processes,19,GO:0032651,regulation of interleukin-1 beta production,19_GO:0032501 multicellular organismal process,-4,5.5,5.5,20580,95,313,8,2.6,0.89,12362|12363|12774|15978|21898|268973|282663|381308,Casp1|Casp4|Ccr5|Ifng|Tlr4|Nlrc4|Serpinb1b|Ifi211,-1.5,Geneid
GO Biological Processes,19,GO:0003013,circulatory system process,19_GO:0032501 multicellular organismal process,-4,2.7,4.6,20580,466,313,19,6.1,1.3,11554|11622|12000|12168|12494|12845|14652|14682|15368|16173|16533|17540|18671|19165|19271|21873|60596|67972|75697,Adrb1|Ahr|Avpr2|Bmpr2|Cd38|Comp|Glp1r|Gnaq|Hmox1|Il18|Kcnmb1|Irag1|Abcb1a|Psen2|Ptprj|Tjp2|Gucy1a1|Atp2b1|C2cd4b,-1.5,Geneid
GO Biological Processes,19,GO:0032609,interferon-gamma production,19_GO:0032501 multicellular organismal process,-4,15,7.4,20580,17,313,4,1.3,0.63,12000|16174|20737|21898,Avpr2|Il18rap|Spn|Tlr4,-1.5,Geneid
GO Biological Processes,19,GO:0022407,regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-4,2.7,4.6,20580,467,313,19,6.1,1.3,12505|12519|12774|14204|15978|16173|16401|16408|16852|16854|20737|21943|50918|50930|70546|72049|72828|100182|237256,Cd44|Cd80|Ccr5|Il4i1|Ifng|Il18|Itga4|Itgal|Lgals1|Lgals3|Spn|Tnfsf11|Myadm|Tnfsf14|Zdhhc2|Tnfrsf13c|Ubash3b|Akna|Zc3h12d,-1.5,Geneid
