_MEMBER_Geneid,_LogP_Geneid,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-3.5,GO:0002697,regulation of immune effector process,M1,1,0
1,-3.1,GO:0009611,response to wounding,M1,1,0
1,-3.2,GO:0055080,cation homeostasis,M1,1,0
1,-2.3,GO:0140056,organelle localization by membrane tethering,M1,1,0
1,-6.9,GO:0032103,positive regulation of response to external stimulus,M1,1,0
1,-2.1,mmu04972,Pancreatic secretion,M1,1,0
1,-4.2,GO:0071351,cellular response to interleukin-18,M1,1,0
1,-2.3,GO:0006644,phospholipid metabolic process,M1,1,0
1,-2,GO:0032102,negative regulation of response to external stimulus,M1,1,0
1,-4.9,GO:0050728,negative regulation of inflammatory response,M1,1,0
1,-2,GO:0051222,positive regulation of protein transport,M1,1,0
1,-2.7,R-MMU-5676594,TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway,M1,1,0
1,-5.8,GO:0032944,regulation of mononuclear cell proliferation,M1,1,0
1,-5.3,GO:0019932,second-messenger-mediated signaling,M1,1,0
1,-2.4,GO:0006873,cellular ion homeostasis,M1,1,0
1,-2.5,GO:0001934,positive regulation of protein phosphorylation,M1,1,0
1,-5,R-MMU-109582,Hemostasis,M1,1,0
1,-4,GO:0022407,regulation of cell-cell adhesion,M1,1,0
1,-2.2,GO:0032760,positive regulation of tumor necrosis factor production,M1,1,0
1,-2,GO:0090276,regulation of peptide hormone secretion,M1,1,0
1,-7.1,GO:0046649,lymphocyte activation,M1,1,0
1,-2.4,R-MMU-9013149,RAC1 GTPase cycle,M1,1,0
1,-3.7,GO:0033673,negative regulation of kinase activity,M1,1,0
1,-2.7,GO:0046068,cGMP metabolic process,M1,1,0
1,-3.3,GO:0031400,negative regulation of protein modification process,M1,1,0
1,-3.9,GO:0009395,phospholipid catabolic process,M1,1,0
1,-4.6,GO:0051249,regulation of lymphocyte activation,M1,1,0
1,-2.5,GO:0010977,negative regulation of neuron projection development,M1,1,0
1,-4.7,mmu04924,Renin secretion,M1,1,0
1,-2.7,GO:0032946,positive regulation of mononuclear cell proliferation,M1,1,0
1,-2.1,GO:0034103,regulation of tissue remodeling,M1,1,0
1,-2.5,GO:2000403,positive regulation of lymphocyte migration,M1,1,0
1,-2.1,GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,M1,1,0
1,-2.2,GO:0060560,developmental growth involved in morphogenesis,M1,1,0
1,-2.8,GO:0045089,positive regulation of innate immune response,M1,1,0
1,-2.6,GO:0016045,detection of bacterium,M1,1,0
1,-2.5,R-MMU-5357801,Programmed Cell Death,M1,1,0
1,-2.7,GO:0045778,positive regulation of ossification,M1,1,0
1,-2.2,GO:0035813,regulation of renal sodium excretion,M1,1,0
1,-2.6,GO:0002685,regulation of leukocyte migration,M1,1,0
1,-2.6,GO:0002758,innate immune response-activating signal transduction,M1,1,0
1,-2,GO:0032814,regulation of natural killer cell activation,M1,1,0
1,-3,GO:0045088,regulation of innate immune response,M1,1,0
1,-2.6,GO:0002706,regulation of lymphocyte mediated immunity,M1,1,0
1,-5.4,GO:0070663,regulation of leukocyte proliferation,M1,1,0
1,-2.6,GO:0050777,negative regulation of immune response,M1,1,0
1,-3.5,GO:0035150,regulation of tube size,M1,1,0
1,-2.2,GO:0042119,neutrophil activation,M1,1,0
1,-4.1,GO:0055074,calcium ion homeostasis,M1,1,0
1,-8.8,GO:0001775,cell activation,M1,1,0
1,-4.3,GO:0060284,regulation of cell development,M1,1,0
1,-2.4,GO:0002366,leukocyte activation involved in immune response,M1,1,0
1,-3.2,GO:0016311,dephosphorylation,M1,1,0
1,-2.9,GO:0030168,platelet activation,M1,1,0
1,-3.2,GO:0022409,positive regulation of cell-cell adhesion,M1,1,0
1,-4.6,GO:0030335,positive regulation of cell migration,M1,1,0
1,-3.2,GO:0072503,cellular divalent inorganic cation homeostasis,M1,1,0
1,-3.7,GO:0043068,positive regulation of programmed cell death,M1,1,0
1,-5.2,GO:0002683,negative regulation of immune system process,M1,1,0
1,-2.4,GO:0043408,regulation of MAPK cascade,M1,1,0
1,-2.1,GO:1904407,positive regulation of nitric oxide metabolic process,M1,1,0
1,-3.1,GO:0030888,regulation of B cell proliferation,M1,1,0
1,-2,GO:0046503,glycerolipid catabolic process,M1,1,0
1,-2.5,GO:1903510,mucopolysaccharide metabolic process,M1,1,0
1,-2.1,GO:1903829,positive regulation of protein localization,M1,1,0
1,-2.3,GO:0001974,blood vessel remodeling,M1,1,0
1,-2.7,mmu04730,Long-term depression,M1,1,0
1,-2.1,R-MMU-9013406,RHOQ GTPase cycle,M1,1,0
1,-3.8,GO:0002274,myeloid leukocyte activation,M1,1,0
1,-3.1,GO:0045859,regulation of protein kinase activity,M1,1,0
1,-2.3,GO:0061756,leukocyte adhesion to vascular endothelial cell,M1,1,0
1,-2.2,GO:0032386,regulation of intracellular transport,M1,1,0
1,-3.5,GO:0097746,blood vessel diameter maintenance,M1,1,0
1,-3.3,GO:0071675,regulation of mononuclear cell migration,M1,1,0
1,-2.1,GO:0045187,"regulation of circadian sleep/wake cycle, sleep",M1,1,0
1,-3.1,GO:0071346,cellular response to interferon-gamma,M1,1,0
1,-3.2,GO:0035809,regulation of urine volume,M1,1,0
1,-3.9,GO:0032732,positive regulation of interleukin-1 production,M1,1,0
1,-2.6,GO:0050866,negative regulation of cell activation,M1,1,0
1,-2.6,GO:2000401,regulation of lymphocyte migration,M1,1,0
1,-2.2,mmu04810,Regulation of actin cytoskeleton,M1,1,0
1,-2.3,GO:1904062,regulation of cation transmembrane transport,M1,1,0
1,-5.8,GO:0006954,inflammatory response,M1,1,0
1,-2.6,mmu04650,Natural killer cell mediated cytotoxicity,M1,1,0
1,-2.2,GO:0080164,regulation of nitric oxide metabolic process,M1,1,0
1,-2.8,GO:0002286,T cell activation involved in immune response,M1,1,0
1,-2.8,GO:2000181,negative regulation of blood vessel morphogenesis,M1,1,0
1,-2.2,GO:1902743,regulation of lamellipodium organization,M1,1,0
1,-3.5,GO:1901214,regulation of neuron death,M1,1,0
1,-2.7,GO:0050671,positive regulation of lymphocyte proliferation,M1,1,0
1,-3.4,GO:0006027,glycosaminoglycan catabolic process,M1,1,0
1,-2.3,mmu05135,Yersinia infection,M1,1,0
1,-2.6,GO:0043549,regulation of kinase activity,M1,1,0
1,-3.5,GO:0050878,regulation of body fluid levels,M1,1,0
1,-2.3,GO:0002263,cell activation involved in immune response,M1,1,0
1,-2.4,GO:1905144,response to acetylcholine,M1,1,0
1,-5.7,GO:0045936,negative regulation of phosphate metabolic process,M1,1,0
1,-2.1,GO:0045124,regulation of bone resorption,M1,1,0
1,-8.3,GO:0050727,regulation of inflammatory response,M1,1,0
1,-4,GO:0003013,circulatory system process,M1,1,0
1,-3.1,GO:0090594,inflammatory response to wounding,M1,1,0
1,-3.4,GO:0090066,regulation of anatomical structure size,M1,1,0
1,-2.1,GO:0033993,response to lipid,M1,1,0
1,-2.2,GO:0007157,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,M1,1,0
1,-2.1,GO:0021884,forebrain neuron development,M1,1,0
1,-2.7,GO:0002218,activation of innate immune response,M1,1,0
1,-2.2,GO:0008217,regulation of blood pressure,M1,1,0
1,-3.4,GO:0002246,wound healing involved in inflammatory response,M1,1,0
1,-2.7,GO:0007159,leukocyte cell-cell adhesion,M1,1,0
1,-4,GO:0043086,negative regulation of catalytic activity,M1,1,0
1,-2.2,GO:0043567,regulation of insulin-like growth factor receptor signaling pathway,M1,1,0
1,-2.6,GO:0009595,detection of biotic stimulus,M1,1,0
1,-2.1,GO:1901652,response to peptide,M1,1,0
1,-2.7,R-MMU-1474244,Extracellular matrix organization,M1,1,0
1,-3.4,GO:0001817,regulation of cytokine production,M1,1,0
1,-2.4,R-MMU-418346,Platelet homeostasis,M1,1,0
1,-4.6,mmu05144,Malaria,M1,1,0
1,-3.7,GO:0042060,wound healing,M1,1,0
1,-4.1,GO:0043269,regulation of ion transport,M1,1,0
1,-2.3,GO:0007189,adenylate cyclase-activating G protein-coupled receptor signaling pathway,M1,1,0
1,-5.9,GO:0050865,regulation of cell activation,M1,1,0
1,-2.6,GO:1903522,regulation of blood circulation,M1,1,0
1,-4.2,GO:0010959,regulation of metal ion transport,M1,1,0
1,-2.1,GO:0030098,lymphocyte differentiation,M1,1,0
1,-2.4,GO:0071216,cellular response to biotic stimulus,M1,1,0
1,-2.1,GO:0070588,calcium ion transmembrane transport,M1,1,0
1,-2.4,mmu05140,Leishmaniasis,M1,1,0
1,-2.8,GO:0060326,cell chemotaxis,M1,1,0
1,-2.5,mmu05143,African trypanosomiasis,M1,1,0
1,-2.8,GO:1903707,negative regulation of hemopoiesis,M1,1,0
1,-2.3,GO:0006022,aminoglycan metabolic process,M1,1,0
1,-3.3,GO:0034109,homotypic cell-cell adhesion,M1,1,0
1,-4.2,GO:2000147,positive regulation of cell motility,M1,1,0
1,-3.4,GO:0046434,organophosphate catabolic process,M1,1,0
1,-3.4,GO:0010942,positive regulation of cell death,M1,1,0
1,-5.9,GO:0050670,regulation of lymphocyte proliferation,M1,1,0
1,-3.8,mmu04978,Mineral absorption,M1,1,0
1,-3.1,GO:0042110,T cell activation,M1,1,0
1,-3.1,GO:0019935,cyclic-nucleotide-mediated signaling,M1,1,0
1,-2.5,GO:1901342,regulation of vasculature development,M1,1,0
1,-4.1,GO:0045932,negative regulation of muscle contraction,M1,1,0
1,-2.8,GO:0045672,positive regulation of osteoclast differentiation,M1,1,0
1,-4.3,GO:0031295,T cell costimulation,M1,1,0
1,-2.7,GO:0071219,cellular response to molecule of bacterial origin,M1,1,0
1,-5.5,GO:0003018,vascular process in circulatory system,M1,1,0
1,-2.2,GO:0022406,membrane docking,M1,1,0
1,-4.4,mmu04060,Cytokine-cytokine receptor interaction,M1,1,0
1,-2.7,GO:0097035,regulation of membrane lipid distribution,M1,1,0
1,-2.4,GO:0090075,relaxation of muscle,M1,1,0
1,-2.6,GO:0001906,cell killing,M1,1,0
1,-2.8,GO:1902106,negative regulation of leukocyte differentiation,M1,1,0
1,-2.6,GO:0045589,regulation of regulatory T cell differentiation,M1,1,0
1,-4.5,GO:0040017,positive regulation of locomotion,M1,1,0
1,-2.2,GO:0072678,T cell migration,M1,1,0
1,-2.7,GO:0030203,glycosaminoglycan metabolic process,M1,1,0
1,-2.7,GO:0034765,regulation of ion transmembrane transport,M1,1,0
1,-2.2,GO:0048660,regulation of smooth muscle cell proliferation,M1,1,0
1,-3,GO:0006874,cellular calcium ion homeostasis,M1,1,0
1,-2.8,GO:1901343,negative regulation of vasculature development,M1,1,0
1,-2.7,GO:0010975,regulation of neuron projection development,M1,1,0
1,-2.3,mmu04064,NF-kappa B signaling pathway,M1,1,0
1,-3.1,GO:0006875,cellular metal ion homeostasis,M1,1,0
1,-2.9,GO:0051098,regulation of binding,M1,1,0
1,-3.6,GO:0043405,regulation of MAP kinase activity,M1,1,0
1,-2.4,GO:0150105,protein localization to cell-cell junction,M1,1,0
1,-2.3,GO:0042088,T-helper 1 type immune response,M1,1,0
1,-2.2,GO:0051046,regulation of secretion,M1,1,0
1,-4.2,GO:0031294,lymphocyte costimulation,M1,1,0
1,-2.1,GO:0050730,regulation of peptidyl-tyrosine phosphorylation,M1,1,0
1,-2.7,R-MMU-9013423,RAC3 GTPase cycle,M1,1,0
1,-2.2,GO:0042130,negative regulation of T cell proliferation,M1,1,0
1,-3.3,GO:0071674,mononuclear cell migration,M1,1,0
1,-3.2,GO:0030214,hyaluronan catabolic process,M1,1,0
1,-2.4,R-MMU-397014,Muscle contraction,M1,1,0
1,-2.9,GO:0071222,cellular response to lipopolysaccharide,M1,1,0
1,-2.7,GO:0070269,pyroptosis,M1,1,0
1,-2.4,GO:0098801,regulation of renal system process,M1,1,0
1,-2.5,GO:0032660,regulation of interleukin-17 production,M1,1,0
1,-2.6,mmu05134,Legionellosis,M1,1,0
1,-3.6,GO:0050767,regulation of neurogenesis,M1,1,0
1,-3.5,GO:0035296,regulation of tube diameter,M1,1,0
1,-3.2,GO:0034638,phosphatidylcholine catabolic process,M1,1,0
1,-3.5,GO:0050863,regulation of T cell activation,M1,1,0
1,-2.7,R-MMU-5576891,Cardiac conduction,M1,1,0
1,-7.9,GO:0045321,leukocyte activation,M1,1,0
1,-2.9,GO:0030278,regulation of ossification,M1,1,0
1,-3.2,GO:0002703,regulation of leukocyte mediated immunity,M1,1,0
1,-2.3,GO:0030595,leukocyte chemotaxis,M1,1,0
1,-2.8,GO:0032496,response to lipopolysaccharide,M1,1,0
1,-2.3,GO:1905330,regulation of morphogenesis of an epithelium,M1,1,0
1,-3.3,GO:0010572,positive regulation of platelet activation,M1,1,0
1,-2.3,GO:0120035,regulation of plasma membrane bounded cell projection organization,M1,1,0
1,-2.5,GO:0034341,response to interferon-gamma,M1,1,0
1,-2.2,GO:0032677,regulation of interleukin-8 production,M1,1,0
1,-2.7,GO:0050817,coagulation,M1,1,0
1,-3.3,GO:1902105,regulation of leukocyte differentiation,M1,1,0
1,-2.4,WP6,Integrin-mediated cell adhesion,M1,1,0
1,-2.2,GO:0006650,glycerophospholipid metabolic process,M1,1,0
1,-2.3,mmu05132,Salmonella infection,M1,1,0
1,-2.2,GO:0050860,negative regulation of T cell receptor signaling pathway,M1,1,0
1,-2.4,GO:0055082,cellular chemical homeostasis,M1,1,0
1,-3.2,GO:0098771,inorganic ion homeostasis,M1,1,0
1,-2.4,GO:0001666,response to hypoxia,M1,1,0
1,-2.3,GO:0016601,Rac protein signal transduction,M1,1,0
1,-3.6,R-MMU-9013404,RAC2 GTPase cycle,M1,1,0
1,-3.3,GO:0051924,regulation of calcium ion transport,M1,1,0
1,-2.1,GO:0045861,negative regulation of proteolysis,M1,1,0
1,-2.7,GO:0045671,negative regulation of osteoclast differentiation,M1,1,0
1,-3.3,GO:0070839,metal ion export,M1,1,0
1,-5.6,mmu04022,cGMP-PKG signaling pathway,M1,1,0
1,-3.8,GO:0043065,positive regulation of apoptotic process,M1,1,0
1,-2.4,GO:0060251,regulation of glial cell proliferation,M1,1,0
1,-3.3,GO:2001204,regulation of osteoclast development,M1,1,0
1,-2.2,GO:0043393,regulation of protein binding,M1,1,0
1,-5.7,GO:0010563,negative regulation of phosphorus metabolic process,M1,1,0
1,-2.2,GO:0019637,organophosphate metabolic process,M1,1,0
1,-4,GO:0032609,interferon-gamma production,M1,1,0
1,-2.4,GO:0002698,negative regulation of immune effector process,M1,1,0
1,-2.1,GO:0051769,regulation of nitric-oxide synthase biosynthetic process,M1,1,0
1,-2.5,GO:0030003,cellular cation homeostasis,M1,1,0
1,-3.4,GO:0043407,negative regulation of MAP kinase activity,M1,1,0
1,-2,GO:0002837,regulation of immune response to tumor cell,M1,1,0
1,-2.4,GO:0050901,leukocyte tethering or rolling,M1,1,0
1,-2.2,GO:0003014,renal system process,M1,1,0
1,-8,GO:0031347,regulation of defense response,M1,1,0
1,-2.5,GO:1905145,cellular response to acetylcholine,M1,1,0
1,-2.6,mmu04921,Oxytocin signaling pathway,M1,1,0
1,-2.9,GO:0071901,negative regulation of protein serine/threonine kinase activity,M1,1,0
1,-4.3,R-MMU-418359,Reduction of cytosolic Ca++ levels,M1,1,0
1,-2.1,GO:0014015,positive regulation of gliogenesis,M1,1,0
1,-5.7,mmu04061,Viral protein interaction with cytokine and cytokine receptor,M1,1,0
1,-2.6,GO:0002717,positive regulation of natural killer cell mediated immunity,M1,1,0
1,-2.9,GO:0046475,glycerophospholipid catabolic process,M1,1,0
1,-3.8,GO:0002831,regulation of response to biotic stimulus,M1,1,0
1,-2,GO:0001774,microglial cell activation,M1,1,0
1,-2.2,mmu00565,Ether lipid metabolism,M1,1,0
1,-2.1,GO:0002833,positive regulation of response to biotic stimulus,M1,1,0
1,-2.9,GO:0006026,aminoglycan catabolic process,M1,1,0
1,-2.2,GO:0016525,negative regulation of angiogenesis,M1,1,0
1,-5.1,GO:0002694,regulation of leukocyte activation,M1,1,0
1,-4.2,GO:0006469,negative regulation of protein kinase activity,M1,1,0
1,-2.5,GO:0106070,regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway,M1,1,0
1,-4.3,GO:0045785,positive regulation of cell adhesion,M1,1,0
1,-2.2,GO:0030212,hyaluronan metabolic process,M1,1,0
1,-4.1,GO:0032652,regulation of interleukin-1 production,M1,1,0
1,-2.9,GO:0002228,natural killer cell mediated immunity,M1,1,0
1,-2.9,GO:0050858,negative regulation of antigen receptor-mediated signaling pathway,M1,1,0
1,-2.4,GO:0098543,detection of other organism,M1,1,0
1,-3.1,GO:0098581,detection of external biotic stimulus,M1,1,0
1,-2.6,GO:0050870,positive regulation of T cell activation,M1,1,0
1,-4,WP374,Prostaglandin synthesis and regulation,M1,1,0
1,-3.6,GO:0045670,regulation of osteoclast differentiation,M1,1,0
1,-3.2,GO:0001816,cytokine production,M1,1,0
1,-2.8,mmu04621,NOD-like receptor signaling pathway,M1,1,0
1,-2.4,GO:0006940,regulation of smooth muscle contraction,M1,1,0
1,-2.3,GO:0051043,regulation of membrane protein ectodomain proteolysis,M1,1,0
1,-2.2,GO:0045429,positive regulation of nitric oxide biosynthetic process,M1,1,0
1,-2.1,R-MMU-5578775,Ion homeostasis,M1,1,0
1,-2.7,GO:0007596,blood coagulation,M1,1,0
1,-3.9,GO:0055065,metal ion homeostasis,M1,1,0
1,-3.1,GO:0008285,negative regulation of cell population proliferation,M1,1,0
1,-3,GO:0071900,regulation of protein serine/threonine kinase activity,M1,1,0
1,-2,GO:0036230,granulocyte activation,M1,1,0
1,-2.3,GO:0051250,negative regulation of lymphocyte activation,M1,1,0
1,-3.4,GO:1903039,positive regulation of leukocyte cell-cell adhesion,M1,1,0
1,-2.2,mmu04270,Vascular smooth muscle contraction,M1,1,0
1,-2.9,GO:0097190,apoptotic signaling pathway,M1,1,0
1,-2.5,GO:0048286,lung alveolus development,M1,1,0
1,-2.7,mmu05323,Rheumatoid arthritis,M1,1,0
1,-2.9,R-MMU-936837,Ion transport by P-type ATPases,M1,1,0
1,-4.5,GO:0001933,negative regulation of protein phosphorylation,M1,1,0
1,-2.1,GO:0042267,natural killer cell mediated cytotoxicity,M1,1,0
1,-4.9,GO:0050729,positive regulation of inflammatory response,M1,1,0
1,-2.6,GO:0007599,hemostasis,M1,1,0
1,-2.7,GO:0045954,positive regulation of natural killer cell mediated cytotoxicity,M1,1,0
1,-2.5,GO:0031344,regulation of cell projection organization,M1,1,0
1,-2.5,GO:0050867,positive regulation of cell activation,M1,1,0
1,-4.3,GO:0042326,negative regulation of phosphorylation,M1,1,0
1,-2.1,GO:0050921,positive regulation of chemotaxis,M1,1,0
1,-2.8,GO:2000406,positive regulation of T cell migration,M1,1,0
1,-2.9,GO:1903706,regulation of hemopoiesis,M1,1,0
1,-3.6,GO:0010720,positive regulation of cell development,M1,1,0
1,-4.5,GO:0051272,positive regulation of cellular component movement,M1,1,0
1,-2.3,GO:0002761,regulation of myeloid leukocyte differentiation,M1,1,0
1,-4.3,mmu04970,Salivary secretion,M1,1,0
1,-2.3,R-MMU-5218859,Regulated Necrosis,M1,1,0
1,-2.4,GO:0002695,negative regulation of leukocyte activation,M1,1,0
1,-3.1,GO:1903037,regulation of leukocyte cell-cell adhesion,M1,1,0
1,-3.6,GO:0070673,response to interleukin-18,M1,1,0
1,-4.4,GO:0032731,positive regulation of interleukin-1 beta production,M1,1,0
1,-3.9,GO:0008015,blood circulation,M1,1,0
1,-2,GO:0051962,positive regulation of nervous system development,M1,1,0
1,-2.3,GO:0071396,cellular response to lipid,M1,1,0
1,-2.2,GO:0032272,negative regulation of protein polymerization,M1,1,0
1,-3.2,R-MMU-216083,Integrin cell surface interactions,M1,1,0
1,-4.7,GO:0044057,regulation of system process,M1,1,0
1,-3.5,GO:0007162,negative regulation of cell adhesion,M1,1,0
1,-2.2,GO:0048871,multicellular organismal homeostasis,M1,1,0
1,-2.6,GO:1902903,regulation of supramolecular fiber organization,M1,1,0
1,-2.2,GO:0031345,negative regulation of cell projection organization,M1,1,0
1,-2.5,GO:0097193,intrinsic apoptotic signaling pathway,M1,1,0
1,-3.2,GO:0050900,leukocyte migration,M1,1,0
1,-2.6,GO:0002237,response to molecule of bacterial origin,M1,1,0
1,-2.6,GO:0002687,positive regulation of leukocyte migration,M1,1,0
1,-2.9,GO:0051480,regulation of cytosolic calcium ion concentration,M1,1,0
1,-3.1,GO:0051960,regulation of nervous system development,M1,1,0
1,-2.4,R-MMU-6798695,Neutrophil degranulation,M1,1,0
1,-3.3,R-MMU-418360,Platelet calcium homeostasis,M1,1,0
1,-3.1,GO:0051348,negative regulation of transferase activity,M1,1,0
1,-3,WP458,Inflammatory response pathway,M1,1,0
1,-3.8,GO:0042129,regulation of T cell proliferation,M1,1,0
1,-2,GO:0002673,regulation of acute inflammatory response,M1,1,0
