Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
Geneid,GO Biological Processes,19,GO:0050670,regulation of lymphocyte proliferation,19_GO:0002376 immune system process,-7.1,6.7,8,20580,245,164,13,7.9,2.1,11622|12483|12505|12519|14204|15978|16173|16408|16854|21898|21938|22780|72049,Ahr|Cd22|Cd44|Cd80|Il4i1|Ifng|Il18|Itgal|Lgals3|Tlr4|Tnfrsf1b|Ikzf3|Tnfrsf13c,-4.6
Geneid,GO Biological Processes,19,GO:0002694,regulation of leukocyte activation,19_GO:0002376 immune system process,-7,3.8,6.8,20580,733,164,22,13,2.7,11622|12483|12505|12519|14204|15368|15978|16173|16408|16641|16852|16854|18806|21898|21938|21943|21946|22174|22780|27007|50930|72049,Ahr|Cd22|Cd44|Cd80|Il4i1|Hmox1|Ifng|Il18|Itgal|Klrc1|Lgals1|Lgals3|Pld2|Tlr4|Tnfrsf1b|Tnfsf11|Pglyrp1|Tyro3|Ikzf3|Klrk1|Tnfsf14|Tnfrsf13c,-4.6
Geneid,GO Biological Processes,19,GO:0055074,calcium ion homeostasis,19_GO:0065007 biological regulation,-7,4.5,7.2,20580,498,164,18,11,2.4,11554|11937|11941|11979|12766|12774|14103|14652|19165|19217|19219|20290|21943|54199|67972|208659|225192|381290,Adrb1|Atp2a1|Atp2b2|Atp7b|Cxcr3|Ccr5|Fasl|Glp1r|Psen2|Ptger2|Ptger4|Ccl1|Tnfsf11|Ccrl2|Atp2b1|Fam20a|Hrh4|Atp2b4,-4.6
Geneid,GO Biological Processes,19,GO:0055065,metal ion homeostasis,19_GO:0065007 biological regulation,-7,3.9,6.9,20580,676,164,21,13,2.6,11554|11937|11941|11979|12766|12774|14103|14652|15368|15587|19165|19217|19219|20290|21943|54199|67972|110784|208659|225192|381290,Adrb1|Atp2a1|Atp2b2|Atp7b|Cxcr3|Ccr5|Fasl|Glp1r|Hmox1|Hyal2|Psen2|Ptger2|Ptger4|Ccl1|Tnfsf11|Ccrl2|Atp2b1|Nr3c2|Fam20a|Hrh4|Atp2b4,-4.6
Geneid,GO Biological Processes,19,GO:0032944,regulation of mononuclear cell proliferation,19_GO:0050789 regulation of biological process,-7,6.6,7.9,20580,249,164,13,7.9,2.1,11622|12483|12505|12519|14204|15978|16173|16408|16854|21898|21938|22780|72049,Ahr|Cd22|Cd44|Cd80|Il4i1|Ifng|Il18|Itgal|Lgals3|Tlr4|Tnfrsf1b|Ikzf3|Tnfrsf13c,-4.6
Geneid,GO Biological Processes,19,GO:0010959,regulation of metal ion transport,19_GO:0051179 localization,-7,4.8,7.2,20580,446,164,17,10,2.4,11554|11622|11941|12766|14652|14678|14682|15978|16533|16854|19165|56461|66395|67972|72828|381290|545622,Adrb1|Ahr|Atp2b2|Cxcr3|Glp1r|Gnai2|Gnaq|Ifng|Kcnmb1|Lgals3|Psen2|Kcnip3|Ahnak|Atp2b1|Ubash3b|Atp2b4|Ptpn3,-4.6
Geneid,GO Biological Processes,19,GO:0031349,positive regulation of defense response,19_GO:0048518 positive regulation of biological process,-6.9,5.9,7.6,20580,297,164,14,8.5,2.2,12362|12774|15587|15978|16174|16641|16852|17059|19219|20290|21898|21943|27007|268973,Casp1|Ccr5|Hyal2|Ifng|Il18rap|Klrc1|Lgals1|Klrb1c|Ptger4|Ccl1|Tlr4|Tnfsf11|Klrk1|Nlrc4,-4.5
Geneid,Reactome Gene Sets,6,R-MMU-109582,Hemostasis,,-6.9,4.5,7.1,20580,506,164,18,11,2.4,11937|11941|12306|12505|12506|14678|14682|16401|16411|16578|16580|20715|20719|22153|57349|67972|80884|381290,Atp2a1|Atp2b2|Anxa2|Cd44|Cd48|Gnai2|Gnaq|Itga4|Itgax|Kif9|Kifc5b|Serpina3g|Serpinb6a|Tubb4a|Ppbp|Atp2b1|Maged2|Atp2b4,-4.5
Geneid,KEGG Pathway,24,mmu04022,cGMP-PKG signaling pathway,,-6.8,8,8.3,20580,173,164,11,6.7,2,11554|11937|11941|14678|14682|16533|17931|54195|60596|67972|381290,Adrb1|Atp2a1|Atp2b2|Gnai2|Gnaq|Kcnmb1|Ppp1r12a|Gucy1b1|Gucy1a1|Atp2b1|Atp2b4,-4.5
Geneid,GO Biological Processes,19,GO:0050727,regulation of inflammatory response,19_GO:0050896 response to stimulus,-6.8,5.4,7.4,20580,351,164,15,9.1,2.3,12362|12363|12505|12774|15587|15978|16852|19219|20290|21898|21938|21943|21946|22174|100340,Casp1|Casp4|Cd44|Ccr5|Hyal2|Ifng|Lgals1|Ptger4|Ccl1|Tlr4|Tnfrsf1b|Tnfsf11|Pglyrp1|Tyro3|Smpdl3b,-4.5
Geneid,GO Biological Processes,19,GO:0031347,regulation of defense response,19_GO:0050896 response to stimulus,-6.8,4,6.8,20580,631,164,20,12,2.6,12362|12363|12505|12774|15587|15978|16174|16641|16852|17059|19219|20290|21898|21938|21943|21946|22174|27007|100340|268973,Casp1|Casp4|Cd44|Ccr5|Hyal2|Ifng|Il18rap|Klrc1|Lgals1|Klrb1c|Ptger4|Ccl1|Tlr4|Tnfrsf1b|Tnfsf11|Pglyrp1|Tyro3|Klrk1|Smpdl3b|Nlrc4,-4.5
Geneid,KEGG Pathway,24,mmu04924,Renin secretion,,-6.8,13,9.6,20580,76,164,8,4.9,1.7,11554|13030|14678|14682|19217|19219|54195|60596,Adrb1|Ctsb|Gnai2|Gnaq|Ptger2|Ptger4|Gucy1b1|Gucy1a1,-4.4
Geneid,GO Biological Processes,19,GO:0070663,regulation of leukocyte proliferation,19_GO:0050789 regulation of biological process,-6.6,6.1,7.5,20580,269,164,13,7.9,2.1,11622|12483|12505|12519|14204|15978|16173|16408|16854|21898|21938|22780|72049,Ahr|Cd22|Cd44|Cd80|Il4i1|Ifng|Il18|Itgal|Lgals3|Tlr4|Tnfrsf1b|Ikzf3|Tnfrsf13c,-4.3
Geneid,GO Biological Processes,19,GO:0072507,divalent inorganic cation homeostasis,19_GO:0065007 biological regulation,-6.6,4.3,6.8,20580,531,164,18,11,2.4,11554|11937|11941|11979|12766|12774|14103|14652|19165|19217|19219|20290|21943|54199|67972|208659|225192|381290,Adrb1|Atp2a1|Atp2b2|Atp7b|Cxcr3|Ccr5|Fasl|Glp1r|Psen2|Ptger2|Ptger4|Ccl1|Tnfsf11|Ccrl2|Atp2b1|Fam20a|Hrh4|Atp2b4,-4.3
Geneid,GO Biological Processes,19,GO:0045785,positive regulation of cell adhesion,19_GO:0022610 biological adhesion,-6.5,4.4,6.8,20580,481,164,17,10,2.4,12505|12519|12774|14204|15978|16173|16401|16408|16852|18606|18806|19219|19271|21943|50930|58859|72049,Cd44|Cd80|Ccr5|Il4i1|Ifng|Il18|Itga4|Itgal|Lgals1|Enpp2|Pld2|Ptger4|Ptprj|Tnfsf11|Tnfsf14|Efemp2|Tnfrsf13c,-4.2
Geneid,KEGG Pathway,24,mmu05144,Malaria,,-6.5,15,9.8,20580,57,164,7,4.3,1.6,12845|15978|16173|16408|17059|21898|27007,Comp|Ifng|Il18|Itgal|Klrb1c|Tlr4|Klrk1,-4.2
Geneid,GO Biological Processes,19,GO:0002697,regulation of immune effector process,19_GO:0002376 immune system process,-6.4,4.7,6.9,20580,431,164,16,9.8,2.3,11622|12483|14204|15368|15978|16173|16174|16641|16854|17059|18806|19271|21898|21938|21946|27007,Ahr|Cd22|Il4i1|Hmox1|Ifng|Il18|Il18rap|Klrc1|Lgals3|Klrb1c|Pld2|Ptprj|Tlr4|Tnfrsf1b|Pglyrp1|Klrk1,-4.1
Geneid,GO Biological Processes,19,GO:0051249,regulation of lymphocyte activation,19_GO:0002376 immune system process,-6.3,3.9,6.5,20580,617,164,19,12,2.5,11622|12483|12505|12519|14204|15978|16173|16408|16641|16852|16854|21898|21938|21943|21946|22174|22780|50930|72049,Ahr|Cd22|Cd44|Cd80|Il4i1|Ifng|Il18|Itgal|Klrc1|Lgals1|Lgals3|Tlr4|Tnfrsf1b|Tnfsf11|Pglyrp1|Tyro3|Ikzf3|Tnfsf14|Tnfrsf13c,-4
Geneid,GO Biological Processes,19,GO:0055080,cation homeostasis,19_GO:0065007 biological regulation,-6.2,3.5,6.2,20580,755,164,21,13,2.6,11554|11937|11941|11979|12766|12774|14103|14652|15368|15587|19165|19217|19219|20290|21943|54199|67972|110784|208659|225192|381290,Adrb1|Atp2a1|Atp2b2|Atp7b|Cxcr3|Ccr5|Fasl|Glp1r|Hmox1|Hyal2|Psen2|Ptger2|Ptger4|Ccl1|Tnfsf11|Ccrl2|Atp2b1|Nr3c2|Fam20a|Hrh4|Atp2b4,-4
Geneid,GO Biological Processes,19,GO:0050767,regulation of neurogenesis,19_GO:0032502 developmental process,-6.1,4.4,6.6,20580,455,164,16,9.8,2.3,12168|12306|12774|14056|15978|17756|18606|20238|20430|20893|21844|21938|22352|24136|54712|104156,Bmpr2|Anxa2|Ccr5|Ezh2|Ifng|Map2|Enpp2|Atxn1|Cyfip1|Bhlhe40|Tiam1|Tnfrsf1b|Vim|Zeb2|Plxnc1|Etv5,-3.9
Geneid,GO Biological Processes,19,GO:0098771,inorganic ion homeostasis,19_GO:0065007 biological regulation,-6.1,3.4,6.2,20580,764,164,21,13,2.6,11554|11937|11941|11979|12766|12774|14103|14652|15368|15587|19165|19217|19219|20290|21943|54199|67972|110784|208659|225192|381290,Adrb1|Atp2a1|Atp2b2|Atp7b|Cxcr3|Ccr5|Fasl|Glp1r|Hmox1|Hyal2|Psen2|Ptger2|Ptger4|Ccl1|Tnfsf11|Ccrl2|Atp2b1|Nr3c2|Fam20a|Hrh4|Atp2b4,-3.9
Geneid,GO Biological Processes,19,GO:0006874,cellular calcium ion homeostasis,19_GO:0065007 biological regulation,-5.9,4.3,6.4,20580,470,164,16,9.8,2.3,11554|11937|11941|11979|12766|12774|14103|14652|19165|19217|19219|20290|54199|67972|225192|381290,Adrb1|Atp2a1|Atp2b2|Atp7b|Cxcr3|Ccr5|Fasl|Glp1r|Psen2|Ptger2|Ptger4|Ccl1|Ccrl2|Atp2b1|Hrh4|Atp2b4,-3.7
Geneid,GO Biological Processes,19,GO:0006875,cellular metal ion homeostasis,19_GO:0065007 biological regulation,-5.9,3.8,6.2,20580,597,164,18,11,2.4,11554|11937|11941|11979|12766|12774|14103|14652|15368|19165|19217|19219|20290|54199|67972|110784|225192|381290,Adrb1|Atp2a1|Atp2b2|Atp7b|Cxcr3|Ccr5|Fasl|Glp1r|Hmox1|Psen2|Ptger2|Ptger4|Ccl1|Ccrl2|Atp2b1|Nr3c2|Hrh4|Atp2b4,-3.7
Geneid,GO Biological Processes,19,GO:0060284,regulation of cell development,19_GO:0032502 developmental process,-5.8,3.8,6.2,20580,601,164,18,11,2.4,12168|12306|12774|14056|15978|17756|18606|20238|20430|20893|21844|21938|21943|22352|24136|54712|97086|104156,Bmpr2|Anxa2|Ccr5|Ezh2|Ifng|Map2|Enpp2|Atxn1|Cyfip1|Bhlhe40|Tiam1|Tnfrsf1b|Tnfsf11|Vim|Zeb2|Plxnc1|Slc9b2|Etv5,-3.6
Geneid,KEGG Pathway,24,mmu04024,cAMP signaling pathway,,-5.8,6.3,7,20580,220,164,11,6.7,2,11554|11937|11941|14652|14678|17931|18806|19217|21844|67972|381290,Adrb1|Atp2a1|Atp2b2|Glp1r|Gnai2|Ppp1r12a|Pld2|Ptger2|Tiam1|Atp2b1|Atp2b4,-3.6
Geneid,GO Biological Processes,19,GO:0043086,negative regulation of catalytic activity,19_GO:0065007 biological regulation,-5.8,3.6,6.1,20580,666,164,19,12,2.5,11622|12047|12505|13030|14678|14682|15587|15978|16332|17931|17948|19165|19271|20715|20719|24064|66787|72828|381290,Ahr|Bcl2a1d|Cd44|Ctsb|Gnai2|Gnaq|Hyal2|Ifng|Inppl1|Ppp1r12a|Naip2|Psen2|Ptprj|Serpina3g|Serpinb6a|Spry2|Gskip|Ubash3b|Atp2b4,-3.6
Geneid,GO Biological Processes,19,GO:0043065,positive regulation of apoptotic process,19_GO:0048518 positive regulation of biological process,-5.8,3.7,6.1,20580,606,164,18,11,2.4,11487|11554|12362|12505|12766|13033|14103|15368|15587|15978|16173|16401|16852|19165|21898|21938|27007|268973,Adam10|Adrb1|Casp1|Cd44|Cxcr3|Ctsd|Fasl|Hmox1|Hyal2|Ifng|Il18|Itga4|Lgals1|Psen2|Tlr4|Tnfrsf1b|Klrk1|Nlrc4,-3.6
Geneid,GO Biological Processes,19,GO:0051960,regulation of nervous system development,19_GO:0032502 developmental process,-5.7,3.9,6.1,20580,554,164,17,10,2.4,12168|12306|12774|14056|15978|16411|17756|18606|20238|20430|20893|21844|21938|22352|24136|54712|104156,Bmpr2|Anxa2|Ccr5|Ezh2|Ifng|Itgax|Map2|Enpp2|Atxn1|Cyfip1|Bhlhe40|Tiam1|Tnfrsf1b|Vim|Zeb2|Plxnc1|Etv5,-3.6
Geneid,GO Biological Processes,19,GO:0050729,positive regulation of inflammatory response,19_GO:0048518 positive regulation of biological process,-5.7,7.9,7.4,20580,143,164,9,5.5,1.8,12362|12774|15587|15978|16852|19219|20290|21898|21943,Casp1|Ccr5|Hyal2|Ifng|Lgals1|Ptger4|Ccl1|Tlr4|Tnfsf11,-3.6
Geneid,GO Biological Processes,19,GO:0043068,positive regulation of programmed cell death,19_GO:0048518 positive regulation of biological process,-5.7,3.7,6,20580,617,164,18,11,2.4,11487|11554|12362|12505|12766|13033|14103|15368|15587|15978|16173|16401|16852|19165|21898|21938|27007|268973,Adam10|Adrb1|Casp1|Cd44|Cxcr3|Ctsd|Fasl|Hmox1|Hyal2|Ifng|Il18|Itga4|Lgals1|Psen2|Tlr4|Tnfrsf1b|Klrk1|Nlrc4,-3.6
Geneid,GO Biological Processes,19,GO:0072503,cellular divalent inorganic cation homeostasis,19_GO:0065007 biological regulation,-5.6,4.1,6.2,20580,495,164,16,9.8,2.3,11554|11937|11941|11979|12766|12774|14103|14652|19165|19217|19219|20290|54199|67972|225192|381290,Adrb1|Atp2a1|Atp2b2|Atp7b|Cxcr3|Ccr5|Fasl|Glp1r|Psen2|Ptger2|Ptger4|Ccl1|Ccrl2|Atp2b1|Hrh4|Atp2b4,-3.5
Geneid,GO Biological Processes,19,GO:0009395,phospholipid catabolic process,19_GO:0008152 metabolic process,-5.5,15,8.8,20580,51,164,6,3.7,1.5,18606|18806|68616|100340|192654|232889,Enpp2|Pld2|Gdpd3|Smpdl3b|Pla2g15|Pla2g4c,-3.4
Geneid,GO Biological Processes,19,GO:0002683,negative regulation of immune system process,19_GO:0002376 immune system process,-5.5,4.2,6.1,20580,448,164,15,9.1,2.3,11622|12483|12505|12519|14204|15368|15978|16854|19219|19271|21946|22174|72828|100340|170741,Ahr|Cd22|Cd44|Cd80|Il4i1|Hmox1|Ifng|Lgals3|Ptger4|Ptprj|Pglyrp1|Tyro3|Ubash3b|Smpdl3b|Pilrb1,-3.4
Geneid,Reactome Gene Sets,6,R-MMU-418359,Reduction of cytosolic Ca++ levels,,-5.4,36,12,20580,14,164,4,2.4,1.2,11937|11941|67972|381290,Atp2a1|Atp2b2|Atp2b1|Atp2b4,-3.4
Geneid,GO Biological Processes,19,GO:0045936,negative regulation of phosphate metabolic process,19_GO:0048519 negative regulation of biological process,-5.4,4.1,6,20580,457,164,15,9.1,2.3,11622|12495|14678|14682|15587|15978|16173|16332|19165|19271|20238|24064|66787|72828|108155,Ahr|Entpd1|Gnai2|Gnaq|Hyal2|Ifng|Il18|Inppl1|Psen2|Ptprj|Atxn1|Spry2|Gskip|Ubash3b|Ogt,-3.4
Geneid,GO Biological Processes,19,GO:0010563,negative regulation of phosphorus metabolic process,19_GO:0048519 negative regulation of biological process,-5.4,4.1,6,20580,457,164,15,9.1,2.3,11622|12495|14678|14682|15587|15978|16173|16332|19165|19271|20238|24064|66787|72828|108155,Ahr|Entpd1|Gnai2|Gnaq|Hyal2|Ifng|Il18|Inppl1|Psen2|Ptprj|Atxn1|Spry2|Gskip|Ubash3b|Ogt,-3.4
Geneid,GO Biological Processes,19,GO:0044057,regulation of system process,19_GO:0032501 multicellular organismal process,-5.4,3.5,5.8,20580,645,164,18,11,2.4,11554|11622|11937|12000|12168|12794|14652|14678|15978|16411|19217|19219|21898|21938|24046|60596|67972|381290,Adrb1|Ahr|Atp2a1|Avpr2|Bmpr2|Cnih2|Glp1r|Gnai2|Ifng|Itgax|Ptger2|Ptger4|Tlr4|Tnfrsf1b|Scn11a|Gucy1a1|Atp2b1|Atp2b4,-3.3
Geneid,GO Biological Processes,19,GO:0055082,cellular chemical homeostasis,19_GO:0065007 biological regulation,-5.4,3.2,5.7,20580,780,164,20,12,2.6,11554|11937|11941|11979|12766|12774|14103|14652|15368|16500|19165|19217|19219|20290|54199|67972|108155|110784|225192|381290,Adrb1|Atp2a1|Atp2b2|Atp7b|Cxcr3|Ccr5|Fasl|Glp1r|Hmox1|Kcnb1|Psen2|Ptger2|Ptger4|Ccl1|Ccrl2|Atp2b1|Ogt|Nr3c2|Hrh4|Atp2b4,-3.3
Geneid,GO Biological Processes,19,GO:0001817,regulation of cytokine production,19_GO:0032501 multicellular organismal process,-5.4,3.2,5.7,20580,780,164,20,12,2.6,11746|12362|12363|12774|14056|15368|15587|15978|16173|19219|19271|20290|20583|21898|21938|21946|27007|67972|72049|268973,Anxa4|Casp1|Casp4|Ccr5|Ezh2|Hmox1|Hyal2|Ifng|Il18|Ptger4|Ptprj|Ccl1|Snai2|Tlr4|Tnfrsf1b|Pglyrp1|Klrk1|Atp2b1|Tnfrsf13c|Nlrc4,-3.3
Geneid,WikiPathways,27,WP374,Prostaglandin synthesis and regulation,,-5.4,20,9.6,20580,31,164,5,3,1.3,11746|12306|19217|19219|20200,Anxa4|Anxa2|Ptger2|Ptger4|S100a6,-3.3
Geneid,GO Biological Processes,19,GO:0050878,regulation of body fluid levels,19_GO:0065007 biological regulation,-5.3,4.7,6.2,20580,349,164,13,7.9,2.1,11554|11941|11979|12000|12306|12495|12845|14678|19219|19271|22174|54426|72828,Adrb1|Atp2b2|Atp7b|Avpr2|Anxa2|Entpd1|Comp|Gnai2|Ptger4|Ptprj|Tyro3|Hgfac|Ubash3b,-3.3
Geneid,GO Biological Processes,19,GO:0002274,myeloid leukocyte activation,19_GO:0002376 immune system process,-5.3,7.2,7,20580,157,164,9,5.5,1.8,11487|12362|12506|15587|15978|16173|16174|21898|170741,Adam10|Casp1|Cd48|Hyal2|Ifng|Il18|Il18rap|Tlr4|Pilrb1,-3.3
Geneid,GO Biological Processes,19,GO:0022409,positive regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-5.3,5.1,6.3,20580,297,164,12,7.3,2,12505|12519|12774|14204|15978|16173|16401|16408|16852|21943|50930|72049,Cd44|Cd80|Ccr5|Il4i1|Ifng|Il18|Itga4|Itgal|Lgals1|Tnfsf11|Tnfsf14|Tnfrsf13c,-3.3
Geneid,GO Biological Processes,19,GO:1903039,positive regulation of leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-5.3,5.6,6.5,20580,247,164,11,6.7,2,12505|12519|14204|15978|16173|16401|16408|16852|21943|50930|72049,Cd44|Cd80|Il4i1|Ifng|Il18|Itga4|Itgal|Lgals1|Tnfsf11|Tnfsf14|Tnfrsf13c,-3.3
Geneid,GO Biological Processes,19,GO:0002703,regulation of leukocyte mediated immunity,19_GO:0002376 immune system process,-5.3,5,6.3,20580,299,164,12,7.3,2,11622|14204|15368|15978|16173|16174|16641|17059|18806|21898|21938|27007,Ahr|Il4i1|Hmox1|Ifng|Il18|Il18rap|Klrc1|Klrb1c|Pld2|Tlr4|Tnfrsf1b|Klrk1,-3.3
Geneid,KEGG Pathway,24,mmu04970,Salivary secretion,,-5.2,10,7.7,20580,86,164,7,4.3,1.6,11554|11941|14682|54195|60596|67972|381290,Adrb1|Atp2b2|Gnaq|Gucy1b1|Gucy1a1|Atp2b1|Atp2b4,-3.3
