Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0022407,regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-3.6,2.9,4.4,20580,467,229,15,6.6,1.6,11534|11629|12520|12522|13642|13655|13848|16196|17863|54371|55985|58205|74256|171285|320404,Adk|Aif1|Cd81|Cd83|Efnb2|Egr3|Ephb6|Il7|Myb|Chst2|Cxcl13|Pdcd1lg2|Cyld|Havcr2|Itpkb,-0.52,Geneid
GO Biological Processes,19,GO:0050920,regulation of chemotaxis,19_GO:0040011 locomotion,-3.6,3.9,4.7,20580,230,229,10,4.4,1.4,11629|12977|13642|14173|15945|16803|18846|53416|55985|214968,Aif1|Csf1|Efnb2|Fgf2|Cxcl10|Lbp|Plxna3|Stk39|Cxcl13|Sema6d,-0.52,Geneid
GO Biological Processes,19,GO:0032946,positive regulation of mononuclear cell proliferation,19_GO:0048518 positive regulation of biological process,-3.6,4.8,5,20580,149,229,8,3.5,1.2,11534|11629|12520|12977|16196|58205|171285|380797,Adk|Aif1|Cd81|Csf1|Il7|Pdcd1lg2|Havcr2|Ighd,-0.52,Geneid
GO Biological Processes,19,GO:0045927,positive regulation of growth,19_GO:0040007 growth,-3.6,3.3,4.5,20580,322,229,12,5.2,1.5,12520|12977|14173|16001|16196|21814|22393|56449|71653|76574|110196|381101,Cd81|Csf1|Fgf2|Igf1r|Il7|Tgfbr3|Wfs1|Ybx3|Shtn1|Mfsd2a|Fdps|Dnph1,-0.52,Geneid
GO Biological Processes,19,GO:0150146,cell junction disassembly,19_GO:0009987 cellular process,-3.6,22,7.9,20580,12,229,3,1.3,0.75,12260|12262|77057,C1qb|C1qc|Ston1,-0.52,Geneid
GO Biological Processes,19,GO:0051056,regulation of small GTPase mediated signal transduction,19_GO:0023052 signaling,-3.5,3.9,4.7,20580,233,229,10,4.4,1.4,12977|16400|21858|59079|77446|94190|107746|108058|211673|320404,Csf1|Itga3|Timp2|Erbin|Heg1|Ophn1|Rapgef1|Camk2d|Arfgef1|Itpkb,-0.52,Geneid
GO Biological Processes,19,GO:0051251,positive regulation of lymphocyte activation,19_GO:0002376 immune system process,-3.3,2.8,4.2,20580,443,229,14,6.1,1.6,11534|11629|12520|12522|13642|13655|13848|16196|17863|58205|74256|171285|320404|380797,Adk|Aif1|Cd81|Cd83|Efnb2|Egr3|Ephb6|Il7|Myb|Pdcd1lg2|Cyld|Havcr2|Itpkb|Ighd,-0.37,Geneid
GO Biological Processes,19,GO:0010975,regulation of neuron projection development,19_GO:0032502 developmental process,-3.3,2.6,4.1,20580,551,229,16,7,1.7,13642|16001|16400|18508|18846|19280|26563|52163|71653|74498|76574|107746|109905|211134|214968|330938,Efnb2|Igf1r|Itga3|Pax6|Plxna3|Ptprs|Ror1|Camk1|Shtn1|Gorasp1|Mfsd2a|Rapgef1|Rap1a|Lzts1|Sema6d|Dixdc1,-0.37,Geneid
GO Biological Processes,19,GO:0030155,regulation of cell adhesion,19_GO:0022610 biological adhesion,-3.3,2.3,3.9,20580,783,229,20,8.7,1.9,11534|11629|12520|12522|12977|13642|13655|13848|16196|16400|17863|18846|21923|54371|55985|58205|74256|171285|235431|320404,Adk|Aif1|Cd81|Cd83|Csf1|Efnb2|Egr3|Ephb6|Il7|Itga3|Myb|Plxna3|Tnc|Chst2|Cxcl13|Pdcd1lg2|Cyld|Havcr2|Coro2b|Itpkb,-0.37,Geneid
GO Biological Processes,19,GO:2000406,positive regulation of T cell migration,19_GO:0040011 locomotion,-3.3,11,5.9,20580,34,229,4,1.7,0.87,11629|15945|53416|55985,Aif1|Cxcl10|Stk39|Cxcl13,-0.37,Geneid
GO Biological Processes,19,GO:0070665,positive regulation of leukocyte proliferation,19_GO:0048518 positive regulation of biological process,-3.3,4.4,4.6,20580,165,229,8,3.5,1.2,11534|11629|12520|12977|16196|58205|171285|380797,Adk|Aif1|Cd81|Csf1|Il7|Pdcd1lg2|Havcr2|Ighd,-0.37,Geneid
GO Biological Processes,19,GO:0045596,negative regulation of cell differentiation,19_GO:0048519 negative regulation of biological process,-3.3,2.3,3.9,20580,730,229,19,8.3,1.8,11839|12262|12316|15903|15945|17385|17863|18508|18846|19280|21814|22129|74256|74498|106042|214968|234515|320404|330938,Areg|C1qc|Aspm|Id3|Cxcl10|Mmp11|Myb|Pax6|Plxna3|Ptprs|Tgfbr3|Ttc3|Cyld|Gorasp1|Prickle1|Sema6d|Inpp4b|Itpkb|Dixdc1,-0.37,Geneid
GO Biological Processes,19,GO:0055017,cardiac muscle tissue growth,19_GO:0040007 growth,-3.2,10,5.8,20580,35,229,4,1.7,0.87,14173|21814|77446|108058,Fgf2|Tgfbr3|Heg1|Camk2d,-0.37,Geneid
GO Biological Processes,19,GO:0002696,positive regulation of leukocyte activation,19_GO:0002376 immune system process,-3.2,2.7,4,20580,508,229,15,6.6,1.6,11534|11629|12520|12522|13642|13655|13848|16196|16803|17863|58205|74256|171285|320404|380797,Adk|Aif1|Cd81|Cd83|Efnb2|Egr3|Ephb6|Il7|Lbp|Myb|Pdcd1lg2|Cyld|Havcr2|Itpkb|Ighd,-0.37,Geneid
GO Biological Processes,19,GO:0046622,positive regulation of organ growth,19_GO:0040007 growth,-3.2,7.2,5.2,20580,62,229,5,2.2,0.97,14173|16196|21814|56449|110196,Fgf2|Il7|Tgfbr3|Ybx3|Fdps,-0.37,Geneid
GO Biological Processes,19,GO:0043368,positive T cell selection,19_GO:0002376 immune system process,-3.2,10,5.7,20580,36,229,4,1.7,0.87,16364|53314|74256|320404,Irf4|Batf|Cyld|Itpkb,-0.37,Geneid
GO Biological Processes,19,GO:0120035,regulation of plasma membrane bounded cell projection organization,19_GO:0050789 regulation of biological process,-3.2,2.3,3.8,20580,743,229,19,8.3,1.8,13642|14569|16001|16400|18508|18846|19280|21809|26563|52163|71653|74256|74498|76574|107746|109905|211134|214968|330938,Efnb2|Gdi2|Igf1r|Itga3|Pax6|Plxna3|Ptprs|Tgfb3|Ror1|Camk1|Shtn1|Cyld|Gorasp1|Mfsd2a|Rapgef1|Rap1a|Lzts1|Sema6d|Dixdc1,-0.37,Geneid
GO Biological Processes,19,GO:0010819,regulation of T cell chemotaxis,19_GO:0040011 locomotion,-3.2,17,6.7,20580,16,229,3,1.3,0.75,15945|53416|55985,Cxcl10|Stk39|Cxcl13,-0.37,Geneid
GO Biological Processes,19,GO:0002690,positive regulation of leukocyte chemotaxis,19_GO:0040011 locomotion,-3.1,5.5,4.7,20580,98,229,6,2.6,1.1,11629|12977|15945|16803|53416|55985,Aif1|Csf1|Cxcl10|Lbp|Stk39|Cxcl13,-0.33,Geneid
GO Biological Processes,19,GO:0050867,positive regulation of cell activation,19_GO:0048518 positive regulation of biological process,-3.1,2.6,3.8,20580,527,229,15,6.6,1.6,11534|11629|12520|12522|13642|13655|13848|16196|16803|17863|58205|74256|171285|320404|380797,Adk|Aif1|Cd81|Cd83|Efnb2|Egr3|Ephb6|Il7|Lbp|Myb|Pdcd1lg2|Cyld|Havcr2|Itpkb|Ighd,-0.33,Geneid
GO Biological Processes,19,GO:0031344,regulation of cell projection organization,19_GO:0050789 regulation of biological process,-3.1,2.2,3.7,20580,759,229,19,8.3,1.8,13642|14569|16001|16400|18508|18846|19280|21809|26563|52163|71653|74256|74498|76574|107746|109905|211134|214968|330938,Efnb2|Gdi2|Igf1r|Itga3|Pax6|Plxna3|Ptprs|Tgfb3|Ror1|Camk1|Shtn1|Cyld|Gorasp1|Mfsd2a|Rapgef1|Rap1a|Lzts1|Sema6d|Dixdc1,-0.33,Geneid
Reactome Gene Sets,6,R-MMU-9009391,Extra-nuclear estrogen signaling,,-3,6.7,5,20580,67,229,5,2.2,0.97,11839|12315|16001|18710|66066,Areg|Calm3|Igf1r|Pik3r3|Gng11,-0.33,Geneid
GO Biological Processes,19,GO:0060419,heart growth,19_GO:0040007 growth,-3,9.2,5.4,20580,39,229,4,1.7,0.87,14173|21814|77446|108058,Fgf2|Tgfbr3|Heg1|Camk2d,-0.33,Geneid
GO Biological Processes,19,GO:2000403,positive regulation of lymphocyte migration,19_GO:0040011 locomotion,-3,9.2,5.4,20580,39,229,4,1.7,0.87,11629|15945|53416|55985,Aif1|Cxcl10|Stk39|Cxcl13,-0.33,Geneid
KEGG Pathway,24,mmu05211,Renal cell carcinoma,,-3,6.6,4.9,20580,68,229,5,2.2,0.97,18710|21809|107746|109905|112407,Pik3r3|Tgfb3|Rapgef1|Rap1a|Egln3,-0.33,Geneid
GO Biological Processes,19,GO:0099150,regulation of postsynaptic specialization assembly,19_GO:0032502 developmental process,-3,15,6.3,20580,18,229,3,1.3,0.75,19280|107065|236915,Ptprs|Lrrtm2|Arhgef9,-0.33,Geneid
GO Biological Processes,19,GO:0050862,positive regulation of T cell receptor signaling pathway,19_GO:0002376 immune system process,-3,15,6.3,20580,18,229,3,1.3,0.75,12520|69727|74256,Cd81|Usp46|Cyld,-0.33,Geneid
GO Biological Processes,19,GO:0002042,cell migration involved in sprouting angiogenesis,19_GO:0040011 locomotion,-2.9,14,6.1,20580,19,229,3,1.3,0.75,13642|13655|14173,Efnb2|Egr3|Fgf2,-0.29,Geneid
GO Biological Processes,19,GO:0033674,positive regulation of kinase activity,19_GO:0048518 positive regulation of biological process,-2.9,2.7,3.8,20580,432,229,13,5.7,1.5,11839|12520|12977|13848|14173|16001|17937|26563|52163|67468|72119|109905|269582,Areg|Cd81|Csf1|Ephb6|Fgf2|Igf1r|Nab2|Ror1|Camk1|Mmd|Tpx2|Rap1a|Clspn,-0.29,Geneid
GO Biological Processes,19,GO:0045582,positive regulation of T cell differentiation,19_GO:0022610 biological adhesion,-2.9,5.1,4.5,20580,106,229,6,2.6,1.1,12522|13655|16196|17863|74256|320404,Cd83|Egr3|Il7|Myb|Cyld|Itpkb,-0.29,Geneid
KEGG Pathway,24,mmu04014,Ras signaling pathway,,-2.9,3.5,4,20580,232,229,9,3.9,1.3,12315|12977|14173|16001|18710|19696|66066|109905|217944,Calm3|Csf1|Fgf2|Igf1r|Pik3r3|Rel|Gng11|Rap1a|Rapgef5,-0.29,Geneid
GO Biological Processes,19,GO:0050671,positive regulation of lymphocyte proliferation,19_GO:0002376 immune system process,-2.9,4.3,4.2,20580,147,229,7,3.1,1.1,11534|11629|12520|16196|58205|171285|380797,Adk|Aif1|Cd81|Il7|Pdcd1lg2|Havcr2|Ighd,-0.26,Geneid
KEGG Pathway,24,mmu05214,Glioma,,-2.9,6.1,4.6,20580,74,229,5,2.2,0.97,12315|16001|18710|52163|108058,Calm3|Igf1r|Pik3r3|Camk1|Camk2d,-0.24,Geneid
GO Biological Processes,19,GO:0040008,regulation of growth,19_GO:0040007 growth,-2.8,2.2,3.5,20580,732,229,18,7.9,1.8,12442|12520|12580|12977|14173|16001|16196|18846|19280|21814|21923|22393|56449|71653|76574|110196|214968|381101,Ccnb2|Cd81|Cdkn2c|Csf1|Fgf2|Igf1r|Il7|Plxna3|Ptprs|Tgfbr3|Tnc|Wfs1|Ybx3|Shtn1|Mfsd2a|Fdps|Sema6d|Dnph1,-0.23,Geneid
GO Biological Processes,19,GO:0048534,hematopoietic or lymphoid organ development,19_GO:0002376 immune system process,-2.8,2.2,3.5,20580,794,229,19,8.3,1.8,12145|12442|12520|12977|15900|16196|16364|17349|17863|20741|21814|21949|53314|55985|74041|74256|76044|108800|320404,Cxcr5|Ccnb2|Cd81|Csf1|Irf8|Il7|Irf4|Mlf1|Myb|Sptb|Tgfbr3|Tnfsf8|Batf|Cxcl13|Ddias|Cyld|Ncapg2|Ston2|Itpkb,-0.23,Geneid
GO Biological Processes,19,GO:0050921,positive regulation of chemotaxis,19_GO:0040011 locomotion,-2.8,4.2,4.1,20580,151,229,7,3.1,1.1,11629|12977|14173|15945|16803|53416|55985,Aif1|Csf1|Fgf2|Cxcl10|Lbp|Stk39|Cxcl13,-0.23,Geneid
GO Biological Processes,19,GO:0043369,"CD4-positive or CD8-positive, alpha-beta T cell lineage commitment",19_GO:0002376 immune system process,-2.8,13,5.8,20580,21,229,3,1.3,0.75,16364|53314|74256,Irf4|Batf|Cyld,-0.23,Geneid
GO Biological Processes,19,GO:0001775,cell activation,19_GO:0009987 cellular process,-2.7,2.2,3.5,20580,686,229,17,7.4,1.7,11629|12145|12520|13848|15900|15945|16196|16364|16803|17863|21949|26909|27027|53314|74256|171285|320404,Aif1|Cxcr5|Cd81|Ephb6|Irf8|Cxcl10|Il7|Irf4|Lbp|Myb|Tnfsf8|Exo1|Tspan32|Batf|Cyld|Havcr2|Itpkb,-0.19,Geneid
GO Biological Processes,19,GO:2000404,regulation of T cell migration,19_GO:0040011 locomotion,-2.7,7.6,4.8,20580,47,229,4,1.7,0.87,11629|15945|53416|55985,Aif1|Cxcl10|Stk39|Cxcl13,-0.19,Geneid
GO Biological Processes,19,GO:0001818,negative regulation of cytokine production,19_GO:0048519 negative regulation of biological process,-2.7,3,3.7,20580,296,229,10,4.4,1.4,12522|16178|16803|19280|19696|21809|58205|59079|70790|171285,Cd83|Il1r2|Lbp|Ptprs|Rel|Tgfb3|Pdcd1lg2|Erbin|Ubr5|Havcr2,-0.19,Geneid
GO Biological Processes,19,GO:0046530,photoreceptor cell differentiation,19_GO:0032502 developmental process,-2.7,5.7,4.4,20580,79,229,5,2.2,0.97,18508|76260|76574|237979|330166,Pax6|Ttc8|Mfsd2a|Sdk2|Miat,-0.19,Geneid
GO Biological Processes,19,GO:0048638,regulation of developmental growth,19_GO:0040007 growth,-2.7,2.7,3.6,20580,402,229,12,5.2,1.5,12977|14173|16001|16196|18846|19280|21814|56449|71653|76574|110196|214968,Csf1|Fgf2|Igf1r|Il7|Plxna3|Ptprs|Tgfbr3|Ybx3|Shtn1|Mfsd2a|Fdps|Sema6d,-0.19,Geneid
GO Biological Processes,19,GO:0032944,regulation of mononuclear cell proliferation,19_GO:0050789 regulation of biological process,-2.7,3.2,3.8,20580,249,229,9,3.9,1.3,11534|11629|12520|12977|16196|58205|59009|171285|380797,Adk|Aif1|Cd81|Csf1|Il7|Pdcd1lg2|Sh3rf1|Havcr2|Ighd,-0.18,Geneid
GO Biological Processes,19,GO:1901623,regulation of lymphocyte chemotaxis,19_GO:0040011 locomotion,-2.7,12,5.5,20580,23,229,3,1.3,0.75,15945|53416|55985,Cxcl10|Stk39|Cxcl13,-0.18,Geneid
GO Biological Processes,19,GO:0099149,regulation of postsynaptic neurotransmitter receptor internalization,19_GO:0051179 localization,-2.7,12,5.5,20580,23,229,3,1.3,0.75,13642|69727|94190,Efnb2|Usp46|Ophn1,-0.18,Geneid
GO Biological Processes,19,GO:0030335,positive regulation of cell migration,19_GO:0040011 locomotion,-2.7,2.3,3.5,20580,577,229,15,6.6,1.6,11629|12977|14173|15945|16001|16400|16803|18508|22051|53416|55985|66313|71653|108058|214968,Aif1|Csf1|Fgf2|Cxcl10|Igf1r|Itga3|Lbp|Pax6|Trip6|Stk39|Cxcl13|Smurf2|Shtn1|Camk2d|Sema6d,-0.17,Geneid
GO Biological Processes,19,GO:0051347,positive regulation of transferase activity,19_GO:0065007 biological regulation,-2.7,2.4,3.5,20580,520,229,14,6.1,1.6,11839|12520|12977|13848|14173|16001|17937|26563|52163|67468|72119|109905|218442|269582,Areg|Cd81|Csf1|Ephb6|Fgf2|Igf1r|Nab2|Ror1|Camk1|Mmd|Tpx2|Rap1a|Serinc5|Clspn,-0.17,Geneid
GO Biological Processes,19,GO:0043410,positive regulation of MAPK cascade,19_GO:0023052 signaling,-2.6,2.4,3.4,20580,524,229,14,6.1,1.6,12520|14173|16001|17952|18390|21809|21858|53416|59009|107746|108058|109905|171285|330938,Cd81|Fgf2|Igf1r|Naip6|Oprm1|Tgfb3|Timp2|Stk39|Sh3rf1|Rapgef1|Camk2d|Rap1a|Havcr2|Dixdc1,-0.15,Geneid
GO Biological Processes,19,GO:0061564,axon development,19_GO:0032502 developmental process,-2.6,2.6,3.5,20580,412,229,12,5.2,1.5,13642|13848|16001|18227|18508|18846|21923|65254|71653|76260|214968|226841,Efnb2|Ephb6|Igf1r|Nr4a2|Pax6|Plxna3|Tnc|Dpysl5|Shtn1|Ttc8|Sema6d|Vash2,-0.15,Geneid
GO Biological Processes,19,GO:0043549,regulation of kinase activity,19_GO:0008152 metabolic process,-2.6,2.2,3.4,20580,704,229,17,7.4,1.7,11839|12442|12520|12580|12977|13848|14173|16001|17937|18710|26563|52163|67468|72119|77446|109905|269582,Areg|Ccnb2|Cd81|Cdkn2c|Csf1|Ephb6|Fgf2|Igf1r|Nab2|Pik3r3|Ror1|Camk1|Mmd|Tpx2|Heg1|Rap1a|Clspn,-0.15,Geneid
GO Biological Processes,19,GO:0045621,positive regulation of lymphocyte differentiation,19_GO:0002376 immune system process,-2.6,4.4,4,20580,122,229,6,2.6,1.1,12522|13655|16196|17863|74256|320404,Cd83|Egr3|Il7|Myb|Cyld|Itpkb,-0.14,Geneid
GO Biological Processes,19,GO:0045580,regulation of T cell differentiation,19_GO:0002376 immune system process,-2.6,3.8,3.8,20580,167,229,7,3.1,1.1,12522|13655|16196|17863|59009|74256|320404,Cd83|Egr3|Il7|Myb|Sh3rf1|Cyld|Itpkb,-0.12,Geneid
GO Biological Processes,19,GO:0002688,regulation of leukocyte chemotaxis,19_GO:0040011 locomotion,-2.6,4.3,3.9,20580,125,229,6,2.6,1.1,11629|12977|15945|16803|53416|55985,Aif1|Csf1|Cxcl10|Lbp|Stk39|Cxcl13,-0.12,Geneid
KEGG Pathway,24,mmu04015,Rap1 signaling pathway,,-2.6,3.4,3.7,20580,214,229,8,3.5,1.2,12315|12977|14173|16001|18710|107746|109905|217944,Calm3|Csf1|Fgf2|Igf1r|Pik3r3|Rapgef1|Rap1a|Rapgef5,-0.12,Geneid
Reactome Gene Sets,6,R-MMU-936837,Ion transport by P-type ATPases,,-2.5,6.8,4.5,20580,53,229,4,1.7,0.87,11981|12315|57780|108058,Atp9a|Calm3|Fxyd7|Camk2d,-0.12,Geneid
Reactome Gene Sets,6,R-MMU-380108,Chemokine receptors bind chemokines,,-2.5,6.8,4.5,20580,53,229,4,1.7,0.87,12145|12776|15945|55985,Cxcr5|Ccr8|Cxcl10|Cxcl13,-0.12,Geneid
GO Biological Processes,19,GO:0045058,T cell selection,19_GO:0002376 immune system process,-2.5,6.8,4.5,20580,53,229,4,1.7,0.87,16364|53314|74256|320404,Irf4|Batf|Cyld|Itpkb,-0.12,Geneid
GO Biological Processes,19,GO:0048589,developmental growth,19_GO:0040007 growth,-2.5,2.4,3.4,20580,479,229,13,5.7,1.5,11839|12316|12520|12977|14173|18846|21814|21923|76044|76260|77446|106522|108058,Areg|Aspm|Cd81|Csf1|Fgf2|Plxna3|Tgfbr3|Tnc|Ncapg2|Ttc8|Heg1|Pkdcc|Camk2d,-0.12,Geneid
GO Biological Processes,19,GO:0001817,regulation of cytokine production,19_GO:0032501 multicellular organismal process,-2.5,2.1,3.2,20580,780,229,18,7.9,1.8,11629|12520|12522|15900|16178|16196|16364|16803|19280|19696|21809|53314|58205|59079|70790|77446|171285|380797,Aif1|Cd81|Cd83|Irf8|Il1r2|Il7|Irf4|Lbp|Ptprs|Rel|Tgfb3|Batf|Pdcd1lg2|Erbin|Ubr5|Heg1|Havcr2|Ighd,-0.12,Geneid
GO Biological Processes,19,GO:0050857,positive regulation of antigen receptor-mediated signaling pathway,19_GO:0002376 immune system process,-2.5,10,5.1,20580,26,229,3,1.3,0.75,12520|69727|74256,Cd81|Usp46|Cyld,-0.12,Geneid
GO Biological Processes,19,GO:0045321,leukocyte activation,19_GO:0002376 immune system process,-2.5,2.3,3.3,20580,598,229,15,6.6,1.6,11629|12145|12520|13848|15900|16196|16364|16803|17863|21949|26909|53314|74256|171285|320404,Aif1|Cxcr5|Cd81|Ephb6|Irf8|Il7|Irf4|Lbp|Myb|Tnfsf8|Exo1|Batf|Cyld|Havcr2|Itpkb,-0.12,Geneid
GO Biological Processes,19,GO:0030111,regulation of Wnt signaling pathway,19_GO:0023052 signaling,-2.5,2.8,3.5,20580,318,229,10,4.4,1.4,12316|14173|15248|16400|70790|74256|106042|107746|207742|330938,Aspm|Fgf2|Hic1|Itga3|Ubr5|Cyld|Prickle1|Rapgef1|Rnf43|Dixdc1,-0.12,Geneid
GO Biological Processes,19,GO:0040007,growth,19_GO:0040007 growth,-2.5,2.4,3.3,20580,485,229,13,5.7,1.5,11839|12316|12520|12977|14173|18846|21814|21923|76044|76260|77446|106522|108058,Areg|Aspm|Cd81|Csf1|Fgf2|Plxna3|Tgfbr3|Tnc|Ncapg2|Ttc8|Heg1|Pkdcc|Camk2d,-0.12,Geneid
GO Biological Processes,19,GO:2000147,positive regulation of cell motility,19_GO:0040011 locomotion,-2.5,2.2,3.3,20580,604,229,15,6.6,1.6,11629|12977|14173|15945|16001|16400|16803|18508|22051|53416|55985|66313|71653|108058|214968,Aif1|Csf1|Fgf2|Cxcl10|Igf1r|Itga3|Lbp|Pax6|Trip6|Stk39|Cxcl13|Smurf2|Shtn1|Camk2d|Sema6d,-0.12,Geneid
GO Biological Processes,19,GO:0031295,T cell costimulation,19_GO:0022610 biological adhesion,-2.5,10,5,20580,27,229,3,1.3,0.75,12520|13642|58205,Cd81|Efnb2|Pdcd1lg2,-0.12,Geneid
GO Biological Processes,19,GO:0046580,negative regulation of Ras protein signal transduction,19_GO:0023052 signaling,-2.5,6.5,4.4,20580,55,229,4,1.7,0.87,16400|21858|77446|107746,Itga3|Timp2|Heg1|Rapgef1,-0.12,Geneid
Reactome Gene Sets,6,R-MMU-418594,G alpha (i) signalling events,,-2.5,3,3.5,20580,269,229,9,3.9,1.3,12145|12315|12776|15199|15945|18390|19734|55985|66066,Cxcr5|Calm3|Ccr8|Hebp1|Cxcl10|Oprm1|Rgs16|Cxcl13|Gng11,-0.12,Geneid
GO Biological Processes,19,GO:0070663,regulation of leukocyte proliferation,19_GO:0050789 regulation of biological process,-2.5,3,3.5,20580,269,229,9,3.9,1.3,11534|11629|12520|12977|16196|58205|59009|171285|380797,Adk|Aif1|Cd81|Csf1|Il7|Pdcd1lg2|Sh3rf1|Havcr2|Ighd,-0.12,Geneid
GO Biological Processes,19,GO:0048639,positive regulation of developmental growth,19_GO:0040007 growth,-2.5,3.3,3.6,20580,220,229,8,3.5,1.2,12977|14173|16001|16196|21814|56449|71653|110196,Csf1|Fgf2|Igf1r|Il7|Tgfbr3|Ybx3|Shtn1|Fdps,-0.12,Geneid
GO Biological Processes,19,GO:1902105,regulation of leukocyte differentiation,19_GO:0002376 immune system process,-2.5,2.8,3.4,20580,323,229,10,4.4,1.4,12262|12522|12977|13655|16196|17863|59009|74256|234515|320404,C1qc|Cd83|Csf1|Egr3|Il7|Myb|Sh3rf1|Cyld|Inpp4b|Itpkb,-0.11,Geneid
