Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0007163,establishment or maintenance of cell polarity,19_GO:0009987 cellular process,-3.9,4.7,5.2,20504,226,173,9,5.2,1.7,12615|12775|15519|16001|18508|71653|74734|76260|94190,Cenpa|Ccr7|Hsp90aa1|Igf1r|Pax6|Shtn1|Rhoh|Ttc8|Ophn1,-0.95,Geneid
GO Biological Processes,19,GO:0032943,mononuclear cell proliferation,19_GO:0009987 cellular process,-3.9,3.9,4.9,20504,335,173,11,6.4,1.9,11629|12520|12775|12977|16019|16195|16842|20230|20971|60505|380797,Aif1|Cd81|Ccr7|Csf1|Ighm|Il6st|Lef1|Satb1|Sdc4|Il21|Ighd,-0.95,Geneid
GO Biological Processes,19,GO:0002694,regulation of leukocyte activation,19_GO:0002376 immune system process,-3.8,2.8,4.5,20504,725,173,17,9.8,2.3,11629|12520|12775|13642|15519|16019|16195|16803|16842|17387|20971|21414|60505|63953|74734|234396|380797,Aif1|Cd81|Ccr7|Efnb2|Hsp90aa1|Ighm|Il6st|Lbp|Lef1|Mmp14|Sdc4|Tcf7|Il21|Dusp10|Rhoh|Ankle1|Ighd,-0.94,Geneid
GO Biological Processes,19,GO:0021604,cranial nerve structural organization,19_GO:0032502 developmental process,-3.8,27,8.8,20504,13,173,3,1.7,0.99,16490|18846|243743,Kcna2|Plxna3|Plxna4,-0.93,Geneid
GO Biological Processes,19,GO:0048841,regulation of axon extension involved in axon guidance,19_GO:0040007 growth,-3.8,14,7.1,20504,33,173,4,2.3,1.1,18846|22415|214968|243743,Plxna3|Wnt3|Sema6d|Plxna4,-0.93,Geneid
GO Biological Processes,19,GO:2000147,positive regulation of cell motility,19_GO:0040011 locomotion,-3.8,3,4.5,20504,597,173,15,8.7,2.1,11629|12775|12977|14173|16001|16195|16803|16842|17387|18508|18805|20343|22051|71653|214968,Aif1|Ccr7|Csf1|Fgf2|Igf1r|Il6st|Lbp|Lef1|Mmp14|Pax6|Pld1|Sell|Trip6|Shtn1|Sema6d,-0.93,Geneid
GO Biological Processes,19,GO:0022409,positive regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-3.8,4.1,4.9,20504,288,173,10,5.8,1.8,11629|12520|12775|13642|15519|16195|16842|60505|63953|74734,Aif1|Cd81|Ccr7|Efnb2|Hsp90aa1|Il6st|Lef1|Il21|Dusp10|Rhoh,-0.93,Geneid
GO Biological Processes,19,GO:0045785,positive regulation of cell adhesion,19_GO:0022610 biological adhesion,-3.7,3.3,4.6,20504,472,173,13,7.5,2,11629|12520|12775|12977|13642|15519|16195|16842|20971|60505|63953|74734|94214,Aif1|Cd81|Ccr7|Csf1|Efnb2|Hsp90aa1|Il6st|Lef1|Sdc4|Il21|Dusp10|Rhoh|Spock2,-0.92,Geneid
GO Biological Processes,19,GO:1902107,positive regulation of leukocyte differentiation,19_GO:0002376 immune system process,-3.7,5,5.1,20504,188,173,8,4.6,1.6,12775|12977|15519|16842|17387|60505|63953|74734,Ccr7|Csf1|Hsp90aa1|Lef1|Mmp14|Il21|Dusp10|Rhoh,-0.92,Geneid
GO Biological Processes,19,GO:1903708,positive regulation of hemopoiesis,19_GO:0002376 immune system process,-3.7,5,5.1,20504,188,173,8,4.6,1.6,12775|12977|15519|16842|17387|60505|63953|74734,Ccr7|Csf1|Hsp90aa1|Lef1|Mmp14|Il21|Dusp10|Rhoh,-0.92,Geneid
Reactome Gene Sets,6,R-MMU-399954,Sema3A PAK dependent Axon repulsion,,-3.7,25,8.4,20504,14,173,3,1.7,0.99,15519|18846|243743,Hsp90aa1|Plxna3|Plxna4,-0.92,Geneid
GO Biological Processes,19,GO:0050671,positive regulation of lymphocyte proliferation,19_GO:0002376 immune system process,-3.7,5.8,5.3,20504,143,173,7,4,1.5,11629|12520|12775|16019|16195|60505|380797,Aif1|Cd81|Ccr7|Ighm|Il6st|Il21|Ighd,-0.92,Geneid
GO Biological Processes,19,GO:0051272,positive regulation of cellular component movement,19_GO:0051179 localization,-3.6,2.9,4.4,20504,614,173,15,8.7,2.1,11629|12775|12977|14173|16001|16195|16803|16842|17387|18508|18805|20343|22051|71653|214968,Aif1|Ccr7|Csf1|Fgf2|Igf1r|Il6st|Lbp|Lef1|Mmp14|Pax6|Pld1|Sell|Trip6|Shtn1|Sema6d,-0.92,Geneid
GO Biological Processes,19,GO:0040017,positive regulation of locomotion,19_GO:0040011 locomotion,-3.6,2.9,4.4,20504,615,173,15,8.7,2.1,11629|12775|12977|14173|16001|16195|16803|16842|17387|18508|18805|20343|22051|71653|214968,Aif1|Ccr7|Csf1|Fgf2|Igf1r|Il6st|Lbp|Lef1|Mmp14|Pax6|Pld1|Sell|Trip6|Shtn1|Sema6d,-0.92,Geneid
GO Biological Processes,19,GO:0032944,regulation of mononuclear cell proliferation,19_GO:0050789 regulation of biological process,-3.6,4.4,4.9,20504,245,173,9,5.2,1.7,11629|12520|12775|12977|16019|16195|20971|60505|380797,Aif1|Cd81|Ccr7|Csf1|Ighm|Il6st|Sdc4|Il21|Ighd,-0.92,Geneid
GO Biological Processes,19,GO:0070661,leukocyte proliferation,19_GO:0009987 cellular process,-3.6,3.6,4.6,20504,359,173,11,6.4,1.9,11629|12520|12775|12977|16019|16195|16842|20230|20971|60505|380797,Aif1|Cd81|Ccr7|Csf1|Ighm|Il6st|Lef1|Satb1|Sdc4|Il21|Ighd,-0.92,Geneid
GO Biological Processes,19,GO:0042110,T cell activation,19_GO:0002376 immune system process,-3.6,3,4.4,20504,550,173,14,8.1,2.1,11629|12520|12775|13642|15519|16195|16842|20230|20971|21414|60505|63953|74734|234396,Aif1|Cd81|Ccr7|Efnb2|Hsp90aa1|Il6st|Lef1|Satb1|Sdc4|Tcf7|Il21|Dusp10|Rhoh|Ankle1,-0.92,Geneid
Reactome Gene Sets,6,R-MMU-9009391,Extra-nuclear estrogen signaling,,-3.6,8.8,5.9,20504,67,173,5,2.9,1.3,11839|15519|16001|18710|66066,Areg|Hsp90aa1|Igf1r|Pik3r3|Gng11,-0.92,Geneid
GO Biological Processes,19,GO:0048846,axon extension involved in axon guidance,19_GO:0040007 growth,-3.6,13,6.6,20504,37,173,4,2.3,1.1,18846|22415|214968|243743,Plxna3|Wnt3|Sema6d|Plxna4,-0.92,Geneid
GO Biological Processes,19,GO:1902284,neuron projection extension involved in neuron projection guidance,19_GO:0040007 growth,-3.6,13,6.6,20504,37,173,4,2.3,1.1,18846|22415|214968|243743,Plxna3|Wnt3|Sema6d|Plxna4,-0.92,Geneid
GO Biological Processes,19,GO:0050865,regulation of cell activation,19_GO:0050789 regulation of biological process,-3.5,2.6,4.2,20504,770,173,17,9.8,2.3,11629|12520|12775|13642|15519|16019|16195|16803|16842|17387|20971|21414|60505|63953|74734|234396|380797,Aif1|Cd81|Ccr7|Efnb2|Hsp90aa1|Ighm|Il6st|Lbp|Lef1|Mmp14|Sdc4|Tcf7|Il21|Dusp10|Rhoh|Ankle1|Ighd,-0.88,Geneid
GO Biological Processes,19,GO:0030155,regulation of cell adhesion,19_GO:0022610 biological adhesion,-3.5,2.6,4.2,20504,772,173,17,9.8,2.3,11629|12520|12775|12977|13642|15519|16195|16842|17387|18846|20971|60505|63953|74734|94214|235431|243743,Aif1|Cd81|Ccr7|Csf1|Efnb2|Hsp90aa1|Il6st|Lef1|Mmp14|Plxna3|Sdc4|Il21|Dusp10|Rhoh|Spock2|Coro2b|Plxna4,-0.88,Geneid
Reactome Gene Sets,6,R-MMU-1592389,Activation of Matrix Metalloproteinases,,-3.5,12,6.4,20504,39,173,4,2.3,1.1,16619|17385|17387|17388,Klk1b27|Mmp11|Mmp14|Mmp15,-0.86,Geneid
GO Biological Processes,19,GO:0007411,axon guidance,19_GO:0040011 locomotion,-3.5,4.2,4.7,20504,255,173,9,5.2,1.7,13642|18508|18846|22415|74734|76260|214968|228994|243743,Efnb2|Pax6|Plxna3|Wnt3|Rhoh|Ttc8|Sema6d|Ythdf1|Plxna4,-0.86,Geneid
GO Biological Processes,19,GO:0097485,neuron projection guidance,19_GO:0040011 locomotion,-3.5,4.2,4.7,20504,256,173,9,5.2,1.7,13642|18508|18846|22415|74734|76260|214968|228994|243743,Efnb2|Pax6|Plxna3|Wnt3|Rhoh|Ttc8|Sema6d|Ythdf1|Plxna4,-0.86,Geneid
GO Biological Processes,19,GO:0070663,regulation of leukocyte proliferation,19_GO:0050789 regulation of biological process,-3.4,4.1,4.6,20504,261,173,9,5.2,1.7,11629|12520|12775|12977|16019|16195|20971|60505|380797,Aif1|Cd81|Ccr7|Csf1|Ighm|Il6st|Sdc4|Il21|Ighd,-0.8,Geneid
GO Biological Processes,19,GO:0045927,positive regulation of growth,19_GO:0040007 growth,-3.4,3.7,4.5,20504,321,173,10,5.8,1.8,12520|12977|14173|16001|17387|22393|22415|71653|76574|381101,Cd81|Csf1|Fgf2|Igf1r|Mmp14|Wfs1|Wnt3|Shtn1|Mfsd2a|Dnph1,-0.78,Geneid
GO Biological Processes,19,GO:0048667,cell morphogenesis involved in neuron differentiation,19_GO:0032502 developmental process,-3.3,2.7,4.1,20504,657,173,15,8.7,2.1,13642|15519|16001|18508|18846|22415|71653|74498|74734|76260|76574|94190|214968|228994|243743,Efnb2|Hsp90aa1|Igf1r|Pax6|Plxna3|Wnt3|Shtn1|Gorasp1|Rhoh|Ttc8|Mfsd2a|Ophn1|Sema6d|Ythdf1|Plxna4,-0.74,Geneid
GO Biological Processes,19,GO:0046651,lymphocyte proliferation,19_GO:0002376 immune system process,-3.3,3.6,4.4,20504,331,173,10,5.8,1.8,11629|12520|12775|16019|16195|16842|20230|20971|60505|380797,Aif1|Cd81|Ccr7|Ighm|Il6st|Lef1|Satb1|Sdc4|Il21|Ighd,-0.71,Geneid
GO Biological Processes,19,GO:0120035,regulation of plasma membrane bounded cell projection organization,19_GO:0050789 regulation of biological process,-3.3,2.6,4,20504,737,173,16,9.2,2.2,12775|13642|16001|18508|18805|18846|21809|22415|26563|52163|71653|74498|76574|214968|216363|243743,Ccr7|Efnb2|Igf1r|Pax6|Pld1|Plxna3|Tgfb3|Wnt3|Ror1|Camk1|Shtn1|Gorasp1|Mfsd2a|Sema6d|Rab3ip|Plxna4,-0.71,Geneid
GO Biological Processes,19,GO:1905521,regulation of macrophage migration,19_GO:0040011 locomotion,-3.3,11,5.9,20504,45,173,4,2.3,1.1,12520|12775|12977|17387,Cd81|Ccr7|Csf1|Mmp14,-0.69,Geneid
GO Biological Processes,19,GO:0045580,regulation of T cell differentiation,19_GO:0002376 immune system process,-3.2,4.9,4.7,20504,168,173,7,4,1.5,12775|15519|16842|21414|63953|74734|234396,Ccr7|Hsp90aa1|Lef1|Tcf7|Dusp10|Rhoh|Ankle1,-0.69,Geneid
GO Biological Processes,19,GO:0061564,axon development,19_GO:0032502 developmental process,-3.2,2.9,4.1,20504,531,173,13,7.5,2,13642|15519|16001|18508|18846|22415|71653|74734|76260|214968|226841|228994|243743,Efnb2|Hsp90aa1|Igf1r|Pax6|Plxna3|Wnt3|Shtn1|Rhoh|Ttc8|Sema6d|Vash2|Ythdf1|Plxna4,-0.68,Geneid
GO Biological Processes,19,GO:0030890,positive regulation of B cell proliferation,19_GO:0002376 immune system process,-3.2,10,5.8,20504,46,173,4,2.3,1.1,12520|16019|60505|380797,Cd81|Ighm|Il21|Ighd,-0.68,Geneid
GO Biological Processes,19,GO:1903706,regulation of hemopoiesis,19_GO:0002376 immune system process,-3.2,3.3,4.2,20504,401,173,11,6.4,1.9,12775|12977|15519|16842|17387|21414|60505|63953|74734|234396|234515,Ccr7|Csf1|Hsp90aa1|Lef1|Mmp14|Tcf7|Il21|Dusp10|Rhoh|Ankle1|Inpp4b,-0.68,Geneid
GO Biological Processes,19,GO:0002685,regulation of leukocyte migration,19_GO:0040011 locomotion,-3.2,4.3,4.5,20504,223,173,8,4.6,1.6,11629|12520|12775|12977|16803|17387|20343|74734,Aif1|Cd81|Ccr7|Csf1|Lbp|Mmp14|Sell|Rhoh,-0.68,Geneid
Reactome Gene Sets,6,R-MMU-373755,Semaphorin interactions,,-3.2,10,5.8,20504,47,173,4,2.3,1.1,15519|18846|214968|243743,Hsp90aa1|Plxna3|Sema6d|Plxna4,-0.67,Geneid
GO Biological Processes,19,GO:0031344,regulation of cell projection organization,19_GO:0050789 regulation of biological process,-3.2,2.5,3.9,20504,753,173,16,9.2,2.2,12775|13642|16001|18508|18805|18846|21809|22415|26563|52163|71653|74498|76574|214968|216363|243743,Ccr7|Efnb2|Igf1r|Pax6|Pld1|Plxna3|Tgfb3|Wnt3|Ror1|Camk1|Shtn1|Gorasp1|Mfsd2a|Sema6d|Rab3ip|Plxna4,-0.67,Geneid
GO Biological Processes,19,GO:0097529,myeloid leukocyte migration,19_GO:0040011 locomotion,-3.2,4.2,4.5,20504,226,173,8,4.6,1.6,11629|12520|12775|12977|16803|17387|20343|74734,Aif1|Cd81|Ccr7|Csf1|Lbp|Mmp14|Sell|Rhoh,-0.67,Geneid
GO Biological Processes,19,GO:0048638,regulation of developmental growth,19_GO:0040007 growth,-3.2,3.2,4.2,20504,406,173,11,6.4,1.9,12977|14173|14431|16001|18846|22415|63953|71653|76574|214968|243743,Csf1|Fgf2|Gamt|Igf1r|Plxna3|Wnt3|Dusp10|Shtn1|Mfsd2a|Sema6d|Plxna4,-0.67,Geneid
KEGG Pathway,24,mmu05200,Pathways in cancer,,-3.1,3.2,4.1,20504,411,173,11,6.4,1.9,11839|14173|15519|16001|16842|18710|21414|21809|22415|66066|112407,Areg|Fgf2|Hsp90aa1|Igf1r|Lef1|Pik3r3|Tcf7|Tgfb3|Wnt3|Gng11|Egln3,-0.63,Geneid
GO Biological Processes,19,GO:1902622,regulation of neutrophil migration,19_GO:0040011 locomotion,-3.1,9.7,5.6,20504,49,173,4,2.3,1.1,12775|16803|20343|74734,Ccr7|Lbp|Sell|Rhoh,-0.63,Geneid
GO Biological Processes,19,GO:0048532,anatomical structure arrangement,19_GO:0032502 developmental process,-3.1,16,6.6,20504,22,173,3,1.7,0.99,16490|18846|243743,Kcna2|Plxna3|Plxna4,-0.62,Geneid
KEGG Pathway,24,ko05215,Prostate cancer,,-3.1,6.8,5,20504,87,173,5,2.9,1.3,15519|16001|16842|18710|21414,Hsp90aa1|Igf1r|Lef1|Pik3r3|Tcf7,-0.6,Geneid
GO Biological Processes,19,GO:0046632,alpha-beta T cell differentiation,19_GO:0002376 immune system process,-3,5.4,4.7,20504,132,173,6,3.5,1.4,12775|16842|20230|21414|60505|234396,Ccr7|Lef1|Satb1|Tcf7|Il21|Ankle1,-0.59,Geneid
GO Biological Processes,19,GO:0007409,axonogenesis,19_GO:0032502 developmental process,-3,2.9,4,20504,487,173,12,6.9,1.9,13642|15519|16001|18508|18846|22415|71653|74734|76260|214968|228994|243743,Efnb2|Hsp90aa1|Igf1r|Pax6|Plxna3|Wnt3|Shtn1|Rhoh|Ttc8|Sema6d|Ythdf1|Plxna4,-0.59,Geneid
GO Biological Processes,19,GO:0046631,alpha-beta T cell activation,19_GO:0002376 immune system process,-3,4.5,4.4,20504,183,173,7,4,1.5,12520|12775|16842|20230|21414|60505|234396,Cd81|Ccr7|Lef1|Satb1|Tcf7|Il21|Ankle1,-0.58,Geneid
GO Biological Processes,19,GO:0030100,regulation of endocytosis,19_GO:0051179 localization,-3,4,4.3,20504,238,173,8,4.6,1.6,12775|13642|16019|16803|77057|94190|107065|108800,Ccr7|Efnb2|Ighm|Lbp|Ston1|Ophn1|Lrrtm2|Ston2,-0.58,Geneid
GO Biological Processes,19,GO:0043550,regulation of lipid kinase activity,19_GO:0008152 metabolic process,-3,9.1,5.4,20504,52,173,4,2.3,1.1,12520|14173|18710|216505,Cd81|Fgf2|Pik3r3|Pik3ip1,-0.58,Geneid
GO Biological Processes,19,GO:0002521,leukocyte differentiation,19_GO:0002376 immune system process,-3,2.6,3.8,20504,633,173,14,8.1,2.1,12520|12775|12977|15519|16019|16842|17387|20230|21414|60505|63953|74734|234396|234515,Cd81|Ccr7|Csf1|Hsp90aa1|Ighm|Lef1|Mmp14|Satb1|Tcf7|Il21|Dusp10|Rhoh|Ankle1|Inpp4b,-0.58,Geneid
GO Biological Processes,19,GO:1903131,mononuclear cell differentiation,19_GO:0002376 immune system process,-3,2.9,3.9,20504,492,173,12,6.9,1.9,12775|12977|15519|16019|16842|17387|20230|21414|60505|63953|74734|234396,Ccr7|Csf1|Hsp90aa1|Ighm|Lef1|Mmp14|Satb1|Tcf7|Il21|Dusp10|Rhoh|Ankle1,-0.58,Geneid
GO Biological Processes,19,GO:0030031,cell projection assembly,19_GO:0009987 cellular process,-3,2.7,3.9,20504,563,173,13,7.5,2,11629|12775|18805|21809|71653|74448|74734|76260|77057|103765|192786|216363|218232,Aif1|Ccr7|Pld1|Tgfb3|Shtn1|Arl13a|Rhoh|Ttc8|Ston1|Tmem17|Rapgef6|Rab3ip|Ptpdc1,-0.58,Geneid
GO Biological Processes,19,GO:0050670,regulation of lymphocyte proliferation,19_GO:0002376 immune system process,-3,3.9,4.2,20504,241,173,8,4.6,1.6,11629|12520|12775|16019|16195|20971|60505|380797,Aif1|Cd81|Ccr7|Ighm|Il6st|Sdc4|Il21|Ighd,-0.58,Geneid
Reactome Gene Sets,6,R-MMU-163125,Post-translational modification: synthesis of GPI-anchored proteins,,-3,6.5,4.9,20504,91,173,5,2.9,1.3,11647|64931|70574|109979|246190,Alpl|Izumo1r|Cpm|Art3|Otoa,-0.58,Geneid
GO Biological Processes,19,GO:0010866,regulation of triglyceride biosynthetic process,19_GO:0008152 metabolic process,-3,15,6.2,20504,24,173,3,1.7,0.99,17691|66968|76574,Sik1|Plin5|Mfsd2a,-0.58,Geneid
GO Biological Processes,19,GO:0030217,T cell differentiation,19_GO:0002376 immune system process,-3,3.5,4.1,20504,302,173,9,5.2,1.7,12775|15519|16842|20230|21414|60505|63953|74734|234396,Ccr7|Hsp90aa1|Lef1|Satb1|Tcf7|Il21|Dusp10|Rhoh|Ankle1,-0.57,Geneid
KEGG Pathway,24,ko04550,Signaling pathways regulating pluripotency of stem cells,,-3,5.2,4.5,20504,137,173,6,3.5,1.4,14173|16001|16195|18508|18710|22415,Fgf2|Igf1r|Il6st|Pax6|Pik3r3|Wnt3,-0.57,Geneid
KEGG Pathway,24,mmu04550,Signaling pathways regulating pluripotency of stem cells,,-2.9,5.1,4.5,20504,140,173,6,3.5,1.4,14173|16001|16195|18508|18710|22415,Fgf2|Igf1r|Il6st|Pax6|Pik3r3|Wnt3,-0.53,Geneid
GO Biological Processes,19,GO:0045730,respiratory burst,19_GO:0008152 metabolic process,-2.9,14,6,20504,26,173,3,1.7,0.99,16803|17970|63953,Lbp|Ncf2|Dusp10,-0.5,Geneid
GO Biological Processes,19,GO:0048675,axon extension,19_GO:0040007 growth,-2.9,5,4.4,20504,143,173,6,3.5,1.4,15519|18846|22415|71653|214968|243743,Hsp90aa1|Plxna3|Wnt3|Shtn1|Sema6d|Plxna4,-0.5,Geneid
GO Biological Processes,19,GO:0071622,regulation of granulocyte chemotaxis,19_GO:0040011 locomotion,-2.9,8.3,5.1,20504,57,173,4,2.3,1.1,12775|12977|16803|20343,Ccr7|Csf1|Lbp|Sell,-0.5,Geneid
KEGG Pathway,24,ko05224,Breast cancer,,-2.9,4.9,4.4,20504,144,173,6,3.5,1.4,14173|16001|16842|18710|21414|22415,Fgf2|Igf1r|Lef1|Pik3r3|Tcf7|Wnt3,-0.5,Geneid
GO Biological Processes,19,GO:0040008,regulation of growth,19_GO:0040007 growth,-2.8,2.4,3.6,20504,733,173,15,8.7,2.1,12520|12977|14173|14431|16001|17387|18846|22393|22415|63953|71653|76574|214968|243743|381101,Cd81|Csf1|Fgf2|Gamt|Igf1r|Mmp14|Plxna3|Wfs1|Wnt3|Dusp10|Shtn1|Mfsd2a|Sema6d|Plxna4|Dnph1,-0.5,Geneid
