Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0032103,positive regulation of response to external stimulus,19_GO:0048518 positive regulation of biological process,-4,3.5,4.9,20504,427,179,13,7.3,1.9,11629|12774|12810|13043|15587|15951|16016|16768|18186|19271|21943|22164|268973,Aif1|Ccr5|Coch|Cttn|Hyal2|Ifi204|Ighg2b|Lag3|Nrp1|Ptprj|Tnfsf11|Tnfsf4|Nlrc4,-0.82,Geneid
KEGG Pathway,24,mmu04022,cGMP-PKG signaling pathway,,-3.9,5.5,5.4,20504,168,179,8,4.5,1.5,11554|11937|14682|16438|16523|17540|54195|60596,Adrb1|Atp2a1|Gnaq|Itpr1|Kcnj8|Irag1|Gucy1b1|Gucy1a1,-0.82,Geneid
GO Biological Processes,19,GO:0051250,negative regulation of lymphocyte activation,19_GO:0002376 immune system process,-3.9,5.5,5.4,20504,168,179,8,4.5,1.5,14204|16153|16768|19122|20371|22164|22174|26365,Il4i1|Il10|Lag3|Prnp|Foxp3|Tnfsf4|Tyro3|Ceacam1,-0.82,Geneid
KEGG Pathway,24,ko04022,cGMP-PKG signaling pathway,,-3.9,5.5,5.4,20504,168,179,8,4.5,1.5,11554|11937|14682|16438|16523|17540|54195|60596,Adrb1|Atp2a1|Gnaq|Itpr1|Kcnj8|Irag1|Gucy1b1|Gucy1a1,-0.82,Geneid
GO Biological Processes,19,GO:0045932,negative regulation of muscle contraction,19_GO:0048519 negative regulation of biological process,-3.9,15,7.3,20504,30,179,4,2.2,1.1,11554|11937|17540|60596,Adrb1|Atp2a1|Irag1|Gucy1a1,-0.82,Geneid
GO Biological Processes,19,GO:0008285,negative regulation of cell population proliferation,19_GO:0048519 negative regulation of biological process,-3.9,2.7,4.5,20504,766,179,18,10,2.2,11629|12579|12774|14204|15368|16153|16412|19122|19271|20371|26365|58859|69219|94275|98402|103844|216858|227737,Aif1|Cdkn2b|Ccr5|Il4i1|Hmox1|Il10|Itgb1|Prnp|Ptprj|Foxp3|Ceacam1|Efemp2|Ddah1|Maged1|Sh3bp4|Inca1|Kctd11|Niban2,-0.82,Geneid
GO Biological Processes,19,GO:0050858,negative regulation of antigen receptor-mediated signaling pathway,19_GO:0002376 immune system process,-3.8,15,7.2,20504,31,179,4,2.2,1.1,12483|19122|19271|102640920,Cd22|Prnp|Ptprj|Pvrig,-0.82,Geneid
GO Biological Processes,19,GO:0002698,negative regulation of immune effector process,19_GO:0002376 immune system process,-3.8,6.2,5.5,20504,130,179,7,3.9,1.4,12483|14204|15368|16153|20371|22164|26365,Cd22|Il4i1|Hmox1|Il10|Foxp3|Tnfsf4|Ceacam1,-0.82,Geneid
GO Biological Processes,19,GO:0031349,positive regulation of defense response,19_GO:0048518 positive regulation of biological process,-3.8,4.2,5,20504,273,179,10,5.6,1.7,12774|12810|15587|15951|16016|16768|18619|21943|22164|268973,Ccr5|Coch|Hyal2|Ifi204|Ighg2b|Lag3|Penk|Tnfsf11|Tnfsf4|Nlrc4,-0.82,Geneid
GO Biological Processes,19,GO:0050864,regulation of B cell activation,19_GO:0002376 immune system process,-3.8,4.2,4.9,20504,276,179,10,5.6,1.7,12483|14204|16016|16153|20371|22164|72049|110786|238447|380795,Cd22|Il4i1|Ighg2b|Il10|Foxp3|Tnfsf4|Tnfrsf13c|Iglc2|Igha|Ighg3,-0.81,Geneid
KEGG Pathway,24,mmu04730,Long-term depression,,-3.7,9.4,6.2,20504,61,179,5,2.8,1.2,14682|16438|54195|60596|232889,Gnaq|Itpr1|Gucy1b1|Gucy1a1|Pla2g4c,-0.78,Geneid
KEGG Pathway,24,ko04730,Long-term depression,,-3.7,9.4,6.2,20504,61,179,5,2.8,1.2,14682|16438|54195|60596|232889,Gnaq|Itpr1|Gucy1b1|Gucy1a1|Pla2g4c,-0.78,Geneid
GO Biological Processes,19,GO:0031347,regulation of defense response,19_GO:0050896 response to stimulus,-3.6,2.9,4.4,20504,599,179,15,8.4,2.1,12774|12810|15587|15951|16016|16153|16768|18619|20371|21943|22164|22174|22259|26365|268973,Ccr5|Coch|Hyal2|Ifi204|Ighg2b|Il10|Lag3|Penk|Foxp3|Tnfsf11|Tnfsf4|Tyro3|Nr1h3|Ceacam1|Nlrc4,-0.71,Geneid
GO Biological Processes,19,GO:0045589,regulation of regulatory T cell differentiation,19_GO:0002376 immune system process,-3.6,13,6.6,20504,36,179,4,2.2,1.1,14204|16768|20371|22164,Il4i1|Lag3|Foxp3|Tnfsf4,-0.71,Geneid
GO Biological Processes,19,GO:0006954,inflammatory response,19_GO:0050896 response to stimulus,-3.6,2.6,4.2,20504,739,179,17,9.5,2.2,12774|13058|15368|15587|16016|16153|16412|17948|17951|20371|21943|22164|22174|22259|54199|225192|268973,Ccr5|Cybb|Hmox1|Hyal2|Ighg2b|Il10|Itgb1|Naip2|Naip5|Foxp3|Tnfsf11|Tnfsf4|Tyro3|Nr1h3|Ccrl2|Hrh4|Nlrc4,-0.71,Geneid
GO Biological Processes,19,GO:0045785,positive regulation of cell adhesion,19_GO:0022610 biological adhesion,-3.6,3.2,4.4,20504,472,179,13,7.3,1.9,11629|12774|14204|16412|18186|18606|19271|20371|21943|22164|26365|58859|72049,Aif1|Ccr5|Il4i1|Itgb1|Nrp1|Enpp2|Ptprj|Foxp3|Tnfsf11|Tnfsf4|Ceacam1|Efemp2|Tnfrsf13c,-0.71,Geneid
GO Biological Processes,19,GO:0050670,regulation of lymphocyte proliferation,19_GO:0002376 immune system process,-3.6,4.3,4.8,20504,241,179,9,5,1.6,11629|12483|14204|16153|19122|20371|22164|26365|72049,Aif1|Cd22|Il4i1|Il10|Prnp|Foxp3|Tnfsf4|Ceacam1|Tnfrsf13c,-0.71,Geneid
GO Biological Processes,19,GO:0032663,regulation of interleukin-2 production,19_GO:0032501 multicellular organismal process,-3.5,8.5,5.8,20504,67,179,5,2.8,1.2,16768|19122|20371|22164|26365,Lag3|Prnp|Foxp3|Tnfsf4|Ceacam1,-0.69,Geneid
GO Biological Processes,19,GO:0032944,regulation of mononuclear cell proliferation,19_GO:0050789 regulation of biological process,-3.5,4.2,4.7,20504,245,179,9,5,1.6,11629|12483|14204|16153|19122|20371|22164|26365|72049,Aif1|Cd22|Il4i1|Il10|Prnp|Foxp3|Tnfsf4|Ceacam1|Tnfrsf13c,-0.69,Geneid
GO Biological Processes,19,GO:0002701,negative regulation of production of molecular mediator of immune response,19_GO:0002376 immune system process,-3.5,12,6.4,20504,38,179,4,2.2,1.1,12483|15368|16153|20371,Cd22|Hmox1|Il10|Foxp3,-0.68,Geneid
GO Biological Processes,19,GO:0019722,calcium-mediated signaling,19_GO:0023052 signaling,-3.4,4.6,4.8,20504,198,179,8,4.5,1.5,12483|12774|16438|19122|19271|21943|26365|54199,Cd22|Ccr5|Itpr1|Prnp|Ptprj|Tnfsf11|Ceacam1|Ccrl2,-0.66,Geneid
GO Biological Processes,19,GO:0097190,apoptotic signaling pathway,19_GO:0023052 signaling,-3.4,2.8,4.2,20504,623,179,15,8.4,2.1,11937|12124|13043|14103|15368|15587|15951|16438|18186|22164|76072|94275|103844|215114|242705,Atp2a1|Bik|Cttn|Fasl|Hmox1|Hyal2|Ifi204|Itpr1|Nrp1|Tnfsf4|Rnf183|Maged1|Inca1|Hip1|E2f2,-0.66,Geneid
GO Biological Processes,19,GO:0045066,regulatory T cell differentiation,19_GO:0002376 immune system process,-3.4,11,6.2,20504,40,179,4,2.2,1.1,14204|16768|20371|22164,Il4i1|Lag3|Foxp3|Tnfsf4,-0.66,Geneid
GO Biological Processes,19,GO:0050778,positive regulation of immune response,19_GO:0002376 immune system process,-3.4,2.6,4.1,20504,699,179,16,8.9,2.1,12483|12810|15951|16016|16153|16768|19122|19271|20371|22164|72049|110786|238447|268973|380795|102640920,Cd22|Coch|Ifi204|Ighg2b|Il10|Lag3|Prnp|Ptprj|Foxp3|Tnfsf4|Tnfrsf13c|Iglc2|Igha|Nlrc4|Ighg3|Pvrig,-0.66,Geneid
GO Biological Processes,19,GO:0001504,neurotransmitter uptake,19_GO:0051179 localization,-3.4,11,6.1,20504,41,179,4,2.2,1.1,16412|20511|20974|243328,Itgb1|Slc1a2|Syngr3|Slc29a4,-0.66,Geneid
GO Biological Processes,19,GO:0032689,negative regulation of interferon-gamma production,19_GO:0048519 negative regulation of biological process,-3.4,11,6.1,20504,41,179,4,2.2,1.1,16153|19122|20371|22164,Il10|Prnp|Foxp3|Tnfsf4,-0.66,Geneid
GO Biological Processes,19,GO:0030155,regulation of cell adhesion,19_GO:0022610 biological adhesion,-3.4,2.5,4,20504,772,179,17,9.5,2.2,11629|12774|14204|16153|16412|16768|18186|18606|19122|19271|20371|21943|22164|26365|58859|70546|72049,Aif1|Ccr5|Il4i1|Il10|Itgb1|Lag3|Nrp1|Enpp2|Prnp|Ptprj|Foxp3|Tnfsf11|Tnfsf4|Ceacam1|Efemp2|Zdhhc2|Tnfrsf13c,-0.66,Geneid
GO Biological Processes,19,GO:0042113,B cell activation,19_GO:0002376 immune system process,-3.3,3.2,4.3,20504,435,179,12,6.7,1.9,12483|12557|14204|16016|16153|19271|20371|22164|72049|110786|238447|380795,Cd22|Cdh17|Il4i1|Ighg2b|Il10|Ptprj|Foxp3|Tnfsf4|Tnfrsf13c|Iglc2|Igha|Ighg3,-0.66,Geneid
GO Biological Processes,19,GO:0051251,positive regulation of lymphocyte activation,19_GO:0002376 immune system process,-3.3,3.2,4.3,20504,436,179,12,6.7,1.9,11629|14204|16016|16153|20371|21943|22164|26365|72049|110786|238447|380795,Aif1|Il4i1|Ighg2b|Il10|Foxp3|Tnfsf11|Tnfsf4|Ceacam1|Tnfrsf13c|Iglc2|Igha|Ighg3,-0.66,Geneid
GO Biological Processes,19,GO:0050777,negative regulation of immune response,19_GO:0002376 immune system process,-3.3,4.4,4.7,20504,206,179,8,4.5,1.5,14204|15368|15951|16153|20371|22164|22174|26365,Il4i1|Hmox1|Ifi204|Il10|Foxp3|Tnfsf4|Tyro3|Ceacam1,-0.66,Geneid
GO Biological Processes,19,GO:0032623,interleukin-2 production,19_GO:0032501 multicellular organismal process,-3.3,7.7,5.5,20504,74,179,5,2.8,1.2,16768|19122|20371|22164|26365,Lag3|Prnp|Foxp3|Tnfsf4|Ceacam1,-0.66,Geneid
GO Biological Processes,19,GO:0071280,cellular response to copper ion,19_GO:0050896 response to stimulus,-3.3,19,7.2,20504,18,179,3,1.7,0.96,11979|17748|19122,Atp7b|Mt1|Prnp,-0.66,Geneid
GO Biological Processes,19,GO:0070663,regulation of leukocyte proliferation,19_GO:0050789 regulation of biological process,-3.3,3.9,4.5,20504,261,179,9,5,1.6,11629|12483|14204|16153|19122|20371|22164|26365|72049,Aif1|Cd22|Il4i1|Il10|Prnp|Foxp3|Tnfsf4|Ceacam1|Tnfrsf13c,-0.66,Geneid
GO Biological Processes,19,GO:0009611,response to wounding,19_GO:0050896 response to stimulus,-3.3,2.9,4.1,20504,510,179,13,7.3,1.9,11554|12495|12845|14230|15368|16153|16412|19271|20511|22174|22240|26365|100042498,Adrb1|Entpd1|Comp|Fkbp10|Hmox1|Il10|Itgb1|Ptprj|Slc1a2|Tyro3|Dpysl3|Ceacam1|Mir22hg,-0.63,Geneid
GO Biological Processes,19,GO:0001944,vasculature development,19_GO:0032502 developmental process,-3.2,2.5,3.9,20504,789,179,17,9.5,2.2,12845|14103|14230|14613|15368|16153|16412|18186|18606|19271|22164|26365|58859|69219|71602|234740|242705,Comp|Fasl|Fkbp10|Gja5|Hmox1|Il10|Itgb1|Nrp1|Enpp2|Ptprj|Tnfsf4|Ceacam1|Efemp2|Ddah1|Myo1e|Tmem231|E2f2,-0.63,Geneid
GO Biological Processes,19,GO:0032700,negative regulation of interleukin-17 production,19_GO:0048519 negative regulation of biological process,-3.2,18,7,20504,19,179,3,1.7,0.96,19122|20371|22164,Prnp|Foxp3|Tnfsf4,-0.63,Geneid
GO Biological Processes,19,GO:0016045,detection of bacterium,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.2,18,7,20504,19,179,3,1.7,0.96,17948|17951|268973,Naip2|Naip5|Nlrc4,-0.63,Geneid
KEGG Pathway,24,ko04970,Salivary secretion,,-3.2,7.3,5.3,20504,78,179,5,2.8,1.2,11554|14682|16438|54195|60596,Adrb1|Gnaq|Itpr1|Gucy1b1|Gucy1a1,-0.62,Geneid
GO Biological Processes,19,GO:0050867,positive regulation of cell activation,19_GO:0048518 positive regulation of biological process,-3.2,2.9,4.1,20504,515,179,13,7.3,1.9,11629|14204|16016|16153|19271|20371|21943|22164|26365|72049|110786|238447|380795,Aif1|Il4i1|Ighg2b|Il10|Ptprj|Foxp3|Tnfsf11|Tnfsf4|Ceacam1|Tnfrsf13c|Iglc2|Igha|Ighg3,-0.62,Geneid
GO Biological Processes,19,GO:0048514,blood vessel morphogenesis,19_GO:0032502 developmental process,-3.2,2.6,4,20504,654,179,15,8.4,2.1,12845|14103|14230|14613|15368|16153|16412|18186|18606|19271|26365|58859|69219|71602|242705,Comp|Fasl|Fkbp10|Gja5|Hmox1|Il10|Itgb1|Nrp1|Enpp2|Ptprj|Ceacam1|Efemp2|Ddah1|Myo1e|E2f2,-0.62,Geneid
KEGG Pathway,24,mmu04970,Salivary secretion,,-3.2,7.2,5.2,20504,79,179,5,2.8,1.2,11554|14682|16438|54195|60596,Adrb1|Gnaq|Itpr1|Gucy1b1|Gucy1a1,-0.62,Geneid
GO Biological Processes,19,GO:0045986,negative regulation of smooth muscle contraction,19_GO:0048519 negative regulation of biological process,-3.2,17,6.8,20504,20,179,3,1.7,0.96,11554|17540|60596,Adrb1|Irag1|Gucy1a1,-0.62,Geneid
GO Biological Processes,19,GO:0043116,negative regulation of vascular permeability,19_GO:0032501 multicellular organismal process,-3.2,17,6.8,20504,20,179,3,1.7,0.96,19271|26365|69219,Ptprj|Ceacam1|Ddah1,-0.62,Geneid
GO Biological Processes,19,GO:0048844,artery morphogenesis,19_GO:0032502 developmental process,-3.2,7.2,5.2,20504,80,179,5,2.8,1.2,12845|14230|14613|18186|58859,Comp|Fkbp10|Gja5|Nrp1|Efemp2,-0.62,Geneid
GO Biological Processes,19,GO:0022407,regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-3.2,3,4.1,20504,457,179,12,6.7,1.9,11629|12774|14204|16153|16768|19122|20371|21943|22164|26365|70546|72049,Aif1|Ccr5|Il4i1|Il10|Lag3|Prnp|Foxp3|Tnfsf11|Tnfsf4|Ceacam1|Zdhhc2|Tnfrsf13c,-0.61,Geneid
KEGG Pathway,24,ko04621,NOD-like receptor signaling pathway,,-3.1,4.7,4.6,20504,169,179,7,3.9,1.4,13058|15951|16438|17948|17951|57436|268973,Cybb|Ifi204|Itpr1|Naip2|Naip5|Gabarapl1|Nlrc4,-0.61,Geneid
KEGG Pathway,24,mmu04621,NOD-like receptor signaling pathway,,-3.1,4.7,4.6,20504,170,179,7,3.9,1.4,13058|15951|16438|17948|17951|57436|268973,Cybb|Ifi204|Itpr1|Naip2|Naip5|Gabarapl1|Nlrc4,-0.6,Geneid
GO Biological Processes,19,GO:0002377,immunoglobulin production,19_GO:0002376 immune system process,-3.1,3.7,4.3,20504,277,179,9,5,1.6,12483|16098|16142|16153|20371|22164|26365|381777|434041,Cd22|Igkv1-117|Iglv1|Il10|Foxp3|Tnfsf4|Ceacam1|Igkv1-110|Igkv8-27,-0.6,Geneid
GO Biological Processes,19,GO:0002040,sprouting angiogenesis,19_GO:0032502 developmental process,-3.1,5.5,4.8,20504,124,179,6,3.4,1.3,15368|16153|16412|18186|26365|242705,Hmox1|Il10|Itgb1|Nrp1|Ceacam1|E2f2,-0.6,Geneid
KEGG Pathway,24,mmu04611,Platelet activation,,-3.1,5.5,4.7,20504,126,179,6,3.4,1.3,14682|16412|16438|54195|60596|232889,Gnaq|Itgb1|Itpr1|Gucy1b1|Gucy1a1|Pla2g4c,-0.58,Geneid
GO Biological Processes,19,GO:0098543,detection of other organism,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3,16,6.4,20504,22,179,3,1.7,0.96,17948|17951|268973,Naip2|Naip5|Nlrc4,-0.58,Geneid
GO Biological Processes,19,GO:0017121,plasma membrane phospholipid scrambling,19_GO:0051179 localization,-3,16,6.4,20504,22,179,3,1.7,0.96,14103|219149|235527,Fasl|Xkr6|Plscr4,-0.58,Geneid
GO Biological Processes,19,GO:0050849,negative regulation of calcium-mediated signaling,19_GO:0048519 negative regulation of biological process,-3,16,6.4,20504,22,179,3,1.7,0.96,12483|16438|19122,Cd22|Itpr1|Prnp,-0.58,Geneid
GO Biological Processes,19,GO:0098657,import into cell,19_GO:0051179 localization,-3,4,4.3,20504,228,179,8,4.5,1.5,11554|16412|16523|16529|19122|20511|20974|243328,Adrb1|Itgb1|Kcnj8|Kcnk5|Prnp|Slc1a2|Syngr3|Slc29a4,-0.58,Geneid
GO Biological Processes,19,GO:0001568,blood vessel development,19_GO:0032502 developmental process,-3,2.4,3.8,20504,752,179,16,8.9,2.1,12845|14103|14230|14613|15368|16153|16412|18186|18606|19271|22164|26365|58859|69219|71602|242705,Comp|Fasl|Fkbp10|Gja5|Hmox1|Il10|Itgb1|Nrp1|Enpp2|Ptprj|Tnfsf4|Ceacam1|Efemp2|Ddah1|Myo1e|E2f2,-0.58,Geneid
KEGG Pathway,24,ko04540,Gap junction,,-3,6.7,4.9,20504,86,179,5,2.8,1.2,11554|14682|16438|54195|60596,Adrb1|Gnaq|Itpr1|Gucy1b1|Gucy1a1,-0.58,Geneid
KEGG Pathway,24,mmu04540,Gap junction,,-3,6.7,4.9,20504,86,179,5,2.8,1.2,11554|14682|16438|54195|60596,Adrb1|Gnaq|Itpr1|Gucy1b1|Gucy1a1,-0.58,Geneid
KEGG Pathway,24,ko04270,Vascular smooth muscle contraction,,-3,5.3,4.6,20504,129,179,6,3.4,1.3,14682|16438|17540|54195|60596|232889,Gnaq|Itpr1|Irag1|Gucy1b1|Gucy1a1|Pla2g4c,-0.58,Geneid
GO Biological Processes,19,GO:0002637,regulation of immunoglobulin production,19_GO:0002376 immune system process,-3,6.6,4.9,20504,87,179,5,2.8,1.2,12483|16153|20371|22164|26365,Cd22|Il10|Foxp3|Tnfsf4|Ceacam1,-0.58,Geneid
GO Biological Processes,19,GO:0030168,platelet activation,19_GO:0032501 multicellular organismal process,-3,6.6,4.9,20504,87,179,5,2.8,1.2,12495|12845|19271|22174|26365,Entpd1|Comp|Ptprj|Tyro3|Ceacam1,-0.58,Geneid
GO Biological Processes,19,GO:0097435,supramolecular fiber organization,19_GO:0009987 cellular process,-3,2.4,3.7,20504,756,179,16,8.9,2.1,11629|12845|13043|14230|16412|18186|22240|50525|58859|67971|71602|74103|74393|103768|108075|215114,Aif1|Comp|Cttn|Fkbp10|Itgb1|Nrp1|Dpysl3|Spag6l|Efemp2|Tppp3|Myo1e|Nebl|Map10|Tubg2|Ltbp4|Hip1,-0.58,Geneid
GO Biological Processes,19,GO:0031649,heat generation,19_GO:0032501 multicellular organismal process,-3,15,6.3,20504,23,179,3,1.7,0.96,11554|12774|21943,Adrb1|Ccr5|Tnfsf11,-0.58,Geneid
GO Biological Processes,19,GO:0006897,endocytosis,19_GO:0051179 localization,-3,2.5,3.8,20504,685,179,15,8.4,2.1,11629|12483|13043|16016|16412|22259|26365|71602|98402|110786|215114|219149|233186|238447|380795,Aif1|Cd22|Cttn|Ighg2b|Itgb1|Nr1h3|Ceacam1|Myo1e|Sh3bp4|Iglc2|Hip1|Xkr6|Siglecf|Igha|Ighg3,-0.58,Geneid
KEGG Pathway,24,mmu04270,Vascular smooth muscle contraction,,-3,5.2,4.6,20504,131,179,6,3.4,1.3,14682|16438|17540|54195|60596|232889,Gnaq|Itpr1|Irag1|Gucy1b1|Gucy1a1|Pla2g4c,-0.58,Geneid
GO Biological Processes,19,GO:0050868,negative regulation of T cell activation,19_GO:0022610 biological adhesion,-3,5.2,4.6,20504,131,179,6,3.4,1.3,14204|16768|19122|20371|22164|26365,Il4i1|Lag3|Prnp|Foxp3|Tnfsf4|Ceacam1,-0.58,Geneid
GO Biological Processes,19,GO:0003018,vascular process in circulatory system,19_GO:0032501 multicellular organismal process,-3,3.9,4.2,20504,234,179,8,4.5,1.5,11554|12845|14613|17540|19271|26365|60596|69219,Adrb1|Comp|Gja5|Irag1|Ptprj|Ceacam1|Gucy1a1|Ddah1,-0.57,Geneid
GO Biological Processes,19,GO:0042129,regulation of T cell proliferation,19_GO:0002376 immune system process,-2.9,4.4,4.3,20504,183,179,7,3.9,1.4,11629|14204|19122|20371|22164|26365|72049,Aif1|Il4i1|Prnp|Foxp3|Tnfsf4|Ceacam1|Tnfrsf13c,-0.55,Geneid
GO Biological Processes,19,GO:0015813,L-glutamate transmembrane transport,19_GO:0051179 localization,-2.9,14,6.1,20504,24,179,3,1.7,0.96,16412|20511|20532,Itgb1|Slc1a2|Slc3a1,-0.55,Geneid
GO Biological Processes,19,GO:0070661,leukocyte proliferation,19_GO:0009987 cellular process,-2.9,3.2,3.9,20504,359,179,10,5.6,1.7,11629|12483|14204|16153|19122|20371|21943|22164|26365|72049,Aif1|Cd22|Il4i1|Il10|Prnp|Foxp3|Tnfsf11|Tnfsf4|Ceacam1|Tnfrsf13c,-0.52,Geneid
GO Biological Processes,19,GO:0050672,negative regulation of lymphocyte proliferation,19_GO:0002376 immune system process,-2.9,6.2,4.7,20504,92,179,5,2.8,1.2,14204|16153|19122|20371|26365,Il4i1|Il10|Prnp|Foxp3|Ceacam1,-0.52,Geneid
GO Biological Processes,19,GO:0001817,regulation of cytokine production,19_GO:0032501 multicellular organismal process,-2.9,2.4,3.6,20504,776,179,16,8.9,2.1,11629|12774|15368|15587|15951|16153|16768|17951|19122|19271|20371|22164|26365|66889|72049|268973,Aif1|Ccr5|Hmox1|Hyal2|Ifi204|Il10|Lag3|Naip5|Prnp|Ptprj|Foxp3|Tnfsf4|Ceacam1|Rnf128|Tnfrsf13c|Nlrc4,-0.52,Geneid
GO Biological Processes,19,GO:0050860,negative regulation of T cell receptor signaling pathway,19_GO:0002376 immune system process,-2.9,14,6,20504,25,179,3,1.7,0.96,19122|19271|102640920,Prnp|Ptprj|Pvrig,-0.52,Geneid
GO Biological Processes,19,GO:0002719,negative regulation of cytokine production involved in immune response,19_GO:0002376 immune system process,-2.9,14,6,20504,25,179,3,1.7,0.96,15368|16153|20371,Hmox1|Il10|Foxp3,-0.52,Geneid
WikiPathways,27,WP4466,Oxidative stress and redox pathway,,-2.9,6.2,4.7,20504,93,179,5,2.8,1.2,13058|14871|20371|20511|103140,Cybb|Gstt1|Foxp3|Slc1a2|Gstt3,-0.52,Geneid
GO Biological Processes,19,GO:0032945,negative regulation of mononuclear cell proliferation,19_GO:0048519 negative regulation of biological process,-2.9,6.2,4.7,20504,93,179,5,2.8,1.2,14204|16153|19122|20371|26365,Il4i1|Il10|Prnp|Foxp3|Ceacam1,-0.52,Geneid
GO Biological Processes,19,GO:0045765,regulation of angiogenesis,19_GO:0032502 developmental process,-2.9,3.4,4,20504,302,179,9,5,1.6,14103|15368|16153|16412|18186|18606|26365|69219|242705,Fasl|Hmox1|Il10|Itgb1|Nrp1|Enpp2|Ceacam1|Ddah1|E2f2,-0.51,Geneid
GO Biological Processes,19,GO:0042311,vasodilation,19_GO:0032501 multicellular organismal process,-2.8,8.2,5.1,20504,56,179,4,2.2,1.1,11554|14613|17540|60596,Adrb1|Gja5|Irag1|Gucy1a1,-0.5,Geneid
