Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0050778,positive regulation of immune response,19_GO:0002376 immune system process,-8.4,2.7,7,20504,699,450,42,9.3,1.4,12047|12483|12494|12505|12628|12772|14360|14462|15007|15951|15978|16016|16173|16174|16182|16183|16414|16641|16642|16768|16854|16963|17059|18806|19122|19271|21898|22038|22164|27007|57765|68119|72049|107321|110786|238447|240754|268973|380795|381308|628398|102640920,Bcl2a1d|Cd22|Cd38|Cd44|Cfh|Ccr2|Fyn|Gata3|H2-Q10|Ifi204|Ifng|Ighg2b|Il18|Il18rap|Il18r1|Il2|Itgb2|Klrc1|Klrc2|Lag3|Lgals3|Xcl1|Klrb1c|Pld2|Prnp|Ptprj|Tlr4|Plscr1|Tnfsf4|Klrk1|Tbx21|Cmtm3|Tnfrsf13c|Lpxn|Iglc2|Igha|Lax1|Nlrc4|Ighg3|Ifi211|Ighv6-4|Pvrig,-5.4,Geneid
GO Biological Processes,19,GO:0050670,regulation of lymphocyte proliferation,19_GO:0002376 immune system process,-8.4,4.3,7.8,20504,241,450,23,5.1,1,12142|12483|12494|12505|12519|12772|14130|14204|15978|16173|16183|16408|16854|16963|19122|20304|21898|21938|21950|22164|22724|22780|72049,Prdm1|Cd22|Cd38|Cd44|Cd80|Ccr2|Fcgr2b|Il4i1|Ifng|Il18|Il2|Itgal|Lgals3|Xcl1|Prnp|Ccl5|Tlr4|Tnfrsf1b|Tnfsf9|Tnfsf4|Zbtb7b|Ikzf3|Tnfrsf13c,-5.4,Geneid
GO Biological Processes,19,GO:0050866,negative regulation of cell activation,19_GO:0048519 negative regulation of biological process,-8.3,4.5,7.9,20504,223,450,22,4.9,1,12142|12505|12519|12772|13011|14130|14204|15368|15902|16183|16768|16854|19122|21946|22164|22174|22259|22724|57765|240754|246746|329731,Prdm1|Cd44|Cd80|Ccr2|Cst7|Fcgr2b|Il4i1|Hmox1|Id2|Il2|Lag3|Lgals3|Prnp|Pglyrp1|Tnfsf4|Tyro3|Nr1h3|Zbtb7b|Tbx21|Lax1|Cd300lf|Tafa3,-5.4,Geneid
GO Biological Processes,19,GO:0002250,adaptive immune response,19_GO:0002376 immune system process,-8.3,2.9,7,20504,623,450,39,8.7,1.3,12142|12505|12506|12557|12628|12772|13051|14130|14204|14360|14462|15007|15978|16016|16173|16174|16182|16183|16768|16904|16963|18566|19883|20351|20715|21938|22164|22724|27007|57765|72049|74732|75345|110612|110786|238447|240754|380795|628398,Prdm1|Cd44|Cd48|Cdh17|Cfh|Ccr2|Cx3cr1|Fcgr2b|Il4i1|Fyn|Gata3|H2-Q10|Ifng|Ighg2b|Il18|Il18rap|Il18r1|Il2|Lag3|Gzmm|Xcl1|Pdcd1|Rora|Sema4a|Serpina3g|Tnfrsf1b|Tnfsf4|Zbtb7b|Klrk1|Tbx21|Tnfrsf13c|Stx11|Slamf7|Iglv2|Iglc2|Igha|Lax1|Ighg3|Ighv6-4,-5.4,Geneid
GO Biological Processes,19,GO:0032944,regulation of mononuclear cell proliferation,19_GO:0050789 regulation of biological process,-8.3,4.3,7.7,20504,245,450,23,5.1,1,12142|12483|12494|12505|12519|12772|14130|14204|15978|16173|16183|16408|16854|16963|19122|20304|21898|21938|21950|22164|22724|22780|72049,Prdm1|Cd22|Cd38|Cd44|Cd80|Ccr2|Fcgr2b|Il4i1|Ifng|Il18|Il2|Itgal|Lgals3|Xcl1|Prnp|Ccl5|Tlr4|Tnfrsf1b|Tnfsf9|Tnfsf4|Zbtb7b|Ikzf3|Tnfrsf13c,-5.3,Geneid
GO Biological Processes,19,GO:0002697,regulation of immune effector process,19_GO:0002376 immune system process,-8.2,3.3,7.2,20504,426,450,31,6.9,1.2,12483|12628|12772|13051|14130|14204|14462|15007|15368|15978|16016|16173|16174|16182|16183|16414|16641|16642|16768|16854|16963|17059|18806|19271|21898|21938|21946|22164|22724|27007|57765,Cd22|Cfh|Ccr2|Cx3cr1|Fcgr2b|Il4i1|Gata3|H2-Q10|Hmox1|Ifng|Ighg2b|Il18|Il18rap|Il18r1|Il2|Itgb2|Klrc1|Klrc2|Lag3|Lgals3|Xcl1|Klrb1c|Pld2|Ptprj|Tlr4|Tnfrsf1b|Pglyrp1|Tnfsf4|Zbtb7b|Klrk1|Tbx21,-5.3,Geneid
GO Biological Processes,19,GO:0002521,leukocyte differentiation,19_GO:0002376 immune system process,-8.1,2.8,6.9,20504,633,450,39,8.7,1.3,12047|12142|12393|12505|12557|12571|12772|13024|14056|14204|14462|15902|15951|15978|16173|16182|16183|16768|16852|18129|19271|19883|20304|20351|21943|21946|21950|22164|22174|22724|22780|57765|66058|70747|71982|97086|170741|233328|246746,Bcl2a1d|Prdm1|Runx2|Cd44|Cdh17|Cdk6|Ccr2|Ctla2a|Ezh2|Il4i1|Gata3|Id2|Ifi204|Ifng|Il18|Il18r1|Il2|Lag3|Lgals1|Notch2|Ptprj|Rora|Ccl5|Sema4a|Tnfsf11|Pglyrp1|Tnfsf9|Tnfsf4|Tyro3|Zbtb7b|Ikzf3|Tbx21|Tmem176a|Tspan2|Snx10|Slc9b2|Pilrb1|Lrrk1|Cd300lf,-5.2,Geneid
GO Biological Processes,19,GO:0001817,regulation of cytokine production,19_GO:0032501 multicellular organismal process,-8,2.6,6.7,20504,776,450,44,9.8,1.4,11746|12362|12363|12772|12774|13051|13198|14056|14062|14130|14462|15368|15587|15951|15978|16173|16182|16183|16768|16963|17951|19122|19271|19883|20303|20304|20320|20660|21898|21938|21946|21950|22164|22724|27007|57765|67972|71586|72049|108086|268973|270151|282663|381308,Anxa4|Casp1|Casp4|Ccr2|Ccr5|Cx3cr1|Ddit3|Ezh2|F2r|Fcgr2b|Gata3|Hmox1|Hyal2|Ifi204|Ifng|Il18|Il18r1|Il2|Lag3|Xcl1|Naip5|Prnp|Ptprj|Rora|Ccl4|Ccl5|Nptn|Sorl1|Tlr4|Tnfrsf1b|Pglyrp1|Tnfsf9|Tnfsf4|Zbtb7b|Klrk1|Tbx21|Atp2b1|Ifih1|Tnfrsf13c|Rnf216|Nlrc4|Nlrx1|Serpinb1b|Ifi211,-5.2,Geneid
GO Biological Processes,19,GO:0050863,regulation of T cell activation,19_GO:0002376 immune system process,-8,3.6,7.3,20504,342,450,27,6,1.1,12142|12505|12519|12772|13024|14204|14462|15978|16173|16183|16408|16768|16852|16854|16963|19122|20304|21938|21943|21950|22164|22724|50930|57765|72049|240754|320832,Prdm1|Cd44|Cd80|Ccr2|Ctla2a|Il4i1|Gata3|Ifng|Il18|Il2|Itgal|Lag3|Lgals1|Lgals3|Xcl1|Prnp|Ccl5|Tnfrsf1b|Tnfsf11|Tnfsf9|Tnfsf4|Zbtb7b|Tnfsf14|Tbx21|Tnfrsf13c|Lax1|Sirpb1a,-5.1,Geneid
GO Biological Processes,19,GO:0002703,regulation of leukocyte mediated immunity,19_GO:0002376 immune system process,-7.9,3.8,7.4,20504,298,450,25,5.6,1.1,12772|13051|14130|14204|14462|15007|15368|15978|16016|16173|16174|16182|16183|16414|16641|16642|16768|16963|17059|18806|21898|21938|22164|27007|57765,Ccr2|Cx3cr1|Fcgr2b|Il4i1|Gata3|H2-Q10|Hmox1|Ifng|Ighg2b|Il18|Il18rap|Il18r1|Il2|Itgb2|Klrc1|Klrc2|Lag3|Xcl1|Klrb1c|Pld2|Tlr4|Tnfrsf1b|Tnfsf4|Klrk1|Tbx21,-5.1,Geneid
GO Biological Processes,19,GO:0030335,positive regulation of cell migration,19_GO:0040011 locomotion,-7.8,2.9,6.8,20504,571,450,36,8,1.3,11853|12772|13051|13143|14062|14462|15185|15368|15978|16173|16401|16411|16412|16854|16963|17916|18186|18606|18806|19271|20195|20304|20351|21898|22164|24064|27226|30955|50490|50918|50930|68813|70568|70839|212307|231637,Rhoc|Ccr2|Cx3cr1|Dapk2|F2r|Gata3|Hdac6|Hmox1|Ifng|Il18|Itga4|Itgax|Itgb1|Lgals3|Xcl1|Myo1f|Nrp1|Enpp2|Pld2|Ptprj|S100a11|Ccl5|Sema4a|Tlr4|Tnfsf4|Spry2|Pla2g7|Pik3cg|Nox4|Myadm|Tnfsf14|Dock5|Cpne3|P2ry12|Mapre2|Ssh1,-5,Geneid
GO Biological Processes,19,GO:0002366,leukocyte activation involved in immune response,19_GO:0002376 immune system process,-7.8,3.6,7.2,20504,326,450,26,5.8,1.1,12557|12772|13051|14462|15368|15978|16173|16182|16183|16408|16414|16641|16642|16852|16854|17916|18129|18806|19883|20351|21898|21946|22164|22724|57765|74732,Cdh17|Ccr2|Cx3cr1|Gata3|Hmox1|Ifng|Il18|Il18r1|Il2|Itgal|Itgb2|Klrc1|Klrc2|Lgals1|Lgals3|Myo1f|Notch2|Pld2|Rora|Sema4a|Tlr4|Pglyrp1|Tnfsf4|Zbtb7b|Tbx21|Stx11,-5,Geneid
GO Biological Processes,19,GO:0070663,regulation of leukocyte proliferation,19_GO:0050789 regulation of biological process,-7.7,4,7.3,20504,261,450,23,5.1,1,12142|12483|12494|12505|12519|12772|14130|14204|15978|16173|16183|16408|16854|16963|19122|20304|21898|21938|21950|22164|22724|22780|72049,Prdm1|Cd22|Cd38|Cd44|Cd80|Ccr2|Fcgr2b|Il4i1|Ifng|Il18|Il2|Itgal|Lgals3|Xcl1|Prnp|Ccl5|Tlr4|Tnfrsf1b|Tnfsf9|Tnfsf4|Zbtb7b|Ikzf3|Tnfrsf13c,-5,Geneid
GO Biological Processes,19,GO:0042330,taxis,19_GO:0040011 locomotion,-7.7,2.8,6.7,20504,628,450,38,8.4,1.3,11735|12766|12771|12772|12774|13051|13143|13508|13837|14462|15902|15978|16414|16728|16854|16963|18186|18606|19271|20187|20303|20304|20320|20351|20430|20908|21943|23832|27226|30955|50930|54199|68119|70839|75847|80901|109700|545428,Ank3|Cxcr3|Ccr3|Ccr2|Ccr5|Cx3cr1|Dapk2|Dscam|Epha3|Gata3|Id2|Ifng|Itgb2|L1cam|Lgals3|Xcl1|Nrp1|Enpp2|Ptprj|Ryk|Ccl4|Ccl5|Nptn|Sema4a|Cyfip1|Stx3|Tnfsf11|Xcr1|Pla2g7|Pik3cg|Tnfsf14|Ccrl2|Cmtm3|P2ry12|Crppa|Cxcr6|Itga1|Ccdc141,-5,Geneid
GO Biological Processes,19,GO:0002285,lymphocyte activation involved in immune response,19_GO:0002376 immune system process,-7.7,4.3,7.5,20504,220,450,21,4.7,0.99,12557|12772|14462|15978|16173|16182|16183|16408|16641|16642|16852|16854|18129|19883|20351|21898|21946|22164|22724|57765|74732,Cdh17|Ccr2|Gata3|Ifng|Il18|Il18r1|Il2|Itgal|Klrc1|Klrc2|Lgals1|Lgals3|Notch2|Rora|Sema4a|Tlr4|Pglyrp1|Tnfsf4|Zbtb7b|Tbx21|Stx11,-5,Geneid
GO Biological Processes,19,GO:0002263,cell activation involved in immune response,19_GO:0002376 immune system process,-7.7,3.6,7.1,20504,330,450,26,5.8,1.1,12557|12772|13051|14462|15368|15978|16173|16182|16183|16408|16414|16641|16642|16852|16854|17916|18129|18806|19883|20351|21898|21946|22164|22724|57765|74732,Cdh17|Ccr2|Cx3cr1|Gata3|Hmox1|Ifng|Il18|Il18r1|Il2|Itgal|Itgb2|Klrc1|Klrc2|Lgals1|Lgals3|Myo1f|Notch2|Pld2|Rora|Sema4a|Tlr4|Pglyrp1|Tnfsf4|Zbtb7b|Tbx21|Stx11,-4.9,Geneid
