Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
Geneid,Reactome Gene Sets,6,R-MMU-373076,Class A/1 (Rhodopsin-like receptors),,-2.2,7.9,4.3,20504,298,26,3,12,6.3,12273|13616|55985,C5ar1|Edn3|Cxcl13,0
Geneid,GO Biological Processes,19,GO:1901653,cellular response to peptide,19_GO:0050896 response to stimulus,-2.2,7.7,4.2,20504,309,26,3,12,6.3,12192|13070|18710,Zfp36l1|Cyp11a1|Pik3r3,0
Geneid,GO Biological Processes,19,GO:0060326,cell chemotaxis,19_GO:0040011 locomotion,-2.2,7.6,4.2,20504,313,26,3,12,6.3,12273|13616|55985,C5ar1|Edn3|Cxcl13,0
Geneid,GO Biological Processes,19,GO:0006875,cellular metal ion homeostasis,19_GO:0065007 biological regulation,-2.1,5.1,3.7,20504,619,26,4,15,7.1,12273|13616|55985|234515,C5ar1|Edn3|Cxcl13|Inpp4b,0
Geneid,GO Biological Processes,19,GO:1903037,regulation of leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-2.1,7.1,4,20504,333,26,3,12,6.3,16197|20677|54167,Il7r|Sox4|Icos,0
Geneid,GO Biological Processes,19,GO:0032386,regulation of intracellular transport,19_GO:0051179 localization,-2.1,7.1,4,20504,335,26,3,12,6.3,12009|234515|380918,Cep131|Inpp4b|Siah3,0
Geneid,GO Biological Processes,19,GO:0008610,lipid biosynthetic process,19_GO:0008152 metabolic process,-2.1,4.8,3.5,20504,653,26,4,15,7.1,13070|16475|18710|29817,Cyp11a1|Ajuba|Pik3r3|Igfbp7,0
Geneid,GO Biological Processes,19,GO:0048514,blood vessel morphogenesis,19_GO:0032502 developmental process,-2.1,4.8,3.5,20504,654,26,4,15,7.1,12192|12273|20317|20677,Zfp36l1|C5ar1|Serpinf1|Sox4,0
Geneid,GO Biological Processes,19,GO:0010564,regulation of cell cycle process,19_GO:0050789 regulation of biological process,-2.1,4.8,3.5,20504,656,26,4,15,7.1,12009|12192|13616|20677,Cep131|Zfp36l1|Edn3|Sox4,0
Geneid,GO Biological Processes,19,GO:0043434,response to peptide hormone,19_GO:0050896 response to stimulus,-2,6.7,3.9,20504,352,26,3,12,6.3,12192|13070|18710,Zfp36l1|Cyp11a1|Pik3r3,0
Geneid_MCODE_ALL,Reactome Gene Sets,6,R-MMU-418594,G alpha (i) signalling events,,-5.7,76,15,20504,269,3,3,1e+02,27,12273|55985|83771,C5ar1|Cxcl13|Tas1r3,-1.7
Geneid_MCODE_ALL,Reactome Gene Sets,6,R-MMU-500792,GPCR ligand binding,,-5.2,54,13,20504,381,3,3,1e+02,27,12273|55985|83771,C5ar1|Cxcl13|Tas1r3,-1.5
Geneid_MCODE_ALL,Reactome Gene Sets,6,R-MMU-388396,GPCR downstream signalling,,-4.7,37,10,20504,549,3,3,1e+02,27,12273|55985|83771,C5ar1|Cxcl13|Tas1r3,-1.3
Geneid_MCODE_ALL,Reactome Gene Sets,6,R-MMU-372790,Signaling by GPCR,,-4.7,35,10,20504,578,3,3,1e+02,27,12273|55985|83771,C5ar1|Cxcl13|Tas1r3,-1.3
Geneid_SUB2_MCODE_1,Reactome Gene Sets,6,R-MMU-418594,G alpha (i) signalling events,,-5.7,76,15,20504,269,3,3,1e+02,27,12273|55985|83771,C5ar1|Cxcl13|Tas1r3,-1.7
Geneid_SUB2_MCODE_1,Reactome Gene Sets,6,R-MMU-500792,GPCR ligand binding,,-5.2,54,13,20504,381,3,3,1e+02,27,12273|55985|83771,C5ar1|Cxcl13|Tas1r3,-1.5
Geneid_SUB2_MCODE_1,Reactome Gene Sets,6,R-MMU-388396,GPCR downstream signalling,,-4.7,37,10,20504,549,3,3,1e+02,27,12273|55985|83771,C5ar1|Cxcl13|Tas1r3,-1.3
Geneid_SUB2_MCODE_1,Reactome Gene Sets,6,R-MMU-372790,Signaling by GPCR,,-4.7,35,10,20504,578,3,3,1e+02,27,12273|55985|83771,C5ar1|Cxcl13|Tas1r3,-1.3
