Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
Geneid,Reactome Gene Sets,6,R-MMU-72312,rRNA processing,,-4.7,11,7.3,20504,171,67,6,9,3.5,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-2.3
Geneid,Reactome Gene Sets,6,R-MMU-8868773,rRNA processing in the nucleus and cytosol,,-4.7,11,7.3,20504,171,67,6,9,3.5,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-2.3
Geneid,Reactome Gene Sets,6,R-MMU-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,,-4.7,11,7.3,20504,171,67,6,9,3.5,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-2.3
Geneid,GO Biological Processes,19,GO:0030593,neutrophil chemotaxis,19_GO:0040011 locomotion,-4.7,15,8.1,20504,102,67,5,7.5,3.2,12273|14127|14131|20305|20308,C5ar1|Fcer1g|Fcgr3|Ccl6|Ccl9,-2.3
Geneid,KEGG Pathway,24,ko03010,Ribosome,,-4.7,11,7.2,20504,174,67,6,9,3.5,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-2.2
Geneid,KEGG Pathway,24,mmu03010,Ribosome,,-4.6,10,7.2,20504,175,67,6,9,3.5,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-2.2
Geneid,GO Biological Processes,19,GO:0002524,hypersensitivity,19_GO:0002376 immune system process,-4.6,51,12,20504,18,67,3,4.5,2.5,14127|14130|14131,Fcer1g|Fcgr2b|Fcgr3,-2.2
Geneid,GO Biological Processes,19,GO:0002673,regulation of acute inflammatory response,19_GO:0050896 response to stimulus,-4.6,23,9.2,20504,53,67,4,6,2.9,14127|14130|14131|58992,Fcer1g|Fcgr2b|Fcgr3|F12,-2.2
Geneid,GO Biological Processes,19,GO:0030033,microvillus assembly,19_GO:0009987 cellular process,-4.4,44,11,20504,21,67,3,4.5,2.5,18805|54670|110351,Pld1|Atp8b1|Rap1gap,-2
Geneid,GO Biological Processes,19,GO:0003341,cilium movement,19_GO:0009987 cellular process,-4.3,9,6.6,20504,203,67,6,9,3.5,71233|71870|78801|110082|211535|213402,Enkur|Cfap45|Ak7|Dnah5|Odad1|Armc2,-1.9
Geneid,GO Biological Processes,19,GO:0002864,regulation of acute inflammatory response to antigenic stimulus,19_GO:0002376 immune system process,-4.2,40,11,20504,23,67,3,4.5,2.5,14127|14130|14131,Fcer1g|Fcgr2b|Fcgr3,-1.9
Geneid,GO Biological Processes,19,GO:0071621,granulocyte chemotaxis,19_GO:0040011 locomotion,-4.2,12,7.2,20504,127,67,5,7.5,3.2,12273|14127|14131|20305|20308,C5ar1|Fcer1g|Fcgr3|Ccl6|Ccl9,-1.9
Geneid,GO Biological Processes,19,GO:1990266,neutrophil migration,19_GO:0040011 locomotion,-4.2,12,7.1,20504,128,67,5,7.5,3.2,12273|14127|14131|20305|20308,C5ar1|Fcer1g|Fcgr3|Ccl6|Ccl9,-1.9
Geneid,GO Biological Processes,19,GO:0120031,plasma membrane bounded cell projection assembly,19_GO:0009987 cellular process,-4.2,5,5.5,20504,548,67,9,13,4.2,14163|18805|54670|71769|78801|110082|110351|211535|213402,Fgd1|Pld1|Atp8b1|Bbs10|Ak7|Dnah5|Rap1gap|Odad1|Armc2,-1.8
Geneid,Reactome Gene Sets,6,R-MMU-72766,Translation,,-4.1,8.3,6.3,20504,220,67,6,9,3.5,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-1.8
Geneid,GO Biological Processes,19,GO:0030031,cell projection assembly,19_GO:0009987 cellular process,-4.1,4.9,5.4,20504,563,67,9,13,4.2,14163|18805|54670|71769|78801|110082|110351|211535|213402,Fgd1|Pld1|Atp8b1|Bbs10|Ak7|Dnah5|Rap1gap|Odad1|Armc2,-1.8
Geneid,GO Biological Processes,19,GO:0032528,microvillus organization,19_GO:0009987 cellular process,-4,34,9.8,20504,27,67,3,4.5,2.5,18805|54670|110351,Pld1|Atp8b1|Rap1gap,-1.7
Geneid,GO Biological Processes,19,GO:0097529,myeloid leukocyte migration,19_GO:0040011 locomotion,-4,8.1,6.2,20504,226,67,6,9,3.5,12273|14127|14131|17387|20305|20308,C5ar1|Fcer1g|Fcgr3|Mmp14|Ccl6|Ccl9,-1.7
Geneid,GO Biological Processes,19,GO:0002437,inflammatory response to antigenic stimulus,19_GO:0002376 immune system process,-4,17,7.7,20504,74,67,4,6,2.9,14127|14130|14131|78801,Fcer1g|Fcgr2b|Fcgr3|Ak7,-1.7
Geneid,GO Biological Processes,19,GO:0008360,regulation of cell shape,19_GO:0032502 developmental process,-3.8,9.7,6.3,20504,157,67,5,7.5,3.2,14163|20739|73296|243743|320609,Fgd1|Spta1|Rhobtb3|Plxna4|Strip2,-1.5
Geneid,GO Biological Processes,19,GO:0097530,granulocyte migration,19_GO:0040011 locomotion,-3.8,9.7,6.3,20504,157,67,5,7.5,3.2,12273|14127|14131|20305|20308,C5ar1|Fcer1g|Fcgr3|Ccl6|Ccl9,-1.5
Geneid,GO Biological Processes,19,GO:0050766,positive regulation of phagocytosis,19_GO:0051179 localization,-3.8,15,7.1,20504,84,67,4,6,2.9,14127|14130|14131|110351,Fcer1g|Fcgr2b|Fcgr3|Rap1gap,-1.5
Geneid,GO Biological Processes,19,GO:0002478,antigen processing and presentation of exogenous peptide antigen,19_GO:0002376 immune system process,-3.8,28,8.8,20504,33,67,3,4.5,2.5,14127|14130|14131,Fcer1g|Fcgr2b|Fcgr3,-1.5
Geneid,GO Biological Processes,19,GO:0002438,acute inflammatory response to antigenic stimulus,19_GO:0002376 immune system process,-3.8,28,8.8,20504,33,67,3,4.5,2.5,14127|14130|14131,Fcer1g|Fcgr2b|Fcgr3,-1.5
Geneid,GO Biological Processes,19,GO:0035082,axoneme assembly,19_GO:0009987 cellular process,-3.7,14,7,20504,86,67,4,6,2.9,78801|110082|211535|213402,Ak7|Dnah5|Odad1|Armc2,-1.5
Geneid,GO Biological Processes,19,GO:0006909,phagocytosis,19_GO:0051179 localization,-3.6,5.6,5.2,20504,383,67,7,10,3.7,14127|14130|14131|19376|110351|270160|330662,Fcer1g|Fcgr2b|Fcgr3|Rab34|Rap1gap|Rab39|Dock1,-1.4
Geneid,GO Biological Processes,19,GO:0002861,regulation of inflammatory response to antigenic stimulus,19_GO:0002376 immune system process,-3.6,24,8.1,20504,39,67,3,4.5,2.5,14127|14130|14131,Fcer1g|Fcgr2b|Fcgr3,-1.3
Geneid,GO Biological Processes,19,GO:0019884,antigen processing and presentation of exogenous antigen,19_GO:0002376 immune system process,-3.5,23,8,20504,40,67,3,4.5,2.5,14127|14130|14131,Fcer1g|Fcgr2b|Fcgr3,-1.3
Geneid,GO Biological Processes,19,GO:0003351,epithelial cilium movement involved in extracellular fluid movement,19_GO:0051179 localization,-3.4,21,7.6,20504,43,67,3,4.5,2.5,71870|78801|110082,Cfap45|Ak7|Dnah5,-1.2
Geneid,GO Biological Processes,19,GO:0007018,microtubule-based movement,19_GO:0009987 cellular process,-3.4,5.1,4.9,20504,416,67,7,10,3.7,71233|71870|73804|78801|110082|211535|213402,Enkur|Cfap45|Kif2c|Ak7|Dnah5|Odad1|Armc2,-1.2
Geneid,GO Biological Processes,19,GO:0006858,extracellular transport,19_GO:0051179 localization,-3.3,20,7.4,20504,46,67,3,4.5,2.5,71870|78801|110082,Cfap45|Ak7|Dnah5,-1.1
Geneid,GO Biological Processes,19,GO:0002526,acute inflammatory response,19_GO:0050896 response to stimulus,-3.3,11,6.1,20504,110,67,4,6,2.9,14127|14130|14131|58992,Fcer1g|Fcgr2b|Fcgr3|F12,-1.1
Geneid,GO Biological Processes,19,GO:0002262,myeloid cell homeostasis,19_GO:0002376 immune system process,-3.3,7.8,5.5,20504,197,67,5,7.5,3.2,13819|14127|14130|20088|234396,Epas1|Fcer1g|Fcgr2b|Rps24|Ankle1,-1.1
Geneid,GO Biological Processes,19,GO:0050764,regulation of phagocytosis,19_GO:0051179 localization,-3.3,11,5.9,20504,115,67,4,6,2.9,14127|14130|14131|110351,Fcer1g|Fcgr2b|Fcgr3|Rap1gap,-1.1
Geneid,GO Biological Processes,19,GO:0001578,microtubule bundle formation,19_GO:0009987 cellular process,-3.2,10,5.8,20504,119,67,4,6,2.9,78801|110082|211535|213402,Ak7|Dnah5|Odad1|Armc2,-1
Geneid,KEGG Pathway,24,ko05150,Staphylococcus aureus infection,,-3.2,18,6.9,20504,52,67,3,4.5,2.5,12273|14130|14131,C5ar1|Fcgr2b|Fcgr3,-0.99
Geneid,KEGG Pathway,24,mmu05150,Staphylococcus aureus infection,,-3.1,17,6.7,20504,55,67,3,4.5,2.5,12273|14130|14131,C5ar1|Fcgr2b|Fcgr3,-0.93
Geneid,GO Biological Processes,19,GO:0019882,antigen processing and presentation,19_GO:0002376 immune system process,-3.1,9.6,5.6,20504,127,67,4,6,2.9,14127|14130|14131|19376,Fcer1g|Fcgr2b|Fcgr3|Rab34,-0.92
Geneid,GO Biological Processes,19,GO:0022604,regulation of cell morphogenesis,19_GO:0032502 developmental process,-3.1,5.4,4.7,20504,337,67,6,9,3.5,14163|20739|73296|243743|320609|330662,Fgd1|Spta1|Rhobtb3|Plxna4|Strip2|Dock1,-0.92
Geneid,GO Biological Processes,19,GO:0030595,leukocyte chemotaxis,19_GO:0040011 locomotion,-3.1,6.7,5,20504,227,67,5,7.5,3.2,12273|14127|14131|20305|20308,C5ar1|Fcer1g|Fcgr3|Ccl6|Ccl9,-0.88
Geneid,GO Biological Processes,19,GO:0007368,determination of left/right symmetry,19_GO:0032502 developmental process,-3,9.1,5.4,20504,134,67,4,6,2.9,71233|71870|83675|110082,Enkur|Cfap45|Bicc1|Dnah5,-0.84
Geneid,GO Biological Processes,19,GO:0030317,flagellated sperm motility,19_GO:0022414 reproductive process,-3,9.1,5.4,20504,135,67,4,6,2.9,71233|71870|110082|213402,Enkur|Cfap45|Dnah5|Armc2,-0.84
Geneid,GO Biological Processes,19,GO:0097722,sperm motility,19_GO:0022414 reproductive process,-3,8.8,5.3,20504,139,67,4,6,2.9,71233|71870|110082|213402,Enkur|Cfap45|Dnah5|Armc2,-0.8
Geneid,GO Biological Processes,19,GO:0048872,homeostasis of number of cells,19_GO:0065007 biological regulation,-2.9,5,4.5,20504,364,67,6,9,3.5,13819|14127|14130|20088|20739|234396,Epas1|Fcer1g|Fcgr2b|Rps24|Spta1|Ankle1,-0.77
Geneid,GO Biological Processes,19,GO:0009855,determination of bilateral symmetry,19_GO:0032502 developmental process,-2.9,8.6,5.2,20504,143,67,4,6,2.9,71233|71870|83675|110082,Enkur|Cfap45|Bicc1|Dnah5,-0.76
Geneid,GO Biological Processes,19,GO:0009799,specification of symmetry,19_GO:0032502 developmental process,-2.9,8.5,5.2,20504,144,67,4,6,2.9,71233|71870|83675|110082,Enkur|Cfap45|Bicc1|Dnah5,-0.75
Geneid,GO Biological Processes,19,GO:0050900,leukocyte migration,19_GO:0040011 locomotion,-2.9,4.9,4.4,20504,373,67,6,9,3.5,12273|14127|14131|17387|20305|20308,C5ar1|Fcer1g|Fcgr3|Mmp14|Ccl6|Ccl9,-0.73
Geneid,GO Biological Processes,19,GO:0070613,regulation of protein processing,19_GO:0008152 metabolic process,-2.9,14,6,20504,67,67,3,4.5,2.5,12550|17387|58992,Cdh1|Mmp14|F12,-0.73
Geneid,GO Biological Processes,19,GO:0060294,cilium movement involved in cell motility,19_GO:0040011 locomotion,-2.9,8.3,5.1,20504,148,67,4,6,2.9,71233|71870|110082|213402,Enkur|Cfap45|Dnah5|Armc2,-0.72
Geneid,GO Biological Processes,19,GO:1903317,regulation of protein maturation,19_GO:0008152 metabolic process,-2.8,13,5.8,20504,70,67,3,4.5,2.5,12550|17387|58992,Cdh1|Mmp14|F12,-0.68
Geneid,GO Biological Processes,19,GO:0060285,cilium-dependent cell motility,19_GO:0040011 locomotion,-2.8,7.8,4.9,20504,156,67,4,6,2.9,71233|71870|110082|213402,Enkur|Cfap45|Dnah5|Armc2,-0.65
Geneid,GO Biological Processes,19,GO:0001539,cilium or flagellum-dependent cell motility,19_GO:0040011 locomotion,-2.8,7.8,4.9,20504,156,67,4,6,2.9,71233|71870|110082|213402,Enkur|Cfap45|Dnah5|Armc2,-0.65
Geneid,Reactome Gene Sets,6,R-MMU-418594,G alpha (i) signalling events,,-2.7,5.7,4.4,20504,269,67,5,7.5,3.2,12273|20305|20308|71729|108072,C5ar1|Ccl6|Ccl9|Rgs12|Grm6,-0.61
Geneid,GO Biological Processes,19,GO:0002712,regulation of B cell mediated immunity,19_GO:0002376 immune system process,-2.7,12,5.5,20504,76,67,3,4.5,2.5,14127|14130|14131,Fcer1g|Fcgr2b|Fcgr3,-0.59
Geneid,GO Biological Processes,19,GO:0002889,regulation of immunoglobulin mediated immune response,19_GO:0002376 immune system process,-2.7,12,5.5,20504,76,67,3,4.5,2.5,14127|14130|14131,Fcer1g|Fcgr2b|Fcgr3,-0.59
Geneid,GO Biological Processes,19,GO:0048002,antigen processing and presentation of peptide antigen,19_GO:0002376 immune system process,-2.7,12,5.5,20504,78,67,3,4.5,2.5,14127|14130|14131,Fcer1g|Fcgr2b|Fcgr3,-0.56
Geneid,GO Biological Processes,19,GO:0006954,inflammatory response,19_GO:0050896 response to stimulus,-2.6,3.3,3.7,20504,739,67,8,12,4,12273|14127|14130|14131|20305|20308|58992|78801,C5ar1|Fcer1g|Fcgr2b|Fcgr3|Ccl6|Ccl9|F12|Ak7,-0.46
Geneid,GO Biological Processes,19,GO:0060326,cell chemotaxis,19_GO:0040011 locomotion,-2.4,4.9,4,20504,313,67,5,7.5,3.2,12273|14127|14131|20305|20308,C5ar1|Fcer1g|Fcgr3|Ccl6|Ccl9,-0.35
Geneid,GO Biological Processes,19,GO:0060627,regulation of vesicle-mediated transport,19_GO:0051179 localization,-2.4,3.5,3.6,20504,612,67,7,10,3.7,14127|14130|14131|18805|72685|102866|110351,Fcer1g|Fcgr2b|Fcgr3|Pld1|Dnajc6|Pls3|Rap1gap,-0.33
Geneid,GO Biological Processes,19,GO:0045576,mast cell activation,19_GO:0002376 immune system process,-2.4,9.5,4.8,20504,97,67,3,4.5,2.5,14127|14130|14131,Fcer1g|Fcgr2b|Fcgr3,-0.31
Geneid,GO Biological Processes,19,GO:0043087,regulation of GTPase activity,19_GO:0065007 biological regulation,-2.4,4.7,3.8,20504,326,67,5,7.5,3.2,14163|20305|20308|110351|243743,Fgd1|Ccl6|Ccl9|Rap1gap|Plxna4,-0.29
Geneid,GO Biological Processes,19,GO:0060271,cilium assembly,19_GO:0009987 cellular process,-2.3,4.5,3.7,20504,343,67,5,7.5,3.2,71769|78801|110082|211535|213402,Bbs10|Ak7|Dnah5|Odad1|Armc2,-0.2
Geneid,Reactome Gene Sets,6,R-MMU-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",,-2.2,3.2,3.3,20504,667,67,7,10,3.7,12550|14163|66442|73296|73804|330662|404710,Cdh1|Fgd1|Spc25|Rhobtb3|Kif2c|Dock1|Iqgap3,-0.15
Geneid,GO Biological Processes,19,GO:0006412,translation,19_GO:0008152 metabolic process,-2.2,3.2,3.3,20504,677,67,7,10,3.7,18805|19981|20088|56040|67427|114641|269261,Pld1|Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-0.12
Geneid,Reactome Gene Sets,6,R-MMU-1474228,Degradation of the extracellular matrix,,-2.2,7.7,4.2,20504,119,67,3,4.5,2.5,12550|17387|17388,Cdh1|Mmp14|Mmp15,-0.092
Geneid,GO Biological Processes,19,GO:0001776,leukocyte homeostasis,19_GO:0002376 immune system process,-2.1,7.7,4.2,20504,120,67,3,4.5,2.5,14127|14130|20739,Fcer1g|Fcgr2b|Spta1,-0.088
Geneid,GO Biological Processes,19,GO:0044782,cilium organization,19_GO:0009987 cellular process,-2.1,4.1,3.4,20504,376,67,5,7.5,3.2,71769|78801|110082|211535|213402,Bbs10|Ak7|Dnah5|Odad1|Armc2,-0.06
Geneid,GO Biological Processes,19,GO:0043043,peptide biosynthetic process,19_GO:0008152 metabolic process,-2.1,3.1,3.2,20504,701,67,7,10,3.7,18805|19981|20088|56040|67427|114641|269261,Pld1|Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-0.057
Geneid,Reactome Gene Sets,6,R-MMU-199991,Membrane Trafficking,,-2.1,3.4,3.3,20504,533,67,6,9,3.5,20739|72685|73296|73804|74760|270160,Spta1|Dnajc6|Rhobtb3|Kif2c|Rab3il1|Rab39,-0.057
Geneid,GO Biological Processes,19,GO:0051261,protein depolymerization,19_GO:0009987 cellular process,-2.1,7.2,4,20504,127,67,3,4.5,2.5,20739|72685|73804,Spta1|Dnajc6|Kif2c,-0.038
Geneid,Reactome Gene Sets,6,R-MMU-8953854,Metabolism of RNA,,-2.1,3.4,3.2,20504,546,67,6,9,3.5,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-0.02
Geneid,Reactome Gene Sets,6,R-MMU-388396,GPCR downstream signalling,,-2,3.3,3.2,20504,549,67,6,9,3.5,12273|14163|20305|20308|71729|108072,C5ar1|Fgd1|Ccl6|Ccl9|Rgs12|Grm6,-0.012
Geneid,GO Biological Processes,19,GO:0030036,actin cytoskeleton organization,19_GO:0009987 cellular process,-2,2.9,3.1,20504,728,67,7,10,3.7,12550|14163|17888|20739|73296|102866|404710,Cdh1|Fgd1|Myh6|Spta1|Rhobtb3|Pls3|Iqgap3,0
Geneid,Reactome Gene Sets,6,R-MMU-422475,Axon guidance,,-2,4.8,3.5,20504,256,67,4,6,2.9,20739|110351|243743|330662,Spta1|Rap1gap|Plxna4|Dock1,0
Geneid,GO Biological Processes,19,GO:0060322,head development,19_GO:0032502 developmental process,-2,2.9,3,20504,734,67,7,10,3.7,11864|12273|14130|17387|78801|110082|243743,Arnt2|C5ar1|Fcgr2b|Mmp14|Ak7|Dnah5|Plxna4,0
Geneid,Reactome Gene Sets,6,R-MMU-9675108,Nervous system development,,-2,4.8,3.5,20504,257,67,4,6,2.9,20739|110351|243743|330662,Spta1|Rap1gap|Plxna4|Dock1,0
Geneid_MCODE_ALL,Reactome Gene Sets,6,R-MMU-1799339,SRP-dependent cotranslational protein targeting to membrane,,-9.3,61,19,20504,88,23,6,26,9.2,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-6.3
Geneid_MCODE_ALL,Reactome Gene Sets,6,R-MMU-975956,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),,-9.2,59,19,20504,90,23,6,26,9.2,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-6.2
Geneid_MCODE_ALL,WikiPathways,27,WP163,Cytoplasmic ribosomal proteins,,-9.1,56,18,20504,95,23,6,26,9.2,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-6.1
Geneid_MCODE_ALL,Reactome Gene Sets,6,R-MMU-72689,Formation of a pool of free 40S subunits,,-9,55,18,20504,97,23,6,26,9.2,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-6.1
Geneid_MCODE_ALL,Reactome Gene Sets,6,R-MMU-156827,L13a-mediated translational silencing of Ceruloplasmin expression,,-8.8,50,17,20504,107,23,6,26,9.2,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-5.9
Geneid_MCODE_ALL,Reactome Gene Sets,6,R-MMU-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,,-8.8,50,17,20504,108,23,6,26,9.2,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-5.9
Geneid_MCODE_ALL,Reactome Gene Sets,6,R-MMU-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),,-8.7,49,17,20504,110,23,6,26,9.2,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-5.9
Geneid_MCODE_ALL,Reactome Gene Sets,6,R-MMU-927802,Nonsense-Mediated Decay (NMD),,-8.7,49,17,20504,110,23,6,26,9.2,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-5.9
Geneid_MCODE_ALL,Reactome Gene Sets,6,R-MMU-72613,Eukaryotic Translation Initiation,,-8.6,47,16,20504,115,23,6,26,9.2,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-5.8
Geneid_MCODE_ALL,Reactome Gene Sets,6,R-MMU-72737,Cap-dependent Translation Initiation,,-8.6,47,16,20504,115,23,6,26,9.2,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-5.8
Geneid_MCODE_ALL,Reactome Gene Sets,6,R-MMU-8868773,rRNA processing in the nucleus and cytosol,,-7.6,31,13,20504,171,23,6,26,9.2,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-4.8
Geneid_MCODE_ALL,Reactome Gene Sets,6,R-MMU-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,,-7.6,31,13,20504,171,23,6,26,9.2,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-4.8
Geneid_MCODE_ALL,Reactome Gene Sets,6,R-MMU-72312,rRNA processing,,-7.6,31,13,20504,171,23,6,26,9.2,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-4.8
Geneid_MCODE_ALL,KEGG Pathway,24,ko03010,Ribosome,,-7.5,31,13,20504,174,23,6,26,9.2,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-4.8
Geneid_MCODE_ALL,KEGG Pathway,24,mmu03010,Ribosome,,-7.5,31,13,20504,175,23,6,26,9.2,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-4.8
Geneid_MCODE_ALL,Reactome Gene Sets,6,R-MMU-72766,Translation,,-6.9,24,12,20504,220,23,6,26,9.2,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-4.2
Geneid_MCODE_ALL,GO Biological Processes,19,GO:0097529,myeloid leukocyte migration,19_GO:0040011 locomotion,-5.4,20,9.5,20504,226,23,5,22,8.6,12273|14131|17387|20305|20308,C5ar1|Fcgr3|Mmp14|Ccl6|Ccl9,-2.8
Geneid_MCODE_ALL,GO Biological Processes,19,GO:0030593,neutrophil chemotaxis,19_GO:0040011 locomotion,-5.3,35,12,20504,102,23,4,17,7.9,12273|14131|20305|20308,C5ar1|Fcgr3|Ccl6|Ccl9,-2.8
Geneid_MCODE_ALL,GO Biological Processes,19,GO:0071621,granulocyte chemotaxis,19_GO:0040011 locomotion,-4.9,28,10,20504,127,23,4,17,7.9,12273|14131|20305|20308,C5ar1|Fcgr3|Ccl6|Ccl9,-2.5
