Gene,TotalEvidenceCounts,EvidenceHit:Geneid,EvidenceGO:Geneid,EvidencePPI:Geneid
109232,2.0,1,0,1
109979,2.0,1,0,1
71653,2.0,1,0,1
76626,2.0,1,0,1
218442,2.0,1,0,1
432964,2.0,1,0,1
14865,2.0,1,0,1
268903,2.0,1,0,1
208084,2.0,1,0,1
14871,2.0,1,0,1
54120,2.0,1,0,1
60440,2.0,1,1,0
93679,2.0,1,0,1
114642,2.0,1,0,1
83453,2.0,1,0,1
56419,2.0,1,0,1
74256,2.0,1,1,0
319262,2.0,1,0,1
66313,2.0,1,0,1
14569,2.0,1,0,1
26549,1.0,1,0,0
667449,1.0,1,0,0
243219,1.0,1,0,0
100416087,1.0,1,0,0
77633,1.0,1,0,0
107528,1.0,1,0,0
121022,1.0,1,0,0
381823,1.0,1,0,0
100504231,1.0,1,0,0
74041,1.0,1,0,0
214290,1.0,1,0,0
329735,1.0,1,0,0
69108,1.0,1,0,0
22685,1.0,1,0,0
76933,1.0,1,0,0
104027,1.0,1,0,0
17349,1.0,1,0,0
73870,1.0,1,0,0
67652,1.0,1,0,0
269823,1.0,1,0,0
108899,1.0,1,0,0
18146,1.0,1,0,0
328035,1.0,1,0,0
69303,1.0,1,0,0
235431,1.0,1,0,0
330938,1.0,1,0,0
66337,1.0,1,0,0
74580,1.0,1,0,0
21636,1.0,1,0,0
70790,1.0,1,0,0
50784,1.0,1,0,0
170753,1.0,1,0,0
619334,1.0,1,0,0
12337,1.0,1,0,0
100047482,1.0,1,0,0
74448,1.0,1,0,0
69890,1.0,1,0,0
52670,1.0,1,0,0
20250,1.0,1,0,0
385253,1.0,1,0,0
381101,1.0,1,0,0
211134,1.0,1,0,0
107574,1.0,1,0,0
100271882,1.0,1,0,0
22779,1.0,1,0,0
100101486,1.0,1,0,0
16178,1.0,1,0,0
215789,1.0,1,0,0
67394,1.0,1,0,0
234373,1.0,1,0,0
68306,1.0,1,0,0
93724,1.0,1,0,0
195733,1.0,1,0,0
103765,1.0,1,0,0
226527,1.0,1,0,0
66231,1.0,1,0,0
70779,1.0,1,0,0
100042846,1.0,1,0,0
59049,1.0,1,0,0
18631,1.0,1,0,0
319701,1.0,1,0,0
228012,1.0,1,0,0
100039899,1.0,1,0,0
71799,1.0,1,0,0
107576,1.0,1,0,0
19155,1.0,1,0,0
75538,1.0,1,0,0
112694759,1.0,1,0,0
75424,1.0,1,0,0
217733,1.0,1,0,0
269389,1.0,1,0,0
19734,1.0,1,0,0
77593,1.0,1,0,0
270198,1.0,1,0,0
20523,1.0,1,0,0
319545,1.0,1,0,0
218865,1.0,1,0,0
78445,1.0,1,0,0
22129,1.0,1,0,0
21632,1.0,1,0,0
18415,1.0,1,0,0
72119,1.0,1,0,0
234258,1.0,1,0,0
226841,1.0,1,0,0
22634,1.0,1,0,0
195297,1.0,1,0,0
115486112,1.0,1,0,0
235043,1.0,1,0,0
94219,1.0,1,0,0
54371,1.0,1,0,0
77733,1.0,1,0,0
100040619,1.0,1,0,0
93707,1.0,1,0,0
71907,1.0,1,0,0
434179,1.0,1,0,0
546144,1.0,1,0,0
115489154,1.0,1,0,0
207742,1.0,1,0,0
239546,1.0,1,0,0
545471,1.0,1,0,0
83965,1.0,1,0,0
67088,1.0,1,0,0
67468,1.0,1,0,0
100418317,1.0,1,0,0
102637366,1.0,1,0,0
170765,1.0,1,0,0
331046,1.0,1,0,0
279872,1.0,1,0,0
100042568,1.0,1,0,0
21331,1.0,1,0,0
70973,1.0,1,0,0
56857,1.0,1,0,0
12035,1.0,1,0,0
15893,1.0,1,0,0
94222,1.0,1,0,0
100124336,1.0,1,0,0
66938,1.0,1,0,0
100126433,1.0,1,0,0
100416761,1.0,1,0,0
52466,1.0,1,0,0
21949,1.0,1,0,0
240427,1.0,1,0,0
241128,1.0,1,0,0
217666,1.0,1,0,0
