Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
Geneid,KEGG Pathway,24,mmu04310,Wnt signaling pathway,,-5.2,9.9,7.5,20580,169,86,7,8.1,2.9,12322|16842|17127|18752|19055|21416|21885,Camk2a|Lef1|Smad3|Prkcg|Ppp3ca|Tcf7l2|Tle1,-2.4
Geneid,Reactome Gene Sets,6,R-MMU-9006934,Signaling by Receptor Tyrosine Kinases,,-5.1,5.9,6.5,20580,406,86,10,12,3.5,11975|12826|14083|14268|17444|17999|18708|228775|242341|373864,Atp6v0a1|Col4a1|Ptk2|Fn1|Grap2|Nedd4|Pik3r1|Trib3|Atp6v0d2|Col27a1,-2.4
Geneid,Reactome Gene Sets,6,R-MMU-4641265,Repression of WNT target genes,,-5.1,72,15,20580,10,86,3,3.5,2,16842|21416|21885,Lef1|Tcf7l2|Tle1,-2.4
Geneid,GO Biological Processes,19,GO:0048660,regulation of smooth muscle cell proliferation,19_GO:0050789 regulation of biological process,-5,9.4,7.3,20580,179,86,7,8.1,2.9,13609|14083|15902|18479|18708|20304|21416,S1pr1|Ptk2|Id2|Pak1|Pik3r1|Ccl5|Tcf7l2,-2.3
Geneid,WikiPathways,27,WP2292,Chemokine signaling pathway,,-5,9.3,7.2,20580,181,86,7,8.1,2.9,12769|14083|18479|18708|20304|80901|320207,Ccr9|Ptk2|Pak1|Pik3r1|Ccl5|Cxcr6|Pik3r5,-2.3
Geneid,KEGG Pathway,24,mmu04520,Adherens junction,,-4.9,17,8.7,20580,71,86,5,5.8,2.5,12550|16842|17127|21416|216033,Cdh1|Lef1|Smad3|Tcf7l2|Ctnna3,-2.3
Geneid,KEGG Pathway,24,mmu04062,Chemokine signaling pathway,,-4.8,8.7,7,20580,192,86,7,8.1,2.9,12769|14083|18479|18708|20304|80901|320207,Ccr9|Ptk2|Pak1|Pik3r1|Ccl5|Cxcr6|Pik3r5,-2.2
Geneid,KEGG Pathway,24,mmu05100,Bacterial invasion of epithelial cells,,-4.8,16,8.3,20580,76,86,5,5.8,2.5,12550|14083|14268|18708|216033,Cdh1|Ptk2|Fn1|Pik3r1|Ctnna3,-2.2
Geneid,GO Biological Processes,19,GO:0051960,regulation of nervous system development,19_GO:0032502 developmental process,-4.7,4.8,5.8,20580,554,86,11,13,3.6,12579|13631|14083|14268|15902|18479|18708|19055|20351|21416|545156,Cdkn2b|Eef2k|Ptk2|Fn1|Id2|Pak1|Pik3r1|Ppp3ca|Sema4a|Tcf7l2|Kalrn,-2.1
Geneid,GO Biological Processes,19,GO:0055082,cellular chemical homeostasis,19_GO:0065007 biological regulation,-4.7,4,5.5,20580,780,86,13,15,3.9,11555|11975|12769|13609|14083|17127|18708|19055|19376|20304|21416|80901|242341,Adrb2|Atp6v0a1|Ccr9|S1pr1|Ptk2|Smad3|Pik3r1|Ppp3ca|Rab34|Ccl5|Tcf7l2|Cxcr6|Atp6v0d2,-2.1
Geneid,KEGG Pathway,24,mmu04012,ErbB signaling pathway,,-4.6,14,7.9,20580,84,86,5,5.8,2.5,12322|14083|18479|18708|18752,Camk2a|Ptk2|Pak1|Pik3r1|Prkcg,-2
Geneid,GO Biological Processes,19,GO:0001775,cell activation,19_GO:0009987 cellular process,-4.6,4.2,5.5,20580,686,86,12,14,3.7,11482|12769|14268|15902|16842|17127|17999|18514|18708|20304|20351|545030,Acvrl1|Ccr9|Fn1|Id2|Lef1|Smad3|Nedd4|Pbx1|Pik3r1|Ccl5|Sema4a|Wdfy4,-2
Geneid,Reactome Gene Sets,6,R-MMU-4086398,Ca2+ pathway,,-4.6,23,9.2,20580,42,86,4,4.7,2.3,12322|16842|19055|21416,Camk2a|Lef1|Ppp3ca|Tcf7l2,-2
Geneid,Reactome Gene Sets,6,R-MMU-372790,Signaling by GPCR,,-4.5,4.6,5.6,20580,578,86,11,13,3.6,11555|12769|13609|14608|18708|18752|20304|80901|223435|320207|545156,Adrb2|Ccr9|S1pr1|Gpr83|Pik3r1|Prkcg|Ccl5|Cxcr6|Trio|Pik3r5|Kalrn,-2
Geneid,GO Biological Processes,19,GO:0007179,transforming growth factor beta receptor signaling pathway,19_GO:0023052 signaling,-4.5,14,7.7,20580,87,86,5,5.8,2.5,11482|14083|17127|22793|224109,Acvrl1|Ptk2|Smad3|Zyx|Nrros,-2
Geneid,GO Biological Processes,19,GO:0045598,regulation of fat cell differentiation,19_GO:0032502 developmental process,-4.4,9.6,6.9,20580,149,86,6,7,2.7,15902|17127|21416|22695|223435|228775,Id2|Smad3|Tcf7l2|Zfp36|Trio|Trib3,-1.9
Geneid,GO Biological Processes,19,GO:0008217,regulation of blood pressure,19_GO:0032501 multicellular organismal process,-4.4,7.6,6.4,20580,220,86,7,8.1,2.9,11482|11555|15902|17127|17888|18708|29856,Acvrl1|Adrb2|Id2|Smad3|Myh6|Pik3r1|Smtn,-1.9
Geneid,GO Biological Processes,19,GO:0048814,regulation of dendrite morphogenesis,19_GO:0032502 developmental process,-4.4,13,7.4,20580,93,86,5,5.8,2.5,13631|17999|19055|329152|545156,Eef2k|Nedd4|Ppp3ca|Hecw2|Kalrn,-1.9
Geneid,KEGG Pathway,24,mmu05222,Small cell lung cancer,,-4.4,13,7.4,20580,93,86,5,5.8,2.5,12579|12826|14083|14268|18708,Cdkn2b|Col4a1|Ptk2|Fn1|Pik3r1,-1.9
Geneid,GO Biological Processes,19,GO:0050678,regulation of epithelial cell proliferation,19_GO:0050789 regulation of biological process,-4.3,5.3,5.7,20580,404,86,9,10,3.3,11482|12550|12579|17127|20304|21416|22695|26365|76905,Acvrl1|Cdh1|Cdkn2b|Smad3|Ccl5|Tcf7l2|Zfp36|Ceacam1|Lrg1,-1.9
Geneid,GO Biological Processes,19,GO:0005977,glycogen metabolic process,19_GO:0008152 metabolic process,-4.3,20,8.4,20580,49,86,4,4.7,2.3,18679|21416|105651|244416,Phka1|Tcf7l2|Ppp1r3e|Ppp1r3b,-1.8
Geneid,GO Biological Processes,19,GO:0006073,cellular glucan metabolic process,19_GO:0008152 metabolic process,-4.3,20,8.4,20580,49,86,4,4.7,2.3,18679|21416|105651|244416,Phka1|Tcf7l2|Ppp1r3e|Ppp1r3b,-1.8
Geneid,GO Biological Processes,19,GO:0044042,glucan metabolic process,19_GO:0008152 metabolic process,-4.2,19,8.3,20580,50,86,4,4.7,2.3,18679|21416|105651|244416,Phka1|Tcf7l2|Ppp1r3e|Ppp1r3b,-1.8
Geneid,GO Biological Processes,19,GO:0007528,neuromuscular junction development,19_GO:0009987 cellular process,-4.2,19,8.3,20580,50,86,4,4.7,2.3,12826|17999|18479|545156,Col4a1|Nedd4|Pak1|Kalrn,-1.8
Geneid,GO Biological Processes,19,GO:0014070,response to organic cyclic compound,19_GO:0050896 response to stimulus,-4.2,3.9,5.2,20580,741,86,12,14,3.7,11555|12550|14608|17999|18479|18708|18752|20304|22695|52857|65106|545156,Adrb2|Cdh1|Gpr83|Nedd4|Pak1|Pik3r1|Prkcg|Ccl5|Zfp36|Gramd1a|Arl6ip5|Kalrn,-1.8
Geneid,GO Biological Processes,19,GO:1901653,cellular response to peptide,19_GO:0050896 response to stimulus,-4.2,7.1,6.1,20580,235,86,7,8.1,2.9,11555|12322|14083|18479|18708|26365|228775,Adrb2|Camk2a|Ptk2|Pak1|Pik3r1|Ceacam1|Trib3,-1.8
Geneid,GO Biological Processes,19,GO:0016202,regulation of striated muscle tissue development,19_GO:0032502 developmental process,-4.1,18,8.1,20580,53,86,4,4.7,2.3,11555|16842|17127|21416,Adrb2|Lef1|Smad3|Tcf7l2,-1.7
Geneid,GO Biological Processes,19,GO:0014066,regulation of phosphatidylinositol 3-kinase signaling,19_GO:0023052 signaling,-4.1,12,7,20580,103,86,5,5.8,2.5,14083|14268|17999|20304|26365,Ptk2|Fn1|Nedd4|Ccl5|Ceacam1,-1.7
Geneid,GO Biological Processes,19,GO:0048661,positive regulation of smooth muscle cell proliferation,19_GO:0048518 positive regulation of biological process,-4.1,11,6.9,20580,106,86,5,5.8,2.5,13609|14083|15902|18479|20304,S1pr1|Ptk2|Id2|Pak1|Ccl5,-1.7
Geneid,GO Biological Processes,19,GO:0008015,blood circulation,19_GO:0032501 multicellular organismal process,-4.1,5,5.4,20580,434,86,9,10,3.3,11482|11555|14083|15902|17127|17888|18708|26365|29856,Acvrl1|Adrb2|Ptk2|Id2|Smad3|Myh6|Pik3r1|Ceacam1|Smtn,-1.7
Geneid,KEGG Pathway,24,mmu05146,Amoebiasis,,-4.1,11,6.8,20580,107,86,5,5.8,2.5,12826|14083|14268|18708|18752,Col4a1|Ptk2|Fn1|Pik3r1|Prkcg,-1.7
Geneid,GO Biological Processes,19,GO:0048634,regulation of muscle organ development,19_GO:0032502 developmental process,-4,17,7.7,20580,57,86,4,4.7,2.3,11555|16842|17127|21416,Adrb2|Lef1|Smad3|Tcf7l2,-1.7
Geneid,GO Biological Processes,19,GO:0001568,blood vessel development,19_GO:0032502 developmental process,-4,4.4,5.2,20580,548,86,10,12,3.5,11482|12826|13609|14083|14268|16842|17999|20351|21416|26365,Acvrl1|Col4a1|S1pr1|Ptk2|Fn1|Lef1|Nedd4|Sema4a|Tcf7l2|Ceacam1,-1.7
Geneid,GO Biological Processes,19,GO:0090257,regulation of muscle system process,19_GO:0032501 multicellular organismal process,-4,6.6,5.8,20580,255,86,7,8.1,2.9,11555|14083|17127|18479|19055|29856|216033,Adrb2|Ptk2|Smad3|Pak1|Ppp3ca|Smtn|Ctnna3,-1.7
Geneid,Reactome Gene Sets,6,R-MMU-388396,GPCR downstream signalling,,-4,4.4,5.2,20580,549,86,10,12,3.5,11555|12769|14608|18708|18752|20304|80901|223435|320207|545156,Adrb2|Ccr9|Gpr83|Pik3r1|Prkcg|Ccl5|Cxcr6|Trio|Pik3r5|Kalrn,-1.7
Geneid,KEGG Pathway,24,mmu04931,Insulin resistance,,-4,11,6.7,20580,110,86,5,5.8,2.5,18708|67071|105651|228775|244416,Pik3r1|Rps6ka6|Ppp1r3e|Trib3|Ppp1r3b,-1.7
Geneid,GO Biological Processes,19,GO:0010975,regulation of neuron projection development,19_GO:0032502 developmental process,-4,4.3,5.2,20580,551,86,10,12,3.5,13631|14083|14268|17999|18479|19055|20351|329152|329278|545156,Eef2k|Ptk2|Fn1|Nedd4|Pak1|Ppp3ca|Sema4a|Hecw2|Tnn|Kalrn,-1.7
Geneid,KEGG Pathway,24,mmu04370,VEGF signaling pathway,,-4,17,7.7,20580,58,86,4,4.7,2.3,14083|18708|18752|19055,Ptk2|Pik3r1|Prkcg|Ppp3ca,-1.7
Geneid,GO Biological Processes,19,GO:0045599,negative regulation of fat cell differentiation,19_GO:0048519 negative regulation of biological process,-4,16,7.6,20580,59,86,4,4.7,2.3,17127|21416|223435|228775,Smad3|Tcf7l2|Trio|Trib3,-1.6
Geneid,KEGG Pathway,24,mmu04360,Axon guidance,,-4,7.9,6.1,20580,181,86,6,7,2.7,12322|14083|18479|18708|19055|20351,Camk2a|Ptk2|Pak1|Pik3r1|Ppp3ca|Sema4a,-1.6
Geneid,GO Biological Processes,19,GO:0006112,energy reserve metabolic process,19_GO:0008152 metabolic process,-3.9,16,7.5,20580,60,86,4,4.7,2.3,18679|21416|105651|244416,Phka1|Tcf7l2|Ppp1r3e|Ppp1r3b,-1.6
Geneid,GO Biological Processes,19,GO:0045926,negative regulation of growth,19_GO:0040007 growth,-3.9,6.4,5.7,20580,263,86,7,8.1,2.9,11482|11555|14083|17127|18479|20351|21416,Acvrl1|Adrb2|Ptk2|Smad3|Pak1|Sema4a|Tcf7l2,-1.6
Geneid,GO Biological Processes,19,GO:0099170,postsynaptic modulation of chemical synaptic transmission,19_GO:0023052 signaling,-3.9,31,9.4,20580,23,86,3,3.5,2,12550|17999|19055,Cdh1|Nedd4|Ppp3ca,-1.6
Geneid,GO Biological Processes,19,GO:0050767,regulation of neurogenesis,19_GO:0032502 developmental process,-3.9,4.7,5.2,20580,455,86,9,10,3.3,12579|13631|14083|14268|15902|18479|19055|20351|545156,Cdkn2b|Eef2k|Ptk2|Fn1|Id2|Pak1|Ppp3ca|Sema4a|Kalrn,-1.6
Geneid,GO Biological Processes,19,GO:0051962,positive regulation of nervous system development,19_GO:0032502 developmental process,-3.9,5.3,5.4,20580,359,86,8,9.3,3.1,13631|14083|14268|15902|18479|18708|20351|545156,Eef2k|Ptk2|Fn1|Id2|Pak1|Pik3r1|Sema4a|Kalrn,-1.6
Geneid,Reactome Gene Sets,6,R-MMU-201722,Formation of the beta-catenin:TCF transactivating complex,,-3.9,30,9.2,20580,24,86,3,3.5,2,16842|21416|21885,Lef1|Tcf7l2|Tle1,-1.6
Geneid,KEGG Pathway,24,mmu05165,Human papillomavirus infection,,-3.9,5.3,5.3,20580,362,86,8,9.3,3.1,11975|12826|14083|14268|18708|21416|242341|329278,Atp6v0a1|Col4a1|Ptk2|Fn1|Pik3r1|Tcf7l2|Atp6v0d2|Tnn,-1.6
Geneid,GO Biological Processes,19,GO:0003013,circulatory system process,19_GO:0032501 multicellular organismal process,-3.8,4.6,5.1,20580,466,86,9,10,3.3,11482|11555|14083|15902|17127|17888|18708|26365|29856,Acvrl1|Adrb2|Ptk2|Id2|Smad3|Myh6|Pik3r1|Ceacam1|Smtn,-1.6
Geneid,GO Biological Processes,19,GO:0030335,positive regulation of cell migration,19_GO:0040011 locomotion,-3.8,4.1,5,20580,577,86,10,12,3.5,13609|14083|14268|16842|17127|18479|18708|19055|20304|20351,S1pr1|Ptk2|Fn1|Lef1|Smad3|Pak1|Pik3r1|Ppp3ca|Ccl5|Sema4a,-1.6
Geneid,GO Biological Processes,19,GO:0071375,cellular response to peptide hormone stimulus,19_GO:0050896 response to stimulus,-3.8,7.6,5.9,20580,190,86,6,7,2.7,12322|14083|18479|18708|26365|228775,Camk2a|Ptk2|Pak1|Pik3r1|Ceacam1|Trib3,-1.6
Geneid,Reactome Gene Sets,6,R-MMU-3858494,Beta-catenin independent WNT signaling,,-3.8,9.9,6.4,20580,121,86,5,5.8,2.5,12322|16842|18752|19055|21416,Camk2a|Lef1|Prkcg|Ppp3ca|Tcf7l2,-1.5
Geneid,KEGG Pathway,24,mmu04650,Natural killer cell mediated cytotoxicity,,-3.8,9.9,6.4,20580,121,86,5,5.8,2.5,16643|18479|18708|18752|19055,Klrd1|Pak1|Pik3r1|Prkcg|Ppp3ca,-1.5
Geneid,GO Biological Processes,19,GO:0046649,lymphocyte activation,19_GO:0002376 immune system process,-3.8,4.6,5.1,20580,473,86,9,10,3.3,12769|15902|16842|17127|17999|18514|18708|20351|545030,Ccr9|Id2|Lef1|Smad3|Nedd4|Pbx1|Pik3r1|Sema4a|Wdfy4,-1.5
Geneid,GO Biological Processes,19,GO:0001944,vasculature development,19_GO:0032502 developmental process,-3.8,4.1,4.9,20580,587,86,10,12,3.5,11482|12826|13609|14083|14268|16842|17999|20351|21416|26365,Acvrl1|Col4a1|S1pr1|Ptk2|Fn1|Lef1|Nedd4|Sema4a|Tcf7l2|Ceacam1,-1.5
Geneid,WikiPathways,27,WP488,Alpha 6 beta 4 integrin signaling pathway,,-3.8,15,7.1,20580,66,86,4,4.7,2.3,14083|17127|18479|18708,Ptk2|Smad3|Pak1|Pik3r1,-1.5
Geneid,KEGG Pathway,24,mmu04720,Long-term potentiation,,-3.7,14,7.1,20580,67,86,4,4.7,2.3,12322|18752|19055|67071,Camk2a|Prkcg|Ppp3ca|Rps6ka6,-1.5
Geneid,GO Biological Processes,19,GO:0045785,positive regulation of cell adhesion,19_GO:0022610 biological adhesion,-3.7,4.5,5,20580,481,86,9,10,3.3,12550|14083|14268|16842|17127|19055|20304|26365|320832,Cdh1|Ptk2|Fn1|Lef1|Smad3|Ppp3ca|Ccl5|Ceacam1|Sirpb1a,-1.5
Geneid,Reactome Gene Sets,6,R-MMU-8874081,MET activates PTK2 signaling,,-3.7,27,8.6,20580,27,86,3,3.5,2,14083|14268|373864,Ptk2|Fn1|Col27a1,-1.5
Geneid,GO Biological Processes,19,GO:0046777,protein autophosphorylation,19_GO:0008152 metabolic process,-3.7,7.2,5.7,20580,200,86,6,7,2.7,12322|13631|14083|18479|18679|18752,Camk2a|Eef2k|Ptk2|Pak1|Phka1|Prkcg,-1.5
Geneid,GO Biological Processes,19,GO:0045321,leukocyte activation,19_GO:0002376 immune system process,-3.7,4,4.8,20580,598,86,10,12,3.5,12769|15902|16842|17127|17999|18514|18708|20304|20351|545030,Ccr9|Id2|Lef1|Smad3|Nedd4|Pbx1|Pik3r1|Ccl5|Sema4a|Wdfy4,-1.5
Geneid,GO Biological Processes,19,GO:0150116,regulation of cell-substrate junction organization,19_GO:0050789 regulation of biological process,-3.7,14,6.9,20580,69,86,4,4.7,2.3,11482|14083|17127|18708,Acvrl1|Ptk2|Smad3|Pik3r1,-1.5
Geneid,GO Biological Processes,19,GO:0071560,cellular response to transforming growth factor beta stimulus,19_GO:0050896 response to stimulus,-3.7,9.3,6.1,20580,128,86,5,5.8,2.5,11482|14083|17127|22793|224109,Acvrl1|Ptk2|Smad3|Zyx|Nrros,-1.5
Geneid,GO Biological Processes,19,GO:0048640,negative regulation of developmental growth,19_GO:0040007 growth,-3.7,9.3,6.1,20580,128,86,5,5.8,2.5,11555|14083|18479|20351|21416,Adrb2|Ptk2|Pak1|Sema4a|Tcf7l2,-1.5
Geneid,GO Biological Processes,19,GO:2000147,positive regulation of cell motility,19_GO:0040011 locomotion,-3.7,4,4.8,20580,604,86,10,12,3.5,13609|14083|14268|16842|17127|18479|18708|19055|20304|20351,S1pr1|Ptk2|Fn1|Lef1|Smad3|Pak1|Pik3r1|Ppp3ca|Ccl5|Sema4a,-1.5
Geneid,GO Biological Processes,19,GO:0044264,cellular polysaccharide metabolic process,19_GO:0008152 metabolic process,-3.7,14,6.9,20580,70,86,4,4.7,2.3,18679|21416|105651|244416,Phka1|Tcf7l2|Ppp1r3e|Ppp1r3b,-1.5
Geneid,GO Biological Processes,19,GO:0000904,cell morphogenesis involved in differentiation,19_GO:0032502 developmental process,-3.7,4,4.8,20580,605,86,10,12,3.5,12322|12550|14083|14268|15902|16842|20351|223435|329278|545156,Camk2a|Cdh1|Ptk2|Fn1|Id2|Lef1|Sema4a|Trio|Tnn|Kalrn,-1.5
Geneid,KEGG Pathway,24,mmu05205,Proteoglycans in cancer,,-3.7,7,5.6,20580,205,86,6,7,2.7,12322|14083|14268|18479|18708|18752,Camk2a|Ptk2|Fn1|Pak1|Pik3r1|Prkcg,-1.5
Geneid,Reactome Gene Sets,6,R-MMU-74752,Signaling by Insulin receptor,,-3.6,13,6.8,20580,72,86,4,4.7,2.3,11975|18708|228775|242341,Atp6v0a1|Pik3r1|Trib3|Atp6v0d2,-1.4
Geneid,Reactome Gene Sets,6,R-MMU-3769402,Deactivation of the beta-catenin transactivating complex,,-3.6,25,8.3,20580,29,86,3,3.5,2,16842|21416|21885,Lef1|Tcf7l2|Tle1,-1.4
Geneid,GO Biological Processes,19,GO:0022408,negative regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-3.6,6.9,5.5,20580,208,86,6,7,2.7,11555|12550|14083|16842|18708|26365,Adrb2|Cdh1|Ptk2|Lef1|Pik3r1|Ceacam1,-1.4
Geneid,GO Biological Processes,19,GO:0071559,response to transforming growth factor beta,19_GO:0050896 response to stimulus,-3.6,9,6,20580,133,86,5,5.8,2.5,11482|14083|17127|22793|224109,Acvrl1|Ptk2|Smad3|Zyx|Nrros,-1.4
Geneid,Reactome Gene Sets,6,R-MMU-6806834,Signaling by MET,,-3.6,13,6.7,20580,73,86,4,4.7,2.3,14083|14268|18708|373864,Ptk2|Fn1|Pik3r1|Col27a1,-1.4
Geneid,GO Biological Processes,19,GO:0032870,cellular response to hormone stimulus,19_GO:0050896 response to stimulus,-3.6,4.8,5,20580,396,86,8,9.3,3.1,12322|14083|17999|18479|18708|22695|26365|228775,Camk2a|Ptk2|Nedd4|Pak1|Pik3r1|Zfp36|Ceacam1|Trib3,-1.4
Geneid,GO Biological Processes,19,GO:0010611,regulation of cardiac muscle hypertrophy,19_GO:0032501 multicellular organismal process,-3.6,13,6.7,20580,74,86,4,4.7,2.3,14083|17127|18479|19055,Ptk2|Smad3|Pak1|Ppp3ca,-1.4
Geneid,GO Biological Processes,19,GO:0046824,positive regulation of nucleocytoplasmic transport,19_GO:0051179 localization,-3.6,13,6.7,20580,74,86,4,4.7,2.3,12550|17999|18708|21416,Cdh1|Nedd4|Pik3r1|Tcf7l2,-1.4
Geneid,GO Biological Processes,19,GO:0005976,polysaccharide metabolic process,19_GO:0008152 metabolic process,-3.6,13,6.7,20580,74,86,4,4.7,2.3,18679|21416|105651|244416,Phka1|Tcf7l2|Ppp1r3e|Ppp1r3b,-1.4
Geneid,GO Biological Processes,19,GO:0090287,regulation of cellular response to growth factor stimulus,19_GO:0050896 response to stimulus,-3.6,5.6,5.2,20580,300,86,7,8.1,2.9,11482|12579|17127|17999|21416|76905|224109,Acvrl1|Cdkn2b|Smad3|Nedd4|Tcf7l2|Lrg1|Nrros,-1.4
Geneid,GO Biological Processes,19,GO:0051272,positive regulation of cellular component movement,19_GO:0051179 localization,-3.6,3.9,4.7,20580,621,86,10,12,3.5,13609|14083|14268|16842|17127|18479|18708|19055|20304|20351,S1pr1|Ptk2|Fn1|Lef1|Smad3|Pak1|Pik3r1|Ppp3ca|Ccl5|Sema4a,-1.4
Geneid,GO Biological Processes,19,GO:0120035,regulation of plasma membrane bounded cell projection organization,19_GO:0050789 regulation of biological process,-3.6,3.5,4.6,20580,743,86,11,13,3.6,13631|14083|14268|17999|18479|18708|19055|20351|329152|329278|545156,Eef2k|Ptk2|Fn1|Nedd4|Pak1|Pik3r1|Ppp3ca|Sema4a|Hecw2|Tnn|Kalrn,-1.4
Geneid,GO Biological Processes,19,GO:0040017,positive regulation of locomotion,19_GO:0040011 locomotion,-3.6,3.8,4.7,20580,622,86,10,12,3.5,13609|14083|14268|16842|17127|18479|18708|19055|20304|20351,S1pr1|Ptk2|Fn1|Lef1|Smad3|Pak1|Pik3r1|Ppp3ca|Ccl5|Sema4a,-1.4
Geneid,GO Biological Processes,19,GO:0050773,regulation of dendrite development,19_GO:0032502 developmental process,-3.6,8.7,5.9,20580,137,86,5,5.8,2.5,13631|17999|19055|329152|545156,Eef2k|Nedd4|Ppp3ca|Hecw2|Kalrn,-1.4
Geneid,GO Biological Processes,19,GO:0014068,positive regulation of phosphatidylinositol 3-kinase signaling,19_GO:0023052 signaling,-3.6,13,6.6,20580,75,86,4,4.7,2.3,14083|14268|17999|20304,Ptk2|Fn1|Nedd4|Ccl5,-1.4
Geneid,GO Biological Processes,19,GO:0002761,regulation of myeloid leukocyte differentiation,19_GO:0002376 immune system process,-3.5,8.7,5.9,20580,138,86,5,5.8,2.5,15902|16842|18708|20304|26365,Id2|Lef1|Pik3r1|Ccl5|Ceacam1,-1.4
Geneid,GO Biological Processes,19,GO:0045765,regulation of angiogenesis,19_GO:0032502 developmental process,-3.5,5.5,5.1,20580,306,86,7,8.1,2.9,11482|11555|20304|20351|26365|76905|329278,Acvrl1|Adrb2|Ccl5|Sema4a|Ceacam1|Lrg1|Tnn,-1.4
Geneid,GO Biological Processes,19,GO:0042330,taxis,19_GO:0040011 locomotion,-3.5,4.2,4.7,20580,516,86,9,10,3.3,12769|13609|15902|16842|20304|20351|80901|223435|545156,Ccr9|S1pr1|Id2|Lef1|Ccl5|Sema4a|Cxcr6|Trio|Kalrn,-1.4
