Gene,TotalEvidenceCounts,EvidenceHit:Geneid,EvidenceGO:Geneid,EvidencePPI:Geneid
100418404,1.0,1,0,0
100504231,1.0,1,0,0
208084,1.0,1,0,0
56405,1.0,1,0,0
74580,1.0,1,0,0
67652,1.0,1,0,0
67080,1.0,1,0,0
75538,1.0,1,0,0
100124674,1.0,1,0,0
217721,1.0,1,0,0
242484,1.0,1,0,0
239546,1.0,1,0,0
56857,1.0,1,0,0
382114,1.0,1,0,0
331046,1.0,1,0,0
219149,1.0,1,0,0
94219,1.0,1,0,0
75604,1.0,1,0,0
69108,1.0,1,0,0
73486,1.0,1,0,0
319520,1.0,1,0,0
68306,1.0,1,0,0
77675,1.0,1,0,0
215789,1.0,1,0,0
237979,1.0,1,0,0
100416761,1.0,1,0,0
279872,1.0,1,0,0
434179,1.0,1,0,0
70779,1.0,1,0,0
77733,1.0,1,0,0
100124699,1.0,1,0,0
67394,1.0,1,0,0
69303,1.0,1,0,0
54338,1.0,1,0,0
16098,1.0,1,0,0
74041,1.0,1,0,0
194388,1.0,1,0,0
100047482,1.0,1,0,0
100124675,1.0,1,0,0
22685,1.0,1,0,0
667449,1.0,1,0,0
11768,1.0,1,0,0
69539,1.0,1,0,0
353504,1.0,1,0,0
17681,1.0,1,0,0
235043,1.0,1,0,0
76933,1.0,1,0,0
217666,1.0,1,0,0
19193,1.0,1,0,0
74448,1.0,1,0,0
100039441,1.0,1,0,0
67971,1.0,1,0,0
100042568,1.0,1,0,0
75697,1.0,1,0,0
56375,1.0,1,0,0
11981,1.0,1,0,0
58206,1.0,1,0,0
243219,1.0,1,0,0
268903,1.0,1,0,0
240427,1.0,1,0,0
216363,1.0,1,0,0
68808,1.0,1,0,0
319545,1.0,1,0,0
320302,1.0,1,0,0
100416327,1.0,1,0,0
170753,1.0,1,0,0
270198,1.0,1,0,0
12609,1.0,1,0,0
57755,1.0,1,0,0
94214,1.0,1,0,0
15248,1.0,1,0,0
22784,1.0,1,0,0
52430,1.0,1,0,0
70377,1.0,1,0,0
235086,1.0,1,0,0
66938,1.0,1,0,0
20523,1.0,1,0,0
100416064,1.0,1,0,0
75747,1.0,1,0,0
108899,1.0,1,0,0
107574,1.0,1,0,0
226527,1.0,1,0,0
268595,1.0,1,0,0
16469,1.0,1,0,0
67182,1.0,1,0,0
115489154,1.0,1,0,0
545428,1.0,1,0,0
328035,1.0,1,0,0
245865,1.0,1,0,0
100101486,1.0,1,0,0
18631,1.0,1,0,0
234673,1.0,1,0,0
102637366,1.0,1,0,0
52815,1.0,1,0,0
381777,1.0,1,0,0
76574,1.0,1,0,0
77577,1.0,1,0,0
16656,1.0,1,0,0
218442,1.0,1,0,0
230099,1.0,1,0,0
94222,1.0,1,0,0
71970,1.0,1,0,0
27053,1.0,1,0,0
100042846,1.0,1,0,0
234725,1.0,1,0,0
16467,1.0,1,0,0
665489,1.0,1,0,0
21637,1.0,1,0,0
16549,1.0,1,0,0
109910,1.0,1,0,0
240328,1.0,1,0,0
234258,1.0,1,0,0
56490,1.0,1,0,0
233186,1.0,1,0,0
105005,1.0,1,0,0
381823,1.0,1,0,0
14613,1.0,1,0,0
76897,1.0,1,0,0
241128,1.0,1,0,0
109212,1.0,1,0,0
100418068,1.0,1,0,0
327747,1.0,1,0,0
19155,1.0,1,0,0
115486112,1.0,1,0,0
434041,1.0,1,0,0
71799,1.0,1,0,0
218865,1.0,1,0,0
115487709,1.0,1,0,0
239731,1.0,1,0,0
245607,1.0,1,0,0
