_MEMBER_Geneid,_LogP_Geneid,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-3.3,GO:0045596,negative regulation of cell differentiation,M1,1,0
1,-2.4,GO:0002696,positive regulation of leukocyte activation,M1,1,0
1,-2.2,R-MMU-163125,Post-translational modification: synthesis of GPI-anchored proteins,M1,1,0
1,-2.9,GO:0035710,"CD4-positive, alpha-beta T cell activation",M1,1,0
1,-2.1,GO:0048259,regulation of receptor-mediated endocytosis,M1,1,0
1,-2.1,R-MMU-416482,G alpha (12/13) signalling events,M1,1,0
1,-2.9,GO:0032703,negative regulation of interleukin-2 production,M1,1,0
1,-3.4,GO:0045577,regulation of B cell differentiation,M1,1,0
1,-2.5,GO:0010720,positive regulation of cell development,M1,1,0
1,-2.5,GO:0030335,positive regulation of cell migration,M1,1,0
1,-3.4,GO:1903039,positive regulation of leukocyte cell-cell adhesion,M1,1,0
1,-3.2,GO:0050866,negative regulation of cell activation,M1,1,0
1,-2.2,GO:2000177,regulation of neural precursor cell proliferation,M1,1,0
1,-4.5,GO:1903037,regulation of leukocyte cell-cell adhesion,M1,1,0
1,-2.8,GO:0120035,regulation of plasma membrane bounded cell projection organization,M1,1,0
1,-4.2,GO:0032946,positive regulation of mononuclear cell proliferation,M1,1,0
1,-5,GO:0032103,positive regulation of response to external stimulus,M1,1,0
1,-2.8,GO:0031345,negative regulation of cell projection organization,M1,1,0
1,-3,mmu04060,Cytokine-cytokine receptor interaction,M1,1,0
1,-2.7,GO:0002521,leukocyte differentiation,M1,1,0
1,-2.6,GO:0010977,negative regulation of neuron projection development,M1,1,0
1,-2.6,GO:0021543,pallium development,M1,1,0
1,-3.9,GO:0031349,positive regulation of defense response,M1,1,0
1,-2.6,ko01524,Platinum drug resistance,M1,1,0
1,-2.3,GO:0002449,lymphocyte mediated immunity,M1,1,0
1,-3.9,GO:0097205,renal filtration,M1,1,0
1,-2.4,GO:0055070,copper ion homeostasis,M1,1,0
1,-2.2,GO:0002285,lymphocyte activation involved in immune response,M1,1,0
1,-2.8,GO:0030517,negative regulation of axon extension,M1,1,0
1,-2.4,GO:0048041,focal adhesion assembly,M1,1,0
1,-2.4,GO:0002683,negative regulation of immune system process,M1,1,0
1,-2.6,mmu01524,Platinum drug resistance,M1,1,0
1,-2.1,GO:0050771,negative regulation of axonogenesis,M1,1,0
1,-2.6,GO:2000147,positive regulation of cell motility,M1,1,0
1,-2.4,ko04360,Axon guidance,M1,1,0
1,-2.1,GO:1903510,mucopolysaccharide metabolic process,M1,1,0
1,-3.6,GO:0071675,regulation of mononuclear cell migration,M1,1,0
1,-3,GO:0031344,regulation of cell projection organization,M1,1,0
1,-3,GO:0032620,interleukin-17 production,M1,1,0
1,-4.5,GO:0050670,regulation of lymphocyte proliferation,M1,1,0
1,-2.2,GO:0099084,postsynaptic specialization organization,M1,1,0
1,-3.2,GO:0072676,lymphocyte migration,M1,1,0
1,-2.2,GO:0071604,transforming growth factor beta production,M1,1,0
1,-2.6,GO:0031347,regulation of defense response,M1,1,0
1,-2.5,GO:0006878,cellular copper ion homeostasis,M1,1,0
1,-3.9,GO:0050865,regulation of cell activation,M1,1,0
1,-2.3,GO:0030900,forebrain development,M1,1,0
1,-4,GO:0051249,regulation of lymphocyte activation,M1,1,0
1,-2.7,GO:0002437,inflammatory response to antigenic stimulus,M1,1,0
1,-2,GO:0150115,cell-substrate junction organization,M1,1,0
1,-2.2,GO:0032945,negative regulation of mononuclear cell proliferation,M1,1,0
1,-3,GO:0010975,regulation of neuron projection development,M1,1,0
1,-3.3,GO:0045089,positive regulation of innate immune response,M1,1,0
1,-2.3,GO:0043373,"CD4-positive, alpha-beta T cell lineage commitment",M1,1,0
1,-2.2,GO:0031589,cell-substrate adhesion,M1,1,0
1,-4.8,GO:0050920,regulation of chemotaxis,M1,1,0
1,-3.8,R-MMU-373755,Semaphorin interactions,M1,1,0
1,-5.1,GO:0006935,chemotaxis,M1,1,0
1,-2.4,GO:0002367,cytokine production involved in immune response,M1,1,0
1,-2.8,GO:0071526,semaphorin-plexin signaling pathway,M1,1,0
1,-2.3,GO:0002643,regulation of tolerance induction,M1,1,0
1,-2,GO:2000514,"regulation of CD4-positive, alpha-beta T cell activation",M1,1,0
1,-3,GO:0032753,positive regulation of interleukin-4 production,M1,1,0
1,-2.8,GO:0043367,"CD4-positive, alpha-beta T cell differentiation",M1,1,0
1,-3.1,GO:0006954,inflammatory response,M1,1,0
1,-2,GO:0042116,macrophage activation,M1,1,0
1,-2,GO:0007162,negative regulation of cell adhesion,M1,1,0
1,-2.6,GO:0046632,alpha-beta T cell differentiation,M1,1,0
1,-2.4,GO:0001892,embryonic placenta development,M1,1,0
1,-2.7,GO:0007411,axon guidance,M1,1,0
1,-2.7,GO:0051962,positive regulation of nervous system development,M1,1,0
1,-2.4,GO:0048675,axon extension,M1,1,0
1,-2.4,GO:0045579,positive regulation of B cell differentiation,M1,1,0
1,-2.2,GO:0006897,endocytosis,M1,1,0
1,-2.4,GO:0002717,positive regulation of natural killer cell mediated immunity,M1,1,0
1,-3.3,GO:1902284,neuron projection extension involved in neuron projection guidance,M1,1,0
1,-2.1,GO:0048488,synaptic vesicle endocytosis,M1,1,0
1,-2.7,GO:0002718,regulation of cytokine production involved in immune response,M1,1,0
1,-3.3,GO:0002335,mature B cell differentiation,M1,1,0
1,-2.9,GO:0048843,negative regulation of axon extension involved in axon guidance,M1,1,0
1,-2.6,GO:0050867,positive regulation of cell activation,M1,1,0
1,-4.7,GO:0001818,negative regulation of cytokine production,M1,1,0
1,-2.1,GO:0140238,presynaptic endocytosis,M1,1,0
1,-3.4,GO:0032649,regulation of interferon-gamma production,M1,1,0
1,-3,GO:0060284,regulation of cell development,M1,1,0
1,-2.9,GO:1901678,iron coordination entity transport,M1,1,0
1,-2.8,GO:0002312,B cell activation involved in immune response,M1,1,0
1,-2.9,GO:0032635,interleukin-6 production,M1,1,0
1,-2.1,GO:0002690,positive regulation of leukocyte chemotaxis,M1,1,0
1,-3,GO:0050900,leukocyte migration,M1,1,0
1,-3.7,GO:0042098,T cell proliferation,M1,1,0
1,-4.9,GO:0001819,positive regulation of cytokine production,M1,1,0
1,-4.3,GO:0042110,T cell activation,M1,1,0
1,-2.6,GO:0034329,cell junction assembly,M1,1,0
1,-2.3,GO:0060560,developmental growth involved in morphogenesis,M1,1,0
1,-3.6,GO:0050671,positive regulation of lymphocyte proliferation,M1,1,0
1,-3.2,GO:0032660,regulation of interleukin-17 production,M1,1,0
1,-2.3,R-MMU-3000171,Non-integrin membrane-ECM interactions,M1,1,0
1,-2.7,GO:0051251,positive regulation of lymphocyte activation,M1,1,0
1,-2.6,R-MMU-9675108,Nervous system development,M1,1,0
1,-2.1,GO:0046006,regulation of activated T cell proliferation,M1,1,0
1,-3,GO:0002695,negative regulation of leukocyte activation,M1,1,0
1,-2.8,GO:0060627,regulation of vesicle-mediated transport,M1,1,0
1,-2.5,GO:0051272,positive regulation of cellular component movement,M1,1,0
1,-3.1,GO:0032609,interferon-gamma production,M1,1,0
1,-2,GO:0061351,neural precursor cell proliferation,M1,1,0
1,-3.4,ko05133,Pertussis,M1,1,0
1,-2.3,GO:0046631,alpha-beta T cell activation,M1,1,0
1,-2.6,GO:0032715,negative regulation of interleukin-6 production,M1,1,0
1,-3,GO:0050769,positive regulation of neurogenesis,M1,1,0
1,-2.1,GO:0042093,T-helper cell differentiation,M1,1,0
1,-3.3,GO:0050870,positive regulation of T cell activation,M1,1,0
1,-2.4,GO:0002715,regulation of natural killer cell mediated immunity,M1,1,0
1,-6.3,GO:0001817,regulation of cytokine production,M1,1,0
1,-2.3,GO:2000516,"positive regulation of CD4-positive, alpha-beta T cell activation",M1,1,0
1,-2.1,GO:0002708,positive regulation of lymphocyte mediated immunity,M1,1,0
1,-2.2,GO:0045649,regulation of macrophage differentiation,M1,1,0
1,-2.1,GO:0070664,negative regulation of leukocyte proliferation,M1,1,0
1,-3.2,GO:0002685,regulation of leukocyte migration,M1,1,0
1,-4,GO:0046651,lymphocyte proliferation,M1,1,0
1,-2.7,GO:1902105,regulation of leukocyte differentiation,M1,1,0
1,-2.9,GO:0071677,positive regulation of mononuclear cell migration,M1,1,0
1,-2,R-MMU-418594,G alpha (i) signalling events,M1,1,0
1,-2.8,GO:0098581,detection of external biotic stimulus,M1,1,0
1,-4,GO:0003094,glomerular filtration,M1,1,0
1,-3.6,GO:0048841,regulation of axon extension involved in axon guidance,M1,1,0
1,-5.1,GO:0030155,regulation of cell adhesion,M1,1,0
1,-2.3,mmu04360,Axon guidance,M1,1,0
1,-3.6,GO:0032673,regulation of interleukin-4 production,M1,1,0
1,-2.5,GO:0007409,axonogenesis,M1,1,0
1,-2.1,GO:0050727,regulation of inflammatory response,M1,1,0
1,-2.1,GO:0030890,positive regulation of B cell proliferation,M1,1,0
1,-2,GO:0002294,"CD4-positive, alpha-beta T cell differentiation involved in immune response",M1,1,0
1,-3.8,GO:0032613,interleukin-10 production,M1,1,0
1,-3.9,GO:2000401,regulation of lymphocyte migration,M1,1,0
1,-3,GO:0030516,regulation of axon extension,M1,1,0
1,-2.6,GO:0031295,T cell costimulation,M1,1,0
1,-2.8,GO:0050921,positive regulation of chemotaxis,M1,1,0
1,-5.1,GO:0042330,taxis,M1,1,0
1,-3.2,GO:0032633,interleukin-4 production,M1,1,0
1,-4.9,GO:0045785,positive regulation of cell adhesion,M1,1,0
1,-2.3,GO:0001773,myeloid dendritic cell activation,M1,1,0
1,-2.8,GO:2000179,positive regulation of neural precursor cell proliferation,M1,1,0
1,-2.7,GO:0061387,regulation of extent of cell growth,M1,1,0
1,-2.2,GO:0050672,negative regulation of lymphocyte proliferation,M1,1,0
1,-2.3,R-MMU-1592389,Activation of Matrix Metalloproteinases,M1,1,0
1,-4,GO:0002694,regulation of leukocyte activation,M1,1,0
1,-2.8,GO:0035791,platelet-derived growth factor receptor-beta signaling pathway,M1,1,0
1,-2.1,GO:0030595,leukocyte chemotaxis,M1,1,0
1,-2.4,GO:0002228,natural killer cell mediated immunity,M1,1,0
1,-3.9,GO:0070665,positive regulation of leukocyte proliferation,M1,1,0
1,-3.2,GO:0022409,positive regulation of cell-cell adhesion,M1,1,0
1,-5.4,GO:0050863,regulation of T cell activation,M1,1,0
1,-2.2,GO:0030036,actin cytoskeleton organization,M1,1,0
1,-3,GO:0045619,regulation of lymphocyte differentiation,M1,1,0
