Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0046649,lymphocyte activation,19_GO:0002376 immune system process,-2.5,4.2,3.9,20580,473,62,6,9.7,3.8,12043|12775|16197|17305|20230|22165,Bcl2|Ccr7|Il7r|Mfng|Satb1|Txk,-0.0018,Geneid
GO Biological Processes,19,GO:0001666,response to hypoxia,19_GO:0050896 response to stimulus,-2.5,6.6,4.4,20580,201,62,4,6.5,3.1,12043|17869|18174|66214,Bcl2|Myc|Slc11a2|Rgcc,0,Geneid
WikiPathways,27,WP373,IL-3 signaling pathway,,-2.5,10,5,20580,99,62,3,4.8,2.7,12043|14159|15901,Bcl2|Fes|Id1,0,Geneid
GO Biological Processes,19,GO:0022408,negative regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-2.4,6.4,4.3,20580,208,62,4,6.5,3.1,11898|16190|66214|94212,Ass1|Il4ra|Rgcc|Pag1,0,Geneid
GO Biological Processes,19,GO:0060326,cell chemotaxis,19_GO:0040011 locomotion,-2.4,6.4,4.3,20580,209,62,4,6.5,3.1,12775|14131|17101|18578,Ccr7|Fcgr3|Lyst|Pde4b,0,Geneid
GO Biological Processes,19,GO:1903037,regulation of leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-2.4,4.9,3.9,20580,342,62,5,8.1,3.5,11898|12775|16190|16197|94212,Ass1|Ccr7|Il4ra|Il7r|Pag1,0,Geneid
GO Biological Processes,19,GO:0043281,regulation of cysteine-type endopeptidase activity involved in apoptotic process,19_GO:0008152 metabolic process,-2.4,6.3,4.3,20580,210,62,4,6.5,3.1,17869|18174|18793|170770,Myc|Slc11a2|Plaur|Bbc3,0,Geneid
GO Biological Processes,19,GO:0046651,lymphocyte proliferation,19_GO:0002376 immune system process,-2.4,9.5,4.8,20580,105,62,3,4.8,2.7,12043|16197|20230,Bcl2|Il7r|Satb1,0,Geneid
GO Biological Processes,19,GO:0032943,mononuclear cell proliferation,19_GO:0009987 cellular process,-2.4,9.4,4.8,20580,106,62,3,4.8,2.7,12043|16197|20230,Bcl2|Il7r|Satb1,0,Geneid
GO Biological Processes,19,GO:0007006,mitochondrial membrane organization,19_GO:0009987 cellular process,-2.4,9.4,4.8,20580,106,62,3,4.8,2.7,12043|17869|170770,Bcl2|Myc|Bbc3,0,Geneid
GO Biological Processes,19,GO:0045582,positive regulation of T cell differentiation,19_GO:0022610 biological adhesion,-2.4,9.4,4.8,20580,106,62,3,4.8,2.7,12775|16190|16197,Ccr7|Il4ra|Il7r,0,Geneid
GO Biological Processes,19,GO:0002696,positive regulation of leukocyte activation,19_GO:0002376 immune system process,-2.4,3.9,3.7,20580,508,62,6,9.7,3.8,12043|12775|16190|16197|17101|238447,Bcl2|Ccr7|Il4ra|Il7r|Lyst|Igha,0,Geneid
GO Biological Processes,19,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,19_GO:0002376 immune system process,-2.4,6,4.1,20580,220,62,4,6.5,3.1,12775|14131|16190|16197,Ccr7|Fcgr3|Il4ra|Il7r,0,Geneid
GO Biological Processes,19,GO:0002252,immune effector process,19_GO:0002376 immune system process,-2.4,3.9,3.6,20580,514,62,6,9.7,3.8,14131|16190|17101|17305|66214|238447,Fcgr3|Il4ra|Lyst|Mfng|Rgcc|Igha,0,Geneid
GO Biological Processes,19,GO:0032760,positive regulation of tumor necrosis factor production,19_GO:0048518 positive regulation of biological process,-2.3,9.1,4.7,20580,110,62,3,4.8,2.7,12775|14131|15979,Ccr7|Fcgr3|Ifngr1,0,Geneid
GO Biological Processes,19,GO:0031667,response to nutrient levels,19_GO:0050896 response to stimulus,-2.3,4.6,3.8,20580,362,62,5,8.1,3.5,12043|14159|52187|66148|73094,Bcl2|Fes|Rragd|Dnajc15|Sgip1,0,Geneid
GO Biological Processes,19,GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,19_GO:0048518 positive regulation of biological process,-2.3,8.9,4.6,20580,112,62,3,4.8,2.7,12775|14131|15979,Ccr7|Fcgr3|Ifngr1,0,Geneid
Reactome Gene Sets,6,R-MMU-425407,SLC-mediated transmembrane transport,,-2.3,5.9,4.1,20580,225,62,4,6.5,3.1,13723|18174|74338|108116,Emb|Slc11a2|Slc6a19|Slco3a1,0,Geneid
GO Biological Processes,19,GO:0036293,response to decreased oxygen levels,19_GO:0050896 response to stimulus,-2.3,5.8,4,20580,228,62,4,6.5,3.1,12043|17869|18174|66214,Bcl2|Myc|Slc11a2|Rgcc,0,Geneid
GO Biological Processes,19,GO:0050867,positive regulation of cell activation,19_GO:0048518 positive regulation of biological process,-2.3,3.8,3.6,20580,527,62,6,9.7,3.8,12043|12775|16190|16197|17101|238447,Bcl2|Ccr7|Il4ra|Il7r|Lyst|Igha,0,Geneid
GO Biological Processes,19,GO:0031668,cellular response to extracellular stimulus,19_GO:0050896 response to stimulus,-2.3,5.8,4,20580,229,62,4,6.5,3.1,12043|14159|52187|66148,Bcl2|Fes|Rragd|Dnajc15,0,Geneid
GO Biological Processes,19,GO:0036294,cellular response to decreased oxygen levels,19_GO:0050896 response to stimulus,-2.3,8.7,4.5,20580,115,62,3,4.8,2.7,12043|17869|66214,Bcl2|Myc|Rgcc,0,Geneid
GO Biological Processes,19,GO:0070661,leukocyte proliferation,19_GO:0009987 cellular process,-2.3,8.4,4.5,20580,118,62,3,4.8,2.7,12043|16197|20230,Bcl2|Il7r|Satb1,0,Geneid
GO Biological Processes,19,GO:0002819,regulation of adaptive immune response,19_GO:0002376 immune system process,-2.3,5.6,3.9,20580,236,62,4,6.5,3.1,12775|14131|16190|16197,Ccr7|Fcgr3|Il4ra|Il7r,0,Geneid
KEGG Pathway,24,mmu05200,Pathways in cancer,,-2.2,3.7,3.5,20580,543,62,6,9.7,3.8,12043|15979|16190|16197|17869|170770,Bcl2|Ifngr1|Il4ra|Il7r|Myc|Bbc3,0,Geneid
GO Biological Processes,19,GO:0002764,immune response-regulating signaling pathway,19_GO:0002376 immune system process,-2.2,4.3,3.6,20580,383,62,5,8.1,3.5,12043|18578|22165|238447|239743,Bcl2|Pde4b|Txk|Igha|Klhl6,0,Geneid
GO Biological Processes,19,GO:2000116,regulation of cysteine-type endopeptidase activity,19_GO:0008152 metabolic process,-2.2,5.5,3.9,20580,240,62,4,6.5,3.1,17869|18174|18793|170770,Myc|Slc11a2|Plaur|Bbc3,0,Geneid
GO Biological Processes,19,GO:0045621,positive regulation of lymphocyte differentiation,19_GO:0002376 immune system process,-2.2,8.2,4.4,20580,122,62,3,4.8,2.7,12775|16190|16197,Ccr7|Il4ra|Il7r,0,Geneid
GO Biological Processes,19,GO:0030097,hemopoiesis,19_GO:0002376 immune system process,-2.2,3.2,3.3,20580,733,62,7,11,4,12043|12775|16197|17305|18174|20230|22165,Bcl2|Ccr7|Il7r|Mfng|Slc11a2|Satb1|Txk,0,Geneid
GO Biological Processes,19,GO:0032649,regulation of interferon-gamma production,19_GO:0032501 multicellular organismal process,-2.2,8,4.3,20580,125,62,3,4.8,2.7,12775|18578|22165,Ccr7|Pde4b|Txk,0,Geneid
GO Biological Processes,19,GO:0097529,myeloid leukocyte migration,19_GO:0040011 locomotion,-2.2,7.8,4.3,20580,127,62,3,4.8,2.7,12775|14131|18578,Ccr7|Fcgr3|Pde4b,0,Geneid
GO Biological Processes,19,GO:0043280,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,19_GO:0048518 positive regulation of biological process,-2.2,7.8,4.3,20580,127,62,3,4.8,2.7,17869|18174|170770,Myc|Slc11a2|Bbc3,0,Geneid
GO Biological Processes,19,GO:0051101,regulation of DNA binding,19_GO:0065007 biological regulation,-2.2,7.8,4.3,20580,127,62,3,4.8,2.7,15901|17869|18793,Id1|Myc|Plaur,0,Geneid
GO Biological Processes,19,GO:0009991,response to extracellular stimulus,19_GO:0050896 response to stimulus,-2.2,4.2,3.5,20580,395,62,5,8.1,3.5,12043|14159|52187|66148|73094,Bcl2|Fes|Rragd|Dnajc15|Sgip1,0,Geneid
GO Biological Processes,19,GO:1903706,regulation of hemopoiesis,19_GO:0002376 immune system process,-2.2,4.1,3.5,20580,400,62,5,8.1,3.5,12775|14159|16190|16197|17869,Ccr7|Fes|Il4ra|Il7r|Myc,0,Geneid
GO Biological Processes,19,GO:0071453,cellular response to oxygen levels,19_GO:0050896 response to stimulus,-2.1,7.6,4.2,20580,131,62,3,4.8,2.7,12043|17869|66214,Bcl2|Myc|Rgcc,0,Geneid
GO Biological Processes,19,GO:0010212,response to ionizing radiation,19_GO:0050896 response to stimulus,-2.1,7.5,4.1,20580,132,62,3,4.8,2.7,12043|17869|170770,Bcl2|Myc|Bbc3,0,Geneid
GO Biological Processes,19,GO:0032970,regulation of actin filament-based process,19_GO:0050789 regulation of biological process,-2.1,4,3.4,20580,413,62,5,8.1,3.5,14159|15901|18578|66214|237860,Fes|Id1|Pde4b|Rgcc|Ssh2,0,Geneid
GO Biological Processes,19,GO:0001817,regulation of cytokine production,19_GO:0032501 multicellular organismal process,-2.1,3,3.1,20580,780,62,7,11,4,12775|14131|15979|16190|18578|22165|66214,Ccr7|Fcgr3|Ifngr1|Il4ra|Pde4b|Txk|Rgcc,0,Geneid
GO Biological Processes,19,GO:0016358,dendrite development,19_GO:0032502 developmental process,-2,6.9,3.9,20580,144,62,3,4.8,2.7,18174|93691|380713,Slc11a2|Klf7|Scarf1,0,Geneid
GO Biological Processes,19,GO:0002697,regulation of immune effector process,19_GO:0002376 immune system process,-2,3.9,3.3,20580,431,62,5,8.1,3.5,12775|14131|14159|16190|16197,Ccr7|Fcgr3|Fes|Il4ra|Il7r,0,Geneid
GO Biological Processes,19,GO:0048534,hematopoietic or lymphoid organ development,19_GO:0002376 immune system process,-2,2.9,3,20580,794,62,7,11,4,12043|12775|16197|17305|18174|20230|22165,Bcl2|Ccr7|Il7r|Mfng|Slc11a2|Satb1|Txk,0,Geneid
GO Biological Processes,19,GO:0043065,positive regulation of apoptotic process,19_GO:0048518 positive regulation of biological process,-2,3.3,3.1,20580,606,62,6,9.7,3.8,17869|20437|56338|66214|76072|170770,Myc|Siah1a|Txnip|Rgcc|Rnf183|Bbc3,0,Geneid
GO Biological Processes,19,GO:0120161,regulation of cold-induced thermogenesis,19_GO:0032501 multicellular organismal process,-2,6.8,3.9,20580,146,62,3,4.8,2.7,15901|16190|231507,Id1|Il4ra|Plac8,0,Geneid
GO Biological Processes,19,GO:2000045,regulation of G1/S transition of mitotic cell cycle,19_GO:0050789 regulation of biological process,-2,6.8,3.9,20580,146,62,3,4.8,2.7,12043|66214|330216,Bcl2|Rgcc|Mblac1,0,Geneid
GO Biological Processes,19,GO:1903038,negative regulation of leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-2,6.8,3.9,20580,147,62,3,4.8,2.7,11898|16190|94212,Ass1|Il4ra|Pag1,0,Geneid
GO Biological Processes,19,GO:0008037,cell recognition,19_GO:0009987 cellular process,-2,4.8,3.5,20580,279,62,4,6.5,3.1,12775|13723|14131|238447,Ccr7|Emb|Fcgr3|Igha,0,Geneid
