Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
Geneid,KEGG Pathway,24,ko04510,Focal adhesion,,-5.3,7.2,7,20504,199,128,9,7,2.3,12043|12826|14083|14268|18479|18708|18752|22793|329278,Bcl2|Col4a1|Ptk2|Fn1|Pak1|Pik3r1|Prkcg|Zyx|Tnn,-2.9
Geneid,GO Biological Processes,19,GO:2000147,positive regulation of cell motility,19_GO:0040011 locomotion,-5.3,4,5.9,20504,597,128,15,12,2.8,12043|12775|13609|14083|14268|16842|17127|17869|18479|18708|19055|20304|20343|20351|237860,Bcl2|Ccr7|S1pr1|Ptk2|Fn1|Lef1|Smad3|Myc|Pak1|Pik3r1|Ppp3ca|Ccl5|Sell|Sema4a|Ssh2,-2.9
Geneid,KEGG Pathway,24,mmu04510,Focal adhesion,,-5.3,7.1,6.9,20504,203,128,9,7,2.3,12043|12826|14083|14268|18479|18708|18752|22793|329278,Bcl2|Col4a1|Ptk2|Fn1|Pak1|Pik3r1|Prkcg|Zyx|Tnn,-2.9
Geneid,GO Biological Processes,19,GO:0022408,negative regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-5.2,7,6.9,20504,206,128,9,7,2.3,11555|12550|14083|16190|16842|18708|26365|66214|94212,Adrb2|Cdh1|Ptk2|Il4ra|Lef1|Pik3r1|Ceacam1|Rgcc|Pag1,-2.8
Geneid,GO Biological Processes,19,GO:0014706,striated muscle tissue development,19_GO:0032502 developmental process,-5.2,4.5,6,20504,463,128,13,10,2.7,11555|11910|12043|12227|13609|15902|16842|17127|17869|17888|18479|19055|21416,Adrb2|Atf3|Bcl2|Btg2|S1pr1|Id2|Lef1|Smad3|Myc|Myh6|Pak1|Ppp3ca|Tcf7l2,-2.8
Geneid,GO Biological Processes,19,GO:0051272,positive regulation of cellular component movement,19_GO:0051179 localization,-5.2,3.9,5.8,20504,614,128,15,12,2.8,12043|12775|13609|14083|14268|16842|17127|17869|18479|18708|19055|20304|20343|20351|237860,Bcl2|Ccr7|S1pr1|Ptk2|Fn1|Lef1|Smad3|Myc|Pak1|Pik3r1|Ppp3ca|Ccl5|Sell|Sema4a|Ssh2,-2.8
Geneid,GO Biological Processes,19,GO:0040017,positive regulation of locomotion,19_GO:0040011 locomotion,-5.2,3.9,5.8,20504,615,128,15,12,2.8,12043|12775|13609|14083|14268|16842|17127|17869|18479|18708|19055|20304|20343|20351|237860,Bcl2|Ccr7|S1pr1|Ptk2|Fn1|Lef1|Smad3|Myc|Pak1|Pik3r1|Ppp3ca|Ccl5|Sell|Sema4a|Ssh2,-2.8
Geneid,GO Biological Processes,19,GO:0070230,positive regulation of lymphocyte apoptotic process,19_GO:0048518 positive regulation of biological process,-5.1,31,11,20504,21,128,4,3.1,1.5,17869|20304|26365|170770,Myc|Ccl5|Ceacam1|Bbc3,-2.7
Geneid,GO Biological Processes,19,GO:0045785,positive regulation of cell adhesion,19_GO:0022610 biological adhesion,-5.1,4.4,5.9,20504,472,128,13,10,2.7,12550|12775|14083|14268|16190|16197|16842|17127|18793|19055|20304|26365|320832,Cdh1|Ccr7|Ptk2|Fn1|Il4ra|Il7r|Lef1|Smad3|Plaur|Ppp3ca|Ccl5|Ceacam1|Sirpb1a,-2.7
Geneid,GO Biological Processes,19,GO:0050673,epithelial cell proliferation,19_GO:0009987 cellular process,-5.1,4.4,5.9,20504,472,128,13,10,2.7,11482|12550|12579|15902|16010|17127|17869|20304|21416|22695|26365|66214|76905,Acvrl1|Cdh1|Cdkn2b|Id2|Igfbp4|Smad3|Myc|Ccl5|Tcf7l2|Zfp36|Ceacam1|Rgcc|Lrg1,-2.7
Geneid,Reactome Gene Sets,6,R-MMU-388396,GPCR downstream signalling,,-5.1,4.1,5.8,20504,549,128,14,11,2.8,11555|12769|12775|14608|18578|18708|18752|20304|22354|80901|108072|223435|320207|545156,Adrb2|Ccr9|Ccr7|Gpr83|Pde4b|Pik3r1|Prkcg|Ccl5|Vipr1|Cxcr6|Grm6|Trio|Pik3r5|Kalrn,-2.7
Geneid,GO Biological Processes,19,GO:0061061,muscle structure development,19_GO:0032502 developmental process,-5.1,3.6,5.6,20504,708,128,16,12,2.9,11555|11910|12043|12227|13609|15902|16190|16842|17127|17869|17888|18479|18708|19055|21416|50874,Adrb2|Atf3|Bcl2|Btg2|S1pr1|Id2|Il4ra|Lef1|Smad3|Myc|Myh6|Pak1|Pik3r1|Ppp3ca|Tcf7l2|Tmod4,-2.7
Geneid,Reactome Gene Sets,6,R-MMU-9006934,Signaling by Receptor Tyrosine Kinases,,-5,4.7,6,20504,406,128,12,9.4,2.6,11975|12826|14083|14159|14268|17444|17999|18708|94212|228775|242341|373864,Atp6v0a1|Col4a1|Ptk2|Fes|Fn1|Grap2|Nedd4|Pik3r1|Pag1|Trib3|Atp6v0d2|Col27a1,-2.7
Geneid,GO Biological Processes,19,GO:0034109,homotypic cell-cell adhesion,19_GO:0022610 biological adhesion,-5,12,7.9,20504,79,128,6,4.7,1.9,11555|14268|18793|20304|26365|216033,Adrb2|Fn1|Plaur|Ccl5|Ceacam1|Ctnna3,-2.7
Geneid,KEGG Pathway,24,ko04151,PI3K-Akt signaling pathway,,-4.9,5.1,6.1,20504,346,128,11,8.6,2.5,12043|12826|14083|14268|16190|16197|17869|18708|22630|320207|329278,Bcl2|Col4a1|Ptk2|Fn1|Il4ra|Il7r|Myc|Pik3r1|Ywhaq|Pik3r5|Tnn,-2.6
Geneid,GO Biological Processes,19,GO:0060537,muscle tissue development,19_GO:0032502 developmental process,-4.9,4.3,5.8,20504,488,128,13,10,2.7,11555|11910|12043|12227|13609|15902|16842|17127|17869|17888|18479|19055|21416,Adrb2|Atf3|Bcl2|Btg2|S1pr1|Id2|Lef1|Smad3|Myc|Myh6|Pak1|Ppp3ca|Tcf7l2,-2.6
Geneid,GO Biological Processes,19,GO:0032970,regulation of actin filament-based process,19_GO:0050789 regulation of biological process,-4.9,4.6,5.9,20504,416,128,12,9.4,2.6,13609|14159|17127|18479|18578|18708|22351|27360|50874|66214|216033|237860,S1pr1|Fes|Smad3|Pak1|Pde4b|Pik3r1|Vill|Add3|Tmod4|Rgcc|Ctnna3|Ssh2,-2.6
Geneid,KEGG Pathway,24,mmu04151,PI3K-Akt signaling pathway,,-4.9,5,6,20504,350,128,11,8.6,2.5,12043|12826|14083|14268|16190|16197|17869|18708|22630|320207|329278,Bcl2|Col4a1|Ptk2|Fn1|Il4ra|Il7r|Myc|Pik3r1|Ywhaq|Pik3r5|Tnn,-2.6
Geneid,GO Biological Processes,19,GO:0045063,T-helper 1 cell differentiation,19_GO:0002376 immune system process,-4.9,27,10,20504,24,128,4,3.1,1.5,12775|16190|16842|20351,Ccr7|Il4ra|Lef1|Sema4a,-2.6
Geneid,KEGG Pathway,24,ko04360,Axon guidance,,-4.8,7.3,6.7,20504,175,128,8,6.2,2.1,12322|14083|14159|18479|18708|19055|20351|237860,Camk2a|Ptk2|Fes|Pak1|Pik3r1|Ppp3ca|Sema4a|Ssh2,-2.5
Geneid,GO Biological Processes,19,GO:0032103,positive regulation of response to external stimulus,19_GO:0048518 positive regulation of biological process,-4.8,4.5,5.8,20504,427,128,12,9.4,2.6,12775|13609|14083|14131|14268|16643|17127|19376|20304|20343|22165|71648,Ccr7|S1pr1|Ptk2|Fcgr3|Fn1|Klrd1|Smad3|Rab34|Ccl5|Sell|Txk|Optn,-2.5
Geneid,KEGG Pathway,24,ko04012,ErbB signaling pathway,,-4.8,11,7.5,20504,85,128,6,4.7,1.9,12322|14083|17869|18479|18708|18752,Camk2a|Ptk2|Myc|Pak1|Pik3r1|Prkcg,-2.5
Geneid,GO Biological Processes,19,GO:0030099,myeloid cell differentiation,19_GO:0002376 immune system process,-4.8,4.5,5.8,20504,428,128,12,9.4,2.6,12775|14159|14247|15902|16842|17869|18174|18708|20304|22695|26365|224109,Ccr7|Fes|Fli1|Id2|Lef1|Myc|Slc11a2|Pik3r1|Ccl5|Zfp36|Ceacam1|Nrros,-2.5
Geneid,KEGG Pathway,24,mmu04360,Axon guidance,,-4.8,7.2,6.6,20504,178,128,8,6.2,2.1,12322|14083|14159|18479|18708|19055|20351|237860,Camk2a|Ptk2|Fes|Pak1|Pik3r1|Ppp3ca|Sema4a|Ssh2,-2.5
Geneid,GO Biological Processes,19,GO:0048660,regulation of smooth muscle cell proliferation,19_GO:0050789 regulation of biological process,-4.8,7.2,6.6,20504,178,128,8,6.2,2.1,13609|14083|15902|17869|18479|18708|20304|21416,S1pr1|Ptk2|Id2|Myc|Pak1|Pik3r1|Ccl5|Tcf7l2,-2.5
Geneid,WikiPathways,27,WP512,Id signaling pathway,,-4.8,16,8.3,20504,51,128,5,3.9,1.7,11482|11910|15902|17127|21416,Acvrl1|Atf3|Id2|Smad3|Tcf7l2,-2.5
Geneid,GO Biological Processes,19,GO:0007517,muscle organ development,19_GO:0032502 developmental process,-4.8,4.9,5.9,20504,361,128,11,8.6,2.5,11555|11910|12043|12227|13609|16842|17127|17869|17888|19055|21416,Adrb2|Atf3|Bcl2|Btg2|S1pr1|Lef1|Smad3|Myc|Myh6|Ppp3ca|Tcf7l2,-2.5
Geneid,WikiPathways,27,WP2292,Chemokine signaling pathway,,-4.7,7.1,6.5,20504,181,128,8,6.2,2.1,12769|12775|14083|18479|18708|20304|80901|320207,Ccr9|Ccr7|Ptk2|Pak1|Pik3r1|Ccl5|Cxcr6|Pik3r5,-2.5
Geneid,KEGG Pathway,24,mmu04012,ErbB signaling pathway,,-4.7,11,7.4,20504,88,128,6,4.7,1.9,12322|14083|17869|18479|18708|18752,Camk2a|Ptk2|Myc|Pak1|Pik3r1|Prkcg,-2.5
Geneid,GO Biological Processes,19,GO:0048762,mesenchymal cell differentiation,19_GO:0032502 developmental process,-4.7,6.1,6.2,20504,238,128,9,7,2.3,11482|12043|14268|16842|17127|18793|20351|21416|66214,Acvrl1|Bcl2|Fn1|Lef1|Smad3|Plaur|Sema4a|Tcf7l2|Rgcc,-2.5
Geneid,GO Biological Processes,19,GO:0046632,alpha-beta T cell differentiation,19_GO:0002376 immune system process,-4.7,8.5,6.8,20504,132,128,7,5.5,2,12043|12775|16190|16842|20230|20351|22165,Bcl2|Ccr7|Il4ra|Lef1|Satb1|Sema4a|Txk,-2.5
Geneid,GO Biological Processes,19,GO:0002573,myeloid leukocyte differentiation,19_GO:0002376 immune system process,-4.7,6,6.2,20504,239,128,9,7,2.3,12775|14159|15902|16842|17869|18708|20304|26365|224109,Ccr7|Fes|Id2|Lef1|Myc|Pik3r1|Ccl5|Ceacam1|Nrros,-2.5
Geneid,GO Biological Processes,19,GO:0016202,regulation of striated muscle tissue development,19_GO:0032502 developmental process,-4.7,15,8.2,20504,53,128,5,3.9,1.7,11555|12043|16842|17127|21416,Adrb2|Bcl2|Lef1|Smad3|Tcf7l2,-2.5
Geneid,GO Biological Processes,19,GO:0048813,dendrite morphogenesis,19_GO:0032502 developmental process,-4.7,6.9,6.4,20504,186,128,8,6.2,2.1,12322|13048|13631|17999|18174|19055|329152|545156,Camk2a|Cux2|Eef2k|Nedd4|Slc11a2|Ppp3ca|Hecw2|Kalrn,-2.4
Geneid,GO Biological Processes,19,GO:0030098,lymphocyte differentiation,19_GO:0002376 immune system process,-4.6,4.3,5.6,20504,444,128,12,9.4,2.6,12043|12769|12775|15902|16190|16197|16842|18514|18708|20230|20351|22165,Bcl2|Ccr9|Ccr7|Id2|Il4ra|Il7r|Lef1|Pbx1|Pik3r1|Satb1|Sema4a|Txk,-2.4
Geneid,GO Biological Processes,19,GO:0034330,cell junction organization,19_GO:0009987 cellular process,-4.6,3.3,5.2,20504,766,128,16,12,2.9,11482|12043|12550|12826|13048|13497|13631|14083|14268|17127|17999|18479|18708|20351|26365|545156,Acvrl1|Bcl2|Cdh1|Col4a1|Cux2|Drp2|Eef2k|Ptk2|Fn1|Smad3|Nedd4|Pak1|Pik3r1|Sema4a|Ceacam1|Kalrn,-2.4
Geneid,GO Biological Processes,19,GO:0002761,regulation of myeloid leukocyte differentiation,19_GO:0002376 immune system process,-4.6,8.2,6.7,20504,137,128,7,5.5,2,14159|15902|16842|17869|18708|20304|26365,Fes|Id2|Lef1|Myc|Pik3r1|Ccl5|Ceacam1,-2.4
Geneid,GO Biological Processes,19,GO:0007162,negative regulation of cell adhesion,19_GO:0022610 biological adhesion,-4.6,5.2,5.9,20504,310,128,10,7.8,2.4,11482|11555|12550|14083|16190|16842|18708|26365|66214|94212,Acvrl1|Adrb2|Cdh1|Ptk2|Il4ra|Lef1|Pik3r1|Ceacam1|Rgcc|Pag1,-2.4
Geneid,GO Biological Processes,19,GO:0048814,regulation of dendrite morphogenesis,19_GO:0032502 developmental process,-4.6,10,7.2,20504,93,128,6,4.7,1.9,13048|13631|17999|19055|329152|545156,Cux2|Eef2k|Nedd4|Ppp3ca|Hecw2|Kalrn,-2.4
Geneid,GO Biological Processes,19,GO:1901861,regulation of muscle tissue development,19_GO:0032502 developmental process,-4.6,14,7.9,20504,56,128,5,3.9,1.7,11555|12043|16842|17127|21416,Adrb2|Bcl2|Lef1|Smad3|Tcf7l2,-2.4
Geneid,GO Biological Processes,19,GO:0008015,blood circulation,19_GO:0032501 multicellular organismal process,-4.6,3.9,5.4,20504,528,128,13,10,2.7,11482|11555|14083|14247|15902|17127|17888|18578|18708|26365|27360|29856|216033,Acvrl1|Adrb2|Ptk2|Fli1|Id2|Smad3|Myh6|Pde4b|Pik3r1|Ceacam1|Add3|Smtn|Ctnna3,-2.4
Geneid,Reactome Gene Sets,6,R-MMU-4641265,Repression of WNT target genes,,-4.6,48,12,20504,10,128,3,2.3,1.3,16842|21416|21885,Lef1|Tcf7l2|Tle1,-2.4
Geneid,GO Biological Processes,19,GO:0048634,regulation of muscle organ development,19_GO:0032502 developmental process,-4.5,14,7.8,20504,57,128,5,3.9,1.7,11555|12043|16842|17127|21416,Adrb2|Bcl2|Lef1|Smad3|Tcf7l2,-2.4
Geneid,GO Biological Processes,19,GO:0007015,actin filament organization,19_GO:0009987 cellular process,-4.5,4.2,5.5,20504,455,128,12,9.4,2.6,12043|13609|17127|18479|18708|22351|22793|27360|50874|66214|216033|237860,Bcl2|S1pr1|Smad3|Pak1|Pik3r1|Vill|Zyx|Add3|Tmod4|Rgcc|Ctnna3|Ssh2,-2.4
Geneid,KEGG Pathway,24,ko05216,Thyroid cancer,,-4.5,22,9,20504,29,128,4,3.1,1.5,12550|16842|17869|21416,Cdh1|Lef1|Myc|Tcf7l2,-2.4
Geneid,GO Biological Processes,19,GO:0033002,muscle cell proliferation,19_GO:0009987 cellular process,-4.5,5.7,5.9,20504,255,128,9,7,2.3,13609|14083|15902|17869|18479|18708|20304|21416|545156,S1pr1|Ptk2|Id2|Myc|Pak1|Pik3r1|Ccl5|Tcf7l2|Kalrn,-2.3
Geneid,GO Biological Processes,19,GO:0001525,angiogenesis,19_GO:0032502 developmental process,-4.5,3.8,5.3,20504,541,128,13,10,2.7,11482|11555|12826|13609|14083|14268|16842|20304|20351|26365|66214|76905|105844,Acvrl1|Adrb2|Col4a1|S1pr1|Ptk2|Fn1|Lef1|Ccl5|Sema4a|Ceacam1|Rgcc|Lrg1|Card10,-2.3
Geneid,GO Biological Processes,19,GO:1902105,regulation of leukocyte differentiation,19_GO:0002376 immune system process,-4.4,5,5.7,20504,323,128,10,7.8,2.4,12775|14159|15902|16190|16197|16842|17869|18708|20304|26365,Ccr7|Fes|Id2|Il4ra|Il7r|Lef1|Myc|Pik3r1|Ccl5|Ceacam1,-2.3
Geneid,GO Biological Processes,19,GO:0048812,neuron projection morphogenesis,19_GO:0032502 developmental process,-4.4,3.4,5.1,20504,710,128,15,12,2.8,12043|12322|13048|13631|14083|14268|17999|18174|18479|19055|20351|223435|329152|329278|545156,Bcl2|Camk2a|Cux2|Eef2k|Ptk2|Fn1|Nedd4|Slc11a2|Pak1|Ppp3ca|Sema4a|Trio|Hecw2|Tnn|Kalrn,-2.3
Geneid,GO Biological Processes,19,GO:0033689,negative regulation of osteoblast proliferation,19_GO:0048519 negative regulation of biological process,-4.4,44,11,20504,11,128,3,2.3,1.3,12043|17127|329278,Bcl2|Smad3|Tnn,-2.3
Geneid,KEGG Pathway,24,mmu05216,Thyroid cancer,,-4.4,21,8.7,20504,31,128,4,3.1,1.5,12550|16842|17869|21416,Cdh1|Lef1|Myc|Tcf7l2,-2.3
Geneid,GO Biological Processes,19,GO:0051960,regulation of nervous system development,19_GO:0032502 developmental process,-4.4,3.8,5.2,20504,550,128,13,10,2.7,12579|13048|13631|14083|14268|15902|17869|18479|18708|19055|20351|21416|545156,Cdkn2b|Cux2|Eef2k|Ptk2|Fn1|Id2|Myc|Pak1|Pik3r1|Ppp3ca|Sema4a|Tcf7l2|Kalrn,-2.3
Geneid,GO Biological Processes,19,GO:0150115,cell-substrate junction organization,19_GO:0009987 cellular process,-4.4,9.4,6.8,20504,102,128,6,4.7,1.9,11482|12043|14083|14268|17127|18708,Acvrl1|Bcl2|Ptk2|Fn1|Smad3|Pik3r1,-2.2
Geneid,GO Biological Processes,19,GO:1903706,regulation of hemopoiesis,19_GO:0002376 immune system process,-4.4,4.4,5.4,20504,401,128,11,8.6,2.5,12775|14159|15902|16190|16197|16842|17869|18708|20304|22695|26365,Ccr7|Fes|Id2|Il4ra|Il7r|Lef1|Myc|Pik3r1|Ccl5|Zfp36|Ceacam1,-2.2
