_MEMBER_Geneid,_LogP_Geneid,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-2.1,GO:0002702,positive regulation of production of molecular mediator of immune response,M1,1,0
1,-2.5,WP2573,Primary focal segmental glomerulosclerosis (FSGS),M1,1,0
1,-3.9,GO:0043373,"CD4-positive, alpha-beta T cell lineage commitment",M1,1,0
1,-3.2,GO:0051293,establishment of spindle localization,M1,1,0
1,-2.8,GO:0032945,negative regulation of mononuclear cell proliferation,M1,1,0
1,-2.8,GO:0022037,metencephalon development,M1,1,0
1,-2.1,GO:0008285,negative regulation of cell population proliferation,M1,1,0
1,-2.3,GO:0018108,peptidyl-tyrosine phosphorylation,M1,1,0
1,-6.9,GO:0045785,positive regulation of cell adhesion,M1,1,0
1,-5,GO:1902107,positive regulation of leukocyte differentiation,M1,1,0
1,-2.6,mmu05140,Leishmaniasis,M1,1,0
1,-2.3,GO:0002573,myeloid leukocyte differentiation,M1,1,0
1,-2.1,GO:0042987,amyloid precursor protein catabolic process,M1,1,0
1,-3.1,ko05418,Fluid shear stress and atherosclerosis,M1,1,0
1,-2.1,GO:0035767,endothelial cell chemotaxis,M1,1,0
1,-3.5,GO:0042113,B cell activation,M1,1,0
1,-3.3,GO:0050767,regulation of neurogenesis,M1,1,0
1,-3.3,GO:0001944,vasculature development,M1,1,0
1,-3.5,GO:0031346,positive regulation of cell projection organization,M1,1,0
1,-4.2,GO:0002440,production of molecular mediator of immune response,M1,1,0
1,-2.1,GO:0001678,cellular glucose homeostasis,M1,1,0
1,-2,GO:0198738,cell-cell signaling by wnt,M1,1,0
1,-3.3,GO:0051250,negative regulation of lymphocyte activation,M1,1,0
1,-2.6,GO:0071677,positive regulation of mononuclear cell migration,M1,1,0
1,-6.3,GO:1902105,regulation of leukocyte differentiation,M1,1,0
1,-2.2,GO:0070997,neuron death,M1,1,0
1,-3.7,GO:0043368,positive T cell selection,M1,1,0
1,-3.7,GO:0050870,positive regulation of T cell activation,M1,1,0
1,-3.1,GO:0050769,positive regulation of neurogenesis,M1,1,0
1,-2.5,ko05133,Pertussis,M1,1,0
1,-2.8,GO:0002688,regulation of leukocyte chemotaxis,M1,1,0
1,-2.8,GO:0002724,regulation of T cell cytokine production,M1,1,0
1,-2.2,GO:0048016,inositol phosphate-mediated signaling,M1,1,0
1,-2.3,GO:0002260,lymphocyte homeostasis,M1,1,0
1,-4.8,GO:0032660,regulation of interleukin-17 production,M1,1,0
1,-3.4,R-MMU-9006934,Signaling by Receptor Tyrosine Kinases,M1,1,0
1,-2.8,GO:0002312,B cell activation involved in immune response,M1,1,0
1,-2.6,GO:0032635,interleukin-6 production,M1,1,0
1,-3.5,R-MMU-9009391,Extra-nuclear estrogen signaling,M1,1,0
1,-2.2,GO:0002200,somatic diversification of immune receptors,M1,1,0
1,-3.2,GO:0010720,positive regulation of cell development,M1,1,0
1,-2.5,GO:0060562,epithelial tube morphogenesis,M1,1,0
1,-2,GO:0002828,regulation of type 2 immune response,M1,1,0
1,-2.3,GO:0032703,negative regulation of interleukin-2 production,M1,1,0
1,-2.3,mmu05144,Malaria,M1,1,0
1,-2.1,GO:0002699,positive regulation of immune effector process,M1,1,0
1,-2.4,GO:0032331,negative regulation of chondrocyte differentiation,M1,1,0
1,-2.8,GO:0002286,T cell activation involved in immune response,M1,1,0
1,-2.4,mmu05133,Pertussis,M1,1,0
1,-5.4,GO:0030217,T cell differentiation,M1,1,0
1,-2.8,GO:0099150,regulation of postsynaptic specialization assembly,M1,1,0
1,-2.4,GO:0061138,morphogenesis of a branching epithelium,M1,1,0
1,-2.1,GO:0032869,cellular response to insulin stimulus,M1,1,0
1,-3,GO:0097529,myeloid leukocyte migration,M1,1,0
1,-2.8,GO:0002830,positive regulation of type 2 immune response,M1,1,0
1,-6.1,GO:0032943,mononuclear cell proliferation,M1,1,0
1,-2.1,GO:0002639,positive regulation of immunoglobulin production,M1,1,0
1,-2,GO:0055074,calcium ion homeostasis,M1,1,0
1,-5,GO:0048667,cell morphogenesis involved in neuron differentiation,M1,1,0
1,-3.8,GO:0030902,hindbrain development,M1,1,0
1,-2.4,GO:0021549,cerebellum development,M1,1,0
1,-2.2,GO:0030514,negative regulation of BMP signaling pathway,M1,1,0
1,-3,GO:0033690,positive regulation of osteoblast proliferation,M1,1,0
1,-3.8,mmu05321,Inflammatory bowel disease (IBD),M1,1,0
1,-2.5,GO:0001649,osteoblast differentiation,M1,1,0
1,-2.7,GO:0050868,negative regulation of T cell activation,M1,1,0
1,-2.2,GO:0002637,regulation of immunoglobulin production,M1,1,0
1,-3.6,GO:0001755,neural crest cell migration,M1,1,0
1,-3.3,GO:0030307,positive regulation of cell growth,M1,1,0
1,-3.9,GO:0006930,"substrate-dependent cell migration, cell extension",M1,1,0
1,-3.2,GO:0046637,regulation of alpha-beta T cell differentiation,M1,1,0
1,-2.2,GO:0030856,regulation of epithelial cell differentiation,M1,1,0
1,-3,GO:0045058,T cell selection,M1,1,0
1,-2.1,GO:0048514,blood vessel morphogenesis,M1,1,0
1,-2.4,GO:0021987,cerebral cortex development,M1,1,0
1,-2.9,GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,M1,1,0
1,-2.8,GO:0030100,regulation of endocytosis,M1,1,0
1,-3.7,GO:0042129,regulation of T cell proliferation,M1,1,0
1,-6.1,GO:0030098,lymphocyte differentiation,M1,1,0
1,-6,GO:1903131,mononuclear cell differentiation,M1,1,0
1,-3.6,GO:0043369,"CD4-positive or CD8-positive, alpha-beta T cell lineage commitment",M1,1,0
1,-2.1,GO:0061037,negative regulation of cartilage development,M1,1,0
1,-4.2,GO:0060322,head development,M1,1,0
1,-2.7,GO:0060485,mesenchyme development,M1,1,0
1,-2.6,GO:0045216,cell-cell junction organization,M1,1,0
1,-2.1,GO:0006874,cellular calcium ion homeostasis,M1,1,0
1,-2.5,GO:0060041,retina development in camera-type eye,M1,1,0
1,-4.4,GO:0048812,neuron projection morphogenesis,M1,1,0
1,-2.9,GO:0071322,cellular response to carbohydrate stimulus,M1,1,0
1,-2.8,GO:0021543,pallium development,M1,1,0
1,-4.1,GO:0045590,negative regulation of regulatory T cell differentiation,M1,1,0
1,-5.8,GO:0032103,positive regulation of response to external stimulus,M1,1,0
1,-6.8,GO:0002521,leukocyte differentiation,M1,1,0
1,-3.4,GO:0048638,regulation of developmental growth,M1,1,0
1,-2.5,GO:0072507,divalent inorganic cation homeostasis,M1,1,0
1,-2.5,GO:0050919,negative chemotaxis,M1,1,0
1,-2.3,GO:0002523,leukocyte migration involved in inflammatory response,M1,1,0
1,-5.6,GO:1903706,regulation of hemopoiesis,M1,1,0
1,-4.3,GO:0002009,morphogenesis of an epithelium,M1,1,0
1,-3.7,GO:2000401,regulation of lymphocyte migration,M1,1,0
1,-2.2,GO:0048247,lymphocyte chemotaxis,M1,1,0
1,-4.9,GO:0007409,axonogenesis,M1,1,0
1,-3.7,GO:0030010,establishment of cell polarity,M1,1,0
1,-8.1,GO:0042110,T cell activation,M1,1,0
1,-2.3,GO:0055080,cation homeostasis,M1,1,0
1,-7,GO:0006935,chemotaxis,M1,1,0
1,-2.5,GO:0016445,somatic diversification of immunoglobulins,M1,1,0
1,-3.3,GO:0031589,cell-substrate adhesion,M1,1,0
1,-2.9,GO:0071363,cellular response to growth factor stimulus,M1,1,0
1,-2.3,GO:0043534,blood vessel endothelial cell migration,M1,1,0
1,-3.1,GO:0002292,T cell differentiation involved in immune response,M1,1,0
1,-2.7,GO:0099084,postsynaptic specialization organization,M1,1,0
1,-2.3,GO:0061756,leukocyte adhesion to vascular endothelial cell,M1,1,0
1,-2.8,GO:0051294,establishment of spindle orientation,M1,1,0
1,-4,GO:0032990,cell part morphogenesis,M1,1,0
1,-5.3,GO:0050670,regulation of lymphocyte proliferation,M1,1,0
1,-3.3,GO:0046635,positive regulation of alpha-beta T cell activation,M1,1,0
1,-4.9,GO:0031344,regulation of cell projection organization,M1,1,0
1,-2.5,GO:0072538,T-helper 17 type immune response,M1,1,0
1,-5.3,ko04360,Axon guidance,M1,1,0
1,-2,GO:0070098,chemokine-mediated signaling pathway,M1,1,0
1,-2.5,GO:0042982,amyloid precursor protein metabolic process,M1,1,0
1,-2.4,GO:0071526,semaphorin-plexin signaling pathway,M1,1,0
1,-3.9,GO:0048863,stem cell differentiation,M1,1,0
1,-6.9,GO:0042330,taxis,M1,1,0
1,-3,GO:0072539,T-helper 17 cell differentiation,M1,1,0
1,-2.1,GO:0022408,negative regulation of cell-cell adhesion,M1,1,0
1,-2.2,GO:0046638,positive regulation of alpha-beta T cell differentiation,M1,1,0
1,-2.7,GO:0001504,neurotransmitter uptake,M1,1,0
1,-2.7,ko05140,Leishmaniasis,M1,1,0
1,-2.1,GO:0090101,negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,M1,1,0
1,-5.5,GO:0046651,lymphocyte proliferation,M1,1,0
1,-2.5,GO:0055065,metal ion homeostasis,M1,1,0
1,-4.2,GO:0048858,cell projection morphogenesis,M1,1,0
1,-2.7,GO:0051961,negative regulation of nervous system development,M1,1,0
1,-3.7,GO:2000516,"positive regulation of CD4-positive, alpha-beta T cell activation",M1,1,0
1,-7.7,GO:0001817,regulation of cytokine production,M1,1,0
1,-2.7,GO:0030879,mammary gland development,M1,1,0
1,-5.9,GO:0046631,alpha-beta T cell activation,M1,1,0
1,-2.2,GO:0061351,neural precursor cell proliferation,M1,1,0
1,-4.3,GO:0120039,plasma membrane bounded cell projection morphogenesis,M1,1,0
1,-3.9,GO:0050869,negative regulation of B cell activation,M1,1,0
1,-4,GO:0002695,negative regulation of leukocyte activation,M1,1,0
1,-2.9,GO:0070371,ERK1 and ERK2 cascade,M1,1,0
1,-2.2,GO:0070372,regulation of ERK1 and ERK2 cascade,M1,1,0
1,-2.5,GO:0032740,positive regulation of interleukin-17 production,M1,1,0
1,-2.7,GO:0001782,B cell homeostasis,M1,1,0
1,-3.6,R-MMU-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),M1,1,0
1,-2,GO:0099068,postsynapse assembly,M1,1,0
1,-2.4,GO:0010810,regulation of cell-substrate adhesion,M1,1,0
1,-2.1,GO:1905114,cell surface receptor signaling pathway involved in cell-cell signaling,M1,1,0
1,-2.4,GO:1901985,positive regulation of protein acetylation,M1,1,0
1,-3.5,GO:0061387,regulation of extent of cell growth,M1,1,0
1,-5.2,GO:0050865,regulation of cell activation,M1,1,0
1,-2.7,R-MMU-445144,Signal transduction by L1,M1,1,0
1,-2.2,R-MMU-1280218,Adaptive Immune System,M1,1,0
1,-2.9,GO:0051960,regulation of nervous system development,M1,1,0
1,-3.1,GO:0043410,positive regulation of MAPK cascade,M1,1,0
1,-4.3,GO:0007420,brain development,M1,1,0
1,-2.8,GO:0050768,negative regulation of neurogenesis,M1,1,0
1,-2.5,GO:0002696,positive regulation of leukocyte activation,M1,1,0
1,-7.8,GO:0045596,negative regulation of cell differentiation,M1,1,0
1,-2.1,GO:1903531,negative regulation of secretion by cell,M1,1,0
1,-2.4,GO:0042537,benzene-containing compound metabolic process,M1,1,0
1,-5.5,GO:0070663,regulation of leukocyte proliferation,M1,1,0
1,-5,GO:1903708,positive regulation of hemopoiesis,M1,1,0
1,-3.6,GO:0032653,regulation of interleukin-10 production,M1,1,0
1,-2.3,GO:0002726,positive regulation of T cell cytokine production,M1,1,0
1,-2.1,WP3625,Tyrobp causal network in microglia,M1,1,0
1,-2.7,GO:0032689,negative regulation of interferon-gamma production,M1,1,0
1,-2,GO:1990874,vascular associated smooth muscle cell proliferation,M1,1,0
1,-2.1,GO:0008286,insulin receptor signaling pathway,M1,1,0
1,-4.5,GO:0045927,positive regulation of growth,M1,1,0
1,-6.1,GO:0007159,leukocyte cell-cell adhesion,M1,1,0
1,-2.3,GO:0002719,negative regulation of cytokine production involved in immune response,M1,1,0
1,-2.1,GO:0045190,isotype switching,M1,1,0
1,-3.3,GO:0030593,neutrophil chemotaxis,M1,1,0
1,-3.3,GO:2001237,negative regulation of extrinsic apoptotic signaling pathway,M1,1,0
1,-2.9,GO:0050922,negative regulation of chemotaxis,M1,1,0
1,-3.3,GO:0002293,alpha-beta T cell differentiation involved in immune response,M1,1,0
1,-3,GO:0009746,response to hexose,M1,1,0
1,-3.3,GO:0002287,alpha-beta T cell activation involved in immune response,M1,1,0
1,-3.7,GO:0021537,telencephalon development,M1,1,0
1,-2.7,ko05211,Renal cell carcinoma,M1,1,0
1,-2.1,GO:0045665,negative regulation of neuron differentiation,M1,1,0
1,-2.1,GO:1903034,regulation of response to wounding,M1,1,0
1,-2.5,GO:0033627,cell adhesion mediated by integrin,M1,1,0
1,-2.2,GO:0032649,regulation of interferon-gamma production,M1,1,0
1,-2.2,R-MMU-977443,GABA receptor activation,M1,1,0
1,-2.3,GO:0050867,positive regulation of cell activation,M1,1,0
1,-2,mmu04015,Rap1 signaling pathway,M1,1,0
1,-2.8,GO:0002335,mature B cell differentiation,M1,1,0
1,-4.3,GO:0002718,regulation of cytokine production involved in immune response,M1,1,0
1,-2.6,ko04550,Signaling pathways regulating pluripotency of stem cells,M1,1,0
1,-2.9,GO:0001558,regulation of cell growth,M1,1,0
1,-3.9,GO:0030889,negative regulation of B cell proliferation,M1,1,0
1,-2.9,GO:0051962,positive regulation of nervous system development,M1,1,0
1,-3,GO:0009749,response to glucose,M1,1,0
1,-3.1,GO:0002381,immunoglobulin production involved in immunoglobulin-mediated immune response,M1,1,0
1,-4.6,GO:0048675,axon extension,M1,1,0
1,-2.3,GO:0030316,osteoclast differentiation,M1,1,0
1,-2.9,GO:0006954,inflammatory response,M1,1,0
1,-2,GO:0016055,Wnt signaling pathway,M1,1,0
1,-2,GO:0090132,epithelium migration,M1,1,0
1,-3.1,R-MMU-380108,Chemokine receptors bind chemokines,M1,1,0
1,-2,GO:0010631,epithelial cell migration,M1,1,0
1,-2.8,WP4466,Oxidative stress and redox pathway,M1,1,0
1,-4,GO:0002377,immunoglobulin production,M1,1,0
1,-2.4,GO:0061180,mammary gland epithelium development,M1,1,0
1,-2.2,GO:0045667,regulation of osteoblast differentiation,M1,1,0
1,-2.5,GO:0046326,positive regulation of glucose import,M1,1,0
1,-3.8,GO:0032946,positive regulation of mononuclear cell proliferation,M1,1,0
1,-3.3,GO:0009743,response to carbohydrate,M1,1,0
1,-2.7,GO:1990266,neutrophil migration,M1,1,0
1,-2.2,GO:0010828,positive regulation of glucose transmembrane transport,M1,1,0
1,-5.2,GO:0050921,positive regulation of chemotaxis,M1,1,0
1,-2.3,R-MMU-5669034,TNFs bind their physiological receptors,M1,1,0
1,-2.4,ko04062,Chemokine signaling pathway,M1,1,0
1,-3,GO:0034113,heterotypic cell-cell adhesion,M1,1,0
1,-7,GO:0050920,regulation of chemotaxis,M1,1,0
1,-4.2,GO:0048729,tissue morphogenesis,M1,1,0
1,-2.1,GO:0035066,positive regulation of histone acetylation,M1,1,0
1,-5.5,GO:0051249,regulation of lymphocyte activation,M1,1,0
1,-2.2,GO:0033688,regulation of osteoblast proliferation,M1,1,0
1,-2.7,GO:0071604,transforming growth factor beta production,M1,1,0
1,-3.7,GO:0071675,regulation of mononuclear cell migration,M1,1,0
1,-3.4,GO:0050771,negative regulation of axonogenesis,M1,1,0
1,-3,GO:0048041,focal adhesion assembly,M1,1,0
1,-2,GO:0098810,neurotransmitter reuptake,M1,1,0
1,-4.9,GO:0050900,leukocyte migration,M1,1,0
1,-3.7,GO:0009611,response to wounding,M1,1,0
1,-3.5,GO:0071621,granulocyte chemotaxis,M1,1,0
1,-3.2,GO:0001503,ossification,M1,1,0
1,-2.2,GO:0001763,morphogenesis of a branching structure,M1,1,0
1,-4.3,GO:2000514,"regulation of CD4-positive, alpha-beta T cell activation",M1,1,0
1,-2.1,GO:0030183,B cell differentiation,M1,1,0
1,-2.3,GO:0098771,inorganic ion homeostasis,M1,1,0
1,-3.8,GO:0033500,carbohydrate homeostasis,M1,1,0
1,-2.3,GO:0018212,peptidyl-tyrosine modification,M1,1,0
1,-2.3,GO:0032753,positive regulation of interleukin-4 production,M1,1,0
1,-3,GO:0040008,regulation of growth,M1,1,0
1,-2.1,GO:0002204,somatic recombination of immunoglobulin genes involved in immune response,M1,1,0
1,-2.7,GO:0032633,interleukin-4 production,M1,1,0
1,-2.5,GO:0046641,positive regulation of alpha-beta T cell proliferation,M1,1,0
1,-2.8,GO:0048762,mesenchymal cell differentiation,M1,1,0
1,-3.7,GO:0045066,regulatory T cell differentiation,M1,1,0
1,-5.3,GO:0030888,regulation of B cell proliferation,M1,1,0
1,-2.8,GO:0071634,regulation of transforming growth factor beta production,M1,1,0
1,-2.4,mmu05200,Pathways in cancer,M1,1,0
1,-3.7,GO:0042100,B cell proliferation,M1,1,0
1,-4.3,GO:0030517,negative regulation of axon extension,M1,1,0
1,-4.3,GO:0002685,regulation of leukocyte migration,M1,1,0
1,-4,GO:0045580,regulation of T cell differentiation,M1,1,0
1,-2.3,GO:0097062,dendritic spine maintenance,M1,1,0
1,-2.7,GO:0070664,negative regulation of leukocyte proliferation,M1,1,0
1,-3.8,R-MMU-8957275,Post-translational protein phosphorylation,M1,1,0
1,-2.1,GO:0048640,negative regulation of developmental growth,M1,1,0
1,-3.4,GO:0042093,T-helper cell differentiation,M1,1,0
1,-2.9,GO:0034284,response to monosaccharide,M1,1,0
1,-3.3,GO:2001234,negative regulation of apoptotic signaling pathway,M1,1,0
1,-5,GO:0051272,positive regulation of cellular component movement,M1,1,0
1,-3.7,R-MMU-9675108,Nervous system development,M1,1,0
1,-2.1,ko04015,Rap1 signaling pathway,M1,1,0
1,-2.3,GO:0072503,cellular divalent inorganic cation homeostasis,M1,1,0
1,-2.5,GO:0050730,regulation of peptidyl-tyrosine phosphorylation,M1,1,0
1,-6.6,GO:0050863,regulation of T cell activation,M1,1,0
1,-5.7,GO:0002694,regulation of leukocyte activation,M1,1,0
1,-2.7,mmu05211,Renal cell carcinoma,M1,1,0
1,-2.4,GO:0071333,cellular response to glucose stimulus,M1,1,0
1,-2.7,GO:0002720,positive regulation of cytokine production involved in immune response,M1,1,0
1,-2.8,GO:0030111,regulation of Wnt signaling pathway,M1,1,0
1,-2.4,mmu04062,Chemokine signaling pathway,M1,1,0
1,-2.4,GO:0071326,cellular response to monosaccharide stimulus,M1,1,0
1,-2.1,GO:2001236,regulation of extrinsic apoptotic signaling pathway,M1,1,0
1,-3.1,GO:0043370,"regulation of CD4-positive, alpha-beta T cell differentiation",M1,1,0
1,-3.6,GO:0050866,negative regulation of cell activation,M1,1,0
1,-2.4,ko01524,Platinum drug resistance,M1,1,0
1,-3.4,GO:0031349,positive regulation of defense response,M1,1,0
1,-2.8,GO:0010977,negative regulation of neuron projection development,M1,1,0
1,-4.5,GO:0031345,negative regulation of cell projection organization,M1,1,0
1,-2.3,GO:0043408,regulation of MAPK cascade,M1,1,0
1,-3.4,GO:0016049,cell growth,M1,1,0
1,-6.1,GO:1903037,regulation of leukocyte cell-cell adhesion,M1,1,0
1,-2.1,GO:0007507,heart development,M1,1,0
1,-2.2,GO:2000177,regulation of neural precursor cell proliferation,M1,1,0
1,-4.3,GO:0006929,substrate-dependent cell migration,M1,1,0
1,-2.5,GO:0030177,positive regulation of Wnt signaling pathway,M1,1,0
1,-3.9,GO:0045577,regulation of B cell differentiation,M1,1,0
1,-3.4,GO:0050808,synapse organization,M1,1,0
1,-2.3,GO:0098698,postsynaptic specialization assembly,M1,1,0
1,-2.2,GO:0060713,labyrinthine layer morphogenesis,M1,1,0
1,-3,GO:0031294,lymphocyte costimulation,M1,1,0
1,-2.9,GO:0001667,ameboidal-type cell migration,M1,1,0
1,-2,GO:0050729,positive regulation of inflammatory response,M1,1,0
1,-3.1,GO:0032330,regulation of chondrocyte differentiation,M1,1,0
1,-3.4,GO:0050772,positive regulation of axonogenesis,M1,1,0
1,-5.2,GO:0060326,cell chemotaxis,M1,1,0
1,-3.8,ko05321,Inflammatory bowel disease (IBD),M1,1,0
1,-2.2,GO:0002042,cell migration involved in sprouting angiogenesis,M1,1,0
1,-2.1,GO:0002208,somatic diversification of immunoglobulins involved in immune response,M1,1,0
1,-2.3,GO:0051347,positive regulation of transferase activity,M1,1,0
1,-2.9,GO:0002687,positive regulation of leukocyte migration,M1,1,0
1,-2.2,GO:0002052,positive regulation of neuroblast proliferation,M1,1,0
1,-3.8,GO:0002367,cytokine production involved in immune response,M1,1,0
1,-2,GO:0045620,negative regulation of lymphocyte differentiation,M1,1,0
1,-2.5,mmu04550,Signaling pathways regulating pluripotency of stem cells,M1,1,0
1,-3.4,GO:0002690,positive regulation of leukocyte chemotaxis,M1,1,0
1,-2.9,GO:0022612,gland morphogenesis,M1,1,0
1,-3.8,mmu05205,Proteoglycans in cancer,M1,1,0
1,-3.3,GO:0060284,regulation of cell development,M1,1,0
1,-2.8,GO:0001568,blood vessel development,M1,1,0
1,-3.9,GO:1902284,neuron projection extension involved in neuron projection guidance,M1,1,0
1,-2,GO:1901653,cellular response to peptide,M1,1,0
1,-2,GO:0048011,neurotrophin TRK receptor signaling pathway,M1,1,0
1,-2.6,GO:0006897,endocytosis,M1,1,0
1,-3.1,GO:0007411,axon guidance,M1,1,0
1,-3,GO:0001892,embryonic placenta development,M1,1,0
1,-5.7,GO:0046632,alpha-beta T cell differentiation,M1,1,0
1,-5.3,GO:0043367,"CD4-positive, alpha-beta T cell differentiation",M1,1,0
1,-2.5,GO:0002285,lymphocyte activation involved in immune response,M1,1,0
1,-2.5,GO:0042102,positive regulation of T cell proliferation,M1,1,0
1,-2,GO:1904646,cellular response to amyloid-beta,M1,1,0
1,-5.5,ko04060,Cytokine-cytokine receptor interaction,M1,1,0
1,-2.9,GO:0045589,regulation of regulatory T cell differentiation,M1,1,0
1,-2.7,GO:0030099,myeloid cell differentiation,M1,1,0
1,-5.7,GO:0070661,leukocyte proliferation,M1,1,0
1,-2.1,GO:0008361,regulation of cell size,M1,1,0
1,-3.3,GO:0032623,interleukin-2 production,M1,1,0
1,-3.7,GO:0072678,T cell migration,M1,1,0
1,-3,GO:0050770,regulation of axonogenesis,M1,1,0
1,-2,GO:0090130,tissue migration,M1,1,0
1,-3.4,GO:2000179,positive regulation of neural precursor cell proliferation,M1,1,0
1,-3.3,GO:0099173,postsynapse organization,M1,1,0
1,-4.1,GO:0048841,regulation of axon extension involved in axon guidance,M1,1,0
