Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:1902105,regulation of leukocyte differentiation,19_GO:0002376 immune system process,-6.3,4.1,6.6,20504,323,277,18,6.5,1.5,12192|12458|12477|12522|12977|16153|16196|16768|16878|20371|22164|59009|60505|74039|97086|234515|252838|320404,Zfp36l1|Ccr6|Ctla4|Cd83|Csf1|Il10|Il7|Lag3|Lif|Foxp3|Tnfsf4|Sh3rf1|Il21|Nfam1|Slc9b2|Inpp4b|Tox|Itpkb,-3.1,Geneid
GO Biological Processes,19,GO:0035710,"CD4-positive, alpha-beta T cell activation",19_GO:0002376 immune system process,-6.3,7,7.6,20504,117,277,11,4,1.2,12458|12520|12522|16364|16963|20371|22164|30925|59009|60505|252838,Ccr6|Cd81|Cd83|Irf4|Xcl1|Foxp3|Tnfsf4|Slamf6|Sh3rf1|Il21|Tox,-3.1,Geneid
GO Biological Processes,19,GO:0045619,regulation of lymphocyte differentiation,19_GO:0002376 immune system process,-6.2,5.1,6.9,20504,202,277,14,5.1,1.3,12192|12458|12477|12522|16153|16196|16768|20371|22164|59009|60505|74039|252838|320404,Zfp36l1|Ccr6|Ctla4|Cd83|Il10|Il7|Lag3|Foxp3|Tnfsf4|Sh3rf1|Il21|Nfam1|Tox|Itpkb,-3,Geneid
GO Biological Processes,19,GO:1903037,regulation of leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-6.1,4,6.5,20504,333,277,18,6.5,1.5,12367|12477|12520|12522|13642|13848|16196|16768|16963|19122|20371|22164|22329|54371|54446|60505|320404|100043314,Casp3|Ctla4|Cd81|Cd83|Efnb2|Ephb6|Il7|Lag3|Xcl1|Prnp|Foxp3|Tnfsf4|Vcam1|Chst2|Nfat5|Il21|Itpkb|Tigit,-3,Geneid
GO Biological Processes,19,GO:0030098,lymphocyte differentiation,19_GO:0002376 immune system process,-6.1,3.5,6.2,20504,444,277,21,7.6,1.6,12192|12458|12477|12522|16153|16196|16364|16768|17068|18018|18987|20371|21949|22164|30925|59009|60505|74039|252838|277360|320404,Zfp36l1|Ccr6|Ctla4|Cd83|Il10|Il7|Irf4|Lag3|Ly6d|Nfatc1|Pou2f2|Foxp3|Tnfsf8|Tnfsf4|Slamf6|Sh3rf1|Il21|Nfam1|Tox|Prex1|Itpkb,-3,Geneid
GO Biological Processes,19,GO:0032943,mononuclear cell proliferation,19_GO:0009987 cellular process,-6.1,4,6.4,20504,335,277,18,6.5,1.5,12367|12477|12520|12977|13848|16153|16196|16963|19122|20371|22164|22329|30925|57916|58206|59009|60505|380797,Casp3|Ctla4|Cd81|Csf1|Ephb6|Il10|Il7|Xcl1|Prnp|Foxp3|Tnfsf4|Vcam1|Slamf6|Tnfrsf13b|Zbtb32|Sh3rf1|Il21|Ighd,-3,Geneid
GO Biological Processes,19,GO:0007159,leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-6.1,3.8,6.3,20504,373,277,19,6.9,1.5,12367|12477|12520|12522|13642|13848|16196|16412|16768|16963|19122|20371|22164|22329|54371|54446|60505|320404|100043314,Casp3|Ctla4|Cd81|Cd83|Efnb2|Ephb6|Il7|Itgb1|Lag3|Xcl1|Prnp|Foxp3|Tnfsf4|Vcam1|Chst2|Nfat5|Il21|Itpkb|Tigit,-3,Geneid
GO Biological Processes,19,GO:0061564,axon development,19_GO:0032502 developmental process,-6,3.2,6,20504,531,277,23,8.3,1.7,12367|13043|13616|13642|13848|16001|16412|17760|18186|18508|18846|19247|19280|20361|21923|22415|68404|71653|76260|214968|226841|330938|545428,Casp3|Cttn|Edn3|Efnb2|Ephb6|Igf1r|Itgb1|Map6|Nrp1|Pax6|Plxna3|Ptpn11|Ptprs|Sema7a|Tnc|Wnt3|Nrn1|Shtn1|Ttc8|Sema6d|Vash2|Dixdc1|Ccdc141,-3,Geneid
GO Biological Processes,19,GO:1903131,mononuclear cell differentiation,19_GO:0002376 immune system process,-6,3.3,6.1,20504,492,277,22,7.9,1.6,12192|12458|12477|12522|12977|16153|16196|16364|16768|17068|18018|18987|20371|21949|22164|30925|59009|60505|74039|252838|277360|320404,Zfp36l1|Ccr6|Ctla4|Cd83|Csf1|Il10|Il7|Irf4|Lag3|Ly6d|Nfatc1|Pou2f2|Foxp3|Tnfsf8|Tnfsf4|Slamf6|Sh3rf1|Il21|Nfam1|Tox|Prex1|Itpkb,-3,Geneid
GO Biological Processes,19,GO:0046631,alpha-beta T cell activation,19_GO:0002376 immune system process,-5.9,5.3,6.8,20504,183,277,13,4.7,1.3,12458|12520|12522|16364|16963|20371|21949|22164|30925|59009|60505|252838|320404,Ccr6|Cd81|Cd83|Irf4|Xcl1|Foxp3|Tnfsf8|Tnfsf4|Slamf6|Sh3rf1|Il21|Tox|Itpkb,-2.9,Geneid
GO Biological Processes,19,GO:0032944,regulation of mononuclear cell proliferation,19_GO:0050789 regulation of biological process,-5.9,4.5,6.5,20504,245,277,15,5.4,1.4,12367|12477|12520|12977|16153|16196|16963|19122|20371|22164|22329|57916|59009|60505|380797,Casp3|Ctla4|Cd81|Csf1|Il10|Il7|Xcl1|Prnp|Foxp3|Tnfsf4|Vcam1|Tnfrsf13b|Sh3rf1|Il21|Ighd,-2.9,Geneid
GO Biological Processes,19,GO:0001819,positive regulation of cytokine production,19_GO:0048518 positive regulation of biological process,-5.9,3.3,6,20504,501,277,22,7.9,1.6,12520|12522|15251|15442|16153|16196|16364|16803|16963|17470|18987|19247|20290|20361|20371|22164|30925|56490|60505|74039|380797|100043314,Cd81|Cd83|Hif1a|Hpse|Il10|Il7|Irf4|Lbp|Xcl1|Cd200|Pou2f2|Ptpn11|Ccl1|Sema7a|Foxp3|Tnfsf4|Slamf6|Zbtb20|Il21|Nfam1|Ighd|Tigit,-2.9,Geneid
GO Biological Processes,19,GO:0060560,developmental growth involved in morphogenesis,19_GO:0040007 growth,-5.8,4.2,6.4,20504,280,277,16,5.8,1.4,11839|12977|13043|13616|16412|18186|18846|19280|20361|21923|22415|24063|54338|68404|71653|214968,Areg|Csf1|Cttn|Edn3|Itgb1|Nrp1|Plxna3|Ptprs|Sema7a|Tnc|Wnt3|Spry1|Slc23a2|Nrn1|Shtn1|Sema6d,-2.9,Geneid
GO Biological Processes,19,GO:0032103,positive regulation of response to external stimulus,19_GO:0048518 positive regulation of biological process,-5.8,3.5,6,20504,427,277,20,7.2,1.6,11487|12458|12520|12810|12977|13043|13616|14173|16001|16768|16803|16963|18186|20290|20583|22164|22402|30925|60505|75697,Adam10|Ccr6|Cd81|Coch|Csf1|Cttn|Edn3|Fgf2|Igf1r|Lag3|Lbp|Xcl1|Nrp1|Ccl1|Snai2|Tnfsf4|Ccn4|Slamf6|Il21|C2cd4b,-2.9,Geneid
GO Biological Processes,19,GO:0046632,alpha-beta T cell differentiation,19_GO:0002376 immune system process,-5.7,6.2,7,20504,132,277,11,4,1.2,12458|12522|16364|20371|21949|22164|30925|59009|60505|252838|320404,Ccr6|Cd83|Irf4|Foxp3|Tnfsf8|Tnfsf4|Slamf6|Sh3rf1|Il21|Tox|Itpkb,-2.9,Geneid
GO Biological Processes,19,GO:0034330,cell junction organization,19_GO:0009987 cellular process,-5.7,2.7,5.6,20504,766,277,28,10,1.8,11487|13043|13642|14613|14758|16001|16153|16410|16412|18186|18260|19122|19247|19280|19894|20583|21809|21923|52163|58220|77057|94190|104027|107065|195733|235086|236915|237979,Adam10|Cttn|Efnb2|Gja5|Gpm6b|Igf1r|Il10|Itgav|Itgb1|Nrp1|Ocln|Prnp|Ptpn11|Ptprs|Rph3a|Snai2|Tgfb3|Tnc|Camk1|Pard6b|Ston1|Ophn1|Synpo|Lrrtm2|Grhl1|Igsf9b|Arhgef9|Sdk2,-2.9,Geneid
GO Biological Processes,19,GO:0002694,regulation of leukocyte activation,19_GO:0002376 immune system process,-5.7,2.8,5.6,20504,725,277,27,9.7,1.8,12192|12367|12458|12477|12520|12522|13642|13848|16153|16196|16768|16803|16963|17470|19122|20371|22164|22329|27027|57916|59009|60505|74039|252838|320404|380797|100043314,Zfp36l1|Casp3|Ccr6|Ctla4|Cd81|Cd83|Efnb2|Ephb6|Il10|Il7|Lag3|Lbp|Xcl1|Cd200|Prnp|Foxp3|Tnfsf4|Vcam1|Tspan32|Tnfrsf13b|Sh3rf1|Il21|Nfam1|Tox|Itpkb|Ighd|Tigit,-2.8,Geneid
GO Biological Processes,19,GO:0070661,leukocyte proliferation,19_GO:0009987 cellular process,-5.7,3.7,6.1,20504,359,277,18,6.5,1.5,12367|12477|12520|12977|13848|16153|16196|16963|19122|20371|22164|22329|30925|57916|58206|59009|60505|380797,Casp3|Ctla4|Cd81|Csf1|Ephb6|Il10|Il7|Xcl1|Prnp|Foxp3|Tnfsf4|Vcam1|Slamf6|Tnfrsf13b|Zbtb32|Sh3rf1|Il21|Ighd,-2.8,Geneid
GO Biological Processes,19,GO:1903706,regulation of hemopoiesis,19_GO:0002376 immune system process,-5.6,3.5,5.9,20504,401,277,19,6.9,1.5,12192|12458|12477|12522|12977|15251|16153|16196|16768|16878|20371|22164|59009|60505|74039|97086|234515|252838|320404,Zfp36l1|Ccr6|Ctla4|Cd83|Csf1|Hif1a|Il10|Il7|Lag3|Lif|Foxp3|Tnfsf4|Sh3rf1|Il21|Nfam1|Slc9b2|Inpp4b|Tox|Itpkb,-2.8,Geneid
GO Biological Processes,19,GO:0070663,regulation of leukocyte proliferation,19_GO:0050789 regulation of biological process,-5.5,4.3,6.2,20504,261,277,15,5.4,1.4,12367|12477|12520|12977|16153|16196|16963|19122|20371|22164|22329|57916|59009|60505|380797,Casp3|Ctla4|Cd81|Csf1|Il10|Il7|Xcl1|Prnp|Foxp3|Tnfsf4|Vcam1|Tnfrsf13b|Sh3rf1|Il21|Ighd,-2.8,Geneid
KEGG Pathway,24,ko04060,Cytokine-cytokine receptor interaction,,-5.5,4.3,6.2,20504,261,277,15,5.4,1.4,12458|12776|12977|16153|16178|16196|16878|16963|20290|21809|21949|22164|57349|57916|60505,Ccr6|Ccr8|Csf1|Il10|Il1r2|Il7|Lif|Xcl1|Ccl1|Tgfb3|Tnfsf8|Tnfsf4|Ppbp|Tnfrsf13b|Il21,-2.8,Geneid
GO Biological Processes,19,GO:0046651,lymphocyte proliferation,19_GO:0002376 immune system process,-5.5,3.8,6,20504,331,277,17,6.1,1.4,12367|12477|12520|13848|16153|16196|16963|19122|20371|22164|22329|30925|57916|58206|59009|60505|380797,Casp3|Ctla4|Cd81|Ephb6|Il10|Il7|Xcl1|Prnp|Foxp3|Tnfsf4|Vcam1|Slamf6|Tnfrsf13b|Zbtb32|Sh3rf1|Il21|Ighd,-2.8,Geneid
GO Biological Processes,19,GO:0051249,regulation of lymphocyte activation,19_GO:0002376 immune system process,-5.5,2.9,5.6,20504,611,277,24,8.7,1.7,12192|12367|12458|12477|12520|12522|13642|13848|16153|16196|16768|16963|19122|20371|22164|22329|57916|59009|60505|74039|252838|320404|380797|100043314,Zfp36l1|Casp3|Ccr6|Ctla4|Cd81|Cd83|Efnb2|Ephb6|Il10|Il7|Lag3|Xcl1|Prnp|Foxp3|Tnfsf4|Vcam1|Tnfrsf13b|Sh3rf1|Il21|Nfam1|Tox|Itpkb|Ighd|Tigit,-2.7,Geneid
GO Biological Processes,19,GO:0030335,positive regulation of cell migration,19_GO:0040011 locomotion,-5.5,3,5.6,20504,571,277,23,8.3,1.7,11487|12458|12977|13616|14173|14678|15251|16001|16410|16412|16803|16963|18186|18508|20290|20361|20583|22051|22164|22402|66313|71653|214968,Adam10|Ccr6|Csf1|Edn3|Fgf2|Gnai2|Hif1a|Igf1r|Itgav|Itgb1|Lbp|Xcl1|Nrp1|Pax6|Ccl1|Sema7a|Snai2|Trip6|Tnfsf4|Ccn4|Smurf2|Shtn1|Sema6d,-2.7,Geneid
GO Biological Processes,19,GO:0040017,positive regulation of locomotion,19_GO:0040011 locomotion,-5.4,2.9,5.6,20504,615,277,24,8.7,1.7,11487|12458|12977|13043|13616|14173|14678|15251|16001|16410|16412|16803|16963|18186|18508|20290|20361|20583|22051|22164|22402|66313|71653|214968,Adam10|Ccr6|Csf1|Cttn|Edn3|Fgf2|Gnai2|Hif1a|Igf1r|Itgav|Itgb1|Lbp|Xcl1|Nrp1|Pax6|Ccl1|Sema7a|Snai2|Trip6|Tnfsf4|Ccn4|Smurf2|Shtn1|Sema6d,-2.7,Geneid
KEGG Pathway,24,mmu04060,Cytokine-cytokine receptor interaction,,-5.4,4.2,6.1,20504,266,277,15,5.4,1.4,12458|12776|12977|16153|16178|16196|16878|16963|20290|21809|21949|22164|57349|57916|60505,Ccr6|Ccr8|Csf1|Il10|Il1r2|Il7|Lif|Xcl1|Ccl1|Tgfb3|Tnfsf8|Tnfsf4|Ppbp|Tnfrsf13b|Il21,-2.7,Geneid
GO Biological Processes,19,GO:0030217,T cell differentiation,19_GO:0002376 immune system process,-5.4,3.9,6,20504,302,277,16,5.8,1.4,12192|12458|12477|12522|16196|16364|16768|20371|21949|22164|30925|59009|60505|252838|277360|320404,Zfp36l1|Ccr6|Ctla4|Cd83|Il7|Irf4|Lag3|Foxp3|Tnfsf8|Tnfsf4|Slamf6|Sh3rf1|Il21|Tox|Prex1|Itpkb,-2.7,Geneid
GO Biological Processes,19,GO:0022407,regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-5.3,3.2,5.7,20504,457,277,20,7.2,1.6,11492|12367|12477|12520|12522|13642|13848|16153|16196|16768|16963|19122|20371|22164|22329|54371|54446|60505|320404|100043314,Adam19|Casp3|Ctla4|Cd81|Cd83|Efnb2|Ephb6|Il10|Il7|Lag3|Xcl1|Prnp|Foxp3|Tnfsf4|Vcam1|Chst2|Nfat5|Il21|Itpkb|Tigit,-2.6,Geneid
KEGG Pathway,24,ko04360,Axon guidance,,-5.3,5.1,6.3,20504,175,277,12,4.3,1.2,13642|13848|14678|16412|18186|18710|18846|19247|20361|58220|214968|218397,Efnb2|Ephb6|Gnai2|Itgb1|Nrp1|Pik3r3|Plxna3|Ptpn11|Sema7a|Pard6b|Sema6d|Rasa1,-2.6,Geneid
GO Biological Processes,19,GO:0030888,regulation of B cell proliferation,19_GO:0002376 immune system process,-5.3,8.3,7.3,20504,71,277,8,2.9,1,12367|12477|12520|16153|16196|57916|60505|380797,Casp3|Ctla4|Cd81|Il10|Il7|Tnfrsf13b|Il21|Ighd,-2.6,Geneid
GO Biological Processes,19,GO:0043367,"CD4-positive, alpha-beta T cell differentiation",19_GO:0002376 immune system process,-5.3,7.1,6.9,20504,94,277,9,3.2,1.1,12458|12522|16364|20371|22164|30925|59009|60505|252838,Ccr6|Cd83|Irf4|Foxp3|Tnfsf4|Slamf6|Sh3rf1|Il21|Tox,-2.6,Geneid
GO Biological Processes,19,GO:0050670,regulation of lymphocyte proliferation,19_GO:0002376 immune system process,-5.3,4.3,6,20504,241,277,14,5.1,1.3,12367|12477|12520|16153|16196|16963|19122|20371|22164|22329|57916|59009|60505|380797,Casp3|Ctla4|Cd81|Il10|Il7|Xcl1|Prnp|Foxp3|Tnfsf4|Vcam1|Tnfrsf13b|Sh3rf1|Il21|Ighd,-2.6,Geneid
KEGG Pathway,24,mmu04360,Axon guidance,,-5.2,5,6.3,20504,178,277,12,4.3,1.2,13642|13848|14678|16412|18186|18710|18846|19247|20361|58220|214968|218397,Efnb2|Ephb6|Gnai2|Itgb1|Nrp1|Pik3r3|Plxna3|Ptpn11|Sema7a|Pard6b|Sema6d|Rasa1,-2.6,Geneid
GO Biological Processes,19,GO:0060326,cell chemotaxis,19_GO:0040011 locomotion,-5.2,3.8,5.8,20504,313,277,16,5.8,1.4,11487|12458|12776|12977|13616|14173|16803|16963|18186|20290|20583|20750|22329|57349|70045|277360,Adam10|Ccr6|Ccr8|Csf1|Edn3|Fgf2|Lbp|Xcl1|Nrp1|Ccl1|Snai2|Spp1|Vcam1|Ppbp|2610528A11Rik|Prex1,-2.6,Geneid
GO Biological Processes,19,GO:0010975,regulation of neuron projection development,19_GO:0032502 developmental process,-5.2,3,5.5,20504,550,277,22,7.9,1.6,11487|13642|16001|16412|16878|17760|18186|18508|18846|19280|20257|20361|22415|26563|52163|66991|71653|74498|76574|214968|252838|330938,Adam10|Efnb2|Igf1r|Itgb1|Lif|Map6|Nrp1|Pax6|Plxna3|Ptprs|Stmn2|Sema7a|Wnt3|Ror1|Camk1|Khdc3|Shtn1|Gorasp1|Mfsd2a|Sema6d|Tox|Dixdc1,-2.6,Geneid
GO Biological Processes,19,GO:0050865,regulation of cell activation,19_GO:0050789 regulation of biological process,-5.2,2.6,5.3,20504,770,277,27,9.7,1.8,12192|12367|12458|12477|12520|12522|13642|13848|16153|16196|16768|16803|16963|17470|19122|20371|22164|22329|27027|57916|59009|60505|74039|252838|320404|380797|100043314,Zfp36l1|Casp3|Ccr6|Ctla4|Cd81|Cd83|Efnb2|Ephb6|Il10|Il7|Lag3|Lbp|Xcl1|Cd200|Prnp|Foxp3|Tnfsf4|Vcam1|Tspan32|Tnfrsf13b|Sh3rf1|Il21|Nfam1|Tox|Itpkb|Ighd|Tigit,-2.6,Geneid
GO Biological Processes,19,GO:0050921,positive regulation of chemotaxis,19_GO:0040011 locomotion,-5.2,5.4,6.3,20504,151,277,11,4,1.2,11487|12458|12977|13043|13616|14173|16803|16963|18186|20290|20583,Adam10|Ccr6|Csf1|Cttn|Edn3|Fgf2|Lbp|Xcl1|Nrp1|Ccl1|Snai2,-2.6,Geneid
GO Biological Processes,19,GO:2000147,positive regulation of cell motility,19_GO:0040011 locomotion,-5.1,2.9,5.4,20504,597,277,23,8.3,1.7,11487|12458|12977|13616|14173|14678|15251|16001|16410|16412|16803|16963|18186|18508|20290|20361|20583|22051|22164|22402|66313|71653|214968,Adam10|Ccr6|Csf1|Edn3|Fgf2|Gnai2|Hif1a|Igf1r|Itgav|Itgb1|Lbp|Xcl1|Nrp1|Pax6|Ccl1|Sema7a|Snai2|Trip6|Tnfsf4|Ccn4|Smurf2|Shtn1|Sema6d,-2.5,Geneid
GO Biological Processes,19,GO:1902107,positive regulation of leukocyte differentiation,19_GO:0002376 immune system process,-5,4.7,6,20504,188,277,12,4.3,1.2,12192|12522|12977|16153|16196|16878|20371|22164|60505|97086|252838|320404,Zfp36l1|Cd83|Csf1|Il10|Il7|Lif|Foxp3|Tnfsf4|Il21|Slc9b2|Tox|Itpkb,-2.4,Geneid
GO Biological Processes,19,GO:1903708,positive regulation of hemopoiesis,19_GO:0002376 immune system process,-5,4.7,6,20504,188,277,12,4.3,1.2,12192|12522|12977|16153|16196|16878|20371|22164|60505|97086|252838|320404,Zfp36l1|Cd83|Csf1|Il10|Il7|Lif|Foxp3|Tnfsf4|Il21|Slc9b2|Tox|Itpkb,-2.4,Geneid
GO Biological Processes,19,GO:0048667,cell morphogenesis involved in neuron differentiation,19_GO:0032502 developmental process,-5,2.7,5.2,20504,657,277,24,8.7,1.7,11487|13043|13616|13642|13848|16001|16412|17760|18186|18508|18846|19247|19280|20361|22415|68404|71653|74498|76260|76574|94190|214968|330938|545428,Adam10|Cttn|Edn3|Efnb2|Ephb6|Igf1r|Itgb1|Map6|Nrp1|Pax6|Plxna3|Ptpn11|Ptprs|Sema7a|Wnt3|Nrn1|Shtn1|Gorasp1|Ttc8|Mfsd2a|Ophn1|Sema6d|Dixdc1|Ccdc141,-2.4,Geneid
GO Biological Processes,19,GO:0051272,positive regulation of cellular component movement,19_GO:0051179 localization,-5,2.8,5.2,20504,614,277,23,8.3,1.7,11487|12458|12977|13616|14173|14678|15251|16001|16410|16412|16803|16963|18186|18508|20290|20361|20583|22051|22164|22402|66313|71653|214968,Adam10|Ccr6|Csf1|Edn3|Fgf2|Gnai2|Hif1a|Igf1r|Itgav|Itgb1|Lbp|Xcl1|Nrp1|Pax6|Ccl1|Sema7a|Snai2|Trip6|Tnfsf4|Ccn4|Smurf2|Shtn1|Sema6d,-2.4,Geneid
GO Biological Processes,19,GO:0007409,axonogenesis,19_GO:0032502 developmental process,-4.9,3,5.3,20504,487,277,20,7.2,1.6,13043|13616|13642|13848|16001|16412|17760|18186|18508|18846|19247|19280|20361|22415|68404|71653|76260|214968|330938|545428,Cttn|Edn3|Efnb2|Ephb6|Igf1r|Itgb1|Map6|Nrp1|Pax6|Plxna3|Ptpn11|Ptprs|Sema7a|Wnt3|Nrn1|Shtn1|Ttc8|Sema6d|Dixdc1|Ccdc141,-2.4,Geneid
GO Biological Processes,19,GO:0031344,regulation of cell projection organization,19_GO:0050789 regulation of biological process,-4.9,2.6,5.1,20504,753,277,26,9.4,1.8,11487|13043|13642|16001|16412|16878|17760|18186|18508|18846|19122|19280|20257|20361|21809|22415|26563|52163|66991|71653|74498|76574|214968|216363|252838|330938,Adam10|Cttn|Efnb2|Igf1r|Itgb1|Lif|Map6|Nrp1|Pax6|Plxna3|Prnp|Ptprs|Stmn2|Sema7a|Tgfb3|Wnt3|Ror1|Camk1|Khdc3|Shtn1|Gorasp1|Mfsd2a|Sema6d|Rab3ip|Tox|Dixdc1,-2.4,Geneid
