Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0001817,regulation of cytokine production,19_GO:0032501 multicellular organismal process,-9.4,2.9,7.6,20504,776,377,42,11,1.6,11629|12520|12522|15251|15442|15900|16153|16178|16196|16364|16410|16768|16803|16963|17470|17951|18987|19122|19247|19280|19696|20361|20371|21809|22163|22164|22402|30925|53314|54698|58205|58206|59079|60505|66889|70790|77446|171285|229521|320910|380797|100043314,Aif1|Cd81|Cd83|Hif1a|Hpse|Irf8|Il10|Il1r2|Il7|Irf4|Itgav|Lag3|Lbp|Xcl1|Cd200|Naip5|Pou2f2|Prnp|Ptpn11|Ptprs|Rel|Sema7a|Foxp3|Tgfb3|Tnfrsf4|Tnfsf4|Ccn4|Slamf6|Batf|Crtam|Pdcd1lg2|Zbtb32|Erbin|Il21|Rnf128|Ubr5|Heg1|Havcr2|Syt11|Itgb8|Ighd|Tigit,-6.1,Geneid
GO Biological Processes,19,GO:1903039,positive regulation of leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-8.4,4.8,8,20504,240,377,21,5.6,1.2,11534|11629|12520|12522|13642|13655|13848|16196|16963|17863|20371|22164|22329|54167|54371|54446|58205|60505|74256|171285|320404,Adk|Aif1|Cd81|Cd83|Efnb2|Egr3|Ephb6|Il7|Xcl1|Myb|Foxp3|Tnfsf4|Vcam1|Icos|Chst2|Nfat5|Pdcd1lg2|Il21|Cyld|Havcr2|Itpkb,-5.2,Geneid
GO Biological Processes,19,GO:0022409,positive regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-8.4,4.3,7.8,20504,288,377,23,6.1,1.2,11492|11534|11629|12520|12522|13642|13655|13848|16196|16963|17863|20371|22164|22329|54167|54371|54446|55985|58205|60505|74256|171285|320404,Adam19|Adk|Aif1|Cd81|Cd83|Efnb2|Egr3|Ephb6|Il7|Xcl1|Myb|Foxp3|Tnfsf4|Vcam1|Icos|Chst2|Nfat5|Cxcl13|Pdcd1lg2|Il21|Cyld|Havcr2|Itpkb,-5.2,Geneid
GO Biological Processes,19,GO:0032943,mononuclear cell proliferation,19_GO:0009987 cellular process,-7.8,3.9,7.3,20504,335,377,24,6.4,1.3,11534|11629|12367|12477|12520|12977|13848|14360|16153|16196|16963|19122|20371|22163|22164|22329|30925|54698|58205|58206|59009|60505|171285|380797,Adk|Aif1|Casp3|Ctla4|Cd81|Csf1|Ephb6|Fyn|Il10|Il7|Xcl1|Prnp|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Slamf6|Crtam|Pdcd1lg2|Zbtb32|Sh3rf1|Il21|Havcr2|Ighd,-4.7,Geneid
GO Biological Processes,19,GO:0050870,positive regulation of T cell activation,19_GO:0022610 biological adhesion,-7.7,4.8,7.7,20504,216,377,19,5,1.1,11534|11629|12520|12522|13642|13655|13848|16196|16963|17863|20371|22164|22329|54167|58205|60505|74256|171285|320404,Adk|Aif1|Cd81|Cd83|Efnb2|Egr3|Ephb6|Il7|Xcl1|Myb|Foxp3|Tnfsf4|Vcam1|Icos|Pdcd1lg2|Il21|Cyld|Havcr2|Itpkb,-4.6,Geneid
GO Biological Processes,19,GO:0032944,regulation of mononuclear cell proliferation,19_GO:0050789 regulation of biological process,-7.5,4.4,7.4,20504,245,377,20,5.3,1.2,11534|11629|12367|12477|12520|12977|16153|16196|16963|19122|20371|22163|22164|22329|54698|58205|59009|60505|171285|380797,Adk|Aif1|Casp3|Ctla4|Cd81|Csf1|Il10|Il7|Xcl1|Prnp|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Crtam|Pdcd1lg2|Sh3rf1|Il21|Havcr2|Ighd,-4.4,Geneid
GO Biological Processes,19,GO:0042098,T cell proliferation,19_GO:0002376 immune system process,-7.5,4.7,7.5,20504,222,377,19,5,1.1,11534|11629|12367|12477|12520|13848|14360|16963|19122|20371|22163|22164|22329|54698|58205|58206|59009|60505|171285,Adk|Aif1|Casp3|Ctla4|Cd81|Ephb6|Fyn|Xcl1|Prnp|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Crtam|Pdcd1lg2|Zbtb32|Sh3rf1|Il21|Havcr2,-4.4,Geneid
GO Biological Processes,19,GO:0046631,alpha-beta T cell activation,19_GO:0002376 immune system process,-7.3,5.1,7.5,20504,183,377,17,4.5,1.1,12458|12520|12522|16364|16963|17863|20371|21949|22164|30925|53314|54698|59009|60505|234396|252838|320404,Ccr6|Cd81|Cd83|Irf4|Xcl1|Myb|Foxp3|Tnfsf8|Tnfsf4|Slamf6|Batf|Crtam|Sh3rf1|Il21|Ankle1|Tox|Itpkb,-4.3,Geneid
GO Biological Processes,19,GO:0050920,regulation of chemotaxis,19_GO:0040011 locomotion,-7.2,4.5,7.3,20504,230,377,19,5,1.1,11629|12458|12977|13043|13616|13642|14173|15945|16803|16963|18186|18750|18846|20361|22415|53416|55985|214968|243743,Aif1|Ccr6|Csf1|Cttn|Edn3|Efnb2|Fgf2|Cxcl10|Lbp|Xcl1|Nrp1|Prkca|Plxna3|Sema7a|Wnt3|Stk39|Cxcl13|Sema6d|Plxna4,-4.3,Geneid
GO Biological Processes,19,GO:0046651,lymphocyte proliferation,19_GO:0002376 immune system process,-7.2,3.8,7,20504,331,377,23,6.1,1.2,11534|11629|12367|12477|12520|13848|14360|16153|16196|16963|19122|20371|22163|22164|22329|30925|54698|58205|58206|59009|60505|171285|380797,Adk|Aif1|Casp3|Ctla4|Cd81|Ephb6|Fyn|Il10|Il7|Xcl1|Prnp|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Slamf6|Crtam|Pdcd1lg2|Zbtb32|Sh3rf1|Il21|Havcr2|Ighd,-4.3,Geneid
GO Biological Processes,19,GO:0070661,leukocyte proliferation,19_GO:0009987 cellular process,-7.2,3.6,6.9,20504,359,377,24,6.4,1.3,11534|11629|12367|12477|12520|12977|13848|14360|16153|16196|16963|19122|20371|22163|22164|22329|30925|54698|58205|58206|59009|60505|171285|380797,Adk|Aif1|Casp3|Ctla4|Cd81|Csf1|Ephb6|Fyn|Il10|Il7|Xcl1|Prnp|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Slamf6|Crtam|Pdcd1lg2|Zbtb32|Sh3rf1|Il21|Havcr2|Ighd,-4.3,Geneid
GO Biological Processes,19,GO:0002521,leukocyte differentiation,19_GO:0002376 immune system process,-7.1,2.8,6.4,20504,633,377,33,8.8,1.5,12262|12458|12477|12520|12522|12977|13655|15900|16153|16196|16364|16768|16878|17068|17863|18018|18750|18987|20371|21949|22164|22402|30925|53314|54698|59009|60505|74256|234396|234515|252838|320404|320910,C1qc|Ccr6|Ctla4|Cd81|Cd83|Csf1|Egr3|Irf8|Il10|Il7|Irf4|Lag3|Lif|Ly6d|Myb|Nfatc1|Prkca|Pou2f2|Foxp3|Tnfsf8|Tnfsf4|Ccn4|Slamf6|Batf|Crtam|Sh3rf1|Il21|Cyld|Ankle1|Inpp4b|Tox|Itpkb|Itgb8,-4.1,Geneid
GO Biological Processes,19,GO:0070663,regulation of leukocyte proliferation,19_GO:0050789 regulation of biological process,-7.1,4.2,7,20504,261,377,20,5.3,1.2,11534|11629|12367|12477|12520|12977|16153|16196|16963|19122|20371|22163|22164|22329|54698|58205|59009|60505|171285|380797,Adk|Aif1|Casp3|Ctla4|Cd81|Csf1|Il10|Il7|Xcl1|Prnp|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Crtam|Pdcd1lg2|Sh3rf1|Il21|Havcr2|Ighd,-4.1,Geneid
GO Biological Processes,19,GO:0032103,positive regulation of response to external stimulus,19_GO:0048518 positive regulation of biological process,-7,3.3,6.6,20504,427,377,26,6.9,1.3,11629|12458|12520|12810|12977|13043|13616|14173|15945|16001|16016|16768|16803|16963|18186|18390|18750|20400|22164|22402|30925|53416|54698|55985|60505|171285,Aif1|Ccr6|Cd81|Coch|Csf1|Cttn|Edn3|Fgf2|Cxcl10|Igf1r|Ighg2b|Lag3|Lbp|Xcl1|Nrp1|Oprm1|Prkca|Sh2d1a|Tnfsf4|Ccn4|Slamf6|Stk39|Crtam|Cxcl13|Il21|Havcr2,-4.1,Geneid
GO Biological Processes,19,GO:0050670,regulation of lymphocyte proliferation,19_GO:0002376 immune system process,-6.9,4.3,7,20504,241,377,19,5,1.1,11534|11629|12367|12477|12520|16153|16196|16963|19122|20371|22163|22164|22329|54698|58205|59009|60505|171285|380797,Adk|Aif1|Casp3|Ctla4|Cd81|Il10|Il7|Xcl1|Prnp|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Crtam|Pdcd1lg2|Sh3rf1|Il21|Havcr2|Ighd,-4,Geneid
GO Biological Processes,19,GO:0046632,alpha-beta T cell differentiation,19_GO:0002376 immune system process,-6.8,5.8,7.5,20504,132,377,14,3.7,0.97,12458|12522|16364|17863|20371|21949|22164|30925|53314|59009|60505|234396|252838|320404,Ccr6|Cd83|Irf4|Myb|Foxp3|Tnfsf8|Tnfsf4|Slamf6|Batf|Sh3rf1|Il21|Ankle1|Tox|Itpkb,-4,Geneid
GO Biological Processes,19,GO:1902105,regulation of leukocyte differentiation,19_GO:0002376 immune system process,-6.8,3.7,6.7,20504,323,377,22,5.8,1.2,12262|12458|12477|12522|12977|13655|16153|16196|16768|16878|17863|18750|20371|22164|54698|59009|60505|74256|234396|234515|252838|320404,C1qc|Ccr6|Ctla4|Cd83|Csf1|Egr3|Il10|Il7|Lag3|Lif|Myb|Prkca|Foxp3|Tnfsf4|Crtam|Sh3rf1|Il21|Cyld|Ankle1|Inpp4b|Tox|Itpkb,-4,Geneid
GO Biological Processes,19,GO:0051251,positive regulation of lymphocyte activation,19_GO:0002376 immune system process,-6.8,3.2,6.5,20504,436,377,26,6.9,1.3,11534|11629|12520|12522|13642|13655|13848|16016|16153|16196|16963|17863|20371|22163|22164|22329|54167|58205|60505|74256|171285|231130|252838|320404|380795|380797,Adk|Aif1|Cd81|Cd83|Efnb2|Egr3|Ephb6|Ighg2b|Il10|Il7|Xcl1|Myb|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Icos|Pdcd1lg2|Il21|Cyld|Havcr2|Tnip2|Tox|Itpkb|Ighg3|Ighd,-3.9,Geneid
GO Biological Processes,19,GO:0002695,negative regulation of leukocyte activation,19_GO:0002376 immune system process,-6.7,4.6,7,20504,200,377,17,4.5,1.1,12367|12477|16153|16768|17470|19122|20371|22164|27027|54698|58205|67742|74256|171285|229521|240754|100043314,Casp3|Ctla4|Il10|Lag3|Cd200|Prnp|Foxp3|Tnfsf4|Tspan32|Crtam|Pdcd1lg2|Samsn1|Cyld|Havcr2|Syt11|Lax1|Tigit,-3.9,Geneid
GO Biological Processes,19,GO:0045596,negative regulation of cell differentiation,19_GO:0048519 negative regulation of biological process,-6.7,2.6,6.1,20504,723,377,35,9.3,1.5,11839|12262|12316|12477|15903|15945|16410|16412|16768|17385|17863|18018|18186|18508|18846|19247|19280|20361|20371|21814|22129|22164|22402|22415|24063|66042|74203|74256|74498|106042|214968|234515|320404|330938|434246,Areg|C1qc|Aspm|Ctla4|Id3|Cxcl10|Itgav|Itgb1|Lag3|Mmp11|Myb|Nfatc1|Nrp1|Pax6|Plxna3|Ptpn11|Ptprs|Sema7a|Foxp3|Tgfbr3|Ttc3|Tnfsf4|Ccn4|Wnt3|Spry1|Sostdc1|Eif4enif1|Cyld|Gorasp1|Prickle1|Sema6d|Inpp4b|Itpkb|Dixdc1|Trim72,-3.9,Geneid
GO Biological Processes,19,GO:0045619,regulation of lymphocyte differentiation,19_GO:0002376 immune system process,-6.7,4.6,7,20504,202,377,17,4.5,1.1,12458|12477|12522|13655|16153|16196|16768|17863|20371|22164|54698|59009|60505|74256|234396|252838|320404,Ccr6|Ctla4|Cd83|Egr3|Il10|Il7|Lag3|Myb|Foxp3|Tnfsf4|Crtam|Sh3rf1|Il21|Cyld|Ankle1|Tox|Itpkb,-3.9,Geneid
GO Biological Processes,19,GO:0035710,"CD4-positive, alpha-beta T cell activation",19_GO:0002376 immune system process,-6.6,6,7.5,20504,117,377,13,3.4,0.94,12458|12520|12522|16364|16963|17863|20371|22164|30925|53314|59009|60505|252838,Ccr6|Cd81|Cd83|Irf4|Xcl1|Myb|Foxp3|Tnfsf4|Slamf6|Batf|Sh3rf1|Il21|Tox,-3.8,Geneid
GO Biological Processes,19,GO:0032946,positive regulation of mononuclear cell proliferation,19_GO:0048518 positive regulation of biological process,-6.3,5.3,7,20504,145,377,14,3.7,0.97,11534|11629|12520|12977|16196|16963|20371|22163|22164|22329|58205|60505|171285|380797,Adk|Aif1|Cd81|Csf1|Il7|Xcl1|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Pdcd1lg2|Il21|Havcr2|Ighd,-3.6,Geneid
GO Biological Processes,19,GO:1903131,mononuclear cell differentiation,19_GO:0002376 immune system process,-6.3,3,6.1,20504,492,377,27,7.2,1.3,12458|12477|12522|12977|13655|15900|16153|16196|16364|16768|17068|17863|18018|18987|20371|21949|22164|30925|53314|54698|59009|60505|74256|234396|252838|320404|320910,Ccr6|Ctla4|Cd83|Csf1|Egr3|Irf8|Il10|Il7|Irf4|Lag3|Ly6d|Myb|Nfatc1|Pou2f2|Foxp3|Tnfsf8|Tnfsf4|Slamf6|Batf|Crtam|Sh3rf1|Il21|Cyld|Ankle1|Tox|Itpkb|Itgb8,-3.6,Geneid
GO Biological Processes,19,GO:0045580,regulation of T cell differentiation,19_GO:0002376 immune system process,-6.3,4.9,6.9,20504,168,377,15,4,1,12458|12477|12522|13655|16196|16768|17863|20371|22164|54698|59009|74256|234396|252838|320404,Ccr6|Ctla4|Cd83|Egr3|Il7|Lag3|Myb|Foxp3|Tnfsf4|Crtam|Sh3rf1|Cyld|Ankle1|Tox|Itpkb,-3.5,Geneid
GO Biological Processes,19,GO:0001818,negative regulation of cytokine production,19_GO:0048519 negative regulation of biological process,-6.3,3.7,6.4,20504,292,377,20,5.3,1.2,12522|16153|16178|16768|16803|17470|19122|19280|19696|20371|21809|22163|22164|58205|59079|66889|70790|171285|229521|100043314,Cd83|Il10|Il1r2|Lag3|Lbp|Cd200|Prnp|Ptprs|Rel|Foxp3|Tgfb3|Tnfrsf4|Tnfsf4|Pdcd1lg2|Erbin|Rnf128|Ubr5|Havcr2|Syt11|Tigit,-3.5,Geneid
GO Biological Processes,19,GO:0042113,B cell activation,19_GO:0002376 immune system process,-6.2,3.1,6.1,20504,435,377,25,6.6,1.3,12145|12367|12458|12477|12520|15900|16016|16153|16196|17863|18018|18987|20371|22163|22164|26909|53314|60505|67742|74256|231130|234396|240754|380795|380797,Cxcr5|Casp3|Ccr6|Ctla4|Cd81|Irf8|Ighg2b|Il10|Il7|Myb|Nfatc1|Pou2f2|Foxp3|Tnfrsf4|Tnfsf4|Exo1|Batf|Il21|Samsn1|Cyld|Tnip2|Ankle1|Lax1|Ighg3|Ighd,-3.5,Geneid
GO Biological Processes,19,GO:0002696,positive regulation of leukocyte activation,19_GO:0002376 immune system process,-6.2,2.9,6,20504,500,377,27,7.2,1.3,11534|11629|12520|12522|13642|13655|13848|16016|16153|16196|16803|16963|17863|20371|22163|22164|22329|54167|58205|60505|74256|171285|231130|252838|320404|380795|380797,Adk|Aif1|Cd81|Cd83|Efnb2|Egr3|Ephb6|Ighg2b|Il10|Il7|Lbp|Xcl1|Myb|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Icos|Pdcd1lg2|Il21|Cyld|Havcr2|Tnip2|Tox|Itpkb|Ighg3|Ighd,-3.5,Geneid
GO Biological Processes,19,GO:0001819,positive regulation of cytokine production,19_GO:0048518 positive regulation of biological process,-6.2,2.9,6,20504,501,377,27,7.2,1.3,11629|12520|12522|15251|15442|15900|16153|16196|16364|16803|16963|17470|17951|18987|19247|19696|20361|20371|22164|30925|53314|54698|60505|77446|171285|380797|100043314,Aif1|Cd81|Cd83|Hif1a|Hpse|Irf8|Il10|Il7|Irf4|Lbp|Xcl1|Cd200|Naip5|Pou2f2|Ptpn11|Rel|Sema7a|Foxp3|Tnfsf4|Slamf6|Batf|Crtam|Il21|Heg1|Havcr2|Ighd|Tigit,-3.5,Geneid
GO Biological Processes,19,GO:0034330,cell junction organization,19_GO:0009987 cellular process,-6.1,2.5,5.7,20504,766,377,35,9.3,1.5,12260|12262|13043|13642|14360|14613|14758|16001|16153|16400|16410|16412|18186|18260|18750|19122|19247|19280|19894|21809|21923|52163|77057|77446|93707|94190|104027|107065|107746|109905|195733|235086|235431|236915|237979,C1qb|C1qc|Cttn|Efnb2|Fyn|Gja5|Gpm6b|Igf1r|Il10|Itga3|Itgav|Itgb1|Nrp1|Ocln|Prkca|Prnp|Ptpn11|Ptprs|Rph3a|Tgfb3|Tnc|Camk1|Ston1|Heg1|Pcdhgc4|Ophn1|Synpo|Lrrtm2|Rapgef1|Rap1a|Grhl1|Igsf9b|Coro2b|Arhgef9|Sdk2,-3.4,Geneid
GO Biological Processes,19,GO:0030098,lymphocyte differentiation,19_GO:0002376 immune system process,-6.1,3.1,6,20504,444,377,25,6.6,1.3,12458|12477|12522|13655|15900|16153|16196|16364|16768|17068|17863|18018|18987|20371|21949|22164|30925|53314|54698|59009|60505|74256|234396|252838|320404,Ccr6|Ctla4|Cd83|Egr3|Irf8|Il10|Il7|Irf4|Lag3|Ly6d|Myb|Nfatc1|Pou2f2|Foxp3|Tnfsf8|Tnfsf4|Slamf6|Batf|Crtam|Sh3rf1|Il21|Cyld|Ankle1|Tox|Itpkb,-3.4,Geneid
GO Biological Processes,19,GO:0050866,negative regulation of cell activation,19_GO:0048519 negative regulation of biological process,-6.1,4.1,6.5,20504,223,377,17,4.5,1.1,12367|12477|16153|16768|17470|19122|20371|22164|27027|54698|58205|67742|74256|171285|229521|240754|100043314,Casp3|Ctla4|Il10|Lag3|Cd200|Prnp|Foxp3|Tnfsf4|Tspan32|Crtam|Pdcd1lg2|Samsn1|Cyld|Havcr2|Syt11|Lax1|Tigit,-3.4,Geneid
KEGG Pathway,24,ko04360,Axon guidance,,-6,4.7,6.7,20504,175,377,15,4,1,13642|13848|14360|16412|18186|18710|18750|18846|19247|20361|65254|108058|214968|218397|243743,Efnb2|Ephb6|Fyn|Itgb1|Nrp1|Pik3r3|Prkca|Plxna3|Ptpn11|Sema7a|Dpysl5|Camk2d|Sema6d|Rasa1|Plxna4,-3.4,Geneid
GO Biological Processes,19,GO:0030217,T cell differentiation,19_GO:0002376 immune system process,-6,3.6,6.2,20504,302,377,20,5.3,1.2,12458|12477|12522|13655|16196|16364|16768|17863|20371|21949|22164|30925|53314|54698|59009|60505|74256|234396|252838|320404,Ccr6|Ctla4|Cd83|Egr3|Il7|Irf4|Lag3|Myb|Foxp3|Tnfsf8|Tnfsf4|Slamf6|Batf|Crtam|Sh3rf1|Il21|Cyld|Ankle1|Tox|Itpkb,-3.4,Geneid
KEGG Pathway,24,mmu04360,Axon guidance,,-6,4.6,6.6,20504,178,377,15,4,1,13642|13848|14360|16412|18186|18710|18750|18846|19247|20361|65254|108058|214968|218397|243743,Efnb2|Ephb6|Fyn|Itgb1|Nrp1|Pik3r3|Prkca|Plxna3|Ptpn11|Sema7a|Dpysl5|Camk2d|Sema6d|Rasa1|Plxna4,-3.3,Geneid
