Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
Geneid,GO Biological Processes,19,GO:0051249,regulation of lymphocyte activation,19_GO:0002376 immune system process,-9.3,4,8.1,20504,611,236,28,12,2.1,11534|11629|12367|12458|12477|12520|12522|13642|13848|16153|16196|16963|17863|19122|20371|22163|22164|22329|54167|58205|59009|60505|67742|231130|234396|252838|320404|100043314,Adk|Aif1|Casp3|Ccr6|Ctla4|Cd81|Cd83|Efnb2|Ephb6|Il10|Il7|Xcl1|Myb|Prnp|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Icos|Pdcd1lg2|Sh3rf1|Il21|Samsn1|Tnip2|Ankle1|Tox|Itpkb|Tigit,-6.5
Geneid,GO Biological Processes,19,GO:0022407,regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-9.2,4.6,8.3,20504,457,236,24,10,2,11534|11629|12367|12477|12520|12522|13642|13848|16153|16196|16963|17863|18750|19122|20371|22164|22329|54167|54446|55985|58205|60505|320404|100043314,Adk|Aif1|Casp3|Ctla4|Cd81|Cd83|Efnb2|Ephb6|Il10|Il7|Xcl1|Myb|Prkca|Prnp|Foxp3|Tnfsf4|Vcam1|Icos|Nfat5|Cxcl13|Pdcd1lg2|Il21|Itpkb|Tigit,-6.5
Geneid,GO Biological Processes,19,GO:0006935,chemotaxis,19_GO:0040011 locomotion,-9.1,3.9,7.9,20504,623,236,28,12,2.1,11629|12145|12458|12776|12977|13043|13616|13642|13848|14173|15945|16410|16963|18186|18508|18750|18846|20361|20750|22329|22415|53416|55985|65254|76260|214968|243743|545428,Aif1|Cxcr5|Ccr6|Ccr8|Csf1|Cttn|Edn3|Efnb2|Ephb6|Fgf2|Cxcl10|Itgav|Xcl1|Nrp1|Pax6|Prkca|Plxna3|Sema7a|Spp1|Vcam1|Wnt3|Stk39|Cxcl13|Dpysl5|Ttc8|Sema6d|Plxna4|Ccdc141,-6.4
Geneid,GO Biological Processes,19,GO:0035710,"CD4-positive, alpha-beta T cell activation",19_GO:0002376 immune system process,-9,9.7,10,20504,117,236,13,5.5,1.5,12458|12520|12522|16364|16963|17863|20371|22164|30925|53314|59009|60505|252838,Ccr6|Cd81|Cd83|Irf4|Xcl1|Myb|Foxp3|Tnfsf4|Slamf6|Batf|Sh3rf1|Il21|Tox,-6.3
Geneid,GO Biological Processes,19,GO:0042330,taxis,19_GO:0040011 locomotion,-9,3.9,7.9,20504,628,236,28,12,2.1,11629|12145|12458|12776|12977|13043|13616|13642|13848|14173|15945|16410|16963|18186|18508|18750|18846|20361|20750|22329|22415|53416|55985|65254|76260|214968|243743|545428,Aif1|Cxcr5|Ccr6|Ccr8|Csf1|Cttn|Edn3|Efnb2|Ephb6|Fgf2|Cxcl10|Itgav|Xcl1|Nrp1|Pax6|Prkca|Plxna3|Sema7a|Spp1|Vcam1|Wnt3|Stk39|Cxcl13|Dpysl5|Ttc8|Sema6d|Plxna4|Ccdc141,-6.3
Geneid,KEGG Pathway,24,ko04360,Axon guidance,,-8.7,7.4,9.2,20504,175,236,15,6.4,1.6,13642|13848|14360|16412|18186|18710|18750|18846|19247|20361|65254|108058|214968|218397|243743,Efnb2|Ephb6|Fyn|Itgb1|Nrp1|Pik3r3|Prkca|Plxna3|Ptpn11|Sema7a|Dpysl5|Camk2d|Sema6d|Rasa1|Plxna4,-6.1
Geneid,GO Biological Processes,19,GO:0032943,mononuclear cell proliferation,19_GO:0009987 cellular process,-8.7,5.2,8.3,20504,335,236,20,8.5,1.8,11534|11629|12367|12477|12520|12977|13848|14360|16153|16196|16963|19122|20371|22163|22164|22329|30925|58205|59009|60505,Adk|Aif1|Casp3|Ctla4|Cd81|Csf1|Ephb6|Fyn|Il10|Il7|Xcl1|Prnp|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Slamf6|Pdcd1lg2|Sh3rf1|Il21,-6.1
Geneid,KEGG Pathway,24,mmu04360,Axon guidance,,-8.6,7.3,9.1,20504,178,236,15,6.4,1.6,13642|13848|14360|16412|18186|18710|18750|18846|19247|20361|65254|108058|214968|218397|243743,Efnb2|Ephb6|Fyn|Itgb1|Nrp1|Pik3r3|Prkca|Plxna3|Ptpn11|Sema7a|Dpysl5|Camk2d|Sema6d|Rasa1|Plxna4,-6
Geneid,GO Biological Processes,19,GO:0061564,axon development,19_GO:0032502 developmental process,-8.6,4.1,7.8,20504,531,236,25,11,2,12367|13043|13616|13642|13848|16001|16412|17760|18186|18227|18508|18750|18846|19247|19280|20361|21923|22415|65254|68404|71653|76260|214968|243743|545428,Casp3|Cttn|Edn3|Efnb2|Ephb6|Igf1r|Itgb1|Map6|Nrp1|Nr4a2|Pax6|Prkca|Plxna3|Ptpn11|Ptprs|Sema7a|Tnc|Wnt3|Dpysl5|Nrn1|Shtn1|Ttc8|Sema6d|Plxna4|Ccdc141,-6
Geneid,GO Biological Processes,19,GO:1903039,positive regulation of leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-8.5,6.2,8.7,20504,240,236,17,7.2,1.7,11534|11629|12520|12522|13642|13848|16196|16963|17863|20371|22164|22329|54167|54446|58205|60505|320404,Adk|Aif1|Cd81|Cd83|Efnb2|Ephb6|Il7|Xcl1|Myb|Foxp3|Tnfsf4|Vcam1|Icos|Nfat5|Pdcd1lg2|Il21|Itpkb,-6
Geneid,GO Biological Processes,19,GO:0046631,alpha-beta T cell activation,19_GO:0002376 immune system process,-8.5,7.1,9,20504,183,236,15,6.4,1.6,12458|12520|12522|16364|16963|17863|20371|22164|30925|53314|59009|60505|234396|252838|320404,Ccr6|Cd81|Cd83|Irf4|Xcl1|Myb|Foxp3|Tnfsf4|Slamf6|Batf|Sh3rf1|Il21|Ankle1|Tox|Itpkb,-5.9
Geneid,GO Biological Processes,19,GO:0032944,regulation of mononuclear cell proliferation,19_GO:0050789 regulation of biological process,-8.4,6,8.5,20504,245,236,17,7.2,1.7,11534|11629|12367|12477|12520|12977|16153|16196|16963|19122|20371|22163|22164|22329|58205|59009|60505,Adk|Aif1|Casp3|Ctla4|Cd81|Csf1|Il10|Il7|Xcl1|Prnp|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Pdcd1lg2|Sh3rf1|Il21,-5.9
Geneid,GO Biological Processes,19,GO:0046632,alpha-beta T cell differentiation,19_GO:0002376 immune system process,-8.4,8.6,9.4,20504,132,236,13,5.5,1.5,12458|12522|16364|17863|20371|22164|30925|53314|59009|60505|234396|252838|320404,Ccr6|Cd83|Irf4|Myb|Foxp3|Tnfsf4|Slamf6|Batf|Sh3rf1|Il21|Ankle1|Tox|Itpkb,-5.9
Geneid,GO Biological Processes,19,GO:0050870,positive regulation of T cell activation,19_GO:0022610 biological adhesion,-8.3,6.4,8.7,20504,216,236,16,6.8,1.6,11534|11629|12520|12522|13642|13848|16196|16963|17863|20371|22164|22329|54167|58205|60505|320404,Adk|Aif1|Cd81|Cd83|Efnb2|Ephb6|Il7|Xcl1|Myb|Foxp3|Tnfsf4|Vcam1|Icos|Pdcd1lg2|Il21|Itpkb,-5.9
Geneid,GO Biological Processes,19,GO:0002521,leukocyte differentiation,19_GO:0002376 immune system process,-8.3,3.7,7.5,20504,633,236,27,11,2.1,12262|12458|12477|12520|12522|12977|15900|16153|16196|16364|16878|17068|17863|18018|18750|18987|20371|22164|30925|53314|59009|60505|234396|234515|252838|320404|320910,C1qc|Ccr6|Ctla4|Cd81|Cd83|Csf1|Irf8|Il10|Il7|Irf4|Lif|Ly6d|Myb|Nfatc1|Prkca|Pou2f2|Foxp3|Tnfsf4|Slamf6|Batf|Sh3rf1|Il21|Ankle1|Inpp4b|Tox|Itpkb|Itgb8,-5.8
Geneid,GO Biological Processes,19,GO:0045596,negative regulation of cell differentiation,19_GO:0048519 negative regulation of biological process,-8.3,3.5,7.3,20504,723,236,29,12,2.1,11839|12262|12316|12477|15903|15945|16410|16412|17385|17863|18018|18186|18508|18846|19247|19280|20361|20371|21814|22164|22415|24063|66042|74498|106042|214968|234515|320404|434246,Areg|C1qc|Aspm|Ctla4|Id3|Cxcl10|Itgav|Itgb1|Mmp11|Myb|Nfatc1|Nrp1|Pax6|Plxna3|Ptpn11|Ptprs|Sema7a|Foxp3|Tgfbr3|Tnfsf4|Wnt3|Spry1|Sostdc1|Gorasp1|Prickle1|Sema6d|Inpp4b|Itpkb|Trim72,-5.8
Geneid,GO Biological Processes,19,GO:0010975,regulation of neuron projection development,19_GO:0032502 developmental process,-8.2,3.9,7.6,20504,550,236,25,11,2,13642|14360|16001|16400|16412|16878|17760|18186|18508|18846|19280|20257|20361|22415|26563|52163|66991|71653|74498|76574|107746|109905|214968|243743|252838,Efnb2|Fyn|Igf1r|Itga3|Itgb1|Lif|Map6|Nrp1|Pax6|Plxna3|Ptprs|Stmn2|Sema7a|Wnt3|Ror1|Camk1|Khdc3|Shtn1|Gorasp1|Mfsd2a|Rapgef1|Rap1a|Sema6d|Plxna4|Tox,-5.8
Geneid,GO Biological Processes,19,GO:0042098,T cell proliferation,19_GO:0002376 immune system process,-8.2,6.3,8.5,20504,222,236,16,6.8,1.6,11534|11629|12367|12477|12520|13848|14360|16963|19122|20371|22163|22164|22329|58205|59009|60505,Adk|Aif1|Casp3|Ctla4|Cd81|Ephb6|Fyn|Xcl1|Prnp|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Pdcd1lg2|Sh3rf1|Il21,-5.7
Geneid,GO Biological Processes,19,GO:0022409,positive regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-8.1,5.4,8.2,20504,288,236,18,7.6,1.7,11534|11629|12520|12522|13642|13848|16196|16963|17863|20371|22164|22329|54167|54446|55985|58205|60505|320404,Adk|Aif1|Cd81|Cd83|Efnb2|Ephb6|Il7|Xcl1|Myb|Foxp3|Tnfsf4|Vcam1|Icos|Nfat5|Cxcl13|Pdcd1lg2|Il21|Itpkb,-5.7
Geneid,GO Biological Processes,19,GO:0070661,leukocyte proliferation,19_GO:0009987 cellular process,-8.1,4.8,7.9,20504,359,236,20,8.5,1.8,11534|11629|12367|12477|12520|12977|13848|14360|16153|16196|16963|19122|20371|22163|22164|22329|30925|58205|59009|60505,Adk|Aif1|Casp3|Ctla4|Cd81|Csf1|Ephb6|Fyn|Il10|Il7|Xcl1|Prnp|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Slamf6|Pdcd1lg2|Sh3rf1|Il21,-5.7
Geneid,GO Biological Processes,19,GO:0070663,regulation of leukocyte proliferation,19_GO:0050789 regulation of biological process,-8,5.7,8.2,20504,261,236,17,7.2,1.7,11534|11629|12367|12477|12520|12977|16153|16196|16963|19122|20371|22163|22164|22329|58205|59009|60505,Adk|Aif1|Casp3|Ctla4|Cd81|Csf1|Il10|Il7|Xcl1|Prnp|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Pdcd1lg2|Sh3rf1|Il21,-5.6
Geneid,GO Biological Processes,19,GO:0046651,lymphocyte proliferation,19_GO:0002376 immune system process,-8,5,7.9,20504,331,236,19,8.1,1.8,11534|11629|12367|12477|12520|13848|14360|16153|16196|16963|19122|20371|22163|22164|22329|30925|58205|59009|60505,Adk|Aif1|Casp3|Ctla4|Cd81|Ephb6|Fyn|Il10|Il7|Xcl1|Prnp|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Slamf6|Pdcd1lg2|Sh3rf1|Il21,-5.6
Geneid,GO Biological Processes,19,GO:0043367,"CD4-positive, alpha-beta T cell differentiation",19_GO:0002376 immune system process,-8,10,9.6,20504,94,236,11,4.7,1.4,12458|12522|16364|17863|20371|22164|30925|53314|59009|60505|252838,Ccr6|Cd83|Irf4|Myb|Foxp3|Tnfsf4|Slamf6|Batf|Sh3rf1|Il21|Tox,-5.6
Geneid,GO Biological Processes,19,GO:0048667,cell morphogenesis involved in neuron differentiation,19_GO:0032502 developmental process,-7.9,3.6,7.2,20504,657,236,27,11,2.1,13043|13616|13642|13848|14360|16001|16412|17760|18186|18227|18508|18750|18846|19247|19280|20361|22415|65254|68404|71653|74498|76260|76574|94190|214968|243743|545428,Cttn|Edn3|Efnb2|Ephb6|Fyn|Igf1r|Itgb1|Map6|Nrp1|Nr4a2|Pax6|Prkca|Plxna3|Ptpn11|Ptprs|Sema7a|Wnt3|Dpysl5|Nrn1|Shtn1|Gorasp1|Ttc8|Mfsd2a|Ophn1|Sema6d|Plxna4|Ccdc141,-5.6
Geneid,GO Biological Processes,19,GO:0007409,axonogenesis,19_GO:0032502 developmental process,-7.9,4.1,7.5,20504,487,236,23,9.7,1.9,13043|13616|13642|13848|16001|16412|17760|18186|18227|18508|18750|18846|19247|19280|20361|22415|65254|68404|71653|76260|214968|243743|545428,Cttn|Edn3|Efnb2|Ephb6|Igf1r|Itgb1|Map6|Nrp1|Nr4a2|Pax6|Prkca|Plxna3|Ptpn11|Ptprs|Sema7a|Wnt3|Dpysl5|Nrn1|Shtn1|Ttc8|Sema6d|Plxna4|Ccdc141,-5.6
Geneid,GO Biological Processes,19,GO:0030335,positive regulation of cell migration,19_GO:0040011 locomotion,-7.9,3.8,7.3,20504,571,236,25,11,2,11629|12458|12977|13616|14173|15251|15945|16001|16400|16410|16412|16963|18186|18508|18750|18805|20361|22051|22164|53416|55985|66313|71653|108058|214968,Aif1|Ccr6|Csf1|Edn3|Fgf2|Hif1a|Cxcl10|Igf1r|Itga3|Itgav|Itgb1|Xcl1|Nrp1|Pax6|Prkca|Pld1|Sema7a|Trip6|Tnfsf4|Stk39|Cxcl13|Smurf2|Shtn1|Camk2d|Sema6d,-5.6
Geneid,GO Biological Processes,19,GO:0040017,positive regulation of locomotion,19_GO:0040011 locomotion,-7.9,3.7,7.3,20504,615,236,26,11,2,11629|12458|12977|13043|13616|14173|15251|15945|16001|16400|16410|16412|16963|18186|18508|18750|18805|20361|22051|22164|53416|55985|66313|71653|108058|214968,Aif1|Ccr6|Csf1|Cttn|Edn3|Fgf2|Hif1a|Cxcl10|Igf1r|Itga3|Itgav|Itgb1|Xcl1|Nrp1|Pax6|Prkca|Pld1|Sema7a|Trip6|Tnfsf4|Stk39|Cxcl13|Smurf2|Shtn1|Camk2d|Sema6d,-5.5
Geneid,GO Biological Processes,19,GO:0031344,regulation of cell projection organization,19_GO:0050789 regulation of biological process,-7.9,3.3,7.1,20504,753,236,29,12,2.1,13043|13642|14360|16001|16400|16412|16878|17760|18186|18508|18805|18846|19122|19280|20257|20361|21809|22415|26563|52163|66991|71653|74498|76574|107746|109905|214968|243743|252838,Cttn|Efnb2|Fyn|Igf1r|Itga3|Itgb1|Lif|Map6|Nrp1|Pax6|Pld1|Plxna3|Prnp|Ptprs|Stmn2|Sema7a|Tgfb3|Wnt3|Ror1|Camk1|Khdc3|Shtn1|Gorasp1|Mfsd2a|Rapgef1|Rap1a|Sema6d|Plxna4|Tox,-5.5
Geneid,GO Biological Processes,19,GO:0034330,cell junction organization,19_GO:0009987 cellular process,-7.7,3.3,7,20504,766,236,29,12,2.1,12260|12262|13043|13642|14360|14613|14758|16001|16153|16400|16410|16412|18186|18260|18750|19122|19247|19280|19894|21809|21923|52163|77057|77446|94190|107065|107746|109905|236915,C1qb|C1qc|Cttn|Efnb2|Fyn|Gja5|Gpm6b|Igf1r|Il10|Itga3|Itgav|Itgb1|Nrp1|Ocln|Prkca|Prnp|Ptpn11|Ptprs|Rph3a|Tgfb3|Tnc|Camk1|Ston1|Heg1|Ophn1|Lrrtm2|Rapgef1|Rap1a|Arhgef9,-5.4
Geneid,GO Biological Processes,19,GO:0001819,positive regulation of cytokine production,19_GO:0048518 positive regulation of biological process,-7.7,4,7.3,20504,501,236,23,9.7,1.9,11629|12520|12522|15251|15442|15900|16153|16196|16364|16963|17470|17951|18987|19247|19696|20361|20371|22164|30925|53314|60505|77446|100043314,Aif1|Cd81|Cd83|Hif1a|Hpse|Irf8|Il10|Il7|Irf4|Xcl1|Cd200|Naip5|Pou2f2|Ptpn11|Rel|Sema7a|Foxp3|Tnfsf4|Slamf6|Batf|Il21|Heg1|Tigit,-5.4
Geneid,GO Biological Processes,19,GO:0050670,regulation of lymphocyte proliferation,19_GO:0002376 immune system process,-7.7,5.8,8,20504,241,236,16,6.8,1.6,11534|11629|12367|12477|12520|16153|16196|16963|19122|20371|22163|22164|22329|58205|59009|60505,Adk|Aif1|Casp3|Ctla4|Cd81|Il10|Il7|Xcl1|Prnp|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Pdcd1lg2|Sh3rf1|Il21,-5.4
Geneid,GO Biological Processes,19,GO:0007264,small GTPase mediated signal transduction,19_GO:0023052 signaling,-7.6,4.3,7.4,20504,425,236,21,8.9,1.9,11629|12977|14569|16400|16410|16412|18186|21858|24063|59079|71653|77446|94190|107746|108058|109905|211673|217944|236915|270160|320404,Aif1|Csf1|Gdi2|Itga3|Itgav|Itgb1|Nrp1|Timp2|Spry1|Erbin|Shtn1|Heg1|Ophn1|Rapgef1|Camk2d|Rap1a|Arfgef1|Rapgef5|Arhgef9|Rab39|Itpkb,-5.3
Geneid,GO Biological Processes,19,GO:2000147,positive regulation of cell motility,19_GO:0040011 locomotion,-7.5,3.6,7.1,20504,597,236,25,11,2,11629|12458|12977|13616|14173|15251|15945|16001|16400|16410|16412|16963|18186|18508|18750|18805|20361|22051|22164|53416|55985|66313|71653|108058|214968,Aif1|Ccr6|Csf1|Edn3|Fgf2|Hif1a|Cxcl10|Igf1r|Itga3|Itgav|Itgb1|Xcl1|Nrp1|Pax6|Prkca|Pld1|Sema7a|Trip6|Tnfsf4|Stk39|Cxcl13|Smurf2|Shtn1|Camk2d|Sema6d,-5.3
Geneid,GO Biological Processes,19,GO:0120035,regulation of plasma membrane bounded cell projection organization,19_GO:0050789 regulation of biological process,-7.5,3.3,6.9,20504,737,236,28,12,2.1,13642|14360|16001|16400|16412|16878|17760|18186|18508|18805|18846|19122|19280|20257|20361|21809|22415|26563|52163|66991|71653|74498|76574|107746|109905|214968|243743|252838,Efnb2|Fyn|Igf1r|Itga3|Itgb1|Lif|Map6|Nrp1|Pax6|Pld1|Plxna3|Prnp|Ptprs|Stmn2|Sema7a|Tgfb3|Wnt3|Ror1|Camk1|Khdc3|Shtn1|Gorasp1|Mfsd2a|Rapgef1|Rap1a|Sema6d|Plxna4|Tox,-5.2
Geneid,GO Biological Processes,19,GO:1902105,regulation of leukocyte differentiation,19_GO:0002376 immune system process,-7.4,4.8,7.5,20504,323,236,18,7.6,1.7,12262|12458|12477|12522|12977|16153|16196|16878|17863|18750|20371|22164|59009|60505|234396|234515|252838|320404,C1qc|Ccr6|Ctla4|Cd83|Csf1|Il10|Il7|Lif|Myb|Prkca|Foxp3|Tnfsf4|Sh3rf1|Il21|Ankle1|Inpp4b|Tox|Itpkb,-5.2
Geneid,GO Biological Processes,19,GO:0051272,positive regulation of cellular component movement,19_GO:0051179 localization,-7.3,3.5,6.9,20504,614,236,25,11,2,11629|12458|12977|13616|14173|15251|15945|16001|16400|16410|16412|16963|18186|18508|18750|18805|20361|22051|22164|53416|55985|66313|71653|108058|214968,Aif1|Ccr6|Csf1|Edn3|Fgf2|Hif1a|Cxcl10|Igf1r|Itga3|Itgav|Itgb1|Xcl1|Nrp1|Pax6|Prkca|Pld1|Sema7a|Trip6|Tnfsf4|Stk39|Cxcl13|Smurf2|Shtn1|Camk2d|Sema6d,-5.1
Geneid,Reactome Gene Sets,6,R-MMU-422475,Axon guidance,,-7.3,5.4,7.7,20504,256,236,16,6.8,1.6,13642|13848|14360|16410|16412|18186|18710|18750|18846|19247|20361|65254|114255|214968|218397|243743,Efnb2|Ephb6|Fyn|Itgav|Itgb1|Nrp1|Pik3r3|Prkca|Plxna3|Ptpn11|Sema7a|Dpysl5|Dok4|Sema6d|Rasa1|Plxna4,-5.1
Geneid,Reactome Gene Sets,6,R-MMU-9675108,Nervous system development,,-7.3,5.4,7.7,20504,257,236,16,6.8,1.6,13642|13848|14360|16410|16412|18186|18710|18750|18846|19247|20361|65254|114255|214968|218397|243743,Efnb2|Ephb6|Fyn|Itgav|Itgb1|Nrp1|Pik3r3|Prkca|Plxna3|Ptpn11|Sema7a|Dpysl5|Dok4|Sema6d|Rasa1|Plxna4,-5.1
Geneid,GO Biological Processes,19,GO:2000404,regulation of T cell migration,19_GO:0040011 locomotion,-7.2,15,10,20504,47,236,8,3.4,1.2,11629|12458|15945|16963|17470|22164|53416|55985,Aif1|Ccr6|Cxcl10|Xcl1|Cd200|Tnfsf4|Stk39|Cxcl13,-5.1
Geneid,GO Biological Processes,19,GO:1903131,mononuclear cell differentiation,19_GO:0002376 immune system process,-7.2,3.9,7,20504,492,236,22,9.3,1.9,12458|12477|12522|12977|15900|16153|16196|16364|17068|17863|18018|18987|20371|22164|30925|53314|59009|60505|234396|252838|320404|320910,Ccr6|Ctla4|Cd83|Csf1|Irf8|Il10|Il7|Irf4|Ly6d|Myb|Nfatc1|Pou2f2|Foxp3|Tnfsf4|Slamf6|Batf|Sh3rf1|Il21|Ankle1|Tox|Itpkb|Itgb8,-5
