Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
WikiPathways,27,WP2292,Chemokine signaling pathway,,-2.9,5,4.4,20504,181,135,6,4.4,1.8,12769|12775|14678|18479|20290|57349,Ccr9|Ccr7|Gnai2|Pak1|Ccl1|Ppbp,-0.13,Geneid
GO Biological Processes,19,GO:0030335,positive regulation of cell migration,19_GO:0040011 locomotion,-2.8,2.9,3.8,20504,571,135,11,8.1,2.4,12043|12775|13609|14678|16842|18479|20290|20343|20583|50490|237860,Bcl2|Ccr7|S1pr1|Gnai2|Lef1|Pak1|Ccl1|Sell|Snai2|Nox4|Ssh2,-0.13,Geneid
KEGG Pathway,24,ko04062,Chemokine signaling pathway,,-2.8,4.9,4.4,20504,185,135,6,4.4,1.8,12769|12775|14678|18479|20290|57349,Ccr9|Ccr7|Gnai2|Pak1|Ccl1|Ppbp,-0.13,Geneid
GO Biological Processes,19,GO:0036037,"CD8-positive, alpha-beta T cell activation",19_GO:0002376 immune system process,-2.8,13,5.9,20504,34,135,3,2.2,1.3,12043|20230|545030,Bcl2|Satb1|Wdfy4,-0.13,Geneid
KEGG Pathway,24,ko04971,Gastric acid secretion,,-2.8,8.2,5.1,20504,74,135,4,3,1.5,12322|14678|16517|18752,Camk2a|Gnai2|Kcnj16|Prkcg,-0.13,Geneid
GO Biological Processes,19,GO:0097435,supramolecular fiber organization,19_GO:0009987 cellular process,-2.8,2.6,3.7,20504,756,135,13,9.6,2.5,12043|13609|14159|15901|18479|20971|22351|50490|50874|66214|194401|216033|237860,Bcl2|S1pr1|Fes|Id1|Pak1|Sdc4|Vill|Nox4|Tmod4|Rgcc|Mical3|Ctnna3|Ssh2,-0.13,Geneid
KEGG Pathway,24,mmu04971,Gastric acid secretion,,-2.8,8.1,5,20504,75,135,4,3,1.5,12322|14678|16517|18752,Camk2a|Gnai2|Kcnj16|Prkcg,-0.13,Geneid
GO Biological Processes,19,GO:0071621,granulocyte chemotaxis,19_GO:0040011 locomotion,-2.8,6,4.6,20504,127,135,5,3.7,1.6,12775|18578|20290|20343|57349,Ccr7|Pde4b|Ccl1|Sell|Ppbp,-0.13,Geneid
KEGG Pathway,24,mmu04062,Chemokine signaling pathway,,-2.8,4.8,4.3,20504,188,135,6,4.4,1.8,12769|12775|14678|18479|20290|57349,Ccr9|Ccr7|Gnai2|Pak1|Ccl1|Ppbp,-0.13,Geneid
GO Biological Processes,19,GO:0043537,negative regulation of blood vessel endothelial cell migration,19_GO:0040011 locomotion,-2.8,13,5.8,20504,35,135,3,2.2,1.3,11482|66214|105844,Acvrl1|Rgcc|Card10,-0.13,Geneid
GO Biological Processes,19,GO:1990266,neutrophil migration,19_GO:0040011 locomotion,-2.8,5.9,4.6,20504,128,135,5,3.7,1.6,12775|18578|20290|20343|57349,Ccr7|Pde4b|Ccl1|Sell|Ppbp,-0.13,Geneid
GO Biological Processes,19,GO:2000147,positive regulation of cell motility,19_GO:0040011 locomotion,-2.7,2.8,3.6,20504,597,135,11,8.1,2.4,12043|12775|13609|14678|16842|18479|20290|20343|20583|50490|237860,Bcl2|Ccr7|S1pr1|Gnai2|Lef1|Pak1|Ccl1|Sell|Snai2|Nox4|Ssh2,-0.046,Geneid
Reactome Gene Sets,6,R-MMU-418594,G alpha (i) signalling events,,-2.7,4,4,20504,269,135,7,5.2,1.9,12769|12775|14678|18578|18752|20290|57349,Ccr9|Ccr7|Gnai2|Pde4b|Prkcg|Ccl1|Ppbp,-0.046,Geneid
GO Biological Processes,19,GO:0031669,cellular response to nutrient levels,19_GO:0050896 response to stimulus,-2.7,4.6,4.1,20504,199,135,6,4.4,1.8,11910|12043|14159|20583|52187|320311,Atf3|Bcl2|Fes|Snai2|Rragd|Rnf152,-0.046,Geneid
GO Biological Processes,19,GO:0051272,positive regulation of cellular component movement,19_GO:0051179 localization,-2.6,2.7,3.5,20504,614,135,11,8.1,2.4,12043|12775|13609|14678|16842|18479|20290|20343|20583|50490|237860,Bcl2|Ccr7|S1pr1|Gnai2|Lef1|Pak1|Ccl1|Sell|Snai2|Nox4|Ssh2,0,Geneid
GO Biological Processes,19,GO:0040017,positive regulation of locomotion,19_GO:0040011 locomotion,-2.6,2.7,3.5,20504,615,135,11,8.1,2.4,12043|12775|13609|14678|16842|18479|20290|20343|20583|50490|237860,Bcl2|Ccr7|S1pr1|Gnai2|Lef1|Pak1|Ccl1|Sell|Snai2|Nox4|Ssh2,0,Geneid
GO Biological Processes,19,GO:0002253,activation of immune response,19_GO:0002376 immune system process,-2.6,3.1,3.6,20504,439,135,9,6.7,2.1,12043|12775|16019|18578|66214|74039|225825|238447|100033459,Bcl2|Ccr7|Ighm|Pde4b|Rgcc|Nfam1|Cd226|Igha|Ifi208,0,Geneid
GO Biological Processes,19,GO:1902905,positive regulation of supramolecular fiber organization,19_GO:0048518 positive regulation of biological process,-2.6,4.4,4,20504,208,135,6,4.4,1.8,14159|15901|18479|20971|50490|66214,Fes|Id1|Pak1|Sdc4|Nox4|Rgcc,0,Geneid
GO Biological Processes,19,GO:0031032,actomyosin structure organization,19_GO:0009987 cellular process,-2.6,4.3,4,20504,210,135,6,4.4,1.8,13609|18479|20971|50490|50874|66214,S1pr1|Pak1|Sdc4|Nox4|Tmod4|Rgcc,0,Geneid
KEGG Pathway,24,ko05418,Fluid shear stress and atherosclerosis,,-2.6,5.2,4.2,20504,145,135,5,3.7,1.6,11898|12043|16598|17970|20971,Ass1|Bcl2|Klf2|Ncf2|Sdc4,0,Geneid
KEGG Pathway,24,mmu05418,Fluid shear stress and atherosclerosis,,-2.6,5.2,4.2,20504,145,135,5,3.7,1.6,11898|12043|16598|17970|20971,Ass1|Bcl2|Klf2|Ncf2|Sdc4,0,Geneid
KEGG Pathway,24,ko04974,Protein digestion and absorption,,-2.5,6.8,4.5,20504,90,135,4,3,1.5,12826|20532|74338|373864,Col4a1|Slc3a1|Slc6a19|Col27a1,0,Geneid
GO Biological Processes,19,GO:0070232,regulation of T cell apoptotic process,19_GO:0050789 regulation of biological process,-2.5,10,5.1,20504,44,135,3,2.2,1.3,14605|16197|170770,Tsc22d3|Il7r|Bbc3,0,Geneid
GO Biological Processes,19,GO:0034198,cellular response to amino acid starvation,19_GO:0050896 response to stimulus,-2.5,10,5,20504,45,135,3,2.2,1.3,11910|52187|320311,Atf3|Rragd|Rnf152,0,Geneid
GO Biological Processes,19,GO:0042554,superoxide anion generation,19_GO:0008152 metabolic process,-2.5,10,5,20504,45,135,3,2.2,1.3,14678|17970|50490,Gnai2|Ncf2|Nox4,0,Geneid
GO Biological Processes,19,GO:0050921,positive regulation of chemotaxis,19_GO:0040011 locomotion,-2.5,5,4,20504,151,135,5,3.7,1.6,12775|13609|20290|20343|20583,Ccr7|S1pr1|Ccl1|Sell|Snai2,0,Geneid
GO Biological Processes,19,GO:0043408,regulation of MAPK cascade,19_GO:0023052 signaling,-2.5,2.5,3.3,20504,731,135,12,8.9,2.4,11910|12775|14678|15901|16010|16019|18479|20290|29815|50490|67071|70686,Atf3|Ccr7|Gnai2|Id1|Igfbp4|Ighm|Pak1|Ccl1|Bcar3|Nox4|Rps6ka6|Dusp16,0,Geneid
KEGG Pathway,24,mmu04974,Protein digestion and absorption,,-2.5,6.5,4.4,20504,93,135,4,3,1.5,12826|20532|74338|373864,Col4a1|Slc3a1|Slc6a19|Col27a1,0,Geneid
WikiPathways,27,WP385,Myometrial relaxation and contraction pathways,,-2.5,5,4,20504,152,135,5,3.7,1.6,11910|12322|16010|18578|18752,Atf3|Camk2a|Igfbp4|Pde4b|Prkcg,0,Geneid
GO Biological Processes,19,GO:1901888,regulation of cell junction assembly,19_GO:0050789 regulation of biological process,-2.5,4.1,3.8,20504,220,135,6,4.4,1.8,11482|13048|13631|20583|20971|105827,Acvrl1|Cux2|Eef2k|Snai2|Sdc4|Amigo2,0,Geneid
GO Biological Processes,19,GO:0097530,granulocyte migration,19_GO:0040011 locomotion,-2.4,4.8,3.9,20504,157,135,5,3.7,1.6,12775|18578|20290|20343|57349,Ccr7|Pde4b|Ccl1|Sell|Ppbp,0,Geneid
GO Biological Processes,19,GO:0051495,positive regulation of cytoskeleton organization,19_GO:0048518 positive regulation of biological process,-2.4,4,3.7,20504,227,135,6,4.4,1.8,14159|15901|18479|20971|50490|66214,Fes|Id1|Pak1|Sdc4|Nox4|Rgcc,0,Geneid
GO Biological Processes,19,GO:0050851,antigen receptor-mediated signaling pathway,19_GO:0002376 immune system process,-2.4,3.5,3.6,20504,304,135,7,5.2,1.9,12043|12775|16019|18578|74039|225825|238447,Bcl2|Ccr7|Ighm|Pde4b|Nfam1|Cd226|Igha,0,Geneid
GO Biological Processes,19,GO:1990928,response to amino acid starvation,19_GO:0050896 response to stimulus,-2.4,9.3,4.7,20504,49,135,3,2.2,1.3,11910|52187|320311,Atf3|Rragd|Rnf152,0,Geneid
WikiPathways,27,WP373,IL-3 signaling pathway,,-2.4,6.1,4.2,20504,99,135,4,3,1.5,12043|14159|15901|18479,Bcl2|Fes|Id1|Pak1,0,Geneid
GO Biological Processes,19,GO:0031668,cellular response to extracellular stimulus,19_GO:0050896 response to stimulus,-2.4,3.9,3.7,20504,231,135,6,4.4,1.8,11910|12043|14159|20583|52187|320311,Atf3|Bcl2|Fes|Snai2|Rragd|Rnf152,0,Geneid
KEGG Pathway,24,ko04916,Melanogenesis,,-2.4,6.1,4.1,20504,100,135,4,3,1.5,12322|14678|16842|18752,Camk2a|Gnai2|Lef1|Prkcg,0,Geneid
KEGG Pathway,24,mmu04916,Melanogenesis,,-2.4,6.1,4.1,20504,100,135,4,3,1.5,12322|14678|16842|18752,Camk2a|Gnai2|Lef1|Prkcg,0,Geneid
WikiPathways,27,WP512,Id signaling pathway,,-2.3,8.9,4.6,20504,51,135,3,2.2,1.3,11482|11910|15901,Acvrl1|Atf3|Id1,0,Geneid
GO Biological Processes,19,GO:0016358,dendrite development,19_GO:0032502 developmental process,-2.3,3.4,3.5,20504,313,135,7,5.2,1.9,12322|13048|13631|15901|18479|93691|380713,Camk2a|Cux2|Eef2k|Id1|Pak1|Klf7|Scarf1,0,Geneid
GO Biological Processes,19,GO:0043547,positive regulation of GTPase activity,19_GO:0065007 biological regulation,-2.3,3.8,3.6,20504,237,135,6,4.4,1.8,12775|13609|20290|29815|69993|207592,Ccr7|S1pr1|Ccl1|Bcar3|Chn2|Tbc1d16,0,Geneid
Reactome Gene Sets,6,R-MMU-372790,Signaling by GPCR,,-2.3,2.6,3.2,20504,578,135,10,7.4,2.3,12769|12775|13609|14608|14678|18578|18752|20290|22354|57349,Ccr9|Ccr7|S1pr1|Gpr83|Gnai2|Pde4b|Prkcg|Ccl1|Vipr1|Ppbp,0,Geneid
GO Biological Processes,19,GO:0048762,mesenchymal cell differentiation,19_GO:0032502 developmental process,-2.3,3.8,3.6,20504,238,135,6,4.4,1.8,11482|12043|16842|18793|20583|66214,Acvrl1|Bcl2|Lef1|Plaur|Snai2|Rgcc,0,Geneid
GO Biological Processes,19,GO:0030155,regulation of cell adhesion,19_GO:0022610 biological adhesion,-2.3,2.4,3.1,20504,772,135,12,8.9,2.4,11482|11898|12043|12775|13609|14159|16197|16842|18793|20583|20971|66214,Acvrl1|Ass1|Bcl2|Ccr7|S1pr1|Fes|Il7r|Lef1|Plaur|Snai2|Sdc4|Rgcc,0,Geneid
GO Biological Processes,19,GO:0043392,negative regulation of DNA binding,19_GO:0065007 biological regulation,-2.3,8.6,4.5,20504,53,135,3,2.2,1.3,15901|16842|18028,Id1|Lef1|Nfib,0,Geneid
GO Biological Processes,19,GO:0016202,regulation of striated muscle tissue development,19_GO:0032502 developmental process,-2.3,8.6,4.5,20504,53,135,3,2.2,1.3,12043|14605|16842,Bcl2|Tsc22d3|Lef1,0,Geneid
GO Biological Processes,19,GO:1903131,mononuclear cell differentiation,19_GO:0002376 immune system process,-2.3,2.8,3.3,20504,492,135,9,6.7,2.1,12043|12769|12775|14159|16019|16197|16842|20230|74039,Bcl2|Ccr9|Ccr7|Fes|Ighm|Il7r|Lef1|Satb1|Nfam1,0,Geneid
GO Biological Processes,19,GO:0072676,lymphocyte migration,19_GO:0040011 locomotion,-2.3,5.7,3.9,20504,107,135,4,3,1.5,12775|13609|20290|70045,Ccr7|S1pr1|Ccl1|2610528A11Rik,0,Geneid
GO Biological Processes,19,GO:0033555,multicellular organismal response to stress,19_GO:0032501 multicellular organismal process,-2.3,5.7,3.9,20504,107,135,4,3,1.5,12043|12290|18752|237253,Bcl2|Cacna1e|Prkcg|Lrp11,0,Geneid
GO Biological Processes,19,GO:0048247,lymphocyte chemotaxis,19_GO:0040011 locomotion,-2.2,8.3,4.4,20504,55,135,3,2.2,1.3,12775|20290|70045,Ccr7|Ccl1|2610528A11Rik,0,Geneid
GO Biological Processes,19,GO:0010596,negative regulation of endothelial cell migration,19_GO:0040011 locomotion,-2.2,8.3,4.4,20504,55,135,3,2.2,1.3,11482|66214|105844,Acvrl1|Rgcc|Card10,0,Geneid
GO Biological Processes,19,GO:0003015,heart process,19_GO:0032501 multicellular organismal process,-2.2,3.7,3.5,20504,246,135,6,4.4,1.8,12290|14678|18578|29856|50490|216033,Cacna1e|Gnai2|Pde4b|Smtn|Nox4|Ctnna3,0,Geneid
GO Biological Processes,19,GO:0043087,regulation of GTPase activity,19_GO:0065007 biological regulation,-2.2,3.3,3.4,20504,326,135,7,5.2,1.9,12775|13609|13998|20290|29815|69993|207592,Ccr7|S1pr1|Fgd6|Ccl1|Bcar3|Chn2|Tbc1d16,0,Geneid
GO Biological Processes,19,GO:1901861,regulation of muscle tissue development,19_GO:0032502 developmental process,-2.2,8.1,4.4,20504,56,135,3,2.2,1.3,12043|14605|16842,Bcl2|Tsc22d3|Lef1,0,Geneid
GO Biological Processes,19,GO:0072132,mesenchyme morphogenesis,19_GO:0032502 developmental process,-2.2,8.1,4.4,20504,56,135,3,2.2,1.3,11482|16842|20583,Acvrl1|Lef1|Snai2,0,Geneid
GO Biological Processes,19,GO:0048634,regulation of muscle organ development,19_GO:0032502 developmental process,-2.2,8,4.3,20504,57,135,3,2.2,1.3,12043|14605|16842,Bcl2|Tsc22d3|Lef1,0,Geneid
GO Biological Processes,19,GO:0046651,lymphocyte proliferation,19_GO:0002376 immune system process,-2.2,3.2,3.3,20504,331,135,7,5.2,1.9,12043|12775|16019|16197|16842|20230|20971,Bcl2|Ccr7|Ighm|Il7r|Lef1|Satb1|Sdc4,0,Geneid
GO Biological Processes,19,GO:2000106,regulation of leukocyte apoptotic process,19_GO:0050789 regulation of biological process,-2.2,5.4,3.8,20504,112,135,4,3,1.5,12775|14605|16197|170770,Ccr7|Tsc22d3|Il7r|Bbc3,0,Geneid
WikiPathways,27,WP3625,Tyrobp causal network in microglia,,-2.2,7.9,4.3,20504,58,135,3,2.2,1.3,16164|17970|67963,Il13ra1|Ncf2|Npc2,0,Geneid
KEGG Pathway,24,mmu04725,Cholinergic synapse,,-2.2,5.4,3.8,20504,113,135,4,3,1.5,12043|12322|14678|18752,Bcl2|Camk2a|Gnai2|Prkcg,0,Geneid
GO Biological Processes,19,GO:0032943,mononuclear cell proliferation,19_GO:0009987 cellular process,-2.2,3.2,3.3,20504,335,135,7,5.2,1.9,12043|12775|16019|16197|16842|20230|20971,Bcl2|Ccr7|Ighm|Il7r|Lef1|Satb1|Sdc4,0,Geneid
GO Biological Processes,19,GO:0046902,regulation of mitochondrial membrane permeability,19_GO:0051179 localization,-2.2,7.7,4.2,20504,59,135,3,2.2,1.3,12043|12322|170770,Bcl2|Camk2a|Bbc3,0,Geneid
GO Biological Processes,19,GO:0046631,alpha-beta T cell activation,19_GO:0002376 immune system process,-2.1,4.1,3.5,20504,183,135,5,3.7,1.6,12043|12775|16842|20230|545030,Bcl2|Ccr7|Lef1|Satb1|Wdfy4,0,Geneid
GO Biological Processes,19,GO:0018105,peptidyl-serine phosphorylation,19_GO:0008152 metabolic process,-2.1,3.1,3.2,20504,340,135,7,5.2,1.9,12043|12322|18479|18752|29815|67071|101320,Bcl2|Camk2a|Pak1|Prkcg|Bcar3|Rps6ka6|Dyrk4,0,Geneid
GO Biological Processes,19,GO:0002429,immune response-activating cell surface receptor signaling pathway,19_GO:0002376 immune system process,-2.1,3.1,3.2,20504,340,135,7,5.2,1.9,12043|12775|16019|18578|74039|225825|238447,Bcl2|Ccr7|Ighm|Pde4b|Nfam1|Cd226|Igha,0,Geneid
GO Biological Processes,19,GO:0032103,positive regulation of response to external stimulus,19_GO:0048518 positive regulation of biological process,-2.1,2.8,3.1,20504,427,135,8,5.9,2,12775|13609|20290|20343|20583|225825|380713|100033459,Ccr7|S1pr1|Ccl1|Sell|Snai2|Cd226|Scarf1|Ifi208,0,Geneid
GO Biological Processes,19,GO:0002757,immune response-activating signal transduction,19_GO:0002376 immune system process,-2.1,3.1,3.2,20504,341,135,7,5.2,1.9,12043|12775|16019|18578|74039|225825|238447,Bcl2|Ccr7|Ighm|Pde4b|Nfam1|Cd226|Igha,0,Geneid
GO Biological Processes,19,GO:0008637,apoptotic mitochondrial changes,19_GO:0009987 cellular process,-2.1,5.2,3.7,20504,117,135,4,3,1.5,12043|12322|18793|170770,Bcl2|Camk2a|Plaur|Bbc3,0,Geneid
GO Biological Processes,19,GO:0042100,B cell proliferation,19_GO:0002376 immune system process,-2.1,5.2,3.7,20504,117,135,4,3,1.5,12043|16019|16197|16842,Bcl2|Ighm|Il7r|Lef1,0,Geneid
KEGG Pathway,24,ko04670,Leukocyte transendothelial migration,,-2.1,5.2,3.7,20504,117,135,4,3,1.5,14678|17970|18752|216033,Gnai2|Ncf2|Prkcg|Ctnna3,0,Geneid
KEGG Pathway,24,mmu04670,Leukocyte transendothelial migration,,-2.1,5.2,3.7,20504,117,135,4,3,1.5,14678|17970|18752|216033,Gnai2|Ncf2|Prkcg|Ctnna3,0,Geneid
GO Biological Processes,19,GO:0070231,T cell apoptotic process,19_GO:0009987 cellular process,-2.1,7.5,4.1,20504,61,135,3,2.2,1.3,14605|16197|170770,Tsc22d3|Il7r|Bbc3,0,Geneid
GO Biological Processes,19,GO:0042594,response to starvation,19_GO:0050896 response to stimulus,-2.1,4.1,3.5,20504,185,135,5,3.7,1.6,11910|12043|52187|237253|320311,Atf3|Bcl2|Rragd|Lrp11|Rnf152,0,Geneid
KEGG Pathway,24,ko04060,Cytokine-cytokine receptor interaction,,-2.1,3.5,3.3,20504,261,135,6,4.4,1.8,12769|12775|16164|16197|20290|57349,Ccr9|Ccr7|Il13ra1|Il7r|Ccl1|Ppbp,0,Geneid
