Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0050670,regulation of lymphocyte proliferation,19_GO:0002376 immune system process,-15,4.8,11,20504,241,678,38,5.6,0.88,11534|11622|11629|12053|12142|12367|12477|12483|12487|12494|12505|12519|12772|14204|15978|16153|16173|16408|16854|16963|19122|20304|20371|20737|21898|21938|21950|22163|22164|22329|22780|54698|58205|60505|65113|72049|171285|237256,Adk|Ahr|Aif1|Bcl6|Prdm1|Casp3|Ctla4|Cd22|Cd28|Cd38|Cd44|Cd80|Ccr2|Il4i1|Ifng|Il10|Il18|Itgal|Lgals3|Xcl1|Prnp|Ccl5|Foxp3|Spn|Tlr4|Tnfrsf1b|Tnfsf9|Tnfrsf4|Tnfsf4|Vcam1|Ikzf3|Crtam|Pdcd1lg2|Il21|Ndfip1|Tnfrsf13c|Havcr2|Zc3h12d,-12,Geneid
GO Biological Processes,19,GO:0051249,regulation of lymphocyte activation,19_GO:0002376 immune system process,-15,3.1,9.8,20504,611,678,63,9.3,1.1,11534|11622|11629|12053|12142|12367|12458|12477|12483|12487|12494|12505|12519|12772|13024|14204|15902|15978|16016|16153|16173|16408|16641|16642|16768|16852|16854|16963|19122|20304|20371|20737|21898|21938|21943|21946|21950|22163|22164|22174|22329|22780|50930|54167|54215|54698|57765|58205|60505|65113|67742|72049|75345|107823|110786|171285|231130|237256|240754|252838|380795|628398|100043314,Adk|Ahr|Aif1|Bcl6|Prdm1|Casp3|Ccr6|Ctla4|Cd22|Cd28|Cd38|Cd44|Cd80|Ccr2|Ctla2a|Il4i1|Id2|Ifng|Ighg2b|Il10|Il18|Itgal|Klrc1|Klrc2|Lag3|Lgals1|Lgals3|Xcl1|Prnp|Ccl5|Foxp3|Spn|Tlr4|Tnfrsf1b|Tnfsf11|Pglyrp1|Tnfsf9|Tnfrsf4|Tnfsf4|Tyro3|Vcam1|Ikzf3|Tnfsf14|Icos|Cd160|Crtam|Tbx21|Pdcd1lg2|Il21|Ndfip1|Samsn1|Tnfrsf13c|Slamf7|Nsd2|Iglc2|Havcr2|Tnip2|Zc3h12d|Lax1|Tox|Ighg3|Ighv6-4|Tigit,-12,Geneid
GO Biological Processes,19,GO:0022407,regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-15,3.5,10,20504,457,678,53,7.8,1,11492|11534|11629|11735|12053|12367|12477|12487|12505|12519|12527|12772|12774|14204|15978|16153|16173|16401|16408|16414|16452|16728|16768|16852|16854|16963|18750|19122|20304|20371|20737|21943|21950|22164|22329|50918|50930|54167|54215|54371|54446|54698|55985|57765|58205|60505|65113|70546|72049|171285|237256|240754|100043314,Adam19|Adk|Aif1|Ank3|Bcl6|Casp3|Ctla4|Cd28|Cd44|Cd80|Cd9|Ccr2|Ccr5|Il4i1|Ifng|Il10|Il18|Itga4|Itgal|Itgb2|Jak2|L1cam|Lag3|Lgals1|Lgals3|Xcl1|Prkca|Prnp|Ccl5|Foxp3|Spn|Tnfsf11|Tnfsf9|Tnfsf4|Vcam1|Myadm|Tnfsf14|Icos|Cd160|Chst2|Nfat5|Crtam|Cxcl13|Tbx21|Pdcd1lg2|Il21|Ndfip1|Zdhhc2|Tnfrsf13c|Havcr2|Zc3h12d|Lax1|Tigit,-12,Geneid
GO Biological Processes,19,GO:0032944,regulation of mononuclear cell proliferation,19_GO:0050789 regulation of biological process,-15,4.7,11,20504,245,678,38,5.6,0.88,11534|11622|11629|12053|12142|12367|12477|12483|12487|12494|12505|12519|12772|14204|15978|16153|16173|16408|16854|16963|19122|20304|20371|20737|21898|21938|21950|22163|22164|22329|22780|54698|58205|60505|65113|72049|171285|237256,Adk|Ahr|Aif1|Bcl6|Prdm1|Casp3|Ctla4|Cd22|Cd28|Cd38|Cd44|Cd80|Ccr2|Il4i1|Ifng|Il10|Il18|Itgal|Lgals3|Xcl1|Prnp|Ccl5|Foxp3|Spn|Tlr4|Tnfrsf1b|Tnfsf9|Tnfrsf4|Tnfsf4|Vcam1|Ikzf3|Crtam|Pdcd1lg2|Il21|Ndfip1|Tnfrsf13c|Havcr2|Zc3h12d,-12,Geneid
GO Biological Processes,19,GO:0046651,lymphocyte proliferation,19_GO:0002376 immune system process,-14,4,10,20504,331,678,44,6.5,0.95,11534|11622|11629|12053|12142|12367|12477|12483|12487|12494|12505|12519|12772|14204|14360|15978|16153|16173|16408|16411|16414|16854|16963|19122|20304|20371|20737|21898|21938|21950|22163|22164|22329|22780|30925|54698|56501|58205|58206|60505|65113|72049|171285|237256,Adk|Ahr|Aif1|Bcl6|Prdm1|Casp3|Ctla4|Cd22|Cd28|Cd38|Cd44|Cd80|Ccr2|Il4i1|Fyn|Ifng|Il10|Il18|Itgal|Itgax|Itgb2|Lgals3|Xcl1|Prnp|Ccl5|Foxp3|Spn|Tlr4|Tnfrsf1b|Tnfsf9|Tnfrsf4|Tnfsf4|Vcam1|Ikzf3|Slamf6|Crtam|Elf4|Pdcd1lg2|Zbtb32|Il21|Ndfip1|Tnfrsf13c|Havcr2|Zc3h12d,-11,Geneid
GO Biological Processes,19,GO:0032943,mononuclear cell proliferation,19_GO:0009987 cellular process,-14,4,10,20504,335,678,44,6.5,0.95,11534|11622|11629|12053|12142|12367|12477|12483|12487|12494|12505|12519|12772|14204|14360|15978|16153|16173|16408|16411|16414|16854|16963|19122|20304|20371|20737|21898|21938|21950|22163|22164|22329|22780|30925|54698|56501|58205|58206|60505|65113|72049|171285|237256,Adk|Ahr|Aif1|Bcl6|Prdm1|Casp3|Ctla4|Cd22|Cd28|Cd38|Cd44|Cd80|Ccr2|Il4i1|Fyn|Ifng|Il10|Il18|Itgal|Itgax|Itgb2|Lgals3|Xcl1|Prnp|Ccl5|Foxp3|Spn|Tlr4|Tnfrsf1b|Tnfsf9|Tnfrsf4|Tnfsf4|Vcam1|Ikzf3|Slamf6|Crtam|Elf4|Pdcd1lg2|Zbtb32|Il21|Ndfip1|Tnfrsf13c|Havcr2|Zc3h12d,-11,Geneid
GO Biological Processes,19,GO:0007159,leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-14,3.7,9.8,20504,373,678,46,6.8,0.97,11534|11629|12053|12367|12477|12487|12505|12519|12772|13051|14204|14537|15978|16173|16401|16408|16412|16414|16728|16768|16852|16854|16963|19122|20304|20371|20737|21943|21950|22164|22329|50930|54167|54215|54371|54446|54698|57765|58205|60505|65113|72049|171285|237256|240754|100043314,Adk|Aif1|Bcl6|Casp3|Ctla4|Cd28|Cd44|Cd80|Ccr2|Cx3cr1|Il4i1|Gcnt1|Ifng|Il18|Itga4|Itgal|Itgb1|Itgb2|L1cam|Lag3|Lgals1|Lgals3|Xcl1|Prnp|Ccl5|Foxp3|Spn|Tnfsf11|Tnfsf9|Tnfsf4|Vcam1|Tnfsf14|Icos|Cd160|Chst2|Nfat5|Crtam|Tbx21|Pdcd1lg2|Il21|Ndfip1|Tnfrsf13c|Havcr2|Zc3h12d|Lax1|Tigit,-11,Geneid
GO Biological Processes,19,GO:0042098,T cell proliferation,19_GO:0002376 immune system process,-14,4.8,10,20504,222,678,35,5.2,0.85,11534|11629|12367|12477|12487|12505|12519|12772|14204|14360|15978|16173|16408|16411|16414|16854|16963|19122|20304|20371|20737|21938|21950|22163|22164|22329|54698|56501|58205|58206|60505|65113|72049|171285|237256,Adk|Aif1|Casp3|Ctla4|Cd28|Cd44|Cd80|Ccr2|Il4i1|Fyn|Ifng|Il18|Itgal|Itgax|Itgb2|Lgals3|Xcl1|Prnp|Ccl5|Foxp3|Spn|Tnfrsf1b|Tnfsf9|Tnfrsf4|Tnfsf4|Vcam1|Crtam|Elf4|Pdcd1lg2|Zbtb32|Il21|Ndfip1|Tnfrsf13c|Havcr2|Zc3h12d,-11,Geneid
GO Biological Processes,19,GO:0070663,regulation of leukocyte proliferation,19_GO:0050789 regulation of biological process,-14,4.4,10,20504,261,678,38,5.6,0.88,11534|11622|11629|12053|12142|12367|12477|12483|12487|12494|12505|12519|12772|14204|15978|16153|16173|16408|16854|16963|19122|20304|20371|20737|21898|21938|21950|22163|22164|22329|22780|54698|58205|60505|65113|72049|171285|237256,Adk|Ahr|Aif1|Bcl6|Prdm1|Casp3|Ctla4|Cd22|Cd28|Cd38|Cd44|Cd80|Ccr2|Il4i1|Ifng|Il10|Il18|Itgal|Lgals3|Xcl1|Prnp|Ccl5|Foxp3|Spn|Tlr4|Tnfrsf1b|Tnfsf9|Tnfrsf4|Tnfsf4|Vcam1|Ikzf3|Crtam|Pdcd1lg2|Il21|Ndfip1|Tnfrsf13c|Havcr2|Zc3h12d,-11,Geneid
GO Biological Processes,19,GO:0070661,leukocyte proliferation,19_GO:0009987 cellular process,-14,3.8,9.9,20504,359,678,45,6.6,0.96,11534|11622|11629|12053|12142|12367|12477|12483|12487|12494|12505|12519|12772|14204|14360|15978|16153|16173|16408|16411|16414|16854|16963|19122|20304|20371|20737|21898|21938|21943|21950|22163|22164|22329|22780|30925|54698|56501|58205|58206|60505|65113|72049|171285|237256,Adk|Ahr|Aif1|Bcl6|Prdm1|Casp3|Ctla4|Cd22|Cd28|Cd38|Cd44|Cd80|Ccr2|Il4i1|Fyn|Ifng|Il10|Il18|Itgal|Itgax|Itgb2|Lgals3|Xcl1|Prnp|Ccl5|Foxp3|Spn|Tlr4|Tnfrsf1b|Tnfsf11|Tnfsf9|Tnfrsf4|Tnfsf4|Vcam1|Ikzf3|Slamf6|Crtam|Elf4|Pdcd1lg2|Zbtb32|Il21|Ndfip1|Tnfrsf13c|Havcr2|Zc3h12d,-11,Geneid
GO Biological Processes,19,GO:0002521,leukocyte differentiation,19_GO:0002376 immune system process,-14,3,9.3,20504,633,678,62,9.1,1.1,11622|12047|12053|12142|12262|12393|12458|12477|12487|12505|12557|12571|12772|13024|13813|14056|14204|15902|15951|15978|16153|16173|16364|16768|16852|16878|17068|17085|18015|18018|18021|18750|18987|19219|19271|20304|20371|20737|21873|21943|21946|21950|22164|22174|22402|22780|30925|53314|54698|57765|60505|65113|66058|70747|71982|75302|97086|170741|233328|246746|252838|320910,Ahr|Bcl2a1d|Bcl6|Prdm1|C1qc|Runx2|Ccr6|Ctla4|Cd28|Cd44|Cdh17|Cdk6|Ccr2|Ctla2a|Eomes|Ezh2|Il4i1|Id2|Ifi204|Ifng|Il10|Il18|Irf4|Lag3|Lgals1|Lif|Ly6d|Ly9|Nf1|Nfatc1|Nfatc3|Prkca|Pou2f2|Ptger4|Ptprj|Ccl5|Foxp3|Spn|Tjp2|Tnfsf11|Pglyrp1|Tnfsf9|Tnfsf4|Tyro3|Ccn4|Ikzf3|Slamf6|Batf|Crtam|Tbx21|Il21|Ndfip1|Tmem176a|Tspan2|Snx10|Asxl2|Slc9b2|Pilrb1|Lrrk1|Cd300lf|Tox|Itgb8,-11,Geneid
GO Biological Processes,19,GO:0002695,negative regulation of leukocyte activation,19_GO:0002376 immune system process,-14,5,10,20504,200,678,33,4.9,0.83,12053|12142|12367|12477|12505|12519|12772|13011|14204|15368|15902|16153|16768|16854|17470|19122|20371|20737|21946|22164|22174|22259|54698|57765|58205|65113|67742|171285|229521|237256|240754|246746|100043314,Bcl6|Prdm1|Casp3|Ctla4|Cd44|Cd80|Ccr2|Cst7|Il4i1|Hmox1|Id2|Il10|Lag3|Lgals3|Cd200|Prnp|Foxp3|Spn|Pglyrp1|Tnfsf4|Tyro3|Nr1h3|Crtam|Tbx21|Pdcd1lg2|Ndfip1|Samsn1|Havcr2|Syt11|Zc3h12d|Lax1|Cd300lf|Tigit,-11,Geneid
GO Biological Processes,19,GO:0050727,regulation of inflammatory response,19_GO:0050896 response to stimulus,-13,3.8,9.7,20504,342,678,43,6.3,0.94,12053|12362|12363|12487|12505|12772|12774|13011|13024|13051|15587|15937|15978|16016|16153|16452|16963|17228|17470|18750|19219|20304|20317|20361|20371|20737|21898|21938|21943|21946|22164|22174|22259|22320|22402|53416|57781|65113|100340|210029|229521|269060|270151,Bcl6|Casp1|Casp4|Cd28|Cd44|Ccr2|Ccr5|Cst7|Ctla2a|Cx3cr1|Hyal2|Ier3|Ifng|Ighg2b|Il10|Jak2|Xcl1|Cma1|Cd200|Prkca|Ptger4|Ccl5|Serpinf1|Sema7a|Foxp3|Spn|Tlr4|Tnfrsf1b|Tnfsf11|Pglyrp1|Tnfsf4|Tyro3|Nr1h3|Vamp8|Ccn4|Stk39|Cd200r1|Ndfip1|Smpdl3b|Metrnl|Syt11|Dagla|Nlrx1,-10,Geneid
GO Biological Processes,19,GO:0050863,regulation of T cell activation,19_GO:0002376 immune system process,-13,3.8,9.7,20504,342,678,43,6.3,0.94,11534|11629|12053|12142|12367|12458|12477|12487|12505|12519|12772|13024|14204|15978|16173|16408|16768|16852|16854|16963|19122|20304|20371|20737|21938|21943|21950|22164|22329|50930|54167|54215|54698|57765|58205|60505|65113|72049|171285|237256|240754|252838|100043314,Adk|Aif1|Bcl6|Prdm1|Casp3|Ccr6|Ctla4|Cd28|Cd44|Cd80|Ccr2|Ctla2a|Il4i1|Ifng|Il18|Itgal|Lag3|Lgals1|Lgals3|Xcl1|Prnp|Ccl5|Foxp3|Spn|Tnfrsf1b|Tnfsf11|Tnfsf9|Tnfsf4|Vcam1|Tnfsf14|Icos|Cd160|Crtam|Tbx21|Pdcd1lg2|Il21|Ndfip1|Tnfrsf13c|Havcr2|Zc3h12d|Lax1|Tox|Tigit,-10,Geneid
