Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:1903317,regulation of protein maturation,19_GO:0008152 metabolic process,-4.4,13,7.5,20580,72,110,5,4.5,2,17387|20112|58992|72293|215095,Mmp14|Rps6ka2|F12|Nkd2|Astl,-1.3,Geneid
GO Biological Processes,19,GO:0001578,microtubule bundle formation,19_GO:0009987 cellular process,-4.3,9.1,6.6,20580,124,110,6,5.5,2.2,22092|56742|78801|110082|211535|231214,Rsph1|Psrc1|Ak7|Dnah5|Odad1|Cc2d2a,-1.2,Geneid
GO Biological Processes,19,GO:0003341,cilium movement,19_GO:0009987 cellular process,-4.2,7,6,20580,188,110,7,6.4,2.3,71233|71870|78801|106757|110082|211535|271639,Enkur|Cfap45|Ak7|Catsperd|Dnah5|Odad1|Adcy10,-1.2,Geneid
GO Biological Processes,19,GO:0003351,epithelial cilium movement involved in extracellular fluid movement,19_GO:0051179 localization,-4.1,17,7.9,20580,43,110,4,3.6,1.8,71870|78801|110082|271639,Cfap45|Ak7|Dnah5|Adcy10,-1.1,Geneid
GO Biological Processes,19,GO:0006858,extracellular transport,19_GO:0051179 localization,-4,16,7.6,20580,46,110,4,3.6,1.8,71870|78801|110082|271639,Cfap45|Ak7|Dnah5|Adcy10,-1,Geneid
GO Biological Processes,19,GO:0035082,axoneme assembly,19_GO:0009987 cellular process,-3.9,10,6.5,20580,91,110,5,4.5,2,22092|78801|110082|211535|231214,Rsph1|Ak7|Dnah5|Odad1|Cc2d2a,-0.95,Geneid
Reactome Gene Sets,6,R-MMU-72312,rRNA processing,,-3.5,6.6,5.4,20580,171,110,6,5.5,2.2,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-0.61,Geneid
Reactome Gene Sets,6,R-MMU-8868773,rRNA processing in the nucleus and cytosol,,-3.5,6.6,5.4,20580,171,110,6,5.5,2.2,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-0.61,Geneid
Reactome Gene Sets,6,R-MMU-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,,-3.5,6.6,5.4,20580,171,110,6,5.5,2.2,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-0.61,Geneid
KEGG Pathway,24,mmu05171,Coronavirus disease - COVID-19,,-3.4,5.3,5,20580,247,110,7,6.4,2.3,12273|19981|20088|56040|67427|114641|269261,C5ar1|Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-0.57,Geneid
KEGG Pathway,24,mmu03010,Ribosome,,-3.4,6.3,5.2,20580,179,110,6,5.5,2.2,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-0.54,Geneid
GO Biological Processes,19,GO:0030593,neutrophil chemotaxis,19_GO:0040011 locomotion,-3.2,10,5.8,20580,74,110,4,3.6,1.8,12273|14127|20305|20308,C5ar1|Fcer1g|Ccl6|Ccl9,-0.34,Geneid
GO Biological Processes,19,GO:0071621,granulocyte chemotaxis,19_GO:0040011 locomotion,-3,9.2,5.4,20580,81,110,4,3.6,1.8,12273|14127|20305|20308,C5ar1|Fcer1g|Ccl6|Ccl9,-0.21,Geneid
GO Biological Processes,19,GO:0007018,microtubule-based movement,19_GO:0009987 cellular process,-2.9,3.9,4.2,20580,388,110,8,7.3,2.5,71233|71870|73804|78801|106757|110082|211535|271639,Enkur|Cfap45|Kif2c|Ak7|Catsperd|Dnah5|Odad1|Adcy10,-0.14,Geneid
Reactome Gene Sets,6,R-MMU-72766,Translation,,-2.9,5.1,4.5,20580,220,110,6,5.5,2.2,19981|20088|56040|67427|114641|269261,Rpl37a|Rps24|Rplp1|Rps20|Rpl31|Rpl12,-0.14,Geneid
GO Biological Processes,19,GO:1990266,neutrophil migration,19_GO:0040011 locomotion,-2.9,8.6,5.2,20580,87,110,4,3.6,1.8,12273|14127|20305|20308,C5ar1|Fcer1g|Ccl6|Ccl9,-0.14,Geneid
GO Biological Processes,19,GO:0097530,granulocyte migration,19_GO:0040011 locomotion,-2.7,7.6,4.8,20580,98,110,4,3.6,1.8,12273|14127|20305|20308,C5ar1|Fcer1g|Ccl6|Ccl9,0,Geneid
GO Biological Processes,19,GO:0044782,cilium organization,19_GO:0009987 cellular process,-2.6,3.8,3.8,20580,346,110,7,6.4,2.3,22092|71769|75472|78801|110082|211535|231214,Rsph1|Bbs10|Cfap126|Ak7|Dnah5|Odad1|Cc2d2a,0,Geneid
GO Biological Processes,19,GO:0000278,mitotic cell cycle,19_GO:0009987 cellular process,-2.6,3.1,3.6,20580,546,110,9,8.2,2.6,54141|56742|66442|66468|73804|74107|210554|268465|404710,Spag5|Psrc1|Spc25|Ska1|Kif2c|Cep55|Hus1b|Eme1|Iqgap3,0,Geneid
GO Biological Processes,19,GO:0002673,regulation of acute inflammatory response,19_GO:0050896 response to stimulus,-2.5,10,5.1,20580,54,110,3,2.7,1.6,14127|14130|58992,Fcer1g|Fcgr2b|F12,0,Geneid
GO Biological Processes,19,GO:0048469,cell maturation,19_GO:0032502 developmental process,-2.5,5.1,4.1,20580,185,110,5,4.5,2,13819|15205|20112|80906|106757,Epas1|Hes1|Rps6ka2|Kcnip2|Catsperd,0,Geneid
GO Biological Processes,19,GO:0007059,chromosome segregation,19_GO:0009987 cellular process,-2.4,4.1,3.8,20580,276,110,6,5.5,2.2,54141|56742|66442|66468|73804|268465,Spag5|Psrc1|Spc25|Ska1|Kif2c|Eme1,0,Geneid
GO Biological Processes,19,GO:1903047,mitotic cell cycle process,19_GO:0009987 cellular process,-2.4,3.1,3.5,20580,477,110,8,7.3,2.5,54141|56742|66442|73804|74107|210554|268465|404710,Spag5|Psrc1|Spc25|Kif2c|Cep55|Hus1b|Eme1|Iqgap3,0,Geneid
GO Biological Processes,19,GO:0097529,myeloid leukocyte migration,19_GO:0040011 locomotion,-2.3,5.9,4.1,20580,127,110,4,3.6,1.8,12273|14127|20305|20308,C5ar1|Fcer1g|Ccl6|Ccl9,0,Geneid
GO Biological Processes,19,GO:0007163,establishment or maintenance of cell polarity,19_GO:0009987 cellular process,-2.3,4.6,3.8,20580,205,110,5,4.5,2,15205|54141|73296|73804|225638,Hes1|Spag5|Rhobtb3|Kif2c|Alpk2,0,Geneid
GO Biological Processes,19,GO:0007368,determination of left/right symmetry,19_GO:0032502 developmental process,-2.3,5.8,4,20580,128,110,4,3.6,1.8,71233|71870|110082|231214,Enkur|Cfap45|Dnah5|Cc2d2a,0,Geneid
GO Biological Processes,19,GO:0030317,flagellated sperm motility,19_GO:0040011 locomotion,-2.3,5.8,4,20580,129,110,4,3.6,1.8,71233|71870|106757|110082,Enkur|Cfap45|Catsperd|Dnah5,0,Geneid
GO Biological Processes,19,GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,19_GO:0023052 signaling,-2.3,4.5,3.7,20580,210,110,5,4.5,2,14766|21463|54672|230775|319229,Adgrg1|Tcp11|Adgrg3|Adgrb2|Sctr,0,Geneid
GO Biological Processes,19,GO:0097722,sperm motility,19_GO:0040011 locomotion,-2.2,5.6,3.9,20580,133,110,4,3.6,1.8,71233|71870|106757|110082,Enkur|Cfap45|Catsperd|Dnah5,0,Geneid
GO Biological Processes,19,GO:0009855,determination of bilateral symmetry,19_GO:0032502 developmental process,-2.2,5.6,3.9,20580,134,110,4,3.6,1.8,71233|71870|110082|231214,Enkur|Cfap45|Dnah5|Cc2d2a,0,Geneid
GO Biological Processes,19,GO:0009799,specification of symmetry,19_GO:0032502 developmental process,-2.2,5.5,3.9,20580,135,110,4,3.6,1.8,71233|71870|110082|231214,Enkur|Cfap45|Dnah5|Cc2d2a,0,Geneid
GO Biological Processes,19,GO:0007189,adenylate cyclase-activating G protein-coupled receptor signaling pathway,19_GO:0023052 signaling,-2.2,5.5,3.9,20580,135,110,4,3.6,1.8,14766|21463|54672|230775,Adgrg1|Tcp11|Adgrg3|Adgrb2,0,Geneid
GO Biological Processes,19,GO:0098813,nuclear chromosome segregation,19_GO:0009987 cellular process,-2.2,4.3,3.6,20580,216,110,5,4.5,2,54141|56742|66442|73804|268465,Spag5|Psrc1|Spc25|Kif2c|Eme1,0,Geneid
GO Biological Processes,19,GO:0120031,plasma membrane bounded cell projection assembly,19_GO:0009987 cellular process,-2.2,3.2,3.3,20580,406,110,7,6.4,2.3,14163|22092|71769|78801|110082|211535|231214,Fgd1|Rsph1|Bbs10|Ak7|Dnah5|Odad1|Cc2d2a,0,Geneid
GO Biological Processes,19,GO:0060294,cilium movement involved in cell motility,19_GO:0040011 locomotion,-2.2,5.5,3.8,20580,137,110,4,3.6,1.8,71233|71870|106757|110082,Enkur|Cfap45|Catsperd|Dnah5,0,Geneid
GO Biological Processes,19,GO:0030595,leukocyte chemotaxis,19_GO:0040011 locomotion,-2.2,5.5,3.8,20580,137,110,4,3.6,1.8,12273|14127|20305|20308,C5ar1|Fcer1g|Ccl6|Ccl9,0,Geneid
GO Biological Processes,19,GO:0060271,cilium assembly,19_GO:0009987 cellular process,-2.2,3.6,3.4,20580,309,110,6,5.5,2.2,22092|71769|78801|110082|211535|231214,Rsph1|Bbs10|Ak7|Dnah5|Odad1|Cc2d2a,0,Geneid
GO Biological Processes,19,GO:0030031,cell projection assembly,19_GO:0009987 cellular process,-2.1,3.1,3.2,20580,422,110,7,6.4,2.3,14163|22092|71769|78801|110082|211535|231214,Fgd1|Rsph1|Bbs10|Ak7|Dnah5|Odad1|Cc2d2a,0,Geneid
GO Biological Processes,19,GO:0001539,cilium or flagellum-dependent cell motility,19_GO:0040011 locomotion,-2.1,5.1,3.7,20580,146,110,4,3.6,1.8,71233|71870|106757|110082,Enkur|Cfap45|Catsperd|Dnah5,0,Geneid
GO Biological Processes,19,GO:0060285,cilium-dependent cell motility,19_GO:0040011 locomotion,-2.1,5.1,3.7,20580,146,110,4,3.6,1.8,71233|71870|106757|110082,Enkur|Cfap45|Catsperd|Dnah5,0,Geneid
GO Biological Processes,19,GO:0022402,cell cycle process,19_GO:0009987 cellular process,-2.1,2.4,3,20580,769,110,10,9.1,2.7,54141|56742|66442|69885|73804|74107|114606|210554|268465|404710,Spag5|Psrc1|Spc25|Aunip|Kif2c|Cep55|Tle6|Hus1b|Eme1|Iqgap3,0,Geneid
GO Biological Processes,19,GO:0051056,regulation of small GTPase mediated signal transduction,19_GO:0023052 signaling,-2.1,4,3.4,20580,233,110,5,4.5,2,14766|108699|110351|215821|234353,Adgrg1|Chn1|Rap1gap|Arfgef3|Psd3,0,Geneid
GO Biological Processes,19,GO:0022604,regulation of cell morphogenesis,19_GO:0032502 developmental process,-2,3.3,3.2,20580,338,110,6,5.5,2.2,14163|20739|27059|73296|320609|330662,Fgd1|Spta1|Sh3d19|Rhobtb3|Strip2|Dock1,0,Geneid
