Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0043471,regulation of cellular carbohydrate catabolic process,19_GO:0008152 metabolic process,-3.9,30,9.2,20580,12,172,3,1.7,1,15483|105651|244416,Hsd11b1|Ppp1r3e|Ppp1r3b,-0.76,Geneid
KEGG Pathway,24,mmu05213,Endometrial cancer,,-3.9,10,6.5,20580,58,172,5,2.9,1.3,12550|16842|18708|21416|216033,Cdh1|Lef1|Pik3r1|Tcf7l2|Ctnna3,-0.76,Geneid
GO Biological Processes,19,GO:0071559,response to transforming growth factor beta,19_GO:0050896 response to stimulus,-3.9,6.3,5.6,20580,133,172,7,4.1,1.5,11482|14083|17127|22793|68010|224109|278507,Acvrl1|Ptk2|Smad3|Zyx|Bambi|Nrros|Wfikkn2,-0.76,Geneid
GO Biological Processes,19,GO:0048814,regulation of dendrite morphogenesis,19_GO:0032502 developmental process,-3.9,7.7,6,20580,93,172,6,3.5,1.4,13048|13631|17999|19055|329152|545156,Cux2|Eef2k|Nedd4|Ppp3ca|Hecw2|Kalrn,-0.76,Geneid
GO Biological Processes,19,GO:0045063,T-helper 1 cell differentiation,19_GO:0002376 immune system process,-3.8,28,8.8,20580,13,172,3,1.7,1,16182|16842|20351,Il18r1|Lef1|Sema4a,-0.72,Geneid
WikiPathways,27,WP85,Focal adhesion,,-3.8,5.2,5.2,20580,185,172,8,4.7,1.6,12826|14083|14268|18479|18708|22793|320207|329278,Col4a1|Ptk2|Fn1|Pak1|Pik3r1|Zyx|Pik3r5|Tnn,-0.71,Geneid
GO Biological Processes,19,GO:0006468,protein phosphorylation,19_GO:0008152 metabolic process,-3.6,2.8,4.3,20580,692,172,16,9.3,2.2,11482|12322|13631|14083|18479|18679|18708|18752|67071|75292|93843|101320|223435|228775|244418|545156,Acvrl1|Camk2a|Eef2k|Ptk2|Pak1|Phka1|Pik3r1|Prkcg|Rps6ka6|Prkd3|Pnck|Dyrk4|Trio|Trib3|Prag1|Kalrn,-0.59,Geneid
GO Biological Processes,19,GO:0045765,regulation of angiogenesis,19_GO:0032502 developmental process,-3.6,3.9,4.7,20580,306,172,10,5.8,1.8,11482|11555|16598|20304|20351|26365|69219|72106|76905|329278,Acvrl1|Adrb2|Klf2|Ccl5|Sema4a|Ceacam1|Ddah1|Jmjd8|Lrg1|Tnn,-0.58,Geneid
KEGG Pathway,24,mmu05226,Gastric cancer,,-3.6,5.6,5.2,20580,150,172,7,4.1,1.5,12550|12579|16842|17127|18708|21416|216033,Cdh1|Cdkn2b|Lef1|Smad3|Pik3r1|Tcf7l2|Ctnna3,-0.58,Geneid
GO Biological Processes,19,GO:1901342,regulation of vasculature development,19_GO:0032502 developmental process,-3.5,3.9,4.7,20580,310,172,10,5.8,1.8,11482|11555|16598|20304|20351|26365|69219|72106|76905|329278,Acvrl1|Adrb2|Klf2|Ccl5|Sema4a|Ceacam1|Ddah1|Jmjd8|Lrg1|Tnn,-0.58,Geneid
KEGG Pathway,24,mmu04510,Focal adhesion,,-3.5,4.8,4.9,20580,201,172,8,4.7,1.6,12826|14083|14268|18479|18708|18752|22793|329278,Col4a1|Ptk2|Fn1|Pak1|Pik3r1|Prkcg|Zyx|Tnn,-0.58,Geneid
KEGG Pathway,24,mmu04520,Adherens junction,,-3.5,8.4,5.8,20580,71,172,5,2.9,1.3,12550|16842|17127|21416|216033,Cdh1|Lef1|Smad3|Tcf7l2|Ctnna3,-0.57,Geneid
GO Biological Processes,19,GO:1903670,regulation of sprouting angiogenesis,19_GO:0032502 developmental process,-3.5,12,6.4,20580,40,172,4,2.3,1.1,16598|26365|72106|329278,Klf2|Ceacam1|Jmjd8|Tnn,-0.56,Geneid
KEGG Pathway,24,mmu04390,Hippo signaling pathway,,-3.4,5.3,5,20580,157,172,7,4.1,1.5,12550|15902|16842|17127|21416|22630|216033,Cdh1|Id2|Lef1|Smad3|Tcf7l2|Ywhaq|Ctnna3,-0.56,Geneid
KEGG Pathway,24,mmu05100,Bacterial invasion of epithelial cells,,-3.4,7.9,5.5,20580,76,172,5,2.9,1.3,12550|14083|14268|18708|216033,Cdh1|Ptk2|Fn1|Pik3r1|Ctnna3,-0.52,Geneid
GO Biological Processes,19,GO:0035239,tube morphogenesis,19_GO:0032502 developmental process,-3.3,2.6,4,20580,740,172,16,9.3,2.2,11482|12550|12826|13609|14083|14268|15902|16842|17127|17999|18028|18479|18514|20351|21416|252973,Acvrl1|Cdh1|Col4a1|S1pr1|Ptk2|Fn1|Id2|Lef1|Smad3|Nedd4|Nfib|Pak1|Pbx1|Sema4a|Tcf7l2|Grhl2,-0.52,Geneid
GO Biological Processes,19,GO:0008217,regulation of blood pressure,19_GO:0032501 multicellular organismal process,-3.3,4.4,4.6,20580,220,172,8,4.7,1.6,11482|11555|15902|17127|17888|18708|29856|69219,Acvrl1|Adrb2|Id2|Smad3|Myh6|Pik3r1|Smtn|Ddah1,-0.52,Geneid
GO Biological Processes,19,GO:1901888,regulation of cell junction assembly,19_GO:0050789 regulation of biological process,-3.3,4.4,4.6,20580,220,172,8,4.7,1.6,11482|13048|13631|14083|17127|18708|20351|105827,Acvrl1|Cux2|Eef2k|Ptk2|Smad3|Pik3r1|Sema4a|Amigo2,-0.52,Geneid
GO Biological Processes,19,GO:0017015,regulation of transforming growth factor beta receptor signaling pathway,19_GO:0023052 signaling,-3.3,5.9,5,20580,121,172,6,3.5,1.4,12579|17127|68010|76905|224109|278507,Cdkn2b|Smad3|Bambi|Lrg1|Nrros|Wfikkn2,-0.52,Geneid
GO Biological Processes,19,GO:0051963,regulation of synapse assembly,19_GO:0032502 developmental process,-3.3,5.9,5,20580,121,172,6,3.5,1.4,13048|13631|14083|18708|20351|105827,Cux2|Eef2k|Ptk2|Pik3r1|Sema4a|Amigo2,-0.52,Geneid
KEGG Pathway,24,mmu04650,Natural killer cell mediated cytotoxicity,,-3.3,5.9,5,20580,121,172,6,3.5,1.4,16643|17086|18479|18708|18752|19055,Klrd1|Ncr1|Pak1|Pik3r1|Prkcg|Ppp3ca,-0.52,Geneid
Reactome Gene Sets,6,R-MMU-3858494,Beta-catenin independent WNT signaling,,-3.3,5.9,5,20580,121,172,6,3.5,1.4,12322|16842|18587|18752|19055|21416,Camk2a|Lef1|Pde6b|Prkcg|Ppp3ca|Tcf7l2,-0.52,Geneid
GO Biological Processes,19,GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,19_GO:0023052 signaling,-3.3,4.3,4.6,20580,221,172,8,4.7,1.6,11482|14083|16842|17127|22793|68010|224109|278507,Acvrl1|Ptk2|Lef1|Smad3|Zyx|Bambi|Nrros|Wfikkn2,-0.52,Geneid
GO Biological Processes,19,GO:0051965,positive regulation of synapse assembly,19_GO:0032502 developmental process,-3.3,7.5,5.3,20580,80,172,5,2.9,1.3,13048|13631|18708|20351|105827,Cux2|Eef2k|Pik3r1|Sema4a|Amigo2,-0.52,Geneid
GO Biological Processes,19,GO:1901890,positive regulation of cell junction assembly,19_GO:0048518 positive regulation of biological process,-3.2,5.8,4.9,20580,124,172,6,3.5,1.4,13048|13631|17127|18708|20351|105827,Cux2|Eef2k|Smad3|Pik3r1|Sema4a|Amigo2,-0.5,Geneid
GO Biological Processes,19,GO:1903844,regulation of cellular response to transforming growth factor beta stimulus,19_GO:0050896 response to stimulus,-3.2,5.8,4.9,20580,124,172,6,3.5,1.4,12579|17127|68010|76905|224109|278507,Cdkn2b|Smad3|Bambi|Lrg1|Nrros|Wfikkn2,-0.5,Geneid
GO Biological Processes,19,GO:0001775,cell activation,19_GO:0009987 cellular process,-3.2,2.6,4,20580,686,172,15,8.7,2.2,11482|12769|14268|15902|16182|16842|17127|17999|18514|18708|20304|20345|20351|22022|545030,Acvrl1|Ccr9|Fn1|Id2|Il18r1|Lef1|Smad3|Nedd4|Pbx1|Pik3r1|Ccl5|Selplg|Sema4a|Tpst2|Wdfy4,-0.5,Geneid
KEGG Pathway,24,mmu05200,Pathways in cancer,,-3.2,2.9,4,20580,543,172,13,7.6,2,12322|12550|12579|12826|14083|14268|16164|16842|17127|18708|18752|21416|216033,Camk2a|Cdh1|Cdkn2b|Col4a1|Ptk2|Fn1|Il13ra1|Lef1|Smad3|Pik3r1|Prkcg|Tcf7l2|Ctnna3,-0.5,Geneid
GO Biological Processes,19,GO:0010718,positive regulation of epithelial to mesenchymal transition,19_GO:0032502 developmental process,-3.2,10,5.7,20580,48,172,4,2.3,1.1,16842|17127|21416|68010,Lef1|Smad3|Tcf7l2|Bambi,-0.5,Geneid
KEGG Pathway,24,mmu04012,ErbB signaling pathway,,-3.2,7.1,5.2,20580,84,172,5,2.9,1.3,12322|14083|18479|18708|18752,Camk2a|Ptk2|Pak1|Pik3r1|Prkcg,-0.5,Geneid
GO Biological Processes,19,GO:0006073,cellular glucan metabolic process,19_GO:0008152 metabolic process,-3.1,9.8,5.6,20580,49,172,4,2.3,1.1,18679|21416|105651|244416,Phka1|Tcf7l2|Ppp1r3e|Ppp1r3b,-0.5,Geneid
GO Biological Processes,19,GO:0005977,glycogen metabolic process,19_GO:0008152 metabolic process,-3.1,9.8,5.6,20580,49,172,4,2.3,1.1,18679|21416|105651|244416,Phka1|Tcf7l2|Ppp1r3e|Ppp1r3b,-0.5,Geneid
GO Biological Processes,19,GO:0048660,regulation of smooth muscle cell proliferation,19_GO:0050789 regulation of biological process,-3.1,4.7,4.5,20580,179,172,7,4.1,1.5,13609|14083|15902|18479|18708|20304|21416,S1pr1|Ptk2|Id2|Pak1|Pik3r1|Ccl5|Tcf7l2,-0.5,Geneid
GO Biological Processes,19,GO:0051960,regulation of nervous system development,19_GO:0032502 developmental process,-3.1,2.8,4,20580,554,172,13,7.6,2,12579|13048|13631|14083|14268|15902|18479|18708|19055|20351|21416|105827|545156,Cdkn2b|Cux2|Eef2k|Ptk2|Fn1|Id2|Pak1|Pik3r1|Ppp3ca|Sema4a|Tcf7l2|Amigo2|Kalrn,-0.5,Geneid
GO Biological Processes,19,GO:0007528,neuromuscular junction development,19_GO:0009987 cellular process,-3.1,9.6,5.6,20580,50,172,4,2.3,1.1,12826|17999|18479|545156,Col4a1|Nedd4|Pak1|Kalrn,-0.5,Geneid
GO Biological Processes,19,GO:0044042,glucan metabolic process,19_GO:0008152 metabolic process,-3.1,9.6,5.6,20580,50,172,4,2.3,1.1,18679|21416|105651|244416,Phka1|Tcf7l2|Ppp1r3e|Ppp1r3b,-0.5,Geneid
GO Biological Processes,19,GO:1901653,cellular response to peptide,19_GO:0050896 response to stimulus,-3.1,4.1,4.3,20580,235,172,8,4.7,1.6,11555|12322|14083|18479|18708|26365|29815|228775,Adrb2|Camk2a|Ptk2|Pak1|Pik3r1|Ceacam1|Bcar3|Trib3,-0.5,Geneid
GO Biological Processes,19,GO:0000902,cell morphogenesis,19_GO:0032502 developmental process,-3.1,2.5,3.8,20580,777,172,16,9.3,2.2,12322|12550|14083|14268|15902|16598|16842|18028|18479|20351|50490|50525|223435|252973|329278|545156,Camk2a|Cdh1|Ptk2|Fn1|Id2|Klf2|Lef1|Nfib|Pak1|Sema4a|Nox4|Spag6l|Trio|Grhl2|Tnn|Kalrn,-0.5,Geneid
WikiPathways,27,WP2292,Chemokine signaling pathway,,-3.1,4.6,4.5,20580,181,172,7,4.1,1.5,12769|14083|18479|18708|20304|80901|320207,Ccr9|Ptk2|Pak1|Pik3r1|Ccl5|Cxcr6|Pik3r5,-0.5,Geneid
GO Biological Processes,19,GO:0042088,T-helper 1 type immune response,19_GO:0002376 immune system process,-3,16,6.4,20580,23,172,3,1.7,1,16182|16842|20351,Il18r1|Lef1|Sema4a,-0.5,Geneid
GO Biological Processes,19,GO:0099170,postsynaptic modulation of chemical synaptic transmission,19_GO:0023052 signaling,-3,16,6.4,20580,23,172,3,1.7,1,12550|17999|19055,Cdh1|Nedd4|Ppp3ca,-0.5,Geneid
GO Biological Processes,19,GO:0001678,cellular glucose homeostasis,19_GO:0065007 biological regulation,-3,6.7,5,20580,89,172,5,2.9,1.3,18708|19055|19376|21416|50490,Pik3r1|Ppp3ca|Rab34|Tcf7l2|Nox4,-0.5,Geneid
GO Biological Processes,19,GO:0051962,positive regulation of nervous system development,19_GO:0032502 developmental process,-3,3.3,4.1,20580,359,172,10,5.8,1.8,13048|13631|14083|14268|15902|18479|18708|20351|105827|545156,Cux2|Eef2k|Ptk2|Fn1|Id2|Pak1|Pik3r1|Sema4a|Amigo2|Kalrn,-0.5,Geneid
GO Biological Processes,19,GO:0090287,regulation of cellular response to growth factor stimulus,19_GO:0050896 response to stimulus,-3,3.6,4.1,20580,300,172,9,5.2,1.7,11482|12579|17127|17999|21416|68010|76905|224109|278507,Acvrl1|Cdkn2b|Smad3|Nedd4|Tcf7l2|Bambi|Lrg1|Nrros|Wfikkn2,-0.48,Geneid
GO Biological Processes,19,GO:0016202,regulation of striated muscle tissue development,19_GO:0032502 developmental process,-3,9,5.4,20580,53,172,4,2.3,1.1,11555|16842|17127|21416,Adrb2|Lef1|Smad3|Tcf7l2,-0.48,Geneid
GO Biological Processes,19,GO:0043392,negative regulation of DNA binding,19_GO:0065007 biological regulation,-3,9,5.4,20580,53,172,4,2.3,1.1,15902|16842|18028|278507,Id2|Lef1|Nfib|Wfikkn2,-0.48,Geneid
Reactome Gene Sets,6,R-MMU-201722,Formation of the beta-catenin:TCF transactivating complex,,-3,15,6.3,20580,24,172,3,1.7,1,16842|21416|21885,Lef1|Tcf7l2|Tle1,-0.48,Geneid
GO Biological Processes,19,GO:0050773,regulation of dendrite development,19_GO:0032502 developmental process,-3,5.2,4.6,20580,137,172,6,3.5,1.4,13048|13631|17999|19055|329152|545156,Cux2|Eef2k|Nedd4|Ppp3ca|Hecw2|Kalrn,-0.48,Geneid
KEGG Pathway,24,mmu05222,Small cell lung cancer,,-3,6.4,4.8,20580,93,172,5,2.9,1.3,12579|12826|14083|14268|18708,Cdkn2b|Col4a1|Ptk2|Fn1|Pik3r1,-0.46,Geneid
GO Biological Processes,19,GO:0071375,cellular response to peptide hormone stimulus,19_GO:0050896 response to stimulus,-3,4.4,4.3,20580,190,172,7,4.1,1.5,12322|14083|18479|18708|26365|29815|228775,Camk2a|Ptk2|Pak1|Pik3r1|Ceacam1|Bcar3|Trib3,-0.46,Geneid
KEGG Pathway,24,mmu04062,Chemokine signaling pathway,,-2.9,4.4,4.3,20580,192,172,7,4.1,1.5,12769|14083|18479|18708|20304|80901|320207,Ccr9|Ptk2|Pak1|Pik3r1|Ccl5|Cxcr6|Pik3r5,-0.45,Geneid
GO Biological Processes,19,GO:0033555,multicellular organismal response to stress,19_GO:0032501 multicellular organismal process,-2.9,6.2,4.7,20580,96,172,5,2.9,1.3,12290|18752|19055|237253|545156,Cacna1e|Prkcg|Ppp3ca|Lrp11|Kalrn,-0.42,Geneid
GO Biological Processes,19,GO:0048634,regulation of muscle organ development,19_GO:0032502 developmental process,-2.9,8.4,5.1,20580,57,172,4,2.3,1.1,11555|16842|17127|21416,Adrb2|Lef1|Smad3|Tcf7l2,-0.42,Geneid
GO Biological Processes,19,GO:0043470,regulation of carbohydrate catabolic process,19_GO:0008152 metabolic process,-2.9,8.3,5.1,20580,58,172,4,2.3,1.1,15483|72106|105651|244416,Hsd11b1|Jmjd8|Ppp1r3e|Ppp1r3b,-0.42,Geneid
KEGG Pathway,24,mmu04370,VEGF signaling pathway,,-2.9,8.3,5.1,20580,58,172,4,2.3,1.1,14083|18708|18752|19055,Ptk2|Pik3r1|Prkcg|Ppp3ca,-0.42,Geneid
GO Biological Processes,19,GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,19_GO:0023052 signaling,-2.8,3.7,4,20580,256,172,8,4.7,1.6,11482|12579|17127|21416|68010|76905|224109|278507,Acvrl1|Cdkn2b|Smad3|Tcf7l2|Bambi|Lrg1|Nrros|Wfikkn2,-0.42,Geneid
GO Biological Processes,19,GO:0060285,cilium-dependent cell motility,19_GO:0040011 locomotion,-2.8,4.9,4.4,20580,146,172,6,3.5,1.4,12290|18830|50525|212517|213402|381738,Cacna1e|Pltp|Spag6l|Cfap44|Armc2|Drc1,-0.42,Geneid
GO Biological Processes,19,GO:0001539,cilium or flagellum-dependent cell motility,19_GO:0040011 locomotion,-2.8,4.9,4.4,20580,146,172,6,3.5,1.4,12290|18830|50525|212517|213402|381738,Cacna1e|Pltp|Spag6l|Cfap44|Armc2|Drc1,-0.42,Geneid
Reactome Gene Sets,6,R-MMU-8874081,MET activates PTK2 signaling,,-2.8,13,5.9,20580,27,172,3,1.7,1,14083|14268|373864,Ptk2|Fn1|Col27a1,-0.42,Geneid
WikiPathways,27,WP2432,Spinal cord injury,,-2.8,6,4.6,20580,99,172,5,2.9,1.3,12227|12826|19055|22695|50490,Btg2|Col4a1|Ppp3ca|Zfp36|Nox4,-0.42,Geneid
GO Biological Processes,19,GO:0051492,regulation of stress fiber assembly,19_GO:0050789 regulation of biological process,-2.8,6,4.6,20580,99,172,5,2.9,1.3,13609|17127|18479|18708|50490,S1pr1|Smad3|Pak1|Pik3r1|Nox4,-0.42,Geneid
GO Biological Processes,19,GO:0045599,negative regulation of fat cell differentiation,19_GO:0048519 negative regulation of biological process,-2.8,8.1,5,20580,59,172,4,2.3,1.1,17127|21416|223435|228775,Smad3|Tcf7l2|Trio|Trib3,-0.41,Geneid
GO Biological Processes,19,GO:0006112,energy reserve metabolic process,19_GO:0008152 metabolic process,-2.8,8,5,20580,60,172,4,2.3,1.1,18679|21416|105651|244416,Phka1|Tcf7l2|Ppp1r3e|Ppp1r3b,-0.4,Geneid
KEGG Pathway,24,mmu04933,AGE-RAGE signaling pathway in diabetic complications,,-2.8,5.9,4.6,20580,101,172,5,2.9,1.3,12826|14268|17127|18708|50490,Col4a1|Fn1|Smad3|Pik3r1|Nox4,-0.4,Geneid
GO Biological Processes,19,GO:0045598,regulation of fat cell differentiation,19_GO:0032502 developmental process,-2.8,4.8,4.3,20580,149,172,6,3.5,1.4,15902|17127|21416|22695|223435|228775,Id2|Smad3|Tcf7l2|Zfp36|Trio|Trib3,-0.4,Geneid
GO Biological Processes,19,GO:0050807,regulation of synapse organization,19_GO:0050789 regulation of biological process,-2.8,3.6,4,20580,263,172,8,4.7,1.6,13048|13631|14083|17999|18708|20351|105827|545156,Cux2|Eef2k|Ptk2|Nedd4|Pik3r1|Sema4a|Amigo2|Kalrn,-0.38,Geneid
GO Biological Processes,19,GO:0014066,regulation of phosphatidylinositol 3-kinase signaling,19_GO:0023052 signaling,-2.8,5.8,4.5,20580,103,172,5,2.9,1.3,14083|14268|17999|20304|26365,Ptk2|Fn1|Nedd4|Ccl5|Ceacam1,-0.38,Geneid
GO Biological Processes,19,GO:0061003,positive regulation of dendritic spine morphogenesis,19_GO:0032502 developmental process,-2.7,12,5.6,20580,29,172,3,1.7,1,13048|13631|545156,Cux2|Eef2k|Kalrn,-0.38,Geneid
Reactome Gene Sets,6,R-MMU-3769402,Deactivation of the beta-catenin transactivating complex,,-2.7,12,5.6,20580,29,172,3,1.7,1,16842|21416|21885,Lef1|Tcf7l2|Tle1,-0.38,Geneid
GO Biological Processes,19,GO:0051098,regulation of binding,19_GO:0065007 biological regulation,-2.7,3,3.7,20580,397,172,10,5.8,1.8,11555|15902|16842|17127|18028|19055|21416|68010|228775|278507,Adrb2|Id2|Lef1|Smad3|Nfib|Ppp3ca|Tcf7l2|Bambi|Trib3|Wfikkn2,-0.35,Geneid
GO Biological Processes,19,GO:0048661,positive regulation of smooth muscle cell proliferation,19_GO:0048518 positive regulation of biological process,-2.7,5.6,4.4,20580,106,172,5,2.9,1.3,13609|14083|15902|18479|20304,S1pr1|Ptk2|Id2|Pak1|Ccl5,-0.35,Geneid
GO Biological Processes,19,GO:0014911,positive regulation of smooth muscle cell migration,19_GO:0040011 locomotion,-2.7,7.5,4.8,20580,64,172,4,2.3,1.1,14083|18479|20304|50490,Ptk2|Pak1|Ccl5|Nox4,-0.34,Geneid
GO Biological Processes,19,GO:0050803,regulation of synapse structure or activity,19_GO:0065007 biological regulation,-2.7,3.5,3.9,20580,271,172,8,4.7,1.6,13048|13631|14083|17999|18708|20351|105827|545156,Cux2|Eef2k|Ptk2|Nedd4|Pik3r1|Sema4a|Amigo2|Kalrn,-0.34,Geneid
KEGG Pathway,24,mmu05146,Amoebiasis,,-2.7,5.6,4.4,20580,107,172,5,2.9,1.3,12826|14083|14268|18708|18752,Col4a1|Ptk2|Fn1|Pik3r1|Prkcg,-0.34,Geneid
GO Biological Processes,19,GO:0007288,sperm axoneme assembly,19_GO:0040011 locomotion,-2.7,12,5.4,20580,31,172,3,1.7,1,50525|212517|213402,Spag6l|Cfap44|Armc2,-0.33,Geneid
GO Biological Processes,19,GO:0050678,regulation of epithelial cell proliferation,19_GO:0050789 regulation of biological process,-2.7,3,3.7,20580,404,172,10,5.8,1.8,11482|12550|12579|17127|18028|20304|21416|22695|26365|76905,Acvrl1|Cdh1|Cdkn2b|Smad3|Nfib|Ccl5|Tcf7l2|Zfp36|Ceacam1|Lrg1,-0.33,Geneid
GO Biological Processes,19,GO:0110053,regulation of actin filament organization,19_GO:0050789 regulation of biological process,-2.6,3.5,3.8,20580,275,172,8,4.7,1.6,13609|17127|18479|18708|22351|27360|50490|50874,S1pr1|Smad3|Pak1|Pik3r1|Vill|Add3|Nox4|Tmod4,-0.33,Geneid
Reactome Gene Sets,6,R-MMU-9006934,Signaling by Receptor Tyrosine Kinases,,-2.6,2.9,3.6,20580,406,172,10,5.8,1.8,11975|12826|14083|14268|17444|17999|18708|228775|242341|373864,Atp6v0a1|Col4a1|Ptk2|Fn1|Grap2|Nedd4|Pik3r1|Trib3|Atp6v0d2|Col27a1,-0.33,Geneid
WikiPathways,27,WP488,Alpha 6 beta 4 integrin signaling pathway,,-2.6,7.3,4.7,20580,66,172,4,2.3,1.1,14083|17127|18479|18708,Ptk2|Smad3|Pak1|Pik3r1,-0.33,Geneid
KEGG Pathway,24,mmu04931,Insulin resistance,,-2.6,5.4,4.3,20580,110,172,5,2.9,1.3,18708|67071|105651|228775|244416,Pik3r1|Rps6ka6|Ppp1r3e|Trib3|Ppp1r3b,-0.33,Geneid
GO Biological Processes,19,GO:0055082,cellular chemical homeostasis,19_GO:0065007 biological regulation,-2.6,2.3,3.4,20580,780,172,15,8.7,2.2,11555|11975|12769|13609|14083|15203|17127|18708|19055|19376|20304|21416|50490|80901|242341,Adrb2|Atp6v0a1|Ccr9|S1pr1|Ptk2|Heph|Smad3|Pik3r1|Ppp3ca|Rab34|Ccl5|Tcf7l2|Nox4|Cxcr6|Atp6v0d2,-0.33,Geneid
GO Biological Processes,19,GO:0010975,regulation of neuron projection development,19_GO:0032502 developmental process,-2.6,2.6,3.5,20580,551,172,12,7,1.9,13048|13631|14083|14268|17999|18479|19055|20351|244418|329152|329278|545156,Cux2|Eef2k|Ptk2|Fn1|Nedd4|Pak1|Ppp3ca|Sema4a|Prag1|Hecw2|Tnn|Kalrn,-0.33,Geneid
GO Biological Processes,19,GO:0060487,lung epithelial cell differentiation,19_GO:0032502 developmental process,-2.6,11,5.3,20580,32,172,3,1.7,1,16598|18028|252973,Klf2|Nfib|Grhl2,-0.33,Geneid
Reactome Gene Sets,6,R-MMU-389356,CD28 co-stimulation,,-2.6,11,5.3,20580,32,172,3,1.7,1,17444|18708|228775,Grap2|Pik3r1|Trib3,-0.33,Geneid
KEGG Pathway,24,mmu04720,Long-term potentiation,,-2.6,7.1,4.6,20580,67,172,4,2.3,1.1,12322|18752|19055|67071,Camk2a|Prkcg|Ppp3ca|Rps6ka6,-0.33,Geneid
GO Biological Processes,19,GO:0110020,regulation of actomyosin structure organization,19_GO:0050789 regulation of biological process,-2.6,5.4,4.3,20580,111,172,5,2.9,1.3,13609|17127|18479|18708|50490,S1pr1|Smad3|Pak1|Pik3r1|Nox4,-0.33,Geneid
GO Biological Processes,19,GO:0045637,regulation of myeloid cell differentiation,19_GO:0002376 immune system process,-2.6,3.8,3.8,20580,220,172,7,4.1,1.5,15902|16842|18708|20304|22695|26365|50794,Id2|Lef1|Pik3r1|Ccl5|Zfp36|Ceacam1|Klf13,-0.31,Geneid
