_MEMBER_Geneid,_LogP_Geneid,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-8.395092137458583,GO:1903039,M1,1,0,GO Biological Processes,19,positive regulation of leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-8.395092137458583,4.758885941644563,8.016633661151321,20504,240,377,21,5.570291777188329,1.181197777239033,11534|11629|12520|12522|13642|13655|13848|16196|16963|17863|20371|22164|22329|54167|54371|54446|58205|60505|74256|171285|320404,Adk|Aif1|Cd81|Cd83|Efnb2|Egr3|Ephb6|Il7|Xcl1|Myb|Foxp3|Tnfsf4|Vcam1|Icos|Chst2|Nfat5|Pdcd1lg2|Il21|Cyld|Havcr2|Itpkb,-5.20472266506591,0,1,0,0,-12.247206175891595,5.251184487331931,
1,-8.372585082385676,GO:0022409,M1,1,0,GO Biological Processes,19,positive regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-8.372585082385676,4.343427645151783,7.820426094891794,20504,288,377,23,6.10079575596817,1.232689009014991,11492|11534|11629|12520|12522|13642|13655|13848|16196|16963|17863|20371|22164|22329|54167|54371|54446|55985|58205|60505|74256|171285|320404,Adam19|Adk|Aif1|Cd81|Cd83|Efnb2|Egr3|Ephb6|Il7|Xcl1|Myb|Foxp3|Tnfsf4|Vcam1|Icos|Chst2|Nfat5|Cxcl13|Pdcd1lg2|Il21|Cyld|Havcr2|Itpkb,-5.20472266506591,0,1,0,0,-12.247206175891595,5.251184487331931,
1,-7.7880943974706,GO:0032943,M1,1,0,GO Biological Processes,19,mononuclear cell proliferation,19_GO:0009987 cellular process,-7.7880943974706,3.896401282711113,7.31524387752093,20504,335,377,24,6.36604774535809,1.2574216922104768,11534|11629|12367|12477|12520|12977|13848|14360|16153|16196|16963|19122|20371|22163|22164|22329|30925|54698|58205|58206|59009|60505|171285|380797,Adk|Aif1|Casp3|Ctla4|Cd81|Csf1|Ephb6|Fyn|Il10|Il7|Xcl1|Prnp|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Slamf6|Crtam|Pdcd1lg2|Zbtb32|Sh3rf1|Il21|Havcr2|Ighd,-4.652416663522235,0,1,0,0,-12.247206175891595,5.251184487331931,
1,-7.687901674523625,GO:0050870,M1,1,0,GO Biological Processes,19,positive regulation of T cell activation,19_GO:0022610 biological adhesion,-7.687901674523625,4.784065232341095,7.651661155726964,20504,216,377,19,5.039787798408488,1.126694796248537,11534|11629|12520|12522|13642|13655|13848|16196|16963|17863|20371|22164|22329|54167|58205|60505|74256|171285|320404,Adk|Aif1|Cd81|Cd83|Efnb2|Egr3|Ephb6|Il7|Xcl1|Myb|Foxp3|Tnfsf4|Vcam1|Icos|Pdcd1lg2|Il21|Cyld|Havcr2|Itpkb,-4.582187163952703,0,1,0,0,-12.247206175891595,5.251184487331931,
1,-7.513704768572468,GO:0032944,M1,1,0,GO Biological Processes,19,regulation of mononuclear cell proliferation,19_GO:0050789 regulation of biological process,-7.513704768572468,4.439776971796676,7.413003109975101,20504,245,377,20,5.305039787798409,1.1543488658363223,11534|11629|12367|12477|12520|12977|16153|16196|16963|19122|20371|22163|22164|22329|54698|58205|59009|60505|171285|380797,Adk|Aif1|Casp3|Ctla4|Cd81|Csf1|Il10|Il7|Xcl1|Prnp|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Crtam|Pdcd1lg2|Sh3rf1|Il21|Havcr2|Ighd,-4.44419997704383,0,1,0,0,-12.247206175891595,5.251184487331931,
1,-7.495556825292159,GO:0042098,M1,1,0,GO Biological Processes,19,T cell proliferation,19_GO:0002376 immune system process,-7.495556825292159,4.654766172007552,7.4932556905967225,20504,222,377,19,5.039787798408488,1.126694796248537,11534|11629|12367|12477|12520|13848|14360|16963|19122|20371|22163|22164|22329|54698|58205|58206|59009|60505|171285,Adk|Aif1|Casp3|Ctla4|Cd81|Ephb6|Fyn|Xcl1|Prnp|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Crtam|Pdcd1lg2|Zbtb32|Sh3rf1|Il21|Havcr2,-4.44419997704383,0,1,0,0,-12.247206175891595,5.251184487331931,
1,-7.243318820940986,GO:0046651,M1,1,0,GO Biological Processes,19,lymphocyte proliferation,19_GO:0002376 immune system process,-7.243318820940986,3.779175715419074,6.976452096463236,20504,331,377,23,6.10079575596817,1.232689009014991,11534|11629|12367|12477|12520|13848|14360|16153|16196|16963|19122|20371|22163|22164|22329|30925|54698|58205|58206|59009|60505|171285|380797,Adk|Aif1|Casp3|Ctla4|Cd81|Ephb6|Fyn|Il10|Il7|Xcl1|Prnp|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Slamf6|Crtam|Pdcd1lg2|Zbtb32|Sh3rf1|Il21|Havcr2|Ighd,-4.262543046978364,0,1,0,0,-12.247206175891595,5.251184487331931,
1,-7.216480310361894,GO:0070661,M1,1,0,GO Biological Processes,19,leukocyte proliferation,19_GO:0009987 cellular process,-7.216480310361894,3.635917631499228,6.895809909122946,20504,359,377,24,6.36604774535809,1.2574216922104768,11534|11629|12367|12477|12520|12977|13848|14360|16153|16196|16963|19122|20371|22163|22164|22329|30925|54698|58205|58206|59009|60505|171285|380797,Adk|Aif1|Casp3|Ctla4|Cd81|Csf1|Ephb6|Fyn|Il10|Il7|Xcl1|Prnp|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Slamf6|Crtam|Pdcd1lg2|Zbtb32|Sh3rf1|Il21|Havcr2|Ighd,-4.256893835469211,0,1,0,0,-12.247206175891595,5.251184487331931,
1,-7.07123588033218,GO:0002521,M1,1,0,GO Biological Processes,19,leukocyte differentiation,19_GO:0002376 immune system process,-7.07123588033218,2.83535519881328,6.419511442642403,20504,633,377,33,8.753315649867375,1.4555400705138342,12262|12458|12477|12520|12522|12977|13655|15900|16153|16196|16364|16768|16878|17068|17863|18018|18750|18987|20371|21949|22164|22402|30925|53314|54698|59009|60505|74256|234396|234515|252838|320404|320910,C1qc|Ccr6|Ctla4|Cd81|Cd83|Csf1|Egr3|Irf8|Il10|Il7|Irf4|Lag3|Lif|Ly6d|Myb|Nfatc1|Prkca|Pou2f2|Foxp3|Tnfsf8|Tnfsf4|Ccn4|Slamf6|Batf|Crtam|Sh3rf1|Il21|Cyld|Ankle1|Inpp4b|Tox|Itpkb|Itgb8,-4.138668219667675,0,1,0,0,-12.247206175891595,5.251184487331931,
1,-7.058746153276685,GO:0070663,M1,1,0,GO Biological Processes,19,regulation of leukocyte proliferation,19_GO:0050789 regulation of biological process,-7.058746153276685,4.1676067359777225,7.048617301955878,20504,261,377,20,5.305039787798409,1.1543488658363223,11534|11629|12367|12477|12520|12977|16153|16196|16963|19122|20371|22163|22164|22329|54698|58205|59009|60505|171285|380797,Adk|Aif1|Casp3|Ctla4|Cd81|Csf1|Il10|Il7|Xcl1|Prnp|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Crtam|Pdcd1lg2|Sh3rf1|Il21|Havcr2|Ighd,-4.138668219667675,0,1,0,0,-12.247206175891595,5.251184487331931,
1,-6.928084694898931,GO:0050670,M1,1,0,GO Biological Processes,19,regulation of lymphocyte proliferation,19_GO:0002376 immune system process,-6.928084694898931,4.287792905334757,7.026692697510452,20504,241,377,19,5.039787798408488,1.126694796248537,11534|11629|12367|12477|12520|16153|16196|16963|19122|20371|22163|22164|22329|54698|58205|59009|60505|171285|380797,Adk|Aif1|Casp3|Ctla4|Cd81|Il10|Il7|Xcl1|Prnp|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Crtam|Pdcd1lg2|Sh3rf1|Il21|Havcr2|Ighd,-4.044218933944366,0,1,0,0,-12.247206175891595,5.251184487331931,
1,-6.801908499102739,GO:1902105,M1,1,0,GO Biological Processes,19,regulation of leukocyte differentiation,19_GO:0002376 immune system process,-6.801908499102739,3.704395956344286,6.704865271757507,20504,323,377,22,5.835543766578249,1.2072952491350315,12262|12458|12477|12522|12977|13655|16153|16196|16768|16878|17863|18750|20371|22164|54698|59009|60505|74256|234396|234515|252838|320404,C1qc|Ccr6|Ctla4|Cd83|Csf1|Egr3|Il10|Il7|Lag3|Lif|Myb|Prkca|Foxp3|Tnfsf4|Crtam|Sh3rf1|Il21|Cyld|Ankle1|Inpp4b|Tox|Itpkb,-3.9514664936351234,0,1,0,0,-12.247206175891595,5.251184487331931,
1,-6.783711414417548,GO:0051251,M1,1,0,GO Biological Processes,19,positive regulation of lymphocyte activation,19_GO:0002376 immune system process,-6.783711414417548,3.243277443846884,6.4798364672539615,20504,436,377,26,6.896551724137931,1.3050531730278,11534|11629|12520|12522|13642|13655|13848|16016|16153|16196|16963|17863|20371|22163|22164|22329|54167|58205|60505|74256|171285|231130|252838|320404|380795|380797,Adk|Aif1|Cd81|Cd83|Efnb2|Egr3|Ephb6|Ighg2b|Il10|Il7|Xcl1|Myb|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Icos|Pdcd1lg2|Il21|Cyld|Havcr2|Tnip2|Tox|Itpkb|Ighg3|Ighd,-3.949063676133164,0,1,0,0,-12.247206175891595,5.251184487331931,
1,-6.663405625344302,GO:0045619,M1,1,0,GO Biological Processes,19,regulation of lymphocyte differentiation,19_GO:0002376 immune system process,-6.663405625344302,4.577146308795337,6.992505783355161,20504,202,377,17,4.5092838196286475,1.0687193821409158,12458|12477|12522|13655|16153|16196|16768|17863|20371|22164|54698|59009|60505|74256|234396|252838|320404,Ccr6|Ctla4|Cd83|Egr3|Il10|Il7|Lag3|Myb|Foxp3|Tnfsf4|Crtam|Sh3rf1|Il21|Cyld|Ankle1|Tox|Itpkb,-3.8729615495519716,0,1,0,0,-12.247206175891595,5.251184487331931,
1,-6.310132068860952,GO:0032946,M1,1,0,GO Biological Processes,19,positive regulation of mononuclear cell proliferation,19_GO:0048518 positive regulation of biological process,-6.310132068860952,5.251184487331931,7.0308136934728385,20504,145,377,14,3.713527851458886,0.9738796815133427,11534|11629|12520|12977|16196|16963|20371|22163|22164|22329|58205|60505|171285|380797,Adk|Aif1|Cd81|Csf1|Il7|Xcl1|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Pdcd1lg2|Il21|Havcr2|Ighd,-3.5569130943348424,0,1,0,0,-12.247206175891595,5.251184487331931,
1,-6.30723994691919,GO:1903131,M1,1,0,GO Biological Processes,19,mononuclear cell differentiation,19_GO:0002376 immune system process,-6.30723994691919,2.9846671411011196,6.098385039274659,20504,492,377,27,7.161803713527852,1.3280177475181947,12458|12477|12522|12977|13655|15900|16153|16196|16364|16768|17068|17863|18018|18987|20371|21949|22164|30925|53314|54698|59009|60505|74256|234396|252838|320404|320910,Ccr6|Ctla4|Cd83|Csf1|Egr3|Irf8|Il10|Il7|Irf4|Lag3|Ly6d|Myb|Nfatc1|Pou2f2|Foxp3|Tnfsf8|Tnfsf4|Slamf6|Batf|Crtam|Sh3rf1|Il21|Cyld|Ankle1|Tox|Itpkb|Itgb8,-3.5569130943348424,0,1,0,0,-12.247206175891595,5.251184487331931,
1,-6.276740830501529,GO:0045580,M1,1,0,GO Biological Processes,19,regulation of T cell differentiation,19_GO:0002376 immune system process,-6.276740830501529,4.8560060629026145,6.868302903187753,20504,168,377,15,3.9787798408488064,1.006671769031404,12458|12477|12522|13655|16196|16768|17863|20371|22164|54698|59009|74256|234396|252838|320404,Ccr6|Ctla4|Cd83|Egr3|Il7|Lag3|Myb|Foxp3|Tnfsf4|Crtam|Sh3rf1|Cyld|Ankle1|Tox|Itpkb,-3.5484389337688653,0,1,0,0,-12.247206175891595,5.251184487331931,
1,-6.171191323134584,GO:0002696,M1,1,0,GO Biological Processes,19,positive regulation of leukocyte activation,19_GO:0002376 immune system process,-6.171191323134584,2.9369124668435016,6.001038753519775,20504,500,377,27,7.161803713527852,1.3280177475181947,11534|11629|12520|12522|13642|13655|13848|16016|16153|16196|16803|16963|17863|20371|22163|22164|22329|54167|58205|60505|74256|171285|231130|252838|320404|380795|380797,Adk|Aif1|Cd81|Cd83|Efnb2|Egr3|Ephb6|Ighg2b|Il10|Il7|Lbp|Xcl1|Myb|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Icos|Pdcd1lg2|Il21|Cyld|Havcr2|Tnip2|Tox|Itpkb|Ighg3|Ighd,-3.4691691501247917,0,1,0,0,-12.247206175891595,5.251184487331931,
1,-6.082717400122842,GO:0030098,M1,1,0,GO Biological Processes,19,lymphocyte differentiation,19_GO:0002376 immune system process,-6.082717400122842,3.0623461657944415,6.012809463761958,20504,444,377,25,6.63129973474801,1.2815315742771676,12458|12477|12522|13655|15900|16153|16196|16364|16768|17068|17863|18018|18987|20371|21949|22164|30925|53314|54698|59009|60505|74256|234396|252838|320404,Ccr6|Ctla4|Cd83|Egr3|Irf8|Il10|Il7|Irf4|Lag3|Ly6d|Myb|Nfatc1|Pou2f2|Foxp3|Tnfsf8|Tnfsf4|Slamf6|Batf|Crtam|Sh3rf1|Il21|Cyld|Ankle1|Tox|Itpkb,-3.413695487215975,0,1,0,0,-12.247206175891595,5.251184487331931,
1,-6.044323037527181,GO:0030217,M1,1,0,GO Biological Processes,19,T cell differentiation,19_GO:0002376 immune system process,-6.044323037527181,3.601805821490681,6.234060703037817,20504,302,377,20,5.305039787798409,1.1543488658363223,12458|12477|12522|13655|16196|16364|16768|17863|20371|21949|22164|30925|53314|54698|59009|60505|74256|234396|252838|320404,Ccr6|Ctla4|Cd83|Egr3|Il7|Irf4|Lag3|Myb|Foxp3|Tnfsf8|Tnfsf4|Slamf6|Batf|Crtam|Sh3rf1|Il21|Cyld|Ankle1|Tox|Itpkb,-3.4059699443867655,0,1,0,0,-12.247206175891595,5.251184487331931,
1,-5.924564495177893,GO:0050867,M1,1,0,GO Biological Processes,19,positive regulation of cell activation,19_GO:0048518 positive regulation of biological process,-5.924564495177893,2.851371327032526,5.823599117138105,20504,515,377,27,7.161803713527852,1.3280177475181947,11534|11629|12520|12522|13642|13655|13848|16016|16153|16196|16803|16963|17863|20371|22163|22164|22329|54167|58205|60505|74256|171285|231130|252838|320404|380795|380797,Adk|Aif1|Cd81|Cd83|Efnb2|Egr3|Ephb6|Ighg2b|Il10|Il7|Lbp|Xcl1|Myb|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Icos|Pdcd1lg2|Il21|Cyld|Havcr2|Tnip2|Tox|Itpkb|Ighg3|Ighd,-3.3083028077703083,0,1,0,0,-12.247206175891595,5.251184487331931,
1,-5.890924419267026,GO:0070665,M1,1,0,GO Biological Processes,19,positive regulation of leukocyte proliferation,19_GO:0048518 positive regulation of biological process,-5.890924419267026,4.849820067918025,6.627197651843934,20504,157,377,14,3.713527851458886,0.9738796815133427,11534|11629|12520|12977|16196|16963|20371|22163|22164|22329|58205|60505|171285|380797,Adk|Aif1|Cd81|Csf1|Il7|Xcl1|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Pdcd1lg2|Il21|Havcr2|Ighd,-3.2993147296689362,0,1,0,0,-12.247206175891595,5.251184487331931,
1,-5.80430274333155,GO:0042129,M1,1,0,GO Biological Processes,19,regulation of T cell proliferation,19_GO:0002376 immune system process,-5.80430274333155,4.457972779058138,6.43079158517356,20504,183,377,15,3.9787798408488064,1.006671769031404,11534|11629|12367|12477|12520|16963|19122|20371|22164|22329|54698|58205|59009|60505|171285,Adk|Aif1|Casp3|Ctla4|Cd81|Xcl1|Prnp|Foxp3|Tnfsf4|Vcam1|Crtam|Pdcd1lg2|Sh3rf1|Il21|Havcr2,-3.221466978040966,0,1,0,0,-12.247206175891595,5.251184487331931,
1,-5.77588783219453,GO:1903706,M1,1,0,GO Biological Processes,19,regulation of hemopoiesis,19_GO:0002376 immune system process,-5.77588783219453,3.119469231430707,5.8662251011154245,20504,401,377,23,6.10079575596817,1.232689009014991,12262|12458|12477|12522|12977|13655|15251|16153|16196|16768|16878|17863|18750|20371|22164|54698|59009|60505|74256|234396|234515|252838|320404,C1qc|Ccr6|Ctla4|Cd83|Csf1|Egr3|Hif1a|Il10|Il7|Lag3|Lif|Myb|Prkca|Foxp3|Tnfsf4|Crtam|Sh3rf1|Il21|Cyld|Ankle1|Inpp4b|Tox|Itpkb,-3.2016522386658637,0,1,0,0,-12.247206175891595,5.251184487331931,
1,-5.6057450814445255,GO:0050671,M1,1,0,GO Biological Processes,19,positive regulation of lymphocyte proliferation,19_GO:0002376 immune system process,-5.6057450814445255,4.9442970822281165,6.477806079159808,20504,143,377,13,3.4482758620689653,0.9397456902252866,11534|11629|12520|16196|16963|20371|22163|22164|22329|58205|60505|171285|380797,Adk|Aif1|Cd81|Il7|Xcl1|Foxp3|Tnfrsf4|Tnfsf4|Vcam1|Pdcd1lg2|Il21|Havcr2|Ighd,-3.072127338824123,0,1,0,0,-12.247206175891595,5.251184487331931,
1,-4.974406228696784,GO:1902107,M1,1,0,GO Biological Processes,19,positive regulation of leukocyte differentiation,19_GO:0002376 immune system process,-4.974406228696784,4.050115695016649,5.749975487154867,20504,188,377,14,3.713527851458886,0.9738796815133427,12522|12977|13655|16153|16196|16878|17863|18750|20371|22164|60505|74256|252838|320404,Cd83|Csf1|Egr3|Il10|Il7|Lif|Myb|Prkca|Foxp3|Tnfsf4|Il21|Cyld|Tox|Itpkb,-2.5559233191906374,0,1,0,0,-12.247206175891595,5.251184487331931,
1,-4.974406228696784,GO:1903708,M1,1,0,GO Biological Processes,19,positive regulation of hemopoiesis,19_GO:0002376 immune system process,-4.974406228696784,4.050115695016649,5.749975487154867,20504,188,377,14,3.713527851458886,0.9738796815133427,12522|12977|13655|16153|16196|16878|17863|18750|20371|22164|60505|74256|252838|320404,Cd83|Csf1|Egr3|Il10|Il7|Lif|Myb|Prkca|Foxp3|Tnfsf4|Il21|Cyld|Tox|Itpkb,-2.5559233191906374,0,1,0,0,-12.247206175891595,5.251184487331931,
