Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0050863,regulation of T cell activation,19_GO:0002376 immune system process,-6.8,7,7.9,20580,348,102,12,12,3.2,11534|12477|13655|16963|17863|54167|54698|58205|59009|74256|240754|320404,Adk|Ctla4|Egr3|Xcl1|Myb|Icos|Crtam|Pdcd1lg2|Sh3rf1|Cyld|Lax1|Itpkb,-3.6,Geneid
GO Biological Processes,19,GO:0051056,regulation of small GTPase mediated signal transduction,19_GO:0023052 signaling,-6.6,8.7,8.3,20580,233,102,10,9.8,2.9,16400|16412|18186|21858|59079|77446|107746|108058|211673|320404,Itga3|Itgb1|Nrp1|Timp2|Erbin|Heg1|Rapgef1|Camk2d|Arfgef1|Itpkb,-3.4,Geneid
Reactome Gene Sets,6,R-MMU-388841,Costimulation by the CD28 family,,-6.4,21,11,20580,57,102,6,5.9,2.3,12477|14360|18710|19247|54167|58205,Ctla4|Fyn|Pik3r3|Ptpn11|Icos|Pdcd1lg2,-3.3,Geneid
WikiPathways,27,WP193,Hepatocyte growth factor receptor signaling,,-6.2,30,12,20580,34,102,5,4.9,2.1,16412|19247|107746|109905|218397,Itgb1|Ptpn11|Rapgef1|Rap1a|Rasa1,-3.1,Geneid
GO Biological Processes,19,GO:0043087,regulation of GTPase activity,19_GO:0065007 biological regulation,-5.9,6.4,7.2,20580,345,102,11,11,3.1,16412|16963|29809|55985|76260|107746|109905|211673|212285|217944|218397,Itgb1|Xcl1|Rabgap1l|Cxcl13|Ttc8|Rapgef1|Rap1a|Arfgef1|Arap2|Rapgef5|Rasa1,-2.8,Geneid
GO Biological Processes,19,GO:0071363,cellular response to growth factor stimulus,19_GO:0050896 response to stimulus,-5.8,5.6,6.8,20580,431,102,12,12,3.2,13655|14360|16001|16963|18186|19247|21814|55985|107746|109905|218397|320910,Egr3|Fyn|Igf1r|Xcl1|Nrp1|Ptpn11|Tgfbr3|Cxcl13|Rapgef1|Rap1a|Rasa1|Itgb8,-2.8,Geneid
GO Biological Processes,19,GO:0050900,leukocyte migration,19_GO:0040011 locomotion,-5.8,8.1,7.6,20580,223,102,9,8.8,2.8,12145|13616|15945|16400|16412|16963|18750|54698|55985,Cxcr5|Edn3|Cxcl10|Itga3|Itgb1|Xcl1|Prkca|Crtam|Cxcl13,-2.7,Geneid
GO Biological Processes,19,GO:0070848,response to growth factor,19_GO:0050896 response to stimulus,-5.7,5.4,6.7,20580,446,102,12,12,3.2,13655|14360|16001|16963|18186|19247|21814|55985|107746|109905|218397|320910,Egr3|Fyn|Igf1r|Xcl1|Nrp1|Ptpn11|Tgfbr3|Cxcl13|Rapgef1|Rap1a|Rasa1|Itgb8,-2.7,Geneid
GO Biological Processes,19,GO:0022409,positive regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-5.7,6.8,7.1,20580,297,102,10,9.8,2.9,11534|13655|16963|17863|54167|54446|55985|58205|74256|320404,Adk|Egr3|Xcl1|Myb|Icos|Nfat5|Cxcl13|Pdcd1lg2|Cyld|Itpkb,-2.7,Geneid
GO Biological Processes,19,GO:0043408,regulation of MAPK cascade,19_GO:0023052 signaling,-5.5,4.1,6.1,20580,730,102,15,15,3.5,13616|16001|16963|17951|18186|18750|19247|21858|59009|74256|107746|108058|109905|240754|319520,Edn3|Igf1r|Xcl1|Naip5|Nrp1|Prkca|Ptpn11|Timp2|Sh3rf1|Cyld|Rapgef1|Camk2d|Rap1a|Lax1|Dusp4,-2.6,Geneid
GO Biological Processes,19,GO:0007229,integrin-mediated signaling pathway,19_GO:0023052 signaling,-5.5,15,8.8,20580,82,102,6,5.9,2.3,16400|16412|18186|19247|27027|320910,Itga3|Itgb1|Nrp1|Ptpn11|Tspan32|Itgb8,-2.6,Geneid
KEGG Pathway,24,mmu04360,Axon guidance,,-5.5,8.9,7.6,20580,181,102,8,7.8,2.7,14360|16412|18186|18710|18750|19247|108058|218397,Fyn|Itgb1|Nrp1|Pik3r3|Prkca|Ptpn11|Camk2d|Rasa1,-2.6,Geneid
GO Biological Processes,19,GO:1903039,positive regulation of leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-5.4,7.4,7.1,20580,247,102,9,8.8,2.8,11534|13655|16963|17863|54167|54446|58205|74256|320404,Adk|Egr3|Xcl1|Myb|Icos|Nfat5|Pdcd1lg2|Cyld|Itpkb,-2.5,Geneid
GO Biological Processes,19,GO:0043547,positive regulation of GTPase activity,19_GO:0065007 biological regulation,-5.3,7.1,6.9,20580,256,102,9,8.8,2.8,16412|16963|29809|55985|107746|109905|212285|217944|218397,Itgb1|Xcl1|Rabgap1l|Cxcl13|Rapgef1|Rap1a|Arap2|Rapgef5|Rasa1,-2.4,Geneid
GO Biological Processes,19,GO:0001775,cell activation,19_GO:0009987 cellular process,-5.1,4.1,5.9,20580,686,102,14,14,3.4,12145|14360|15945|17863|21949|22163|27027|30925|53314|54698|74256|240754|320404|320910,Cxcr5|Fyn|Cxcl10|Myb|Tnfsf8|Tnfrsf4|Tspan32|Slamf6|Batf|Crtam|Cyld|Lax1|Itpkb|Itgb8,-2.3,Geneid
GO Biological Processes,19,GO:0046580,negative regulation of Ras protein signal transduction,19_GO:0023052 signaling,-5.1,18,9.1,20580,55,102,5,4.9,2.1,16400|16412|21858|77446|107746,Itga3|Itgb1|Timp2|Heg1|Rapgef1,-2.3,Geneid
GO Biological Processes,19,GO:0060326,cell chemotaxis,19_GO:0040011 locomotion,-5,7.7,6.9,20580,209,102,8,7.8,2.7,12145|13616|13655|15945|16963|18186|18750|55985,Cxcr5|Edn3|Egr3|Cxcl10|Xcl1|Nrp1|Prkca|Cxcl13,-2.2,Geneid
WikiPathways,27,WP6,Integrin-mediated cell adhesion,,-5,12,7.9,20580,100,102,6,5.9,2.3,14360|16400|16412|107746|109905|320910,Fyn|Itga3|Itgb1|Rapgef1|Rap1a|Itgb8,-2.2,Geneid
GO Biological Processes,19,GO:0043410,positive regulation of MAPK cascade,19_GO:0023052 signaling,-5,4.6,5.9,20580,524,102,12,12,3.2,13616|16001|16963|17951|18186|18750|19247|21858|59009|107746|108058|109905,Edn3|Igf1r|Xcl1|Naip5|Nrp1|Prkca|Ptpn11|Timp2|Sh3rf1|Rapgef1|Camk2d|Rap1a,-2.2,Geneid
GO Biological Processes,19,GO:0051251,positive regulation of lymphocyte activation,19_GO:0002376 immune system process,-4.9,5,6,20580,443,102,11,11,3.1,11534|13655|16963|17863|22163|54167|58205|74256|231130|320404|380795,Adk|Egr3|Xcl1|Myb|Tnfrsf4|Icos|Pdcd1lg2|Cyld|Tnip2|Itpkb|Ighg3,-2.1,Geneid
GO Biological Processes,19,GO:0035767,endothelial cell chemotaxis,19_GO:0040011 locomotion,-4.9,61,13,20580,10,102,3,2.9,1.7,13655|18186|55985,Egr3|Nrp1|Cxcl13,-2.1,Geneid
GO Biological Processes,19,GO:0051058,negative regulation of small GTPase mediated signal transduction,19_GO:0023052 signaling,-4.9,16,8.5,20580,62,102,5,4.9,2.1,16400|16412|21858|77446|107746,Itga3|Itgb1|Timp2|Heg1|Rapgef1,-2.1,Geneid
GO Biological Processes,19,GO:0050870,positive regulation of T cell activation,19_GO:0022610 biological adhesion,-4.8,7.2,6.6,20580,223,102,8,7.8,2.7,11534|13655|16963|17863|54167|58205|74256|320404,Adk|Egr3|Xcl1|Myb|Icos|Pdcd1lg2|Cyld|Itpkb,-2.1,Geneid
Reactome Gene Sets,6,R-MMU-1280218,Adaptive Immune System,,-4.7,4.1,5.6,20580,646,102,13,13,3.3,12477|14360|16412|18710|19155|19247|30925|54167|54698|58205|59009|66313|109905,Ctla4|Fyn|Itgb1|Pik3r3|Npepps|Ptpn11|Slamf6|Icos|Crtam|Pdcd1lg2|Sh3rf1|Smurf2|Rap1a,-2,Geneid
GO Biological Processes,19,GO:0045580,regulation of T cell differentiation,19_GO:0002376 immune system process,-4.7,8.5,6.8,20580,167,102,7,6.9,2.5,12477|13655|17863|54698|59009|74256|320404,Ctla4|Egr3|Myb|Crtam|Sh3rf1|Cyld|Itpkb,-2,Geneid
KEGG Pathway,24,mmu04014,Ras signaling pathway,,-4.7,7,6.4,20580,232,102,8,7.8,2.7,16001|18710|18750|19247|19696|109905|217944|218397,Igf1r|Pik3r3|Prkca|Ptpn11|Rel|Rap1a|Rapgef5|Rasa1,-2,Geneid
GO Biological Processes,19,GO:0046649,lymphocyte activation,19_GO:0002376 immune system process,-4.6,4.7,5.7,20580,473,102,11,11,3.1,12145|14360|17863|21949|22163|30925|53314|54698|74256|240754|320404,Cxcr5|Fyn|Myb|Tnfsf8|Tnfrsf4|Slamf6|Batf|Crtam|Cyld|Lax1|Itpkb,-1.9,Geneid
GO Biological Processes,19,GO:0043368,positive T cell selection,19_GO:0002376 immune system process,-4.5,22,9.1,20580,36,102,4,3.9,1.9,30925|53314|74256|320404,Slamf6|Batf|Cyld|Itpkb,-1.8,Geneid
Reactome Gene Sets,6,R-MMU-6806834,Signaling by MET,,-4.5,14,7.7,20580,73,102,5,4.9,2.1,16400|16412|19247|107746|109905,Itga3|Itgb1|Ptpn11|Rapgef1|Rap1a,-1.8,Geneid
GO Biological Processes,19,GO:1902105,regulation of leukocyte differentiation,19_GO:0002376 immune system process,-4.5,5.6,5.9,20580,323,102,9,8.8,2.8,12477|13655|17863|18750|54698|59009|74256|234515|320404,Ctla4|Egr3|Myb|Prkca|Crtam|Sh3rf1|Cyld|Inpp4b|Itpkb,-1.8,Geneid
Reactome Gene Sets,6,R-MMU-8875878,MET promotes cell motility,,-4.5,22,8.9,20580,37,102,4,3.9,1.9,16400|16412|107746|109905,Itga3|Itgb1|Rapgef1|Rap1a,-1.8,Geneid
GO Biological Processes,19,GO:0030593,neutrophil chemotaxis,19_GO:0040011 locomotion,-4.5,14,7.7,20580,74,102,5,4.9,2.1,13616|15945|16963|18750|55985,Edn3|Cxcl10|Xcl1|Prkca|Cxcl13,-1.8,Geneid
Reactome Gene Sets,6,R-MMU-1433557,Signaling by SCF-KIT,,-4.4,21,8.8,20580,38,102,4,3.9,1.9,14360|18710|18750|19247,Fyn|Pik3r3|Prkca|Ptpn11,-1.8,Geneid
WikiPathways,27,WP85,Focal adhesion,,-4.4,7.6,6.4,20580,185,102,7,6.9,2.5,14360|16400|16412|21923|107746|109905|320910,Fyn|Itga3|Itgb1|Tnc|Rapgef1|Rap1a|Itgb8,-1.8,Geneid
GO Biological Processes,19,GO:0045321,leukocyte activation,19_GO:0002376 immune system process,-4.4,4,5.3,20580,598,102,12,12,3.2,12145|14360|17863|21949|22163|30925|53314|54698|74256|240754|320404|320910,Cxcr5|Fyn|Myb|Tnfsf8|Tnfrsf4|Slamf6|Batf|Crtam|Cyld|Lax1|Itpkb|Itgb8,-1.8,Geneid
GO Biological Processes,19,GO:0002696,positive regulation of leukocyte activation,19_GO:0002376 immune system process,-4.4,4.4,5.4,20580,508,102,11,11,3.1,11534|13655|16963|17863|22163|54167|58205|74256|231130|320404|380795,Adk|Egr3|Xcl1|Myb|Tnfrsf4|Icos|Pdcd1lg2|Cyld|Tnip2|Itpkb|Ighg3,-1.8,Geneid
Reactome Gene Sets,6,R-MMU-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",,-4.3,20,8.6,20580,40,102,4,3.9,1.9,14360|18710|19247|107746,Fyn|Pik3r3|Ptpn11|Rapgef1,-1.7,Geneid
GO Biological Processes,19,GO:0010613,positive regulation of cardiac muscle hypertrophy,19_GO:0048518 positive regulation of biological process,-4.3,20,8.5,20580,41,102,4,3.9,1.9,11534|18750|108058|110196,Adk|Prkca|Camk2d|Fdps,-1.7,Geneid
GO Biological Processes,19,GO:0071621,granulocyte chemotaxis,19_GO:0040011 locomotion,-4.3,12,7.3,20580,81,102,5,4.9,2.1,13616|15945|16963|18750|55985,Edn3|Cxcl10|Xcl1|Prkca|Cxcl13,-1.7,Geneid
GO Biological Processes,19,GO:0014742,positive regulation of muscle hypertrophy,19_GO:0048518 positive regulation of biological process,-4.3,19,8.3,20580,42,102,4,3.9,1.9,11534|18750|108058|110196,Adk|Prkca|Camk2d|Fdps,-1.7,Geneid
GO Biological Processes,19,GO:0050867,positive regulation of cell activation,19_GO:0048518 positive regulation of biological process,-4.2,4.2,5.3,20580,527,102,11,11,3.1,11534|13655|16963|17863|22163|54167|58205|74256|231130|320404|380795,Adk|Egr3|Xcl1|Myb|Tnfrsf4|Icos|Pdcd1lg2|Cyld|Tnip2|Itpkb|Ighg3,-1.7,Geneid
GO Biological Processes,19,GO:0030595,leukocyte chemotaxis,19_GO:0040011 locomotion,-4.2,8.8,6.5,20580,137,102,6,5.9,2.3,12145|13616|15945|16963|18750|55985,Cxcr5|Edn3|Cxcl10|Xcl1|Prkca|Cxcl13,-1.7,Geneid
GO Biological Processes,19,GO:0010819,regulation of T cell chemotaxis,19_GO:0040011 locomotion,-4.2,38,10,20580,16,102,3,2.9,1.7,15945|16963|55985,Cxcl10|Xcl1|Cxcl13,-1.7,Geneid
GO Biological Processes,19,GO:0045619,regulation of lymphocyte differentiation,19_GO:0002376 immune system process,-4.2,7,6.1,20580,201,102,7,6.9,2.5,12477|13655|17863|54698|59009|74256|320404,Ctla4|Egr3|Myb|Crtam|Sh3rf1|Cyld|Itpkb,-1.7,Geneid
GO Biological Processes,19,GO:0002695,negative regulation of leukocyte activation,19_GO:0002376 immune system process,-4.2,7,6,20580,202,102,7,6.9,2.5,12477|27027|54698|58205|67742|74256|240754,Ctla4|Tspan32|Crtam|Pdcd1lg2|Samsn1|Cyld|Lax1,-1.7,Geneid
GO Biological Processes,19,GO:0010631,epithelial cell migration,19_GO:0040011 locomotion,-4.1,12,7,20580,87,102,5,4.9,2.1,13655|16412|18186|19247|55985,Egr3|Itgb1|Nrp1|Ptpn11|Cxcl13,-1.6,Geneid
GO Biological Processes,19,GO:1990266,neutrophil migration,19_GO:0040011 locomotion,-4.1,12,7,20580,87,102,5,4.9,2.1,13616|15945|16963|18750|55985,Edn3|Cxcl10|Xcl1|Prkca|Cxcl13,-1.6,Geneid
GO Biological Processes,19,GO:1902532,negative regulation of intracellular signal transduction,19_GO:0023052 signaling,-4.1,4.1,5.2,20580,538,102,11,11,3.1,16001|16400|16412|18750|21858|59079|74256|77446|107746|240754|319520,Igf1r|Itga3|Itgb1|Prkca|Timp2|Erbin|Cyld|Heg1|Rapgef1|Lax1|Dusp4,-1.6,Geneid
GO Biological Processes,19,GO:0090132,epithelium migration,19_GO:0032501 multicellular organismal process,-4.1,11,6.9,20580,89,102,5,4.9,2.1,13655|16412|18186|19247|55985,Egr3|Itgb1|Nrp1|Ptpn11|Cxcl13,-1.6,Geneid
GO Biological Processes,19,GO:0090130,tissue migration,19_GO:0032501 multicellular organismal process,-4,11,6.8,20580,92,102,5,4.9,2.1,13655|16412|18186|19247|55985,Egr3|Itgb1|Nrp1|Ptpn11|Cxcl13,-1.5,Geneid
KEGG Pathway,24,mmu04015,Rap1 signaling pathway,,-4,6.6,5.8,20580,214,102,7,6.9,2.5,16001|16412|18710|18750|107746|109905|217944,Igf1r|Itgb1|Pik3r3|Prkca|Rapgef1|Rap1a|Rapgef5,-1.5,Geneid
GO Biological Processes,19,GO:0001764,neuron migration,19_GO:0040011 locomotion,-4,8.1,6.2,20580,149,102,6,5.9,2.3,14360|16400|18186|18227|59009|94222,Fyn|Itga3|Nrp1|Nr4a2|Sh3rf1|Olig3,-1.5,Geneid
GO Biological Processes,19,GO:0050921,positive regulation of chemotaxis,19_GO:0040011 locomotion,-4,8,6.1,20580,151,102,6,5.9,2.3,13616|15945|16963|18186|18750|55985,Edn3|Cxcl10|Xcl1|Nrp1|Prkca|Cxcl13,-1.5,Geneid
GO Biological Processes,19,GO:0002042,cell migration involved in sprouting angiogenesis,19_GO:0040011 locomotion,-4,32,9.5,20580,19,102,3,2.9,1.7,13655|16412|18186,Egr3|Itgb1|Nrp1,-1.5,Geneid
Reactome Gene Sets,6,R-MMU-1280215,Cytokine Signaling in Immune system,,-3.9,4.8,5.2,20580,381,102,9,8.8,2.8,14360|18710|19247|21949|22163|107746|108058|231130|319520,Fyn|Pik3r3|Ptpn11|Tnfsf8|Tnfrsf4|Rapgef1|Camk2d|Tnip2|Dusp4,-1.5,Geneid
GO Biological Processes,19,GO:0001817,regulation of cytokine production,19_GO:0032501 multicellular organismal process,-3.9,3.4,4.7,20580,780,102,13,13,3.3,16963|17951|19247|19696|22163|30925|53314|54698|58205|59079|70790|77446|320910,Xcl1|Naip5|Ptpn11|Rel|Tnfrsf4|Slamf6|Batf|Crtam|Pdcd1lg2|Erbin|Ubr5|Heg1|Itgb8,-1.5,Geneid
Reactome Gene Sets,6,R-MMU-912631,Regulation of signaling by CBL,,-3.9,30,9.2,20580,20,102,3,2.9,1.7,14360|18710|107746,Fyn|Pik3r3|Rapgef1,-1.5,Geneid
Reactome Gene Sets,6,R-MMU-389513,CTLA4 inhibitory signaling,,-3.9,30,9.2,20580,20,102,3,2.9,1.7,12477|14360|19247,Ctla4|Fyn|Ptpn11,-1.5,Geneid
GO Biological Processes,19,GO:0097530,granulocyte migration,19_GO:0040011 locomotion,-3.9,10,6.5,20580,98,102,5,4.9,2.1,13616|15945|16963|18750|55985,Edn3|Cxcl10|Xcl1|Prkca|Cxcl13,-1.5,Geneid
GO Biological Processes,19,GO:0042110,T cell activation,19_GO:0002376 immune system process,-3.9,5.3,5.4,20580,302,102,8,7.8,2.7,14360|21949|22163|30925|53314|54698|74256|320404,Fyn|Tnfsf8|Tnfrsf4|Slamf6|Batf|Crtam|Cyld|Itpkb,-1.5,Geneid
GO Biological Processes,19,GO:0050866,negative regulation of cell activation,19_GO:0048519 negative regulation of biological process,-3.9,6.3,5.6,20580,225,102,7,6.9,2.5,12477|27027|54698|58205|67742|74256|240754,Ctla4|Tspan32|Crtam|Pdcd1lg2|Samsn1|Cyld|Lax1,-1.5,Geneid
GO Biological Processes,19,GO:0048589,developmental growth,19_GO:0040007 growth,-3.9,4.2,5,20580,479,102,10,9.8,2.9,13616|16412|18186|19247|21814|21923|76260|77446|106522|108058,Edn3|Itgb1|Nrp1|Ptpn11|Tgfbr3|Tnc|Ttc8|Heg1|Pkdcc|Camk2d,-1.5,Geneid
WikiPathways,27,WP373,IL-3 signaling pathway,,-3.9,10,6.5,20580,99,102,5,4.9,2.1,14360|18750|19247|107746|109905,Fyn|Prkca|Ptpn11|Rapgef1|Rap1a,-1.5,Geneid
GO Biological Processes,19,GO:0030335,positive regulation of cell migration,19_GO:0040011 locomotion,-3.9,3.8,4.9,20580,577,102,11,11,3.1,13616|15945|16001|16400|16412|16963|18186|18750|55985|66313|108058,Edn3|Cxcl10|Igf1r|Itga3|Itgb1|Xcl1|Nrp1|Prkca|Cxcl13|Smurf2|Camk2d,-1.5,Geneid
GO Biological Processes,19,GO:0070374,positive regulation of ERK1 and ERK2 cascade,19_GO:0023052 signaling,-3.9,6.2,5.6,20580,227,102,7,6.9,2.5,16963|18186|18750|19247|107746|108058|109905,Xcl1|Nrp1|Prkca|Ptpn11|Rapgef1|Camk2d|Rap1a,-1.5,Geneid
GO Biological Processes,19,GO:0045058,T cell selection,19_GO:0002376 immune system process,-3.9,15,7.3,20580,53,102,4,3.9,1.9,30925|53314|74256|320404,Slamf6|Batf|Cyld|Itpkb,-1.5,Geneid
Reactome Gene Sets,6,R-MMU-380108,Chemokine receptors bind chemokines,,-3.9,15,7.3,20580,53,102,4,3.9,1.9,12145|15945|16963|55985,Cxcr5|Cxcl10|Xcl1|Cxcl13,-1.5,Geneid
GO Biological Processes,19,GO:0043369,"CD4-positive or CD8-positive, alpha-beta T cell lineage commitment",19_GO:0002376 immune system process,-3.8,29,9,20580,21,102,3,2.9,1.7,30925|53314|74256,Slamf6|Batf|Cyld,-1.5,Geneid
GO Biological Processes,19,GO:0040007,growth,19_GO:0040007 growth,-3.8,4.2,5,20580,485,102,10,9.8,2.9,13616|16412|18186|19247|21814|21923|76260|77446|106522|108058,Edn3|Itgb1|Nrp1|Ptpn11|Tgfbr3|Tnc|Ttc8|Heg1|Pkdcc|Camk2d,-1.5,Geneid
GO Biological Processes,19,GO:0048534,hematopoietic or lymphoid organ development,19_GO:0002376 immune system process,-3.8,3.3,4.7,20580,794,102,13,13,3.3,12145|17863|19247|21814|21949|29809|30925|53314|55985|70122|74256|320404|320910,Cxcr5|Myb|Ptpn11|Tgfbr3|Tnfsf8|Rabgap1l|Slamf6|Batf|Cxcl13|Mllt3|Cyld|Itpkb|Itgb8,-1.5,Geneid
KEGG Pathway,24,mmu04925,Aldosterone synthesis and secretion,,-3.8,9.9,6.4,20580,102,102,5,4.9,2.1,12289|13070|18227|18750|108058,Cacna1d|Cyp11a1|Nr4a2|Prkca|Camk2d,-1.5,Geneid
GO Biological Processes,19,GO:0007162,negative regulation of cell adhesion,19_GO:0022610 biological adhesion,-3.8,5.2,5.2,20580,313,102,8,7.8,2.7,12477|19247|21923|54698|58205|74256|218397|240754,Ctla4|Ptpn11|Tnc|Crtam|Pdcd1lg2|Cyld|Rasa1|Lax1,-1.4,Geneid
GO Biological Processes,19,GO:1903706,regulation of hemopoiesis,19_GO:0002376 immune system process,-3.8,4.5,5,20580,400,102,9,8.8,2.8,12477|13655|17863|18750|54698|59009|74256|234515|320404,Ctla4|Egr3|Myb|Prkca|Crtam|Sh3rf1|Cyld|Inpp4b|Itpkb,-1.4,Geneid
GO Biological Processes,19,GO:1901623,regulation of lymphocyte chemotaxis,19_GO:0040011 locomotion,-3.7,26,8.6,20580,23,102,3,2.9,1.7,15945|16963|55985,Cxcl10|Xcl1|Cxcl13,-1.4,Geneid
GO Biological Processes,19,GO:0034762,regulation of transmembrane transport,19_GO:0051179 localization,-3.7,3.7,4.7,20580,602,102,11,11,3.1,12289|13616|14360|15945|16412|18750|19247|19894|108058|109905|218397,Cacna1d|Edn3|Fyn|Cxcl10|Itgb1|Prkca|Ptpn11|Rph3a|Camk2d|Rap1a|Rasa1,-1.4,Geneid
GO Biological Processes,19,GO:2000147,positive regulation of cell motility,19_GO:0040011 locomotion,-3.7,3.7,4.7,20580,604,102,11,11,3.1,13616|15945|16001|16400|16412|16963|18186|18750|55985|66313|108058,Edn3|Cxcl10|Igf1r|Itga3|Itgb1|Xcl1|Nrp1|Prkca|Cxcl13|Smurf2|Camk2d,-1.4,Geneid
GO Biological Processes,19,GO:0051250,negative regulation of lymphocyte activation,19_GO:0002376 immune system process,-3.7,7.1,5.7,20580,170,102,6,5.9,2.3,12477|54698|58205|67742|74256|240754,Ctla4|Crtam|Pdcd1lg2|Samsn1|Cyld|Lax1,-1.4,Geneid
GO Biological Processes,19,GO:0061564,axon development,19_GO:0032502 developmental process,-3.7,4.4,4.9,20580,412,102,9,8.8,2.8,13616|16001|16412|18186|18227|18750|19247|21923|76260,Edn3|Igf1r|Itgb1|Nrp1|Nr4a2|Prkca|Ptpn11|Tnc|Ttc8,-1.4,Geneid
GO Biological Processes,19,GO:0070372,regulation of ERK1 and ERK2 cascade,19_GO:0023052 signaling,-3.7,5,5.1,20580,326,102,8,7.8,2.7,16963|18186|18750|19247|107746|108058|109905|319520,Xcl1|Nrp1|Prkca|Ptpn11|Rapgef1|Camk2d|Rap1a|Dusp4,-1.3,Geneid
