Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0002253,activation of immune response,19_GO:0002376 immune system process,-2.9,3,3.9,20504,439,170,11,6.5,1.9,12043|12273|12518|12775|18578|22165|66214|67917|238447|239743|100033459,Bcl2|C5ar1|Cd79a|Ccr7|Pde4b|Txk|Rgcc|Zcchc3|Igha|Klhl6|Ifi208,-0.18,Geneid
GO Biological Processes,19,GO:0007159,leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-2.9,3.2,4,20504,373,170,10,5.9,1.8,11898|12775|16183|16190|16197|17131|20343|20677|23959|94212,Ass1|Ccr7|Il2|Il4ra|Il7r|Smad7|Sell|Sox4|Nt5e|Pag1,-0.18,Geneid
GO Biological Processes,19,GO:0002820,negative regulation of adaptive immune response,19_GO:0002376 immune system process,-2.8,8.2,5,20504,59,170,4,2.4,1.2,16183|16190|16197|17131,Il2|Il4ra|Il7r|Smad7,-0.11,Geneid
GO Biological Processes,19,GO:0045619,regulation of lymphocyte differentiation,19_GO:0002376 immune system process,-2.8,4.2,4.2,20504,202,170,7,4.1,1.5,12193|12775|16183|16190|16197|17131|20677,Zfp36l2|Ccr7|Il2|Il4ra|Il7r|Smad7|Sox4,-0.11,Geneid
GO Biological Processes,19,GO:1902105,regulation of leukocyte differentiation,19_GO:0002376 immune system process,-2.8,3.4,3.9,20504,323,170,9,5.3,1.7,12193|12775|14159|16183|16190|16197|17131|17869|20677,Zfp36l2|Ccr7|Fes|Il2|Il4ra|Il7r|Smad7|Myc|Sox4,-0.11,Geneid
GO Biological Processes,19,GO:0090023,positive regulation of neutrophil chemotaxis,19_GO:0040011 locomotion,-2.8,13,5.8,20504,28,170,3,1.8,1,12273|12775|20343,C5ar1|Ccr7|Sell,-0.11,Geneid
GO Biological Processes,19,GO:0046639,negative regulation of alpha-beta T cell differentiation,19_GO:0022610 biological adhesion,-2.8,13,5.8,20504,28,170,3,1.8,1,16183|16190|17131,Il2|Il4ra|Smad7,-0.11,Geneid
GO Biological Processes,19,GO:0030593,neutrophil chemotaxis,19_GO:0040011 locomotion,-2.8,5.9,4.5,20504,102,170,5,2.9,1.3,12273|12775|14131|18578|20343,C5ar1|Ccr7|Fcgr3|Pde4b|Sell,-0.11,Geneid
GO Biological Processes,19,GO:0002313,mature B cell differentiation involved in immune response,19_GO:0002376 immune system process,-2.8,12,5.7,20504,29,170,3,1.8,1,16183|17305|321019,Il2|Mfng|Gpr183,-0.11,Geneid
GO Biological Processes,19,GO:0070227,lymphocyte apoptotic process,19_GO:0009987 cellular process,-2.8,5.8,4.5,20504,104,170,5,2.9,1.3,14605|16183|16197|17869|170770,Tsc22d3|Il2|Il7r|Myc|Bbc3,-0.11,Geneid
GO Biological Processes,19,GO:0045582,positive regulation of T cell differentiation,19_GO:0022610 biological adhesion,-2.8,5.8,4.5,20504,104,170,5,2.9,1.3,12775|16183|16190|16197|20677,Ccr7|Il2|Il4ra|Il7r|Sox4,-0.11,Geneid
KEGG Pathway,24,ko04390,Hippo signaling pathway,,-2.7,4.7,4.2,20504,154,170,6,3.5,1.4,15901|16475|17131|17869|93737|170770,Id1|Ajuba|Smad7|Myc|Pard6g|Bbc3,-0.11,Geneid
GO Biological Processes,19,GO:0071456,cellular response to hypoxia,19_GO:0050896 response to stimulus,-2.7,5.7,4.5,20504,105,170,5,2.9,1.3,11828|12043|16475|17869|66214,Aqp3|Bcl2|Ajuba|Myc|Rgcc,-0.11,Geneid
Reactome Gene Sets,6,R-MMU-418594,G alpha (i) signalling events,,-2.7,3.6,3.9,20504,269,170,8,4.7,1.6,12273|12775|12802|18578|83771|108072|110168|321019,C5ar1|Ccr7|Cnr2|Pde4b|Tas1r3|Grm6|Gpr18|Gpr183,-0.11,Geneid
GO Biological Processes,19,GO:0050865,regulation of cell activation,19_GO:0050789 regulation of biological process,-2.7,2.3,3.5,20504,770,170,15,8.8,2.2,12043|12193|12775|12802|14159|16183|16190|16197|17101|17131|20677|22165|94212|238447|321019,Bcl2|Zfp36l2|Ccr7|Cnr2|Fes|Il2|Il4ra|Il7r|Lyst|Smad7|Sox4|Txk|Pag1|Igha|Gpr183,-0.11,Geneid
GO Biological Processes,19,GO:0071624,positive regulation of granulocyte chemotaxis,19_GO:0040011 locomotion,-2.7,12,5.5,20504,30,170,3,1.8,1,12273|12775|20343,C5ar1|Ccr7|Sell,-0.11,Geneid
KEGG Pathway,24,ko04630,Jak-STAT signaling pathway,,-2.7,4.6,4.2,20504,157,170,6,3.5,1.4,12043|15979|16183|16190|16197|17869,Bcl2|Ifngr1|Il2|Il4ra|Il7r|Myc,-0.11,Geneid
KEGG Pathway,24,mmu04390,Hippo signaling pathway,,-2.7,4.6,4.2,20504,157,170,6,3.5,1.4,15901|16475|17131|17869|93737|170770,Id1|Ajuba|Smad7|Myc|Pard6g|Bbc3,-0.11,Geneid
GO Biological Processes,19,GO:0007006,mitochondrial membrane organization,19_GO:0009987 cellular process,-2.7,5.6,4.4,20504,108,170,5,2.9,1.3,12043|14049|17869|69923|170770,Bcl2|Eya2|Myc|Agk|Bbc3,-0.11,Geneid
GO Biological Processes,19,GO:0001666,response to hypoxia,19_GO:0050896 response to stimulus,-2.7,3.9,4,20504,214,170,7,4.1,1.5,11828|11931|12043|16475|17869|18174|66214,Aqp3|Atp1b1|Bcl2|Ajuba|Myc|Slc11a2|Rgcc,-0.11,Geneid
GO Biological Processes,19,GO:0002250,adaptive immune response,19_GO:0002376 immune system process,-2.7,2.5,3.5,20504,623,170,13,7.6,2,12518|12775|14131|16183|16190|16197|17101|17131|22165|94212|238447|239743|321019,Cd79a|Ccr7|Fcgr3|Il2|Il4ra|Il7r|Lyst|Smad7|Txk|Pag1|Igha|Klhl6|Gpr183,-0.11,Geneid
KEGG Pathway,24,mmu04630,Jak-STAT signaling pathway,,-2.7,4.5,4.1,20504,160,170,6,3.5,1.4,12043|15979|16183|16190|16197|17869,Bcl2|Ifngr1|Il2|Il4ra|Il7r|Myc,-0.099,Geneid
GO Biological Processes,19,GO:0050727,regulation of inflammatory response,19_GO:0050896 response to stimulus,-2.6,3.2,3.7,20504,342,170,9,5.3,1.7,12775|12802|14131|16183|20085|20317|23959|58992|74603,Ccr7|Cnr2|Fcgr3|Il2|Rps19|Serpinf1|Nt5e|F12|Cd200r3,-0.095,Geneid
GO Biological Processes,19,GO:2000515,"negative regulation of CD4-positive, alpha-beta T cell activation",19_GO:0022610 biological adhesion,-2.6,11,5.3,20504,32,170,3,1.8,1,16183|16190|17131,Il2|Il4ra|Smad7,-0.092,Geneid
GO Biological Processes,19,GO:0095500,acetylcholine receptor signaling pathway,19_GO:0023052 signaling,-2.6,11,5.2,20504,33,170,3,1.8,1,17069|67865|100041546,Ly6e|Rgs10|Ly6c2,-0.061,Geneid
Reactome Gene Sets,6,R-MMU-425407,SLC-mediated transmembrane transport,,-2.6,3.8,3.8,20504,225,170,7,4.1,1.5,13723|18174|20499|74338|108116|213053|225579,Emb|Slc11a2|Slc12a7|Slc6a19|Slco3a1|Slc39a14|Slc27a6,-0.051,Geneid
GO Biological Processes,19,GO:0036037,"CD8-positive, alpha-beta T cell activation",19_GO:0002376 immune system process,-2.6,11,5.1,20504,34,170,3,1.8,1,12043|20230|110168,Bcl2|Satb1|Gpr18,-0.051,Geneid
GO Biological Processes,19,GO:0045580,regulation of T cell differentiation,19_GO:0002376 immune system process,-2.6,4.3,3.9,20504,168,170,6,3.5,1.4,12775|16183|16190|16197|17131|20677,Ccr7|Il2|Il4ra|Il7r|Smad7|Sox4,-0.051,Geneid
GO Biological Processes,19,GO:0002694,regulation of leukocyte activation,19_GO:0002376 immune system process,-2.5,2.3,3.3,20504,725,170,14,8.2,2.1,12043|12193|12775|12802|14159|16183|16190|16197|17101|17131|20677|94212|238447|321019,Bcl2|Zfp36l2|Ccr7|Cnr2|Fes|Il2|Il4ra|Il7r|Lyst|Smad7|Sox4|Pag1|Igha|Gpr183,-0.051,Geneid
GO Biological Processes,19,GO:0042100,B cell proliferation,19_GO:0002376 immune system process,-2.5,5.2,4.1,20504,117,170,5,2.9,1.3,12043|12518|16183|16197|321019,Bcl2|Cd79a|Il2|Il7r|Gpr183,-0.051,Geneid
GO Biological Processes,19,GO:0090022,regulation of neutrophil chemotaxis,19_GO:0040011 locomotion,-2.5,10,5.1,20504,35,170,3,1.8,1,12273|12775|20343,C5ar1|Ccr7|Sell,-0.051,Geneid
GO Biological Processes,19,GO:1905145,cellular response to acetylcholine,19_GO:0050896 response to stimulus,-2.5,10,5.1,20504,35,170,3,1.8,1,17069|67865|100041546,Ly6e|Rgs10|Ly6c2,-0.051,Geneid
GO Biological Processes,19,GO:2000514,"regulation of CD4-positive, alpha-beta T cell activation",19_GO:0002376 immune system process,-2.5,6.7,4.4,20504,72,170,4,2.4,1.2,12775|16183|16190|17131,Ccr7|Il2|Il4ra|Smad7,-0.051,Geneid
GO Biological Processes,19,GO:0032103,positive regulation of response to external stimulus,19_GO:0048518 positive regulation of biological process,-2.5,2.8,3.5,20504,427,170,10,5.9,1.8,12273|12775|14131|20085|20343|22165|67917|68992|380713|100033459,C5ar1|Ccr7|Fcgr3|Rps19|Sell|Txk|Zcchc3|Zfp580|Scarf1|Ifi208,-0.051,Geneid
GO Biological Processes,19,GO:0030183,B cell differentiation,19_GO:0002376 immune system process,-2.5,4.2,3.9,20504,171,170,6,3.5,1.4,12043|12193|12518|16183|17305|321019,Bcl2|Zfp36l2|Cd79a|Il2|Mfng|Gpr183,-0.051,Geneid
GO Biological Processes,19,GO:2000107,negative regulation of leukocyte apoptotic process,19_GO:0048519 negative regulation of biological process,-2.5,6.6,4.4,20504,73,170,4,2.4,1.2,12775|14605|16183|16197,Ccr7|Tsc22d3|Il2|Il7r,-0.049,Geneid
GO Biological Processes,19,GO:0001776,leukocyte homeostasis,19_GO:0002376 immune system process,-2.5,5,4,20504,120,170,5,2.9,1.3,12043|14605|16183|18578|321019,Bcl2|Tsc22d3|Il2|Pde4b|Gpr183,-0.049,Geneid
GO Biological Processes,19,GO:0045621,positive regulation of lymphocyte differentiation,19_GO:0002376 immune system process,-2.5,5,4,20504,120,170,5,2.9,1.3,12775|16183|16190|16197|20677,Ccr7|Il2|Il4ra|Il7r|Sox4,-0.049,Geneid
GO Biological Processes,19,GO:1905144,response to acetylcholine,19_GO:0050896 response to stimulus,-2.5,10,5,20504,36,170,3,1.8,1,17069|67865|100041546,Ly6e|Rgs10|Ly6c2,-0.049,Geneid
GO Biological Processes,19,GO:0002335,mature B cell differentiation,19_GO:0002376 immune system process,-2.5,9.8,4.9,20504,37,170,3,1.8,1,16183|17305|321019,Il2|Mfng|Gpr183,-0.027,Geneid
GO Biological Processes,19,GO:1902624,positive regulation of neutrophil migration,19_GO:0040011 locomotion,-2.5,9.8,4.9,20504,37,170,3,1.8,1,12273|12775|20343,C5ar1|Ccr7|Sell,-0.027,Geneid
GO Biological Processes,19,GO:0046637,regulation of alpha-beta T cell differentiation,19_GO:0002376 immune system process,-2.4,6.3,4.3,20504,76,170,4,2.4,1.2,12775|16183|16190|17131,Ccr7|Il2|Il4ra|Smad7,-0.022,Geneid
Reactome Gene Sets,6,R-MMU-425366,"Transport of bile salts and organic acids, metal ions and amine compounds",,-2.4,6.3,4.3,20504,76,170,4,2.4,1.2,13723|18174|74338|213053,Emb|Slc11a2|Slc6a19|Slc39a14,-0.022,Geneid
GO Biological Processes,19,GO:0002688,regulation of leukocyte chemotaxis,19_GO:0040011 locomotion,-2.4,4.8,3.9,20504,125,170,5,2.9,1.3,12273|12775|20343|68992|110168,C5ar1|Ccr7|Sell|Zfp580|Gpr18,-0.0029,Geneid
GO Biological Processes,19,GO:0002286,T cell activation involved in immune response,19_GO:0002376 immune system process,-2.4,4.8,3.9,20504,126,170,5,2.9,1.3,12775|16183|16190|17131|321019,Ccr7|Il2|Il4ra|Smad7|Gpr183,0,Geneid
GO Biological Processes,19,GO:0036293,response to decreased oxygen levels,19_GO:0050896 response to stimulus,-2.4,3.5,3.6,20504,241,170,7,4.1,1.5,11828|11931|12043|16475|17869|18174|66214,Aqp3|Atp1b1|Bcl2|Ajuba|Myc|Slc11a2|Rgcc,0,Geneid
GO Biological Processes,19,GO:0071621,granulocyte chemotaxis,19_GO:0040011 locomotion,-2.4,4.7,3.9,20504,127,170,5,2.9,1.3,12273|12775|14131|18578|20343,C5ar1|Ccr7|Fcgr3|Pde4b|Sell,0,Geneid
GO Biological Processes,19,GO:0031647,regulation of protein stability,19_GO:0065007 biological regulation,-2.4,3.1,3.4,20504,308,170,8,4.7,1.6,11931|12043|15901|17131|20362|20437|20677|380918,Atp1b1|Bcl2|Id1|Smad7|Septin8|Siah1a|Sox4|Siah3,0,Geneid
GO Biological Processes,19,GO:1990266,neutrophil migration,19_GO:0040011 locomotion,-2.4,4.7,3.9,20504,128,170,5,2.9,1.3,12273|12775|14131|18578|20343,C5ar1|Ccr7|Fcgr3|Pde4b|Sell,0,Geneid
GO Biological Processes,19,GO:0031347,regulation of defense response,19_GO:0050896 response to stimulus,-2.4,2.4,3.2,20504,599,170,12,7.1,2,12775|12802|14131|16183|20085|20317|22165|23959|58992|67917|74603|100033459,Ccr7|Cnr2|Fcgr3|Il2|Rps19|Serpinf1|Txk|Nt5e|F12|Zcchc3|Cd200r3|Ifi208,0,Geneid
GO Biological Processes,19,GO:0036294,cellular response to decreased oxygen levels,19_GO:0050896 response to stimulus,-2.3,4.6,3.8,20504,130,170,5,2.9,1.3,11828|12043|16475|17869|66214,Aqp3|Bcl2|Ajuba|Myc|Rgcc,0,Geneid
GO Biological Processes,19,GO:0002698,negative regulation of immune effector process,19_GO:0002376 immune system process,-2.3,4.6,3.8,20504,130,170,5,2.9,1.3,16183|16190|16197|17131|20085,Il2|Il4ra|Il7r|Smad7|Rps19,0,Geneid
Reactome Gene Sets,6,R-MMU-500792,GPCR ligand binding,,-2.3,2.8,3.3,20504,381,170,9,5.3,1.7,12273|12775|12802|22354|83771|108072|110168|227717|321019,C5ar1|Ccr7|Cnr2|Vipr1|Tas1r3|Grm6|Gpr18|Qrfp|Gpr183,0,Geneid
GO Biological Processes,19,GO:1902107,positive regulation of leukocyte differentiation,19_GO:0002376 immune system process,-2.3,3.8,3.6,20504,188,170,6,3.5,1.4,12775|14159|16183|16190|16197|20677,Ccr7|Fes|Il2|Il4ra|Il7r|Sox4,0,Geneid
GO Biological Processes,19,GO:1903708,positive regulation of hemopoiesis,19_GO:0002376 immune system process,-2.3,3.8,3.6,20504,188,170,6,3.5,1.4,12775|14159|16183|16190|16197|20677,Ccr7|Fes|Il2|Il4ra|Il7r|Sox4,0,Geneid
GO Biological Processes,19,GO:0022407,regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-2.3,2.6,3.2,20504,457,170,10,5.9,1.8,11898|12775|16183|16190|16197|17131|18793|20677|66214|94212,Ass1|Ccr7|Il2|Il4ra|Il7r|Smad7|Plaur|Sox4|Rgcc|Pag1,0,Geneid
GO Biological Processes,19,GO:0051249,regulation of lymphocyte activation,19_GO:0002376 immune system process,-2.3,2.4,3.1,20504,611,170,12,7.1,2,12043|12193|12775|16183|16190|16197|17101|17131|20677|94212|238447|321019,Bcl2|Zfp36l2|Ccr7|Il2|Il4ra|Il7r|Lyst|Smad7|Sox4|Pag1|Igha|Gpr183,0,Geneid
GO Biological Processes,19,GO:0002683,negative regulation of immune system process,19_GO:0002376 immune system process,-2.3,2.6,3.2,20504,460,170,10,5.9,1.8,12802|14605|16183|16190|16197|17131|17869|20085|94212|110168,Cnr2|Tsc22d3|Il2|Il4ra|Il7r|Smad7|Myc|Rps19|Pag1|Gpr18,0,Geneid
GO Biological Processes,19,GO:0001817,regulation of cytokine production,19_GO:0032501 multicellular organismal process,-2.3,2.2,3.1,20504,776,170,14,8.2,2.1,12273|12775|14131|15979|16183|16190|17131|18578|22165|66214|67917|68992|110168|246728,C5ar1|Ccr7|Fcgr3|Ifngr1|Il2|Il4ra|Smad7|Pde4b|Txk|Rgcc|Zcchc3|Zfp580|Gpr18|Oas2,0,Geneid
GO Biological Processes,19,GO:0046636,negative regulation of alpha-beta T cell activation,19_GO:0022610 biological adhesion,-2.3,8.4,4.5,20504,43,170,3,1.8,1,16183|16190|17131,Il2|Il4ra|Smad7,0,Geneid
GO Biological Processes,19,GO:0006875,cellular metal ion homeostasis,19_GO:0065007 biological regulation,-2.3,2.3,3.1,20504,619,170,12,7.1,2,11931|12043|12273|12775|16183|17869|18174|74011|110168|170770|213053|270035,Atp1b1|Bcl2|C5ar1|Ccr7|Il2|Myc|Slc11a2|Slc25a27|Gpr18|Bbc3|Slc39a14|Letm2,0,Geneid
GO Biological Processes,19,GO:0055065,metal ion homeostasis,19_GO:0065007 biological regulation,-2.2,2.2,3.1,20504,700,170,13,7.6,2,11931|12043|12273|12775|16183|17869|18174|20499|74011|110168|170770|213053|270035,Atp1b1|Bcl2|C5ar1|Ccr7|Il2|Myc|Slc11a2|Slc12a7|Slc25a27|Gpr18|Bbc3|Slc39a14|Letm2,0,Geneid
GO Biological Processes,19,GO:0070232,regulation of T cell apoptotic process,19_GO:0050789 regulation of biological process,-2.2,8.2,4.4,20504,44,170,3,1.8,1,14605|16197|170770,Tsc22d3|Il7r|Bbc3,0,Geneid
KEGG Pathway,24,ko04978,Mineral absorption,,-2.2,8.2,4.4,20504,44,170,3,1.8,1,11931|18174|74338,Atp1b1|Slc11a2|Slc6a19,0,Geneid
