Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
Geneid,GO Biological Processes,19,GO:0040007,growth,19_GO:0040007 growth,-4.6,4.3,5.6,20580,485,118,12,10,2.8,11839|12316|12977|14173|18846|21814|21923|76044|76260|77446|106522|108058,Areg|Aspm|Csf1|Fgf2|Plxna3|Tgfbr3|Tnc|Ncapg2|Ttc8|Heg1|Pkdcc|Camk2d,-2.3
Geneid,GO Biological Processes,19,GO:0046622,positive regulation of organ growth,19_GO:0040007 growth,-4.5,14,7.8,20580,62,118,5,4.2,1.9,14173|16196|21814|56449|110196,Fgf2|Il7|Tgfbr3|Ybx3|Fdps,-2.2
Geneid,KEGG Pathway,24,mmu04015,Rap1 signaling pathway,,-4.5,6.5,6.2,20580,214,118,8,6.8,2.3,12315|12977|14173|16001|18710|107746|109905|217944,Calm3|Csf1|Fgf2|Igf1r|Pik3r3|Rapgef1|Rap1a|Rapgef5,-2.1
Geneid,GO Biological Processes,19,GO:0150146,cell junction disassembly,19_GO:0009987 cellular process,-4.4,44,11,20580,12,118,3,2.5,1.4,12260|12262|77057,C1qb|C1qc|Ston1,-2.1
Geneid,GO Biological Processes,19,GO:0048639,positive regulation of developmental growth,19_GO:0040007 growth,-4.4,6.3,6,20580,220,118,8,6.8,2.3,12977|14173|16001|16196|21814|56449|71653|110196,Csf1|Fgf2|Igf1r|Il7|Tgfbr3|Ybx3|Shtn1|Fdps,-2.1
Geneid,Reactome Gene Sets,6,R-MMU-9009391,Extra-nuclear estrogen signaling,,-4.4,13,7.5,20580,67,118,5,4.2,1.9,11839|12315|16001|18710|66066,Areg|Calm3|Igf1r|Pik3r3|Gng11,-2.1
Geneid,GO Biological Processes,19,GO:2000406,positive regulation of T cell migration,19_GO:0040011 locomotion,-4.4,21,8.6,20580,34,118,4,3.4,1.7,11629|15945|53416|55985,Aif1|Cxcl10|Stk39|Cxcl13,-2.1
Geneid,KEGG Pathway,24,mmu04151,PI3K-Akt signaling pathway,,-4.4,4.9,5.6,20580,359,118,10,8.5,2.6,11839|12977|14173|16001|16196|16400|17863|18710|21923|66066,Areg|Csf1|Fgf2|Igf1r|Il7|Itga3|Myb|Pik3r3|Tnc|Gng11,-2.1
Geneid,GO Biological Processes,19,GO:0055017,cardiac muscle tissue growth,19_GO:0040007 growth,-4.3,20,8.5,20580,35,118,4,3.4,1.7,14173|21814|77446|108058,Fgf2|Tgfbr3|Heg1|Camk2d,-2
Geneid,GO Biological Processes,19,GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,19_GO:0023052 signaling,-4.3,4.8,5.5,20580,365,118,10,8.5,2.6,11839|12977|13642|13848|14173|16001|18710|77057|107746|243659,Areg|Csf1|Efnb2|Ephb6|Fgf2|Igf1r|Pik3r3|Ston1|Rapgef1|Styk1,-2
Geneid,GO Biological Processes,19,GO:0042832,defense response to protozoan,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.2,18,8.1,20580,38,118,4,3.4,1.7,15900|16364|27027|53314,Irf8|Irf4|Tspan32|Batf,-1.9
Geneid,KEGG Pathway,24,mmu05214,Glioma,,-4.2,12,7.1,20580,74,118,5,4.2,1.9,12315|16001|18710|52163|108058,Calm3|Igf1r|Pik3r3|Camk1|Camk2d,-1.9
Geneid,GO Biological Processes,19,GO:0060419,heart growth,19_GO:0040007 growth,-4.1,18,8,20580,39,118,4,3.4,1.7,14173|21814|77446|108058,Fgf2|Tgfbr3|Heg1|Camk2d,-1.9
Geneid,GO Biological Processes,19,GO:2000403,positive regulation of lymphocyte migration,19_GO:0040011 locomotion,-4.1,18,8,20580,39,118,4,3.4,1.7,11629|15945|53416|55985,Aif1|Cxcl10|Stk39|Cxcl13,-1.9
Geneid,WikiPathways,27,WP2292,Chemokine signaling pathway,,-4.1,6.7,5.9,20580,181,118,7,5.9,2.2,12145|12776|15945|18710|55985|66066|109905,Cxcr5|Ccr8|Cxcl10|Pik3r3|Cxcl13|Gng11|Rap1a,-1.8
Geneid,KEGG Pathway,24,mmu04360,Axon guidance,,-4.1,6.7,5.9,20580,181,118,7,5.9,2.2,13642|13848|18710|18846|65254|108058|214968,Efnb2|Ephb6|Pik3r3|Plxna3|Dpysl5|Camk2d|Sema6d,-1.8
Geneid,GO Biological Processes,19,GO:0031175,neuron projection development,19_GO:0032502 developmental process,-4.1,3.3,4.8,20580,740,118,14,12,3,11839|13642|13848|16001|16467|18508|18846|21923|65254|71653|76260|94190|211673|214968,Areg|Efnb2|Ephb6|Igf1r|Atcay|Pax6|Plxna3|Tnc|Dpysl5|Shtn1|Ttc8|Ophn1|Arfgef1|Sema6d,-1.8
Geneid,GO Biological Processes,19,GO:0048667,cell morphogenesis involved in neuron differentiation,19_GO:0032502 developmental process,-4,4,5.1,20580,474,118,11,9.3,2.7,13642|13848|16001|18508|18846|65254|71653|76260|76574|94190|214968,Efnb2|Ephb6|Igf1r|Pax6|Plxna3|Dpysl5|Shtn1|Ttc8|Mfsd2a|Ophn1|Sema6d,-1.8
Geneid,Reactome Gene Sets,6,R-MMU-8939211,ESR-mediated signaling,,-4,6.7,5.9,20580,183,118,7,5.9,2.2,11839|12315|14229|16001|18710|66066|268903,Areg|Calm3|Fkbp5|Igf1r|Pik3r3|Gng11|Nrip1,-1.8
Geneid,GO Biological Processes,19,GO:0001562,response to protozoan,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4,17,7.7,20580,42,118,4,3.4,1.7,15900|16364|27027|53314,Irf8|Irf4|Tspan32|Batf,-1.8
Geneid,GO Biological Processes,19,GO:0010819,regulation of T cell chemotaxis,19_GO:0040011 locomotion,-4,33,9.6,20580,16,118,3,2.5,1.4,15945|53416|55985,Cxcl10|Stk39|Cxcl13,-1.8
Geneid,KEGG Pathway,24,mmu04062,Chemokine signaling pathway,,-3.9,6.4,5.7,20580,192,118,7,5.9,2.2,12145|12776|15945|18710|55985|66066|109905,Cxcr5|Ccr8|Cxcl10|Pik3r3|Cxcl13|Gng11|Rap1a,-1.7
Geneid,GO Biological Processes,19,GO:0072503,cellular divalent inorganic cation homeostasis,19_GO:0065007 biological regulation,-3.9,3.9,4.9,20580,495,118,11,9.3,2.7,12145|12315|12776|14173|15945|18390|22393|22784|55985|108058|234515,Cxcr5|Calm3|Ccr8|Fgf2|Cxcl10|Oprm1|Wfs1|Slc30a3|Cxcl13|Camk2d|Inpp4b,-1.7
Geneid,GO Biological Processes,19,GO:0061564,axon development,19_GO:0032502 developmental process,-3.9,4.2,5,20580,412,118,10,8.5,2.6,13642|13848|16001|18508|18846|21923|65254|71653|76260|214968,Efnb2|Ephb6|Igf1r|Pax6|Plxna3|Tnc|Dpysl5|Shtn1|Ttc8|Sema6d,-1.7
Geneid,GO Biological Processes,19,GO:0051302,regulation of cell division,19_GO:0050789 regulation of biological process,-3.9,6.2,5.6,20580,196,118,7,5.9,2.2,12145|12315|12316|14173|16001|18508|21809,Cxcr5|Calm3|Aspm|Fgf2|Igf1r|Pax6|Tgfb3,-1.6
Geneid,GO Biological Processes,19,GO:0099150,regulation of postsynaptic specialization assembly,19_GO:0032502 developmental process,-3.9,29,9,20580,18,118,3,2.5,1.4,19280|107065|236915,Ptprs|Lrrtm2|Arhgef9,-1.6
Geneid,GO Biological Processes,19,GO:2000404,regulation of T cell migration,19_GO:0040011 locomotion,-3.8,15,7.2,20580,47,118,4,3.4,1.7,11629|15945|53416|55985,Aif1|Cxcl10|Stk39|Cxcl13,-1.6
Geneid,GO Biological Processes,19,GO:0043087,regulation of GTPase activity,19_GO:0065007 biological regulation,-3.8,4.5,5,20580,345,118,9,7.6,2.4,13196|18846|55985|76260|107746|109905|211673|212285|217944,Asap1|Plxna3|Cxcl13|Ttc8|Rapgef1|Rap1a|Arfgef1|Arap2|Rapgef5,-1.6
Geneid,GO Biological Processes,19,GO:0006935,chemotaxis,19_GO:0040011 locomotion,-3.8,3.8,4.8,20580,511,118,11,9.3,2.7,12145|12776|13642|13848|15945|18508|18846|55985|65254|76260|214968,Cxcr5|Ccr8|Efnb2|Ephb6|Cxcl10|Pax6|Plxna3|Cxcl13|Dpysl5|Ttc8|Sema6d,-1.6
Geneid,GO Biological Processes,19,GO:0048534,hematopoietic or lymphoid organ development,19_GO:0002376 immune system process,-3.7,3.1,4.5,20580,794,118,14,12,3,12145|12442|12977|15900|16196|16364|17863|20741|21814|53314|55985|76044|108800|320404,Cxcr5|Ccnb2|Csf1|Irf8|Il7|Irf4|Myb|Sptb|Tgfbr3|Batf|Cxcl13|Ncapg2|Ston2|Itpkb,-1.5
Geneid,GO Biological Processes,19,GO:0000904,cell morphogenesis involved in differentiation,19_GO:0032502 developmental process,-3.7,3.5,4.7,20580,605,118,12,10,2.8,13642|13848|16001|18508|18846|65254|71653|76260|76574|77446|94190|214968,Efnb2|Ephb6|Igf1r|Pax6|Plxna3|Dpysl5|Shtn1|Ttc8|Mfsd2a|Heg1|Ophn1|Sema6d,-1.5
Geneid,GO Biological Processes,19,GO:0042330,taxis,19_GO:0040011 locomotion,-3.7,3.7,4.7,20580,516,118,11,9.3,2.7,12145|12776|13642|13848|15945|18508|18846|55985|65254|76260|214968,Cxcr5|Ccr8|Efnb2|Ephb6|Cxcl10|Pax6|Plxna3|Cxcl13|Dpysl5|Ttc8|Sema6d,-1.5
Geneid,GO Biological Processes,19,GO:0043549,regulation of kinase activity,19_GO:0008152 metabolic process,-3.7,3.2,4.6,20580,704,118,13,11,2.9,11839|12442|12580|12977|13848|14173|16001|18710|26563|52163|77446|109905|269582,Areg|Ccnb2|Cdkn2c|Csf1|Ephb6|Fgf2|Igf1r|Pik3r3|Ror1|Camk1|Heg1|Rap1a|Clspn,-1.5
Geneid,GO Biological Processes,19,GO:0043410,positive regulation of MAPK cascade,19_GO:0023052 signaling,-3.7,3.7,4.7,20580,524,118,11,9.3,2.7,14173|16001|17952|18390|21809|21858|53416|59009|107746|108058|109905,Fgf2|Igf1r|Naip6|Oprm1|Tgfb3|Timp2|Stk39|Sh3rf1|Rapgef1|Camk2d|Rap1a,-1.5
Geneid,KEGG Pathway,24,mmu04061,Viral protein interaction with cytokine and cytokine receptor,,-3.7,9.2,6.1,20580,95,118,5,4.2,1.9,12145|12776|12977|15945|55985,Cxcr5|Ccr8|Csf1|Cxcl10|Cxcl13,-1.5
Geneid,GO Biological Processes,19,GO:0048732,gland development,19_GO:0032502 developmental process,-3.7,4,4.8,20580,439,118,10,8.5,2.6,11839|12442|12977|14173|16001|17863|18508|21809|21814|21923,Areg|Ccnb2|Csf1|Fgf2|Igf1r|Myb|Pax6|Tgfb3|Tgfbr3|Tnc,-1.5
Geneid,GO Biological Processes,19,GO:0050921,positive regulation of chemotaxis,19_GO:0040011 locomotion,-3.6,6.9,5.6,20580,151,118,6,5.1,2,11629|12977|14173|15945|53416|55985,Aif1|Csf1|Fgf2|Cxcl10|Stk39|Cxcl13,-1.5
Geneid,GO Biological Processes,19,GO:0072507,divalent inorganic cation homeostasis,19_GO:0065007 biological regulation,-3.6,3.6,4.6,20580,531,118,11,9.3,2.7,12145|12315|12776|14173|15945|18390|22393|22784|55985|108058|234515,Cxcr5|Calm3|Ccr8|Fgf2|Cxcl10|Oprm1|Wfs1|Slc30a3|Cxcl13|Camk2d|Inpp4b,-1.5
Geneid,Reactome Gene Sets,6,R-MMU-380108,Chemokine receptors bind chemokines,,-3.6,13,6.7,20580,53,118,4,3.4,1.7,12145|12776|15945|55985,Cxcr5|Ccr8|Cxcl10|Cxcl13,-1.5
Geneid,GO Biological Processes,19,GO:0031345,negative regulation of cell projection organization,19_GO:0048519 negative regulation of biological process,-3.6,5.7,5.2,20580,215,118,7,5.9,2.2,13642|14569|16400|18846|19280|74498|214968,Efnb2|Gdi2|Itga3|Plxna3|Ptprs|Gorasp1|Sema6d,-1.5
Geneid,GO Biological Processes,19,GO:0002690,positive regulation of leukocyte chemotaxis,19_GO:0040011 locomotion,-3.6,8.9,6,20580,98,118,5,4.2,1.9,11629|12977|15945|53416|55985,Aif1|Csf1|Cxcl10|Stk39|Cxcl13,-1.5
Geneid,GO Biological Processes,19,GO:0046580,negative regulation of Ras protein signal transduction,19_GO:0023052 signaling,-3.6,13,6.6,20580,55,118,4,3.4,1.7,16400|21858|77446|107746,Itga3|Timp2|Heg1|Rapgef1,-1.4
Geneid,KEGG Pathway,24,mmu05200,Pathways in cancer,,-3.5,3.5,4.5,20580,543,118,11,9.3,2.7,12315|14173|14865|14871|16001|16196|16400|18710|21809|66066|108058,Calm3|Fgf2|Gstm4|Gstt1|Igf1r|Il7|Itga3|Pik3r3|Tgfb3|Gng11|Camk2d,-1.4
Geneid,GO Biological Processes,19,GO:1901623,regulation of lymphocyte chemotaxis,19_GO:0040011 locomotion,-3.5,23,7.9,20580,23,118,3,2.5,1.4,15945|53416|55985,Cxcl10|Stk39|Cxcl13,-1.4
Geneid,GO Biological Processes,19,GO:0099149,regulation of postsynaptic neurotransmitter receptor internalization,19_GO:0051179 localization,-3.5,23,7.9,20580,23,118,3,2.5,1.4,13642|69727|94190,Efnb2|Usp46|Ophn1,-1.4
Geneid,GO Biological Processes,19,GO:0001885,endothelial cell development,19_GO:0032502 developmental process,-3.5,12,6.5,20580,56,118,4,3.4,1.7,19280|77446|107746|109905,Ptprs|Heg1|Rapgef1|Rap1a,-1.4
Geneid,GO Biological Processes,19,GO:0050870,positive regulation of T cell activation,19_GO:0022610 biological adhesion,-3.5,5.5,5.1,20580,223,118,7,5.9,2.2,11534|11629|13642|13848|16196|17863|320404,Adk|Aif1|Efnb2|Ephb6|Il7|Myb|Itpkb,-1.4
Geneid,GO Biological Processes,19,GO:0022409,positive regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-3.5,4.7,4.9,20580,297,118,8,6.8,2.3,11534|11629|13642|13848|16196|17863|55985|320404,Adk|Aif1|Efnb2|Ephb6|Il7|Myb|Cxcl13|Itpkb,-1.4
Geneid,GO Biological Processes,19,GO:0007409,axonogenesis,19_GO:0032502 developmental process,-3.5,4.2,4.7,20580,376,118,9,7.6,2.4,13642|13848|16001|18508|18846|65254|71653|76260|214968,Efnb2|Ephb6|Igf1r|Pax6|Plxna3|Dpysl5|Shtn1|Ttc8|Sema6d,-1.4
Geneid,GO Biological Processes,19,GO:0006874,cellular calcium ion homeostasis,19_GO:0065007 biological regulation,-3.4,3.7,4.5,20580,470,118,10,8.5,2.6,12145|12315|12776|14173|15945|18390|22393|55985|108058|234515,Cxcr5|Calm3|Ccr8|Fgf2|Cxcl10|Oprm1|Wfs1|Cxcl13|Camk2d|Inpp4b,-1.3
Geneid,Reactome Gene Sets,6,R-MMU-9006931,Signaling by Nuclear Receptors,,-3.4,5.3,5,20580,232,118,7,5.9,2.2,11839|12315|14229|16001|18710|66066|268903,Areg|Calm3|Fkbp5|Igf1r|Pik3r3|Gng11|Nrip1,-1.3
Geneid,GO Biological Processes,19,GO:0050922,negative regulation of chemotaxis,19_GO:0040011 locomotion,-3.4,12,6.3,20580,60,118,4,3.4,1.7,11629|18846|55985|214968,Aif1|Plxna3|Cxcl13|Sema6d,-1.3
Geneid,GO Biological Processes,19,GO:0007264,small GTPase mediated signal transduction,19_GO:0023052 signaling,-3.4,5.2,4.9,20580,233,118,7,5.9,2.2,11629|14569|71653|107746|109905|217944|236915,Aif1|Gdi2|Shtn1|Rapgef1|Rap1a|Rapgef5|Arhgef9,-1.3
Geneid,Reactome Gene Sets,6,R-MMU-112316,Neuronal System,,-3.4,4.5,4.7,20580,311,118,8,6.8,2.3,12315|19280|20168|52163|66066|107065|108058|236915,Calm3|Ptprs|Rtn3|Camk1|Gng11|Lrrtm2|Camk2d|Arhgef9,-1.3
Geneid,GO Biological Processes,19,GO:0051058,negative regulation of small GTPase mediated signal transduction,19_GO:0023052 signaling,-3.4,11,6.1,20580,62,118,4,3.4,1.7,16400|21858|77446|107746,Itga3|Timp2|Heg1|Rapgef1,-1.3
Geneid,GO Biological Processes,19,GO:0030100,regulation of endocytosis,19_GO:0051179 localization,-3.3,5.1,4.9,20580,238,118,7,5.9,2.2,12315|13642|69727|77057|94190|107065|108800,Calm3|Efnb2|Usp46|Ston1|Ophn1|Lrrtm2|Ston2,-1.3
Geneid,GO Biological Processes,19,GO:0045785,positive regulation of cell adhesion,19_GO:0022610 biological adhesion,-3.3,3.6,4.4,20580,481,118,10,8.5,2.6,11534|11629|12977|13642|13848|16196|16400|17863|55985|320404,Adk|Aif1|Csf1|Efnb2|Ephb6|Il7|Itga3|Myb|Cxcl13|Itpkb,-1.3
Geneid,GO Biological Processes,19,GO:2000401,regulation of lymphocyte migration,19_GO:0040011 locomotion,-3.3,11,6.1,20580,63,118,4,3.4,1.7,11629|15945|53416|55985,Aif1|Cxcl10|Stk39|Cxcl13,-1.2
Geneid,GO Biological Processes,19,GO:0045661,regulation of myoblast differentiation,19_GO:0032502 developmental process,-3.3,11,6,20580,65,118,4,3.4,1.7,12180|15903|15945|106042,Smyd1|Id3|Cxcl10|Prickle1,-1.2
Geneid,GO Biological Processes,19,GO:0002360,T cell lineage commitment,19_GO:0002376 immune system process,-3.3,19,7.1,20580,28,118,3,2.5,1.4,16196|16364|53314,Il7|Irf4|Batf,-1.2
Geneid,Reactome Gene Sets,6,R-MMU-9006934,Signaling by Receptor Tyrosine Kinases,,-3.3,3.9,4.4,20580,406,118,9,7.6,2.4,11839|12315|14173|16001|16400|18710|59079|107746|109905,Areg|Calm3|Fgf2|Igf1r|Itga3|Pik3r3|Erbin|Rapgef1|Rap1a,-1.2
Geneid,GO Biological Processes,19,GO:1903039,positive regulation of leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-3.3,4.9,4.7,20580,247,118,7,5.9,2.2,11534|11629|13642|13848|16196|17863|320404,Adk|Aif1|Efnb2|Ephb6|Il7|Myb|Itpkb,-1.2
Geneid,GO Biological Processes,19,GO:0001775,cell activation,19_GO:0009987 cellular process,-3.2,3.1,4.1,20580,686,118,12,10,2.8,11629|12145|13848|15900|15945|16196|16364|17863|26909|27027|53314|320404,Aif1|Cxcr5|Ephb6|Irf8|Cxcl10|Il7|Irf4|Myb|Exo1|Tspan32|Batf|Itpkb,-1.2
Geneid,GO Biological Processes,19,GO:0007411,axon guidance,19_GO:0040011 locomotion,-3.2,4.9,4.7,20580,249,118,7,5.9,2.2,13642|13848|18508|18846|65254|76260|214968,Efnb2|Ephb6|Pax6|Plxna3|Dpysl5|Ttc8|Sema6d,-1.2
Geneid,GO Biological Processes,19,GO:0071675,regulation of mononuclear cell migration,19_GO:0040011 locomotion,-3.2,7.4,5.3,20580,118,118,5,4.2,1.9,11629|12977|15945|53416|55985,Aif1|Csf1|Cxcl10|Stk39|Cxcl13,-1.2
Geneid,GO Biological Processes,19,GO:0055074,calcium ion homeostasis,19_GO:0065007 biological regulation,-3.2,3.5,4.3,20580,498,118,10,8.5,2.6,12145|12315|12776|14173|15945|18390|22393|55985|108058|234515,Cxcr5|Calm3|Ccr8|Fgf2|Cxcl10|Oprm1|Wfs1|Cxcl13|Camk2d|Inpp4b,-1.2
Geneid,GO Biological Processes,19,GO:0097485,neuron projection guidance,19_GO:0040011 locomotion,-3.2,4.9,4.7,20580,250,118,7,5.9,2.2,13642|13848|18508|18846|65254|76260|214968,Efnb2|Ephb6|Pax6|Plxna3|Dpysl5|Ttc8|Sema6d,-1.2
Geneid,KEGG Pathway,24,mmu05211,Renal cell carcinoma,,-3.2,10,5.8,20580,68,118,4,3.4,1.7,18710|21809|107746|109905,Pik3r3|Tgfb3|Rapgef1|Rap1a,-1.2
Geneid,GO Biological Processes,19,GO:0006875,cellular metal ion homeostasis,19_GO:0065007 biological regulation,-3.2,3.2,4.2,20580,597,118,11,9.3,2.7,12145|12315|12776|14173|15945|18390|22393|22784|55985|108058|234515,Cxcr5|Calm3|Ccr8|Fgf2|Cxcl10|Oprm1|Wfs1|Slc30a3|Cxcl13|Camk2d|Inpp4b,-1.1
