Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0060326,cell chemotaxis,19_GO:0040011 locomotion,-2.1,2.8,3.1,20504,313,185,8,4.3,1.5,11629|12771|20304|20305|20308|27226|55985|109700,Aif1|Ccr3|Ccl5|Ccl6|Ccl9|Pla2g7|Cxcl13|Itga1,0,Geneid
KEGG Pathway,24,ko04610,Complement and coagulation cascades,,-2.1,5.1,3.7,20504,87,185,4,2.2,1.1,12260|12262|12628|58992,C1qb|C1qc|Cfh|F12,0,Geneid
GO Biological Processes,19,GO:0006909,phagocytosis,19_GO:0051179 localization,-2.1,2.6,3,20504,383,185,9,4.9,1.6,11629|14130|16016|22259|110351|246746|270160|330662|628398,Aif1|Fcgr2b|Ighg2b|Nr1h3|Rap1gap|Cd300lf|Rab39|Dock1|Ighv6-4,0,Geneid
GO Biological Processes,19,GO:2000404,regulation of T cell migration,19_GO:0040011 locomotion,-2.1,7.1,4,20504,47,185,3,1.6,0.93,11629|20304|55985,Aif1|Ccl5|Cxcl13,0,Geneid
GO Biological Processes,19,GO:0051604,protein maturation,19_GO:0008152 metabolic process,-2,2.8,3,20504,322,185,8,4.3,1.5,13024|15951|16619|17228|20112|58992|72293|215095,Ctla2a|Ifi204|Klk1b27|Cma1|Rps6ka2|F12|Nkd2|Astl,0,Geneid
GO Biological Processes,19,GO:0002262,myeloid cell homeostasis,19_GO:0002376 immune system process,-2,3.4,3.2,20504,197,185,6,3.2,1.3,12628|13819|14130|14728|19746|234396,Cfh|Epas1|Fcgr2b|Lilrb4a|Rhd|Ankle1,0,Geneid
GO Biological Processes,19,GO:0033628,regulation of cell adhesion mediated by integrin,19_GO:0022610 biological adhesion,-2,6.9,3.9,20504,48,185,3,1.6,0.93,20304|55985|70839,Ccl5|Cxcl13|P2ry12,0,Geneid
GO Biological Processes,19,GO:0009855,determination of bilateral symmetry,19_GO:0032502 developmental process,-2,3.9,3.3,20504,143,185,5,2.7,1.2,71233|71870|83675|110082|231214,Enkur|Cfap45|Bicc1|Dnah5|Cc2d2a,0,Geneid
GO Biological Processes,19,GO:0043087,regulation of GTPase activity,19_GO:0065007 biological regulation,-2,2.7,3,20504,326,185,8,4.3,1.5,14163|20304|20305|20308|55985|108699|110351|243743,Fgd1|Ccl5|Ccl6|Ccl9|Cxcl13|Chn1|Rap1gap|Plxna4,0,Geneid
GO Biological Processes,19,GO:0009799,specification of symmetry,19_GO:0032502 developmental process,-2,3.8,3.3,20504,144,185,5,2.7,1.2,71233|71870|83675|110082|231214,Enkur|Cfap45|Bicc1|Dnah5|Cc2d2a,0,Geneid
